customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner,full_name,birth_year,has_children,Current_Age,Priority,Short_Country,House_Number
3404,"27107864000","James","Lewis","3328 North Wateroak Ct","El Cajon","CA","59694","USA",1964-08-12 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1992-08-19 00:00:00.000,"Bronze","Skilled Manual","N","James Lewis",1964,"Y",58,"Standard","USA","3328"
3462,"27581520676","Clifton","Brock","8834 Firestone Drive","Santa Monica","CA","92439","USA",1933-10-03 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial College",1993-08-05 00:00:00.000,"Bronze","Clerical","N","Clifton Brock",1933,"Y",89,"Standard","USA","8834"
3522,"28027561306","Wynona","Nichols","3570 Buchanan Ct","Novato","CA","57263","USA",1925-08-24 00:00:00.000,"M","$30K - $50K","F",0,0,"Partial College",1990-12-24 00:00:00.000,"Bronze","Skilled Manual","Y","Wynona Nichols",1925,"N",97,"Standard","USA","3570"
3717,"29592544436","Karen","Ray","4263 San Ysidro Court","Fremont","CA","67033","USA",1919-08-25 00:00:00.000,"S","$30K - $50K","F",4,0,"Partial College",1990-08-27 00:00:00.000,"Bronze","Professional","N","Karen Ray",1919,"Y",103,"Standard","USA","4263"
3733,"29711269700","Muriel","Sumner","7173 Oak Creek Ct","San Diego","CA","95692","USA",1924-07-21 00:00:00.000,"M","$30K - $50K","F",5,0,"Partial College",1991-04-06 00:00:00.000,"Bronze","Management","N","Muriel Sumner",1924,"Y",98,"Standard","USA","7173"
3822,"30375454400","Hal","Ross","7904 Eagle Peak Avenue","Concord","CA","22533","USA",1934-07-08 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1990-03-08 00:00:00.000,"Bronze","Clerical","N","Hal Ross",1934,"Y",88,"Standard","USA","7904"
3844,"30586984157","Hermina","Lay","8192 Scenic Ct","Woodland Hills","CA","51842","USA",1930-11-03 00:00:00.000,"S","$30K - $50K","M",3,0,"Partial College",1993-03-24 00:00:00.000,"Bronze","Skilled Manual","Y","Hermina Lay",1930,"Y",92,"Standard","USA","8192"
3924,"31170804500","Teresa","Battistelli","1955 Sequoia Drive","National City","CA","48665","USA",1925-05-07 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1991-04-17 00:00:00.000,"Bronze","Management","N","Teresa Battistelli",1925,"Y",97,"Standard","USA","1955"
4008,"31702273488","Dorothy","Lay","2807 Charlotte Court","Palo Alto","CA","24269","USA",1916-04-14 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1991-11-07 00:00:00.000,"Bronze","Skilled Manual","Y","Dorothy Lay",1916,"Y",106,"Standard","USA","2807"
4084,"32193895578","Kyle","Hansen","5370 Adobe Drive","Mill Valley","CA","14857","USA",1915-08-20 00:00:00.000,"M","$30K - $50K","M",1,0,"Partial College",1991-08-16 00:00:00.000,"Bronze","Professional","Y","Kyle Hansen",1915,"Y",107,"Standard","USA","5370"
4184,"32977218627","Brenda","Spicer","9294 Virgina Hills Drive","Daly City","CA","40146","USA",1911-07-15 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1992-07-18 00:00:00.000,"Bronze","Skilled Manual","N","Brenda Spicer",1911,"Y",111,"Standard","USA","9294"
4252,"33456159200","Kathleen","Clark","3958 Firestone","Burbank","CA","94493","USA",1945-05-21 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1991-09-15 00:00:00.000,"Bronze","Clerical","N","Kathleen Clark",1945,"Y",77,"Standard","USA","3958"
4306,"33933608500","Dorothy","Serna","1821 Mt. Hood Circle","San Carlos","CA","69188","USA",1916-10-02 00:00:00.000,"S","$30K - $50K","F",4,0,"Partial College",1991-10-12 00:00:00.000,"Bronze","Clerical","N","Dorothy Serna",1916,"Y",106,"Standard","USA","1821"
4353,"34322024583","Jacqueline","Wessels","2334 Brandywine Way","Palo Alto","CA","91113","USA",1936-08-21 00:00:00.000,"M","$30K - $50K","M",2,0,"Partial College",1992-03-24 00:00:00.000,"Bronze","Professional","Y","Jacqueline Wessels",1936,"Y",86,"Standard","USA","2334"
4359,"34405634403","William","Raymond","6687 Fairlane Place","Oakland","CA","37715","USA",1932-03-25 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial College",1992-09-18 00:00:00.000,"Bronze","Clerical","Y","William Raymond",1932,"Y",90,"Standard","USA","6687"
4448,"34945128560","Jane","Vergara","4393 Rossmor Parkway","Mill Valley","CA","21933","USA",1947-05-04 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1994-03-09 00:00:00.000,"Bronze","Manual","N","Jane Vergara",1947,"Y",75,"Standard","USA","4393"
4577,"36028193800","George","Argenal","7225 Newell Ave.","San Jose","CA","77472","USA",1950-08-20 00:00:00.000,"M","$30K - $50K","F",0,0,"Partial College",1993-04-21 00:00:00.000,"Bronze","Skilled Manual","N","George Argenal",1950,"N",72,"Standard","USA","7225"
4581,"36039099700","Mark","Abbud","2953 St. Francis Drive","Concord","CA","88446","USA",1942-03-12 00:00:00.000,"M","$30K - $50K","F",1,0,"Partial College",1993-07-11 00:00:00.000,"Bronze","Management","Y","Mark Abbud",1942,"Y",80,"Standard","USA","2953"
4616,"36264378400","Dea","Rosendo","4344 Azoras Cir","Burbank","CA","23342","USA",1957-08-04 00:00:00.000,"S","$30K - $50K","F",1,0,"Partial College",1991-04-07 00:00:00.000,"Bronze","Manual","N","Dea Rosendo",1957,"Y",65,"Standard","USA","4344"
4687,"36733759600","Ann-christine","Sutton","1739 Sun View Terr","Lincoln Acres","CA","87490","USA",1955-07-19 00:00:00.000,"S","$30K - $50K","M",3,0,"Partial College",1993-08-23 00:00:00.000,"Bronze","Professional","Y","Ann-christine Sutton",1955,"Y",67,"Standard","USA","1739"
4722,"37082135700","Rebbecca","Smith","3337 Roland Ct","Glendale","CA","10828","USA",1922-04-10 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1993-03-06 00:00:00.000,"Bronze","Management","N","Rebbecca Smith",1922,"Y",100,"Standard","USA","3337"
4844,"37981437444","Michael","Kouba","1682 Klier Drive","National City","CA","93635","USA",1947-06-09 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial College",1990-06-15 00:00:00.000,"Bronze","Clerical","Y","Michael Kouba",1947,"Y",75,"Standard","USA","1682"
4867,"38169116973","Frances","Cox","2 Raymond Dr","Grossmont","CA","48521","USA",1921-08-13 00:00:00.000,"S","$30K - $50K","F",0,0,"Partial College",1991-03-22 00:00:00.000,"Bronze","Skilled Manual","Y","Frances Cox",1921,"N",101,"Standard","USA","2"
4898,"38409158600","Patti","Nelly","8297 Napa Court","Imperial Beach","CA","94912","USA",1963-10-04 00:00:00.000,"M","$30K - $50K","M",0,0,"Partial College",1991-08-25 00:00:00.000,"Bronze","Skilled Manual","Y","Patti Nelly",1963,"N",59,"Standard","USA","8297"
4922,"38542110323","Colleen","Ravinsky","6335 Benita Way","Palo Alto","CA","76088","USA",1950-10-15 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial College",1993-08-05 00:00:00.000,"Bronze","Professional","N","Colleen Ravinsky",1950,"Y",72,"Standard","USA","6335"
5058,"39657158300","Jackie","Sprague","3005 Banyan Way","San Carlos","CA","89717","USA",1974-07-18 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial College",1993-04-28 00:00:00.000,"Bronze","Manual","N","Jackie Sprague",1974,"Y",48,"Standard","USA","3005"
5274,"41199197769","Ricardo","Bowley","9024 Grant Street","Bellflower","CA","69941","USA",1912-11-28 00:00:00.000,"S","$30K - $50K","M",3,0,"Partial College",1991-07-12 00:00:00.000,"Bronze","Clerical","N","Ricardo Bowley",1912,"Y",110,"Standard","USA","9024"
5291,"41310895700","Brian","Strother","1721 Concord Blvd","Palo Alto","CA","63371","USA",1973-05-25 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial College",1991-08-27 00:00:00.000,"Bronze","Clerical","N","Brian Strother",1973,"Y",49,"Standard","USA","1721"
5314,"41495093700","Sue","Case","1218 Trasher Road","Lemon Grove","CA","67109","USA",1940-07-21 00:00:00.000,"S","$30K - $50K","M",3,0,"Partial College",1992-08-09 00:00:00.000,"Bronze","Clerical","Y","Sue Case",1940,"Y",82,"Standard","USA","1218"
5362,"41906571388","Margie","Simoni","571 Lafayette Drive","National City","CA","49255","USA",1917-02-20 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1991-02-14 00:00:00.000,"Bronze","Manual","Y","Margie Simoni",1917,"Y",105,"Standard","USA","571"
5511,"43138375900","Zenin","Sussman","5226 Carpetta Circle","Downey","CA","66652","USA",1961-03-07 00:00:00.000,"M","$30K - $50K","M",1,0,"Partial College",1992-11-06 00:00:00.000,"Bronze","Management","Y","Zenin Sussman",1961,"Y",61,"Standard","USA","5226"
5553,"43404375910","Kathy","Sandblom","5537 Baltic Sea Ct.","Downey","CA","63241","USA",1977-11-13 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial College",1994-03-23 00:00:00.000,"Bronze","Manual","Y","Kathy Sandblom",1977,"Y",45,"Standard","USA","5537"
5561,"43480776000","Veronica","Elson","9024 Dumbarton Drive","San Diego","CA","11159","USA",1916-11-17 00:00:00.000,"S","$30K - $50K","F",1,0,"Partial College",1992-10-22 00:00:00.000,"Bronze","Manual","N","Veronica Elson",1916,"Y",106,"Standard","USA","9024"
5630,"44037259221","Scott","Yandell","6710 Santa Monica Drive","Lakewood","CA","53216","USA",1977-07-01 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1990-07-24 00:00:00.000,"Bronze","Professional","Y","Scott Yandell",1977,"Y",45,"Standard","USA","6710"
5771,"45245717763","Kathy","Mausner","26 Amador Ct.","Newport Beach","CA","86290","USA",1944-10-03 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial College",1992-07-23 00:00:00.000,"Bronze","Clerical","N","Kathy Mausner",1944,"N",78,"Standard","USA","26"
6238,"49287715554","Gina","Smith","623 Chestnut Ave","National City","CA","75845","USA",1975-08-16 00:00:00.000,"M","$30K - $50K","M",5,0,"Partial College",1993-08-28 00:00:00.000,"Bronze","Skilled Manual","Y","Gina Smith",1975,"Y",47,"Standard","USA","623"
6241,"49358316659","Pat","Hunt","8018 Pinnacle Drive","Altadena","CA","82692","USA",1978-07-13 00:00:00.000,"M","$30K - $50K","F",2,0,"Partial College",1992-12-07 00:00:00.000,"Bronze","Clerical","Y","Pat Hunt",1978,"Y",44,"Standard","USA","8018"
6329,"49978459500","William","Vaughn","581 Tobi Dr.","Downey","CA","72358","USA",1921-11-17 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial College",1991-05-13 00:00:00.000,"Bronze","Professional","N","William Vaughn",1921,"Y",101,"Standard","USA","581"
6472,"51217446923","Martin","Continente","2846 Veronica Ct.","Altadena","CA","61216","USA",1962-12-14 00:00:00.000,"S","$30K - $50K","F",0,0,"Partial College",1994-02-27 00:00:00.000,"Bronze","Skilled Manual","N","Martin Continente",1962,"N",60,"Standard","USA","2846"
6481,"51297221183","Fred","Thoma","1177 Oilvera Road","West Covina","CA","91212","USA",1922-08-21 00:00:00.000,"M","$30K - $50K","F",1,0,"Partial College",1992-04-18 00:00:00.000,"Bronze","Skilled Manual","Y","Fred Thoma",1922,"Y",100,"Standard","USA","1177"
6628,"52673741600","Ron","Montgomery","464 Ahneita Dr.","Glendale","CA","75135","USA",1924-04-23 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1993-07-26 00:00:00.000,"Bronze","Manual","N","Ron Montgomery",1924,"Y",98,"Standard","USA","464"
6658,"52865036725","Eleanore","Schiro","290 Shalespeare Drive","La Jolla","CA","43396","USA",1962-02-14 00:00:00.000,"S","$30K - $50K","F",5,0,"Partial College",1992-11-24 00:00:00.000,"Bronze","Clerical","N","Eleanore Schiro",1962,"Y",60,"Standard","USA","290"
6692,"53175690200","Grace","Wiseman","5960 Springfield Drive","La Jolla","CA","74182","USA",1957-08-26 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial College",1991-11-24 00:00:00.000,"Bronze","Skilled Manual","N","Grace Wiseman",1957,"Y",65,"Standard","USA","5960"
6878,"54710417985","John","Garcia","7076 Sol Street","Lakewood","CA","92625","USA",1970-03-13 00:00:00.000,"S","$30K - $50K","M",3,0,"Partial College",1990-05-25 00:00:00.000,"Bronze","Clerical","N","John Garcia",1970,"Y",52,"Standard","USA","7076"
6893,"54861485362","Selina","Starkey","245 89th Avenue","Arcadia","CA","59400","USA",1937-12-03 00:00:00.000,"M","$30K - $50K","F",3,0,"Partial College",1991-05-23 00:00:00.000,"Bronze","Professional","Y","Selina Starkey",1937,"Y",85,"Standard","USA","245"
7177,"57231517434","Everett","Sayre","308 Daffodil Dr.","Coronado","CA","40000","USA",1945-11-13 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1993-05-14 00:00:00.000,"Bronze","Professional","N","Everett Sayre",1945,"Y",77,"Standard","USA","308"
7208,"57425859570","Dennis","Huserik","7335 Oak Creek Ct.","Mill Valley","CA","90231","USA",1921-01-19 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial College",1993-06-07 00:00:00.000,"Bronze","Manual","Y","Dennis Huserik",1921,"N",101,"Standard","USA","7335"
7247,"57751801609","William","Boven","2976 York Dr.","Lincoln Acres","CA","66430","USA",1973-07-08 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial College",1994-05-10 00:00:00.000,"Bronze","Manual","N","William Boven",1973,"Y",49,"Standard","USA","2976"
7260,"57862925500","Vivien","Francis","1908 Stanford Street","San Diego","CA","49083","USA",1978-08-15 00:00:00.000,"S","$30K - $50K","M",5,0,"Partial College",1992-07-01 00:00:00.000,"Bronze","Clerical","N","Vivien Francis",1978,"Y",44,"Standard","USA","1908"
7411,"59113763000","Kathryn","Hard","5050 Mt. Diablo St.","Lakewood","CA","25752","USA",1951-04-14 00:00:00.000,"M","$30K - $50K","M",0,0,"Partial College",1992-11-08 00:00:00.000,"Bronze","Professional","Y","Kathryn Hard",1951,"N",71,"Standard","USA","5050"
7420,"59178597300","Mary","Steele","3173 Darlene Drive","Burlingame","CA","90512","USA",1947-02-20 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial College",1992-10-28 00:00:00.000,"Bronze","Management","Y","Mary Steele",1947,"Y",75,"Standard","USA","3173"
7513,"60061188900","Greg","Lucero","8847 Reisling Court","Concord","CA","40922","USA",1937-01-22 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1991-08-02 00:00:00.000,"Bronze","Professional","N","Greg Lucero",1937,"Y",85,"Standard","USA","8847"
7777,"62264730930","Luz","Whalen","2423 Brookview Dr.","Imperial Beach","CA","12647","USA",1914-12-13 00:00:00.000,"M","$30K - $50K","F",0,0,"Partial College",1991-07-10 00:00:00.000,"Bronze","Management","Y","Luz Whalen",1914,"N",108,"Standard","USA","2423"
7819,"62670018076","James","Leopard","423 Banbury Loop","La Mesa","CA","52931","USA",1920-03-17 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1993-08-10 00:00:00.000,"Bronze","Management","Y","James Leopard",1920,"Y",102,"Standard","USA","423"
7844,"62878227233","Ann","Westover","3881 Nottingham Pl.","Lemon Grove","CA","69714","USA",1955-02-09 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial College",1993-09-25 00:00:00.000,"Bronze","Professional","N","Ann Westover",1955,"Y",67,"Standard","USA","3881"
7928,"63572023510","Norma","Velasquez","1454 Hillridge Way","Redwood City","CA","70576","USA",1958-04-27 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial College",1993-08-16 00:00:00.000,"Bronze","Clerical","Y","Norma Velasquez",1958,"Y",64,"Standard","USA","1454"
7999,"64143398400","Ashley","Mitchell","3537 Pheasant Circle","Grossmont","CA","56733","USA",1919-01-09 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial College",1994-02-16 00:00:00.000,"Bronze","Clerical","Y","Ashley Mitchell",1919,"Y",103,"Standard","USA","3537"
8042,"64617055058","Dawn","Holobaugh","9015 G St.","Long Beach","CA","16346","USA",1941-04-10 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1991-04-27 00:00:00.000,"Bronze","Skilled Manual","N","Dawn Holobaugh",1941,"Y",81,"Standard","USA","9015"
8096,"65222885600","Meredith","Youngblood","1289 Quigley St.","Beverly Hills","CA","43192","USA",1919-01-02 00:00:00.000,"M","$30K - $50K","F",0,0,"Partial College",1991-01-23 00:00:00.000,"Bronze","Skilled Manual","N","Meredith Youngblood",1919,"N",103,"Standard","USA","1289"
8409,"68134498596","Daniel","Roberts","9290 Saclan Terrace","La Jolla","CA","56741","USA",1971-07-21 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial College",1993-05-11 00:00:00.000,"Bronze","Clerical","N","Daniel Roberts",1971,"N",51,"Standard","USA","9290"
8480,"68777751300","Jeffrey","Marsac","7148 Elmhurst Lane","San Carlos","CA","54322","USA",1941-08-12 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial College",1994-02-18 00:00:00.000,"Bronze","Clerical","Y","Jeffrey Marsac",1941,"N",81,"Standard","USA","7148"
8501,"68911137580","Marygael","Valenzuela","2269 Bynum Way","Fremont","CA","30384","USA",1977-06-05 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1991-03-04 00:00:00.000,"Bronze","Management","N","Marygael Valenzuela",1977,"Y",45,"Standard","USA","2269"
8502,"68928040862","Suzanne","Cravens","4272 Limewood Pl.","San Jose","CA","49418","USA",1911-06-26 00:00:00.000,"S","$30K - $50K","M",3,0,"Partial College",1992-02-22 00:00:00.000,"Bronze","Clerical","N","Suzanne Cravens",1911,"Y",111,"Standard","USA","4272"
8595,"69732639193","Joyce","Ruddick","661 Holiday Hills","Richmond","CA","62958","USA",1969-01-05 00:00:00.000,"S","$30K - $50K","F",0,0,"Partial College",1992-09-02 00:00:00.000,"Bronze","Skilled Manual","Y","Joyce Ruddick",1969,"N",53,"Standard","USA","661"
8623,"69974359900","Makiko","Testa","5671 DiMaggio Way","Lincoln Acres","CA","27202","USA",1978-08-16 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial College",1991-06-25 00:00:00.000,"Bronze","Clerical","N","Makiko Testa",1978,"Y",44,"Standard","USA","5671"
8696,"70790920900","Evelyn","Cole","7581 Alaska Dr.","Palo Alto","CA","12363","USA",1961-09-08 00:00:00.000,"M","$30K - $50K","F",5,0,"Partial College",1992-11-28 00:00:00.000,"Bronze","Management","Y","Evelyn Cole",1961,"Y",61,"Standard","USA","7581"
8709,"70920986533","George","Speck","1640 Windmill Way","Downey","CA","28656","USA",1942-02-26 00:00:00.000,"M","$30K - $50K","M",0,0,"Partial College",1992-02-16 00:00:00.000,"Bronze","Clerical","Y","George Speck",1942,"N",80,"Standard","USA","1640"
8789,"71646025200","Michael","Ahumada","6767 Stinson","Santa Cruz","CA","29743","USA",1960-09-24 00:00:00.000,"S","$30K - $50K","F",0,0,"Partial College",1992-02-02 00:00:00.000,"Bronze","Professional","Y","Michael Ahumada",1960,"N",62,"Standard","USA","6767"
8883,"72857611179","Lee","Clegg","9847 Galloway Dr.","Santa Cruz","CA","80535","USA",1938-02-02 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial College",1991-06-18 00:00:00.000,"Bronze","Management","N","Lee Clegg",1938,"Y",84,"Standard","USA","9847"
8953,"73552244305","Philas","Jones","7201 Elk Dr.","Coronado","CA","25708","USA",1918-03-25 00:00:00.000,"S","$30K - $50K","M",3,0,"Partial College",1993-05-18 00:00:00.000,"Bronze","Professional","N","Philas Jones",1918,"Y",104,"Standard","USA","7201"
9023,"74243905500","Terry","Springs","5064 South Villa Way","La Mesa","CA","60284","USA",1963-02-26 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial College",1993-12-26 00:00:00.000,"Bronze","Professional","N","Terry Springs",1963,"Y",59,"Standard","USA","5064"
9188,"76160794496","Hope","Plutt","3576 Frigate Ct.","Long Beach","CA","74383","USA",1956-03-02 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial College",1993-02-09 00:00:00.000,"Bronze","Clerical","N","Hope Plutt",1956,"Y",66,"Standard","USA","3576"
9196,"76290511488","Pam","Aitken","8703 Carleton Street","Richmond","CA","12239","USA",1942-04-02 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1992-04-19 00:00:00.000,"Bronze","Professional","Y","Pam Aitken",1942,"Y",80,"Standard","USA","8703"
9330,"77570558190","Dixie","Green","4971 Twincreek Ct.","Richmond","CA","54974","USA",1946-08-25 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1992-11-11 00:00:00.000,"Bronze","Skilled Manual","N","Dixie Green",1946,"Y",76,"Standard","USA","4971"
9341,"77657000400","Gerald","Bowie","658 Elmhurst Lane","Santa Cruz","CA","98863","USA",1953-10-02 00:00:00.000,"M","$30K - $50K","M",1,0,"Partial College",1993-04-24 00:00:00.000,"Bronze","Clerical","Y","Gerald Bowie",1953,"Y",69,"Standard","USA","658"
9357,"77938171029","Ronny","Panepinto","2159 Barbie Dr.","Burbank","CA","42148","USA",1940-11-12 00:00:00.000,"M","$30K - $50K","F",0,0,"Partial College",1993-03-16 00:00:00.000,"Bronze","Clerical","N","Ronny Panepinto",1940,"N",82,"Standard","USA","2159"
9408,"78373970985","Sara","Trachtenberg","2788 Mt. Tamalpais Place","Colma","CA","62581","USA",1966-03-18 00:00:00.000,"S","$30K - $50K","F",4,0,"Partial College",1993-03-19 00:00:00.000,"Bronze","Clerical","Y","Sara Trachtenberg",1966,"Y",56,"Standard","USA","2788"
9431,"78563345700","Susan","Ashford","4502 Knewal Rd","Pomona","CA","85433","USA",1961-07-18 00:00:00.000,"S","$30K - $50K","F",4,0,"Partial College",1993-10-24 00:00:00.000,"Bronze","Management","Y","Susan Ashford",1961,"Y",61,"Standard","USA","4502"
9523,"79581716060","Beverly","Rohlf","6300 Woodbridge Way","San Carlos","CA","98079","USA",1943-03-16 00:00:00.000,"S","$30K - $50K","F",4,0,"Partial College",1991-11-19 00:00:00.000,"Bronze","Clerical","N","Beverly Rohlf",1943,"Y",79,"Standard","USA","6300"
9587,"80248754600","Scott","Baker","3712 Kirker Pass Road","Imperial Beach","CA","46447","USA",1946-07-09 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial College",1992-10-14 00:00:00.000,"Bronze","Clerical","Y","Scott Baker",1946,"Y",76,"Standard","USA","3712"
9591,"80267047286","Ingrid","Stevens","3111 First Ave.","West Covina","CA","72038","USA",1922-08-03 00:00:00.000,"S","$30K - $50K","F",0,0,"Partial College",1993-08-15 00:00:00.000,"Bronze","Professional","Y","Ingrid Stevens",1922,"N",100,"Standard","USA","3111"
9593,"80292077700","Hudson","Moore","7557 Francine Court","Lemon Grove","CA","93187","USA",1928-07-24 00:00:00.000,"S","$30K - $50K","F",1,0,"Partial College",1992-11-21 00:00:00.000,"Bronze","Manual","Y","Hudson Moore",1928,"Y",94,"Standard","USA","7557"
9748,"81914996504","Edward","Sundstrom","2987 Turner Dr.","La Jolla","CA","20092","USA",1943-05-26 00:00:00.000,"S","$30K - $50K","F",1,0,"Partial College",1990-02-19 00:00:00.000,"Bronze","Professional","N","Edward Sundstrom",1943,"Y",79,"Standard","USA","2987"
9775,"82137206792","Patricia","Buchanan","9527 Onley Dr.","Beverly Hills","CA","41712","USA",1936-09-06 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial College",1991-09-27 00:00:00.000,"Bronze","Management","N","Patricia Buchanan",1936,"Y",86,"Standard","USA","9527"
9809,"82506793737","Claudette","White","5728 Benedict Ct.","Palo Alto","CA","12795","USA",1948-06-17 00:00:00.000,"M","$30K - $50K","F",0,0,"Partial College",1992-02-13 00:00:00.000,"Bronze","Professional","Y","Claudette White",1948,"N",74,"Standard","USA","5728"
9909,"83666993975","Michael","Burbridge","4180 Frisbie Court","Lemon Grove","CA","86065","USA",1962-07-05 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial College",1993-07-06 00:00:00.000,"Bronze","Skilled Manual","N","Michael Burbridge",1962,"Y",60,"Standard","USA","4180"
9916,"83745808000","Josephine","Schwartz","2939 Wesley Ct.","Santa Monica","CA","67031","USA",1932-12-23 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial College",1993-05-24 00:00:00.000,"Bronze","Clerical","N","Josephine Schwartz",1932,"Y",90,"Standard","USA","2939"
9980,"84376207590","Carol","Chatfield","3792 Esperanza Drive","Lakewood","CA","92661","USA",1946-01-16 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1993-06-06 00:00:00.000,"Bronze","Manual","Y","Carol Chatfield",1946,"Y",76,"Standard","USA","3792"
10051,"85010984500","Ruby","Vaughn","7859 Live Oak Avenue","Berkeley","CA","73787","USA",1953-12-18 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1990-08-27 00:00:00.000,"Bronze","Clerical","N","Ruby Vaughn",1953,"Y",69,"Standard","USA","7859"
10153,"86069867014","Mary","Bianco","5722 San Simeon Ct.","Bellflower","CA","86346","USA",1965-11-07 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial College",1992-10-03 00:00:00.000,"Bronze","Skilled Manual","N","Mary Bianco",1965,"Y",57,"Standard","USA","5722"
10165,"86159340100","Laura","Tracy","8839 Seaview Dr.","Newport Beach","CA","89749","USA",1965-06-03 00:00:00.000,"M","$30K - $50K","F",1,0,"Partial College",1990-11-04 00:00:00.000,"Bronze","Skilled Manual","Y","Laura Tracy",1965,"Y",57,"Standard","USA","8839"
578,"94406601786","Helen","Meyer","639 Bermad Drive","San Diego","CA","49676","USA",1967-07-04 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial High School",1994-12-11 00:00:00.000,"Bronze","Skilled Manual","Y","Helen Meyer",1967,"N",55,"Standard","USA","639"
715,"96338913440","Nancy","Hirota","3471 West Ste. Michelle","Richmond","CA","26244","USA",1953-07-15 00:00:00.000,"M","$30K - $50K","M",0,0,"Partial High School",1993-04-13 00:00:00.000,"Bronze","Manual","Y","Nancy Hirota",1953,"N",69,"Standard","USA","3471"
1414,"12872710200","Rich","Carter","4535 The Alameda","Arcadia","CA","59695","USA",1949-10-27 00:00:00.000,"S","$30K - $50K","F",0,0,"Partial High School",1993-10-19 00:00:00.000,"Bronze","Manual","Y","Rich Carter",1949,"N",73,"Standard","USA","4535"
1739,"14945934400","Mabel","Mandonado","7433 San Simeon Ct.","San Francisco","CA","54961","USA",1956-05-07 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial High School",1991-04-08 00:00:00.000,"Bronze","Manual","N","Mabel Mandonado",1956,"N",66,"Standard","USA","7433"
1962,"16584587100","Judy","Randell","5980 Indianhead Circle","Lincoln Acres","CA","51198","USA",1937-05-05 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial High School",1991-04-21 00:00:00.000,"Bronze","Manual","Y","Judy Randell",1937,"N",85,"Standard","USA","5980"
4980,"39006416800","Philomina","Blackman","9924 Muir Rd.","Lemon Grove","CA","58529","USA",1938-04-23 00:00:00.000,"M","$30K - $50K","F",0,0,"Partial High School",1993-04-23 00:00:00.000,"Bronze","Manual","Y","Philomina Blackman",1938,"N",84,"Standard","USA","9924"
5135,"40246348400","Shelia","Gram","9069 Muir Road","Downey","CA","14532","USA",1980-07-22 00:00:00.000,"M","$30K - $50K","F",0,0,"Partial High School",1994-01-02 00:00:00.000,"Bronze","Skilled Manual","Y","Shelia Gram",1980,"N",42,"Standard","USA","9069"
