Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Year
22537,"Medium",0.02,15.14,4.53,1101,"Kimberly McCarthy","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Eldon® Gobal File Keepers",0.81,"United States","West","California","Oxnard",93030,2015-05-05 00:00:00.000,2015-05-06 00:00:00.000,5.88400000000001,3,51.02,91488,2015-05-05 00:00:00.000
22052,"Medium",0.02,4.06,6.89,1127,"Ray Grady","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac",0.6,"United States","Central","Texas","Eagle Pass",78852,2015-02-24 00:00:00.000,2015-02-26 00:00:00.000,-93.7352,16,66.81,87221,2015-02-24 00:00:00.000
1917,"Medium",0.02,7.64,1.39,1129,"Pam Patton","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,"United States","East","Massachusetts","Boston",2118,2015-05-21 00:00:00.000,2015-05-23 00:00:00.000,117.38,52,406.91,13735,2015-05-21 00:00:00.000
19917,"Medium",0.02,7.64,1.39,1131,"Benjamin Strauss","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,"United States","Central","Texas","El Paso",79907,2015-05-21 00:00:00.000,2015-05-23 00:00:00.000,70.1937,13,101.73,88103,2015-05-21 00:00:00.000
18860,"Not Specified",0.09,9.78,1.39,1170,"Jessie Houston","Regular Air","Consumer","Office Supplies","Envelopes","Small Box","Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",0.39,"United States","East","Delaware","Newark",19711,2015-06-02 00:00:00.000,2015-06-03 00:00:00.000,125.2074,19,181.46,87520,2015-06-02 00:00:00.000
18829,"Low",0.06,10.89,4.5,1189,"Dwight Stephenson","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Belkin 6 Outlet Metallic Surge Strip",0.59,"United States","West","California","Huntington Beach",92646,2015-06-17 00:00:00.000,2015-06-22 00:00:00.000,-25.112,14,149.32,87584,2015-06-17 00:00:00.000
22132,"High",0.1,15.14,4.53,1199,"Edward Lamm","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Eldon® Gobal File Keepers",0.81,"United States","East","New Hampshire","Nashua",3060,2015-02-25 00:00:00.000,2015-02-28 00:00:00.000,-24.8976,5,75.17,87585,2015-02-25 00:00:00.000
7812,"Medium",0.06,5.68,1.39,1228,"Hazel Jennings","Regular Air","Small Business","Office Supplies","Envelopes","Small Box","Staples Standard Envelopes",0.38,"United States","East","Pennsylvania","Philadelphia",19140,2015-02-16 00:00:00.000,2015-02-16 00:00:00.000,33.01,24,129.53,55874,2015-02-16 00:00:00.000
19991,"Not Specified",0.04,176.19,11.87,1298,"Herbert Beard","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Fellowes High-Stak® Drawer Files",0.62,"United States","Central","Texas","Sulphur Springs",75482,2015-02-12 00:00:00.000,2015-02-14 00:00:00.000,320.1,4,676.57,90662,2015-02-12 00:00:00.000
3005,"Low",0.07,5.98,4.69,1340,"Marie Bass","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",0.68,"United States","East","New York","New York City",10170,2015-02-10 00:00:00.000,2015-02-15 00:00:00.000,-24.44,11,73.44,21636,2015-02-10 00:00:00.000
21005,"Low",0.07,5.98,4.69,1341,"Edward Bynum","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",0.68,"United States","East","Pennsylvania","Chambersburg",17201,2015-02-10 00:00:00.000,2015-02-15 00:00:00.000,-12.7088,3,20.03,91244,2015-02-10 00:00:00.000
24534,"Critical",0.06,44.01,3.5,1374,"Earl Buck","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors",0.59,"United States","West","California","Stockton",95207,2015-06-07 00:00:00.000,2015-06-08 00:00:00.000,-21.232,1,46.94,88212,2015-06-07 00:00:00.000
25790,"Not Specified",0.07,11.29,5.03,1384,"George McLamb","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","X-Rack™ File for Hanging Folders",0.59,"United States","South","Virginia","Alexandria",22304,2015-06-30 00:00:00.000,2015-07-02 00:00:00.000,-163.03,11,123.18,89407,2015-06-30 00:00:00.000
22984,"Low",0.02,70.97,3.5,1384,"George McLamb","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge",0.59,"United States","South","Virginia","Alexandria",22304,2015-06-07 00:00:00.000,2015-06-14 00:00:00.000,23.6159999999999,21,1533.59,89408,2015-06-07 00:00:00.000
20163,"Low",0.07,12.28,6.13,1391,"Carolyn Greer","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Recycled Eldon Regeneration Jumbo File",0.57,"United States","West","California","Sunnyvale",94086,2015-05-03 00:00:00.000,2015-05-10 00:00:00.000,15.236,33,389.59,88730,2015-05-03 00:00:00.000
19025,"Low",0,8.74,1.39,1424,"Robyn Zhou","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.38,"United States","West","Colorado","Englewood",80112,2015-01-12 00:00:00.000,2015-01-16 00:00:00.000,44.988,7,65.2,89448,2015-01-12 00:00:00.000
19810,"Not Specified",0.05,9.78,1.39,1432,"Kerry Green","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",0.39,"United States","Central","Indiana","Indianapolis",46203,2015-03-05 00:00:00.000,2015-03-06 00:00:00.000,74.2785,11,107.65,86826,2015-03-05 00:00:00.000
18762,"Low",0.07,10.98,4.8,1432,"Kerry Green","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",0.36,"United States","Central","Indiana","Indianapolis",46203,2015-06-20 00:00:00.000,2015-06-27 00:00:00.000,52.92,16,165.21,86827,2015-06-20 00:00:00.000
22672,"Not Specified",0.04,177.98,0.99,1442,"Rodney Field","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Kensington 7 Outlet MasterPiece Power Center",0.56,"United States","Central","Missouri","Springfield",65807,2015-06-25 00:00:00.000,2015-06-27 00:00:00.000,1909.8855,15,2767.95,89076,2015-06-25 00:00:00.000
22313,"Medium",0.05,20.27,3.99,1472,"Tommy Ellis Ritchie","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Fellowes Mighty 8 Compact Surge Protector",0.57,"United States","East","Ohio","Westlake",44145,2015-05-25 00:00:00.000,2015-05-26 00:00:00.000,309.254,30,621.56,87079,2015-05-25 00:00:00.000
22764,"Not Specified",0.02,15.7,11.25,1485,"Wayne Sutherland","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Hanging Personal Folder File",0.6,"United States","Central","Illinois","Downers Grove",60516,2015-02-20 00:00:00.000,2015-02-21 00:00:00.000,-18.2416,1,19.44,91236,2015-02-20 00:00:00.000
24287,"Critical",0.03,15.14,4.53,1497,"Gloria Jacobs","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Eldon® Gobal File Keepers",0.81,"United States","East","New York","Elmira",14901,2015-03-11 00:00:00.000,2015-03-13 00:00:00.000,-92.87,17,256.73,85880,2015-03-11 00:00:00.000
19627,"Low",0.07,17.7,9.47,1551,"Laurence Flowers","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Portfile® Personal File Boxes",0.59,"United States","South","Mississippi","Biloxi",39530,2015-06-25 00:00:00.000,2015-07-01 00:00:00.000,-243.544,18,300.67,87488,2015-06-25 00:00:00.000
26135,"High",0.04,10.98,3.99,1554,"Joan Floyd","Regular Air","Small Business","Office Supplies","Appliances","Small Box","Staples Surge Protector 6 outlet",0.58,"United States","South","Mississippi","Gulfport",39503,2015-05-18 00:00:00.000,2015-05-18 00:00:00.000,481.032,15,172.22,87485,2015-05-18 00:00:00.000
22127,"Low",0.1,11.58,6.97,1580,"Ronnie Nolan","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,"United States","East","Maine","Waterville",4901,2015-02-16 00:00:00.000,2015-02-20 00:00:00.000,-8.398,1,14.53,90934,2015-02-16 00:00:00.000
22683,"High",0.03,9.71,9.45,1609,"Jerry Ennis","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Filing/Storage Totes and Swivel Casters",0.6,"United States","West","California","Sacramento",95823,2015-05-11 00:00:00.000,2015-05-11 00:00:00.000,-36.9,2,23.56,87824,2015-05-11 00:00:00.000
23752,"High",0.05,12.28,6.13,1623,"Patrick Adcock","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Recycled Eldon Regeneration Jumbo File",0.57,"United States","Central","Indiana","Schererville",46375,2015-05-24 00:00:00.000,2015-05-25 00:00:00.000,1.336,1,18.73,87611,2015-05-24 00:00:00.000
21147,"Medium",0,16.06,8.34,1625,"Molly Browning","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",0.59,"United States","East","New York","Glen Cove",11542,2015-03-27 00:00:00.000,2015-03-28 00:00:00.000,-28.09,1,19.16,90600,2015-03-27 00:00:00.000
23604,"High",0.06,43.57,16.36,1627,"Aaron Day","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Trav-L-File Heavy-Duty Shuttle II, Black",0.55,"United States","South","Tennessee","Greeneville",37743,2015-05-28 00:00:00.000,2015-05-30 00:00:00.000,-38.808,17,710.16,90602,2015-05-28 00:00:00.000
20359,"High",0.02,25.99,5.37,1632,"Lori Wolfe","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Small Box","BOSTON® Ranger® #55 Pencil Sharpener, Black",0.56,"United States","South","Mississippi","Hattiesburg",39401,2015-04-15 00:00:00.000,2015-04-17 00:00:00.000,-88.158,9,243.24,90533,2015-04-15 00:00:00.000
23524,"Low",0.09,30.98,19.51,1680,"Esther Whitaker","Regular Air","Consumer","Office Supplies","Envelopes","Small Box","Staples Colored Interoffice Envelopes",0.36,"United States","East","Ohio","Fairfield",45014,2015-05-03 00:00:00.000,2015-05-05 00:00:00.000,-163.53,18,514.62,86645,2015-05-03 00:00:00.000
24941,"Medium",0,13.43,5.5,1697,"Holly Osborne","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Fellowes Personal Hanging Folder Files, Navy",0.57,"United States","South","Arkansas","Hot Springs",71901,2015-01-16 00:00:00.000,2015-01-17 00:00:00.000,-253.778,9,129.54,86338,2015-01-16 00:00:00.000
24158,"Medium",0.05,14.81,13.32,1702,"Sandra Berry","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Holmes Replacement Filter for HEPA Air Cleaner, Large Room",0.43,"United States","South","Mississippi","Meridian",39301,2015-01-17 00:00:00.000,2015-01-20 00:00:00.000,-220.052,3,45.28,90473,2015-01-17 00:00:00.000
25761,"Medium",0.05,5.68,1.39,1708,"Lillian Day","Regular Air","Small Business","Office Supplies","Envelopes","Small Box","Staples Standard Envelopes",0.38,"United States","East","Ohio","Shaker Heights",44118,2015-01-17 00:00:00.000,2015-01-18 00:00:00.000,38.2812,10,55.48,88781,2015-01-17 00:00:00.000
6213,"Medium",0.03,17.7,9.47,1723,"Constance Flowers","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Portfile® Personal File Boxes",0.59,"United States","West","California","San Diego",92037,2015-02-07 00:00:00.000,2015-02-07 00:00:00.000,-52.33,14,261.85,44002,2015-02-07 00:00:00.000
21387,"Low",0.02,15.51,17.78,1829,"Suzanne Cochran","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Tenex File Box, Personal Filing Tote with Lid, Black",0.59,"United States","Central","Iowa","Cedar Rapids",52402,2015-01-06 00:00:00.000,2015-01-13 00:00:00.000,-47.97,1,21.28,86960,2015-01-06 00:00:00.000
23237,"High",0.01,26.17,1.39,1894,"Maureen Herbert Hood","Regular Air","Consumer","Office Supplies","Envelopes","Small Box","Quality Park Security Envelopes",0.38,"United States","Central","Wisconsin","Appleton",54915,2015-03-18 00:00:00.000,2015-03-19 00:00:00.000,237.0426,13,343.54,91263,2015-03-18 00:00:00.000
19049,"Low",0.09,7.64,1.39,1907,"Amy Hall","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,"United States","East","Ohio","Lorain",44052,2015-05-17 00:00:00.000,2015-05-26 00:00:00.000,0.688,1,8.34,86500,2015-05-17 00:00:00.000
26220,"Medium",0.02,11.58,5.72,1971,"Marsha Roy","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,"United States","South","Mississippi","Tupelo",38801,2015-01-18 00:00:00.000,2015-01-19 00:00:00.000,-259.756,3,35.48,91550,2015-01-18 00:00:00.000
18795,"Medium",0.09,20.48,6.32,1974,"Robert Brantley","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Kensington 6 Outlet Guardian Standard Surge Protector",0.58,"United States","Central","Michigan","Dearborn Heights",48127,2015-05-20 00:00:00.000,2015-05-21 00:00:00.000,-16.89,5,99.02,89040,2015-05-20 00:00:00.000
18796,"Medium",0.06,15.67,1.39,1974,"Robert Brantley","Regular Air","Consumer","Office Supplies","Envelopes","Small Box","#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,"United States","Central","Michigan","Dearborn Heights",48127,2015-05-20 00:00:00.000,2015-05-21 00:00:00.000,25.51,3,46.4,89040,2015-05-20 00:00:00.000
20568,"Not Specified",0.01,15.31,8.78,1986,"Lynda Rosenthal","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black",0.57,"United States","Central","Texas","Midland",79701,2015-05-06 00:00:00.000,2015-05-07 00:00:00.000,12.146,23,377,90888,2015-05-06 00:00:00.000
20392,"Not Specified",0.06,4.42,4.99,1998,"Judy Frazier","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Grip Seal Envelopes",0.38,"United States","East","New York","East Massapequa",11758,2015-06-03 00:00:00.000,2015-06-05 00:00:00.000,-10.435,3,14.85,90568,2015-06-03 00:00:00.000
18252,"Not Specified",0,5.98,2.5,2052,"Francis Kendall","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Wausau Papers Astrobrights® Colored Envelopes",0.36,"United States","West","New Mexico","Albuquerque",87105,2015-02-19 00:00:00.000,2015-02-20 00:00:00.000,9.5608,5,31.64,87234,2015-02-19 00:00:00.000
25228,"Medium",0.09,20.89,11.52,2066,"Claudia Webb","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Iris® 3-Drawer Stacking Bin, Black",0.83,"United States","South","North Carolina","Indian Trail",28079,2015-03-26 00:00:00.000,2015-03-27 00:00:00.000,-133.546,7,146.5,85833,2015-03-26 00:00:00.000
21697,"Low",0.06,38.06,4.5,2089,"Annie Odom","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Fellowes Superior 10 Outlet Split Surge Protector",0.56,"United States","East","New York","New City",10956,2015-06-30 00:00:00.000,2015-07-06 00:00:00.000,450.4596,17,652.84,88348,2015-06-30 00:00:00.000
22234,"Not Specified",0.07,14.56,3.5,2099,"Nathan Fox","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Acco 6 Outlet Guardian Premium Surge Suppressor",0.58,"United States","South","South Carolina","Myrtle Beach",29577,2015-01-08 00:00:00.000,2015-01-09 00:00:00.000,-45.528,6,84.59,87888,2015-01-08 00:00:00.000
18412,"High",0.09,34.76,8.22,2141,"Molly Webster","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",0.57,"United States","West","Colorado","Durango",81301,2015-02-18 00:00:00.000,2015-02-20 00:00:00.000,45.3324,7,242.97,87570,2015-02-18 00:00:00.000
23249,"High",0.08,17.15,4.96,2143,"Lester Sawyer","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Advantus Rolling Storage Box",0.58,"United States","South","Virginia","Fairfax",20151,2015-06-13 00:00:00.000,2015-06-16 00:00:00.000,33.66,12,200.61,87569,2015-06-13 00:00:00.000
19008,"High",0.09,16.98,12.39,2187,"Joanne Spivey","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Brown Kraft Recycled Envelopes",0.35,"United States","Central","Missouri","Independence",64055,2015-05-08 00:00:00.000,2015-05-10 00:00:00.000,-48.57,5,86.8,89440,2015-05-08 00:00:00.000
1008,"High",0.09,16.98,12.39,2189,"Frank Cross","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Brown Kraft Recycled Envelopes",0.35,"United States","East","New York","New York City",10177,2015-05-08 00:00:00.000,2015-05-10 00:00:00.000,-48.57,22,381.91,7364,2015-05-08 00:00:00.000
18142,"Not Specified",0.09,207.48,0.99,2264,"Helen Dickerson","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection",0.55,"United States","Central","Missouri","Joplin",64804,2015-01-26 00:00:00.000,2015-01-29 00:00:00.000,359.83,3,577.75,86611,2015-01-26 00:00:00.000
25997,"Critical",0.01,15.67,1.39,2266,"Brandon Beach","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,"United States","Central","Missouri","Kirkwood",63122,2015-05-26 00:00:00.000,2015-05-27 00:00:00.000,171.2649,16,248.21,86610,2015-05-26 00:00:00.000
23963,"Low",0.01,20.48,6.32,2270,"Kristine Holden","Regular Air","Small Business","Office Supplies","Appliances","Small Box","Kensington 6 Outlet Guardian Standard Surge Protector",0.58,"United States","South","South Carolina","Mauldin",29662,2015-02-06 00:00:00.000,2015-02-08 00:00:00.000,711.2448,18,375.03,89572,2015-02-06 00:00:00.000
23416,"Low",0.04,120.98,3.99,2273,"Debra Block","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Belkin 325VA UPS Surge Protector, 6'",0.6,"United States","Central","Texas","Harlingen",78550,2015-05-05 00:00:00.000,2015-05-05 00:00:00.000,1389.5772,17,2013.88,90109,2015-05-05 00:00:00.000
21334,"Not Specified",0,42.98,4.62,2290,"Glen Robertson","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Belkin F9M820V08 8 Outlet Surge",0.56,"United States","Central","Minnesota","Coon Rapids",55433,2015-01-06 00:00:00.000,2015-01-08 00:00:00.000,385.3029,12,558.41,88163,2015-01-06 00:00:00.000
23693,"Not Specified",0.05,14.81,13.32,2334,"Stephanie Hawkins","Regular Air","Small Business","Office Supplies","Appliances","Small Box","Holmes Replacement Filter for HEPA Air Cleaner, Large Room",0.43,"United States","Central","Wisconsin","Greenfield",53220,2015-04-09 00:00:00.000,2015-04-11 00:00:00.000,-190.49,8,115.99,89609,2015-04-09 00:00:00.000
22526,"Medium",0.05,11.58,6.97,2339,"Gordon Boswell","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,"United States","Central","Texas","Cloverleaf",77015,2015-05-25 00:00:00.000,2015-05-28 00:00:00.000,2.806,6,73.96,91482,2015-05-25 00:00:00.000
20904,"Critical",0.06,59.76,9.71,2352,"Kerry Beach","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",0.57,"United States","East","Maryland","Cumberland",21501,2015-06-20 00:00:00.000,2015-06-23 00:00:00.000,756.6747,18,1096.63,86165,2015-06-20 00:00:00.000
22828,"High",0.03,6.98,9.69,2376,"Debra Batchelor","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Eldon Shelf Savers™ Cubes and Bins",0.83,"United States","West","Idaho","Moscow",83843,2015-03-05 00:00:00.000,2015-03-07 00:00:00.000,-262.62,15,109.15,91321,2015-03-05 00:00:00.000
23558,"Not Specified",0.1,27.18,8.23,2391,"Jacob McNeill","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White",0.38,"United States","East","New York","Oceanside",11572,2015-05-25 00:00:00.000,2015-05-27 00:00:00.000,204.49,12,314.06,91122,2015-05-25 00:00:00.000
24954,"Not Specified",0.04,60.97,4.5,2395,"Beverly Roberts","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection",0.56,"United States","South","Georgia","Savannah",31401,2015-03-23 00:00:00.000,2015-03-24 00:00:00.000,79.4232,15,904.31,86952,2015-03-23 00:00:00.000
819,"High",0.07,155.06,7.07,2431,"Troy Cassidy","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Dual Level, Single-Width Filing Carts",0.59,"United States","West","California","Los Angeles",90004,2015-05-19 00:00:00.000,2015-05-19 00:00:00.000,-121.75,14,2039.07,5920,2015-05-19 00:00:00.000
18819,"High",0.07,155.06,7.07,2432,"Lindsay Tate","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Dual Level, Single-Width Filing Carts",0.59,"United States","Central","Oklahoma","Midwest City",73110,2015-05-19 00:00:00.000,2015-05-19 00:00:00.000,24.35,3,436.94,89096,2015-05-19 00:00:00.000
24569,"Medium",0.03,111.03,8.64,2484,"Rhonda Bryant","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Fellowes Recycled Storage Drawers",0.78,"United States","South","Florida","Winter Haven",33881,2015-03-13 00:00:00.000,2015-03-14 00:00:00.000,366.54,8,900.12,88998,2015-03-13 00:00:00.000
18220,"Medium",0.02,17.15,4.96,2516,"Leo E Underwood","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Advantus Rolling Storage Box",0.58,"United States","East","New Jersey","Englewood",7631,2015-06-05 00:00:00.000,2015-06-07 00:00:00.000,36.495,11,190.85,87033,2015-06-05 00:00:00.000
25095,"Critical",0,4.37,5.15,2570,"Yvonne Stephens","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",0.59,"United States","West","California","Davis",95616,2015-04-25 00:00:00.000,2015-04-27 00:00:00.000,-150.2604,19,87.85,90327,2015-04-25 00:00:00.000
6585,"Medium",0.1,7.64,1.39,2618,"Amy Hamrick Melvin","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Security-Tint Envelopes",0.36,"United States","East","New York","New York City",10004,2015-01-17 00:00:00.000,2015-01-19 00:00:00.000,16.12,18,130.11,46884,2015-01-17 00:00:00.000
4789,"High",0.01,14.98,7.69,2618,"Amy Hamrick Melvin","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Super Decoflex Portable Personal File",0.57,"United States","East","New York","New York City",10004,2015-03-23 00:00:00.000,2015-03-25 00:00:00.000,-48.97,28,435.39,34017,2015-03-23 00:00:00.000
7452,"Critical",0.1,20.27,3.99,2618,"Amy Hamrick Melvin","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Fellowes Mighty 8 Compact Surge Protector",0.57,"United States","East","New York","New York City",10004,2015-03-23 00:00:00.000,2015-03-24 00:00:00.000,84.05,53,1051.52,53153,2015-03-23 00:00:00.000
25452,"Critical",0.1,20.27,3.99,2620,"Phyllis Little","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Fellowes Mighty 8 Compact Surge Protector",0.57,"United States","South","Tennessee","Bartlett",38134,2015-03-23 00:00:00.000,2015-03-24 00:00:00.000,381.618,13,257.92,88017,2015-03-23 00:00:00.000
22438,"Low",0.1,10.98,3.99,2647,"Teresa Bishop","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Staples Surge Protector 6 outlet",0.58,"United States","West","California","Bakersfield",93309,2015-03-17 00:00:00.000,2015-03-24 00:00:00.000,-21.03,5,52.21,91386,2015-03-17 00:00:00.000
18400,"High",0.04,90.24,0.99,2667,"Pat Baker","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center",0.56,"United States","East","Ohio","Lakewood",44107,2015-04-02 00:00:00.000,2015-04-04 00:00:00.000,246.2748,4,356.92,87831,2015-04-02 00:00:00.000
5339,"High",0.09,17.99,8.65,2670,"Yvonne Mann","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Small Box","Model L Table or Wall-Mount Pencil Sharpener",0.57,"United States","West","California","Los Angeles",90049,2015-05-29 00:00:00.000,2015-05-29 00:00:00.000,-80.53,71,1191.58,37924,2015-05-29 00:00:00.000
18898,"Medium",0.07,60.97,4.5,2709,"Stanley Steele","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection",0.56,"United States","East","Maryland","Ellicott City",21042,2015-05-28 00:00:00.000,2015-05-30 00:00:00.000,-41.77,1,57.84,89240,2015-05-28 00:00:00.000
18790,"Medium",0.03,15.31,8.78,2737,"Rachel Bates","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black",0.57,"United States","East","Vermont","Rutland",5701,2015-06-01 00:00:00.000,2015-06-02 00:00:00.000,-57.56,12,194.08,89019,2015-06-01 00:00:00.000
21629,"Medium",0.02,29.74,6.64,2764,"Arnold Johnson","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Acco Perma® 2700 Stacking Storage Drawers",0.7,"United States","East","New Jersey","Hackensack",7601,2015-04-22 00:00:00.000,2015-04-22 00:00:00.000,-21.06,4,120.81,90724,2015-04-22 00:00:00.000
26157,"High",0.07,177.98,0.99,2771,"Kevin Wolfe","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Kensington 7 Outlet MasterPiece Power Center",0.56,"United States","South","Georgia","East Point",30344,2015-06-13 00:00:00.000,2015-06-13 00:00:00.000,-191.548,3,536.29,88974,2015-06-13 00:00:00.000
24607,"High",0.05,11.29,5.03,2828,"Monica Howard","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","X-Rack™ File for Hanging Folders",0.59,"United States","West","California","El Centro",92243,2015-02-19 00:00:00.000,2015-02-21 00:00:00.000,-35.26,8,90.46,87720,2015-02-19 00:00:00.000
21857,"Not Specified",0.09,34.99,7.73,2847,"Vanessa Day","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Small Box","Hunt Boston® Vacuum Mount KS Pencil Sharpener",0.59,"United States","South","Tennessee","Collierville",38017,2015-04-09 00:00:00.000,2015-04-11 00:00:00.000,-208.7204,1,37.62,85928,2015-04-09 00:00:00.000
23137,"Critical",0.04,33.29,8.74,2865,"Roberta Mitchell","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems",0.61,"United States","Central","Texas","Paris",75460,2015-02-23 00:00:00.000,2015-02-24 00:00:00.000,87.03,8,273.34,90871,2015-02-23 00:00:00.000
