Row ID,Customer ID,Customer Name,Segment
6232,"JF-15415","Jennifer Ferguson","Consumer"
6233,"JF-15415","Jennifer Ferguson","Consumer"
6234,"JF-15415","Jennifer Ferguson","Consumer"
6235,"JF-15415","Jennifer Ferguson","Consumer"
6236,"JF-15415","Jennifer Ferguson","Consumer"
6238,"TB-21280","Toby Braunhardt","Consumer"
6239,"HA-14905","Helen Abelman","Consumer"
6240,"HA-14905","Helen Abelman","Consumer"
6241,"LH-17155","Logan Haushalter","Consumer"
6248,"ML-17410","Maris LaWare","Consumer"
6249,"ML-17410","Maris LaWare","Consumer"
6250,"ML-17410","Maris LaWare","Consumer"
6251,"ML-17410","Maris LaWare","Consumer"
6252,"MC-17575","Matt Collins","Consumer"
6259,"JH-15820","John Huston","Consumer"
6260,"RA-19285","Ralph Arnett","Consumer"
6261,"RO-19780","Rose O'Brian","Consumer"
6265,"JH-15910","Jonathan Howell","Consumer"
6266,"AT-10735","Annie Thurman","Consumer"
6267,"AT-10735","Annie Thurman","Consumer"
6274,"DK-13375","Dennis Kane","Consumer"
6275,"DK-13375","Dennis Kane","Consumer"
6276,"DK-13375","Dennis Kane","Consumer"
6277,"DK-13375","Dennis Kane","Consumer"
6278,"DK-13375","Dennis Kane","Consumer"
6279,"DK-13375","Dennis Kane","Consumer"
6280,"DK-13375","Dennis Kane","Consumer"
6281,"JH-15910","Jonathan Howell","Consumer"
6282,"JK-15205","Jamie Kunitz","Consumer"
6283,"JK-15205","Jamie Kunitz","Consumer"
6292,"ME-17725","Max Engle","Consumer"
6293,"AZ-10750","Annie Zypern","Consumer"
6294,"AZ-10750","Annie Zypern","Consumer"
6301,"SB-20170","Sarah Bern","Consumer"
6302,"SB-20170","Sarah Bern","Consumer"
6303,"AH-10210","Alan Hwang","Consumer"
6305,"AI-10855","Arianne Irving","Consumer"
6312,"LW-17125","Liz Willingham","Consumer"
6324,"DB-13660","Duane Benoit","Consumer"
6327,"XP-21865","Xylona Preis","Consumer"
6328,"XP-21865","Xylona Preis","Consumer"
6329,"XP-21865","Xylona Preis","Consumer"
6330,"XP-21865","Xylona Preis","Consumer"
6331,"XP-21865","Xylona Preis","Consumer"
6332,"XP-21865","Xylona Preis","Consumer"
6333,"XP-21865","Xylona Preis","Consumer"
6334,"XP-21865","Xylona Preis","Consumer"
6335,"MH-17455","Mark Hamilton","Consumer"
6336,"MH-17455","Mark Hamilton","Consumer"
6337,"BG-11740","Bruce Geld","Consumer"
6338,"BG-11740","Bruce Geld","Consumer"
6342,"DB-13660","Duane Benoit","Consumer"
6348,"PO-18850","Patrick O'Brill","Consumer"
6349,"PO-18850","Patrick O'Brill","Consumer"
6350,"PO-18850","Patrick O'Brill","Consumer"
6351,"AG-10900","Arthur Gainer","Consumer"
6353,"HG-14845","Harry Greene","Consumer"
6356,"JD-16015","Joy Daniels","Consumer"
6362,"SE-20110","Sanjit Engle","Consumer"
6363,"CK-12205","Chloris Kastensmidt","Consumer"
6364,"CK-12205","Chloris Kastensmidt","Consumer"
6365,"CK-12205","Chloris Kastensmidt","Consumer"
6369,"SA-20830","Sue Ann Reed","Consumer"
6378,"BP-11230","Benjamin Patterson","Consumer"
6382,"TB-21595","Troy Blackwell","Consumer"
6383,"TB-21595","Troy Blackwell","Consumer"
6384,"TB-21250","Tim Brockman","Consumer"
6385,"TB-21250","Tim Brockman","Consumer"
6386,"TB-21250","Tim Brockman","Consumer"
6387,"TB-21250","Tim Brockman","Consumer"
6388,"MV-18190","Mike Vittorini","Consumer"
6389,"MV-18190","Mike Vittorini","Consumer"
6392,"PK-19075","Pete Kriz","Consumer"
6393,"PK-19075","Pete Kriz","Consumer"
6394,"PK-19075","Pete Kriz","Consumer"
6395,"PK-19075","Pete Kriz","Consumer"
6396,"PK-19075","Pete Kriz","Consumer"
6397,"PK-19075","Pete Kriz","Consumer"
6402,"BD-11725","Bruce Degenhardt","Consumer"
6403,"BD-11725","Bruce Degenhardt","Consumer"
6404,"BD-11725","Bruce Degenhardt","Consumer"
6405,"RM-19375","Raymond Messe","Consumer"
6408,"GT-14710","Greg Tran","Consumer"
6409,"GT-14710","Greg Tran","Consumer"
6410,"GT-14710","Greg Tran","Consumer"
6411,"GT-14710","Greg Tran","Consumer"
6412,"GT-14710","Greg Tran","Consumer"
6417,"BD-11620","Brian DeCherney","Consumer"
6418,"BD-11620","Brian DeCherney","Consumer"
6425,"DO-13645","Doug O'Connell","Consumer"
6426,"CC-12370","Christopher Conant","Consumer"
6427,"CC-12370","Christopher Conant","Consumer"
6428,"CC-12370","Christopher Conant","Consumer"
6429,"CC-12370","Christopher Conant","Consumer"
6430,"SH-20395","Shahid Hopkins","Consumer"
6431,"SH-20395","Shahid Hopkins","Consumer"
6432,"SH-20395","Shahid Hopkins","Consumer"
6433,"SH-20395","Shahid Hopkins","Consumer"
6436,"JG-15160","James Galang","Consumer"
6437,"JG-15160","James Galang","Consumer"
6438,"JG-15160","James Galang","Consumer"
6439,"LC-16885","Lena Creighton","Consumer"
6440,"CC-12220","Chris Cortes","Consumer"
6446,"JJ-15445","Jennifer Jackson","Consumer"
6450,"EH-13990","Erica Hackney","Consumer"
6451,"EH-13990","Erica Hackney","Consumer"
6452,"EH-13990","Erica Hackney","Consumer"
6453,"PR-18880","Patrick Ryan","Consumer"
6454,"BT-11680","Brian Thompson","Consumer"
6455,"EC-14050","Erin Creighton","Consumer"
6456,"EC-14050","Erin Creighton","Consumer"
6466,"AA-10375","Allen Armold","Consumer"
6467,"EH-13945","Eric Hoffmann","Consumer"
6474,"DB-13060","Dave Brooks","Consumer"
6476,"NR-18550","Nick Radford","Consumer"
6477,"NR-18550","Nick Radford","Consumer"
6478,"NR-18550","Nick Radford","Consumer"
6479,"NR-18550","Nick Radford","Consumer"
6480,"NR-18550","Nick Radford","Consumer"
6481,"NR-18550","Nick Radford","Consumer"
6482,"NR-18550","Nick Radford","Consumer"
6483,"NR-18550","Nick Radford","Consumer"
6487,"JW-16075","Julia West","Consumer"
6488,"JW-16075","Julia West","Consumer"
6489,"JW-16075","Julia West","Consumer"
6490,"JM-15535","Jessica Myrick","Consumer"
6495,"KH-16510","Keith Herrera","Consumer"
6496,"KH-16510","Keith Herrera","Consumer"
6497,"KH-16510","Keith Herrera","Consumer"
6502,"LC-17050","Liz Carlisle","Consumer"
6503,"LC-17050","Liz Carlisle","Consumer"
6504,"LC-17050","Liz Carlisle","Consumer"
6516,"RD-19480","Rick Duston","Consumer"
6517,"RD-19480","Rick Duston","Consumer"
6518,"RD-19480","Rick Duston","Consumer"
6519,"RD-19480","Rick Duston","Consumer"
6520,"RD-19480","Rick Duston","Consumer"
6521,"AR-10540","Andy Reiter","Consumer"
6522,"AR-10540","Andy Reiter","Consumer"
6523,"AR-10540","Andy Reiter","Consumer"
6532,"TP-21130","Theone Pippenger","Consumer"
6533,"TP-21130","Theone Pippenger","Consumer"
6534,"TP-21130","Theone Pippenger","Consumer"
6535,"GT-14710","Greg Tran","Consumer"
6536,"GT-14710","Greg Tran","Consumer"
6541,"CC-12220","Chris Cortes","Consumer"
6542,"CC-12220","Chris Cortes","Consumer"
6543,"CC-12220","Chris Cortes","Consumer"
6544,"CC-12220","Chris Cortes","Consumer"
6545,"DP-13000","Darren Powers","Consumer"
6546,"DP-13000","Darren Powers","Consumer"
6547,"DP-13000","Darren Powers","Consumer"
6551,"JH-16180","Justin Hirsh","Consumer"
6563,"CT-11995","Carol Triggs","Consumer"
6564,"CT-11995","Carol Triggs","Consumer"
6565,"CT-11995","Carol Triggs","Consumer"
6566,"CT-11995","Carol Triggs","Consumer"
6567,"CB-12025","Cassandra Brandow","Consumer"
6568,"CB-12025","Cassandra Brandow","Consumer"
6569,"KM-16720","Kunst Miller","Consumer"
6570,"KM-16720","Kunst Miller","Consumer"
6571,"KM-16720","Kunst Miller","Consumer"
6572,"KM-16720","Kunst Miller","Consumer"
6573,"RD-19720","Roger Demir","Consumer"
6576,"EJ-13720","Ed Jacobs","Consumer"
6577,"EJ-13720","Ed Jacobs","Consumer"
6578,"RO-19780","Rose O'Brian","Consumer"
6579,"MW-18220","Mitch Webber","Consumer"
6580,"MS-17530","MaryBeth Skach","Consumer"
6581,"MS-17530","MaryBeth Skach","Consumer"
6582,"MS-17530","MaryBeth Skach","Consumer"
6584,"AM-10705","Anne McFarland","Consumer"
6585,"AM-10705","Anne McFarland","Consumer"
6586,"AM-10705","Anne McFarland","Consumer"
6587,"AM-10705","Anne McFarland","Consumer"
6588,"AM-10705","Anne McFarland","Consumer"
6589,"AM-10705","Anne McFarland","Consumer"
6590,"AM-10705","Anne McFarland","Consumer"
6591,"BG-11740","Bruce Geld","Consumer"
6594,"GT-14710","Greg Tran","Consumer"
6598,"SV-20785","Stewart Visinsky","Consumer"
6599,"SV-20785","Stewart Visinsky","Consumer"
6604,"RA-19945","Ryan Akin","Consumer"
6605,"SV-20785","Stewart Visinsky","Consumer"
6606,"SV-20785","Stewart Visinsky","Consumer"
6607,"SV-20785","Stewart Visinsky","Consumer"
6608,"SV-20785","Stewart Visinsky","Consumer"
6609,"SV-20785","Stewart Visinsky","Consumer"
6612,"JK-16090","Juliana Krohn","Consumer"
6613,"JK-16090","Juliana Krohn","Consumer"
6614,"JK-16090","Juliana Krohn","Consumer"
6615,"JK-16090","Juliana Krohn","Consumer"
6616,"MV-18190","Mike Vittorini","Consumer"
6617,"MV-18190","Mike Vittorini","Consumer"
6618,"MV-18190","Mike Vittorini","Consumer"
6625,"PM-18940","Paul MacIntyre","Consumer"
6626,"PM-18940","Paul MacIntyre","Consumer"
6627,"TB-21400","Tom Boeckenhauer","Consumer"
6628,"EH-13990","Erica Hackney","Consumer"
6629,"GW-14605","Giulietta Weimer","Consumer"
6631,"JE-15715","Joe Elijah","Consumer"
6632,"JE-15715","Joe Elijah","Consumer"
6634,"SS-20590","Sonia Sunley","Consumer"
6635,"MB-18085","Mick Brown","Consumer"
6636,"MB-18085","Mick Brown","Consumer"
6637,"MB-18085","Mick Brown","Consumer"
6638,"RP-19390","Resi Pölking","Consumer"
6639,"RP-19390","Resi Pölking","Consumer"
6641,"PO-18865","Patrick O'Donnell","Consumer"
6642,"PO-18865","Patrick O'Donnell","Consumer"
6643,"PO-18865","Patrick O'Donnell","Consumer"
6644,"WB-21850","William Brown","Consumer"
6645,"WB-21850","William Brown","Consumer"
6646,"WB-21850","William Brown","Consumer"
6661,"DB-13405","Denny Blanton","Consumer"
6662,"DB-13405","Denny Blanton","Consumer"
6663,"DB-13405","Denny Blanton","Consumer"
6664,"OT-18730","Olvera Toch","Consumer"
6665,"OT-18730","Olvera Toch","Consumer"
6666,"JS-15880","John Stevenson","Consumer"
6667,"CA-12775","Cynthia Arntzen","Consumer"
6668,"CA-12775","Cynthia Arntzen","Consumer"
6669,"CA-12775","Cynthia Arntzen","Consumer"
6670,"CA-12775","Cynthia Arntzen","Consumer"
6675,"DL-13330","Denise Leinenbach","Consumer"
6676,"DL-13330","Denise Leinenbach","Consumer"
6677,"DL-13330","Denise Leinenbach","Consumer"
6678,"DL-13330","Denise Leinenbach","Consumer"
6680,"TB-21055","Ted Butterfield","Consumer"
6681,"TB-21055","Ted Butterfield","Consumer"
6682,"TB-21055","Ted Butterfield","Consumer"
6685,"MC-18100","Mick Crebagga","Consumer"
6686,"MC-18100","Mick Crebagga","Consumer"
6687,"MC-18100","Mick Crebagga","Consumer"
6688,"HG-15025","Hunter Glantz","Consumer"
6694,"CC-12475","Cindy Chapman","Consumer"
6696,"JF-15190","Jamie Frazer","Consumer"
6697,"JF-15190","Jamie Frazer","Consumer"
6698,"JF-15190","Jamie Frazer","Consumer"
6699,"SW-20455","Shaun Weien","Consumer"
6700,"SW-20455","Shaun Weien","Consumer"
6701,"SW-20455","Shaun Weien","Consumer"
6702,"SG-20470","Sheri Gordon","Consumer"
6703,"SG-20470","Sheri Gordon","Consumer"
6704,"CS-12355","Christine Sundaresam","Consumer"
6705,"CS-12355","Christine Sundaresam","Consumer"
6706,"CS-12355","Christine Sundaresam","Consumer"
6709,"GZ-14470","Gary Zandusky","Consumer"
6710,"GZ-14470","Gary Zandusky","Consumer"
6712,"PJ-19015","Pauline Johnson","Consumer"
6713,"DB-13060","Dave Brooks","Consumer"
6714,"DB-13060","Dave Brooks","Consumer"
6715,"DB-13060","Dave Brooks","Consumer"
6716,"DB-13060","Dave Brooks","Consumer"
6720,"SF-20065","Sandra Flanagan","Consumer"
6724,"VM-21835","Vivian Mathis","Consumer"
6725,"SF-20200","Sarah Foster","Consumer"
6726,"SF-20200","Sarah Foster","Consumer"
6727,"SF-20200","Sarah Foster","Consumer"
6736,"BT-11680","Brian Thompson","Consumer"
6737,"BT-11680","Brian Thompson","Consumer"
6738,"BT-11680","Brian Thompson","Consumer"
6739,"BT-11680","Brian Thompson","Consumer"
6740,"MM-18055","Michelle Moray","Consumer"
6741,"MM-18055","Michelle Moray","Consumer"
6742,"MM-18055","Michelle Moray","Consumer"
6743,"PO-18850","Patrick O'Brill","Consumer"
6745,"CS-12355","Christine Sundaresam","Consumer"
6746,"CS-12355","Christine Sundaresam","Consumer"
6748,"AA-10375","Allen Armold","Consumer"
6749,"AA-10375","Allen Armold","Consumer"
6750,"AA-10375","Allen Armold","Consumer"
6751,"BP-11155","Becky Pak","Consumer"
6752,"BP-11155","Becky Pak","Consumer"
6753,"BP-11155","Becky Pak","Consumer"
6754,"BP-11155","Becky Pak","Consumer"
6755,"BP-11155","Becky Pak","Consumer"
6760,"BG-11035","Barry Gonzalez","Consumer"
6761,"DO-13435","Denny Ordway","Consumer"
6763,"RL-19615","Rob Lucas","Consumer"
6764,"RL-19615","Rob Lucas","Consumer"
6765,"RL-19615","Rob Lucas","Consumer"
6766,"SJ-20215","Sarah Jordon","Consumer"
6767,"SJ-20215","Sarah Jordon","Consumer"
6768,"SJ-20215","Sarah Jordon","Consumer"
6776,"CM-12115","Chad McGuire","Consumer"
6777,"PT-19090","Pete Takahito","Consumer"
6779,"HF-14995","Herbert Flentye","Consumer"
6780,"HF-14995","Herbert Flentye","Consumer"
6781,"HF-14995","Herbert Flentye","Consumer"
6782,"HF-14995","Herbert Flentye","Consumer"
6783,"JC-15775","John Castell","Consumer"
6784,"JC-15775","John Castell","Consumer"
6785,"JC-15775","John Castell","Consumer"
6786,"JC-15775","John Castell","Consumer"
6787,"JC-15775","John Castell","Consumer"
6788,"JH-15910","Jonathan Howell","Consumer"
6789,"JH-15910","Jonathan Howell","Consumer"
6791,"IM-15055","Ionia McGrath","Consumer"
6793,"CS-12355","Christine Sundaresam","Consumer"
6797,"MC-18100","Mick Crebagga","Consumer"
6798,"MC-18100","Mick Crebagga","Consumer"
6799,"MC-18100","Mick Crebagga","Consumer"
6805,"KH-16510","Keith Herrera","Consumer"
6810,"PS-18760","Pamela Stobb","Consumer"
6811,"PS-18760","Pamela Stobb","Consumer"
6812,"PS-18760","Pamela Stobb","Consumer"
6813,"PS-18760","Pamela Stobb","Consumer"
6814,"PS-18760","Pamela Stobb","Consumer"
6815,"PS-18760","Pamela Stobb","Consumer"
6816,"GH-14425","Gary Hwang","Consumer"
6817,"GH-14425","Gary Hwang","Consumer"
6818,"GH-14425","Gary Hwang","Consumer"
6823,"CS-12505","Cindy Stewart","Consumer"
6832,"CS-11860","Cari Schnelling","Consumer"
6833,"DP-13165","David Philippe","Consumer"
6834,"PJ-19015","Pauline Johnson","Consumer"
6848,"NP-18670","Nora Paige","Consumer"
6849,"BT-11440","Bobby Trafton","Consumer"
6850,"BP-11230","Benjamin Patterson","Consumer"
6858,"PS-18760","Pamela Stobb","Consumer"
6859,"PS-18760","Pamela Stobb","Consumer"
6860,"PS-18760","Pamela Stobb","Consumer"
6861,"PS-18760","Pamela Stobb","Consumer"
6862,"PS-18760","Pamela Stobb","Consumer"
6863,"PS-18760","Pamela Stobb","Consumer"
6873,"SG-20080","Sandra Glassco","Consumer"
6874,"TB-21520","Tracy Blumstein","Consumer"
6875,"TB-21520","Tracy Blumstein","Consumer"
6876,"MM-17920","Michael Moore","Consumer"
6877,"MM-17920","Michael Moore","Consumer"
6878,"CG-12520","Claire Gute","Consumer"
6879,"CG-12520","Claire Gute","Consumer"
6885,"BD-11320","Bill Donatelli","Consumer"
6886,"HA-14905","Helen Abelman","Consumer"
6887,"HA-14905","Helen Abelman","Consumer"
6888,"LL-16840","Lauren Leatherbury","Consumer"
6889,"LL-16840","Lauren Leatherbury","Consumer"
6898,"CK-12205","Chloris Kastensmidt","Consumer"
6899,"VS-21820","Vivek Sundaresam","Consumer"
6900,"VS-21820","Vivek Sundaresam","Consumer"
6908,"SW-20455","Shaun Weien","Consumer"
6910,"LH-16900","Lena Hernandez","Consumer"
6911,"VG-21790","Vivek Gonzalez","Consumer"
6912,"EM-13960","Eric Murdock","Consumer"
6914,"JH-15910","Jonathan Howell","Consumer"
6915,"NP-18700","Nora Preis","Consumer"
6916,"NP-18700","Nora Preis","Consumer"
6917,"NP-18700","Nora Preis","Consumer"
6919,"BM-11785","Bryan Mills","Consumer"
6921,"BM-11140","Becky Martin","Consumer"
6923,"MS-17710","Maurice Satty","Consumer"
6924,"MS-17710","Maurice Satty","Consumer"
6925,"JL-15235","Janet Lee","Consumer"
6926,"JL-15235","Janet Lee","Consumer"
6927,"KM-16660","Khloe Miller","Consumer"
6928,"RD-19900","Ruben Dartt","Consumer"
6929,"RD-19900","Ruben Dartt","Consumer"
6930,"RD-19900","Ruben Dartt","Consumer"
6931,"RD-19900","Ruben Dartt","Consumer"
6932,"ST-20530","Shui Tom","Consumer"
6933,"ST-20530","Shui Tom","Consumer"
6934,"ST-20530","Shui Tom","Consumer"
6935,"ST-20530","Shui Tom","Consumer"
6938,"PS-18760","Pamela Stobb","Consumer"
6939,"NP-18700","Nora Preis","Consumer"
6944,"RD-19930","Russell D'Ascenzo","Consumer"
6946,"GM-14680","Greg Matthias","Consumer"
6948,"ZC-21910","Zuschuss Carroll","Consumer"
6949,"ZC-21910","Zuschuss Carroll","Consumer"
6953,"HM-14980","Henry MacAllister","Consumer"
6954,"HM-14980","Henry MacAllister","Consumer"
6955,"HM-14980","Henry MacAllister","Consumer"
6957,"AR-10570","Anemone Ratner","Consumer"
6958,"AR-10570","Anemone Ratner","Consumer"
6970,"JB-16000","Joy Bell-","Consumer"
6971,"AB-10105","Adrian Barton","Consumer"
6972,"AB-10105","Adrian Barton","Consumer"
6973,"AB-10105","Adrian Barton","Consumer"
6974,"AB-10105","Adrian Barton","Consumer"
6975,"CC-12145","Charles Crestani","Consumer"
6978,"EP-13915","Emily Phan","Consumer"
6979,"DL-13315","Delfina Latchford","Consumer"
6980,"SO-20335","Sean O'Donnell","Consumer"
6983,"JA-15970","Joseph Airdo","Consumer"
6984,"JA-15970","Joseph Airdo","Consumer"
6985,"JA-15970","Joseph Airdo","Consumer"
6986,"JA-15970","Joseph Airdo","Consumer"
6987,"JA-15970","Joseph Airdo","Consumer"
6988,"JA-15970","Joseph Airdo","Consumer"
6990,"DK-13375","Dennis Kane","Consumer"
6991,"RH-19600","Rob Haberlin","Consumer"
6992,"RH-19600","Rob Haberlin","Consumer"
6993,"RH-19600","Rob Haberlin","Consumer"
6994,"RH-19600","Rob Haberlin","Consumer"
6995,"RH-19600","Rob Haberlin","Consumer"
7006,"JF-15490","Jeremy Farry","Consumer"
7011,"GT-14710","Greg Tran","Consumer"
7012,"GT-14710","Greg Tran","Consumer"
7013,"GT-14710","Greg Tran","Consumer"
7019,"SM-20005","Sally Matthias","Consumer"
7020,"AP-10915","Arthur Prichep","Consumer"
7021,"AP-10915","Arthur Prichep","Consumer"
7022,"AP-10915","Arthur Prichep","Consumer"
7023,"AP-10915","Arthur Prichep","Consumer"
7024,"AP-10915","Arthur Prichep","Consumer"
7025,"AP-10915","Arthur Prichep","Consumer"
7028,"RD-19585","Rob Dowd","Consumer"
7029,"MC-17575","Matt Collins","Consumer"
7037,"CS-11860","Cari Schnelling","Consumer"
7038,"PB-19105","Peter Bühler","Consumer"
7039,"PB-19105","Peter Bühler","Consumer"
7040,"AT-10735","Annie Thurman","Consumer"
7041,"AT-10735","Annie Thurman","Consumer"
7042,"AT-10735","Annie Thurman","Consumer"
7043,"SV-20365","Seth Vernon","Consumer"
7044,"SV-20365","Seth Vernon","Consumer"
7045,"SV-20365","Seth Vernon","Consumer"
7049,"TR-21325","Toby Ritter","Consumer"
7051,"WB-21850","William Brown","Consumer"
7052,"WB-21850","William Brown","Consumer"
7053,"WB-21850","William Brown","Consumer"
7054,"WB-21850","William Brown","Consumer"
7055,"WB-21850","William Brown","Consumer"
7056,"WB-21850","William Brown","Consumer"
7057,"WB-21850","William Brown","Consumer"
7058,"WB-21850","William Brown","Consumer"
7059,"WB-21850","William Brown","Consumer"
7060,"WB-21850","William Brown","Consumer"
7061,"WB-21850","William Brown","Consumer"
7063,"KL-16645","Ken Lonsdale","Consumer"
7065,"JF-15355","Jay Fein","Consumer"
7070,"GM-14500","Gene McClure","Consumer"
7072,"CK-12205","Chloris Kastensmidt","Consumer"
7073,"CK-12205","Chloris Kastensmidt","Consumer"
7074,"CK-12205","Chloris Kastensmidt","Consumer"
7075,"CK-12205","Chloris Kastensmidt","Consumer"
7076,"CK-12205","Chloris Kastensmidt","Consumer"
7077,"JM-15580","Jill Matthias","Consumer"
7078,"JE-15715","Joe Elijah","Consumer"
7079,"JE-15715","Joe Elijah","Consumer"
7080,"JE-15715","Joe Elijah","Consumer"
7081,"JE-15715","Joe Elijah","Consumer"
7082,"JE-15715","Joe Elijah","Consumer"
7083,"JE-15715","Joe Elijah","Consumer"
7088,"GA-14515","George Ashbrook","Consumer"
7089,"JF-15415","Jennifer Ferguson","Consumer"
7091,"CC-12685","Craig Carroll","Consumer"
7092,"CC-12685","Craig Carroll","Consumer"
7093,"CC-12685","Craig Carroll","Consumer"
7094,"CC-12685","Craig Carroll","Consumer"
7095,"JF-15565","Jill Fjeld","Consumer"
7096,"RP-19390","Resi Pölking","Consumer"
7097,"RP-19390","Resi Pölking","Consumer"
7098,"RP-19390","Resi Pölking","Consumer"
7099,"CD-11980","Carol Darley","Consumer"
7100,"DF-13135","David Flashing","Consumer"
7101,"SM-20005","Sally Matthias","Consumer"
7103,"LH-16750","Larry Hughes","Consumer"
7104,"EJ-14155","Eva Jacobs","Consumer"
7108,"KM-16720","Kunst Miller","Consumer"
7109,"KM-16720","Kunst Miller","Consumer"
7110,"KM-16720","Kunst Miller","Consumer"
7111,"KM-16720","Kunst Miller","Consumer"
7112,"KM-16720","Kunst Miller","Consumer"
7113,"KM-16720","Kunst Miller","Consumer"
7114,"KM-16720","Kunst Miller","Consumer"
7117,"IG-15085","Ivan Gibson","Consumer"
7118,"IG-15085","Ivan Gibson","Consumer"
7122,"SO-20335","Sean O'Donnell","Consumer"
7123,"SO-20335","Sean O'Donnell","Consumer"
7126,"JG-15160","James Galang","Consumer"
7127,"JG-15160","James Galang","Consumer"
7128,"JM-16195","Justin MacKendrick","Consumer"
7129,"JM-16195","Justin MacKendrick","Consumer"
7130,"PK-19075","Pete Kriz","Consumer"
7131,"PK-19075","Pete Kriz","Consumer"
7137,"SS-20875","Sung Shariari","Consumer"
7138,"SS-20875","Sung Shariari","Consumer"
7139,"SS-20875","Sung Shariari","Consumer"
7140,"SS-20875","Sung Shariari","Consumer"
7141,"TG-21640","Trudy Glocke","Consumer"
7142,"TG-21640","Trudy Glocke","Consumer"
7148,"CB-12415","Christy Brittain","Consumer"
7149,"CB-12415","Christy Brittain","Consumer"
7150,"VD-21670","Valerie Dominguez","Consumer"
7152,"AG-10330","Alex Grayson","Consumer"
7154,"JW-16075","Julia West","Consumer"
7155,"LH-16900","Lena Hernandez","Consumer"
7156,"LH-16900","Lena Hernandez","Consumer"
7157,"KT-16480","Kean Thornton","Consumer"
7158,"CC-12220","Chris Cortes","Consumer"
7159,"CC-12220","Chris Cortes","Consumer"
7162,"MS-17770","Maxwell Schwartz","Consumer"
7163,"MS-17770","Maxwell Schwartz","Consumer"
7166,"CK-12595","Clytie Kelty","Consumer"
7167,"NP-18325","Naresj Patel","Consumer"
7168,"NP-18325","Naresj Patel","Consumer"
7169,"NP-18325","Naresj Patel","Consumer"
7170,"NP-18325","Naresj Patel","Consumer"
7171,"GM-14440","Gary McGarr","Consumer"
7172,"SG-20605","Speros Goranitis","Consumer"
7180,"RC-19960","Ryan Crowe","Consumer"
7182,"MW-18220","Mitch Webber","Consumer"
7184,"JM-15250","Janet Martin","Consumer"
7192,"JK-15205","Jamie Kunitz","Consumer"
7193,"JK-15205","Jamie Kunitz","Consumer"
7194,"JS-15880","John Stevenson","Consumer"
7195,"JS-15880","John Stevenson","Consumer"
7201,"HF-14995","Herbert Flentye","Consumer"
7202,"HF-14995","Herbert Flentye","Consumer"
7205,"BO-11425","Bobby Odegard","Consumer"
7206,"CM-12115","Chad McGuire","Consumer"
7207,"CM-12115","Chad McGuire","Consumer"
7214,"MC-17275","Marc Crier","Consumer"
7217,"LC-16870","Lena Cacioppo","Consumer"
7218,"LC-16870","Lena Cacioppo","Consumer"
7219,"LC-16870","Lena Cacioppo","Consumer"
7220,"LC-16870","Lena Cacioppo","Consumer"
7221,"BP-11290","Beth Paige","Consumer"
7222,"TG-21310","Toby Gnade","Consumer"
7223,"MC-18100","Mick Crebagga","Consumer"
7224,"RB-19360","Raymond Buch","Consumer"
7225,"RB-19360","Raymond Buch","Consumer"
7226,"RB-19360","Raymond Buch","Consumer"
7229,"RD-19720","Roger Demir","Consumer"
7230,"RD-19720","Roger Demir","Consumer"
7231,"SC-20380","Shahid Collister","Consumer"
7232,"SC-20380","Shahid Collister","Consumer"
7233,"SC-20380","Shahid Collister","Consumer"
7234,"GB-14575","Giulietta Baptist","Consumer"
7235,"GB-14575","Giulietta Baptist","Consumer"
7236,"GB-14575","Giulietta Baptist","Consumer"
7237,"FP-14320","Frank Preis","Consumer"
7239,"SC-20305","Sean Christensen","Consumer"
7240,"SC-20305","Sean Christensen","Consumer"
7241,"JF-15355","Jay Fein","Consumer"
7242,"JF-15355","Jay Fein","Consumer"
7243,"JF-15355","Jay Fein","Consumer"
7244,"TP-21415","Tom Prescott","Consumer"
7245,"RL-19615","Rob Lucas","Consumer"
7246,"SB-20170","Sarah Bern","Consumer"
7250,"BP-11155","Becky Pak","Consumer"
7251,"BP-11155","Becky Pak","Consumer"
7265,"PG-18895","Paul Gonzalez","Consumer"
7267,"SJ-20215","Sarah Jordon","Consumer"
7268,"SJ-20215","Sarah Jordon","Consumer"
7269,"AG-10675","Anna Gayman","Consumer"
7270,"AG-10675","Anna Gayman","Consumer"
7281,"PW-19240","Pierre Wener","Consumer"
7283,"JK-15730","Joe Kamberova","Consumer"
7284,"LC-17140","Logan Currie","Consumer"
7285,"LC-17140","Logan Currie","Consumer"
7286,"BK-11260","Berenike Kampe","Consumer"
7290,"SC-20725","Steven Cartwright","Consumer"
7291,"SC-20725","Steven Cartwright","Consumer"
7292,"SC-20725","Steven Cartwright","Consumer"
7293,"LR-16915","Lena Radford","Consumer"
7294,"CB-12415","Christy Brittain","Consumer"
7295,"RD-19900","Ruben Dartt","Consumer"
7296,"NC-18340","Nat Carroll","Consumer"
7297,"NC-18340","Nat Carroll","Consumer"
7299,"JK-15730","Joe Kamberova","Consumer"
7300,"JK-15730","Joe Kamberova","Consumer"
7301,"JK-15730","Joe Kamberova","Consumer"
7302,"JK-15730","Joe Kamberova","Consumer"
7303,"JK-15730","Joe Kamberova","Consumer"
7304,"DO-13645","Doug O'Connell","Consumer"
7305,"DO-13645","Doug O'Connell","Consumer"
7306,"MG-18145","Mike Gockenbach","Consumer"
7307,"LH-17155","Logan Haushalter","Consumer"
7308,"LH-17155","Logan Haushalter","Consumer"
