CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name,UserName,Domain,IncomeLevel,BirthYear_CC,Current Age,Parent,FullName_CC,Customer Priority
14684,"Mr.","James","Zhang",1964-12-14 00:00:00.000,"M","M","james39@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. James Zhang","james39","Adventure Works","Average",1964,58,"Yes","Mr. James Zhang","Standard"
14685,"Mr.","Lawrence","Ortega",1963-09-17 00:00:00.000,"S","M","lawrence21@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Lawrence Ortega","lawrence21","Adventure Works","Average",1963,59,"Yes","Mr. Lawrence Ortega","Standard"
15209,"Mr.","Frank","Romero",1962-07-20 00:00:00.000,"M","M","frank16@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Frank Romero","frank16","Adventure Works","Average",1962,60,"Yes","Mr. Frank Romero","Standard"
15210,"Mr.","Kurt","Raje",1962-12-26 00:00:00.000,"S","M","kurt14@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Kurt Raje","kurt14","Adventure Works","Average",1962,60,"Yes","Mr. Kurt Raje","Standard"
15212,"Mr.","Marcus","Henderson",1961-07-14 00:00:00.000,"M","M","marcus54@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Marcus Henderson","marcus54","Adventure Works","Average",1961,61,"Yes","Mr. Marcus Henderson","Standard"
15528,"Mr.","Lucas","Ramirez",1963-04-07 00:00:00.000,"M","M","lucas79@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Lucas Ramirez","lucas79","Adventure Works","Average",1963,59,"Yes","Mr. Lucas Ramirez","Standard"
15529,"Mr.","Jason","Allen",1963-07-05 00:00:00.000,"M","M","jason50@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Jason Allen","jason50","Adventure Works","Average",1963,59,"Yes","Mr. Jason Allen","Standard"
15531,"Mr.","Calvin","Raji",1963-06-14 00:00:00.000,"M","M","calvin20@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Calvin Raji","calvin20","Adventure Works","Average",1963,59,"Yes","Mr. Calvin Raji","Standard"
15532,"Mr.","Marshall","Jai",1963-02-04 00:00:00.000,"S","M","marshall32@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Marshall Jai","marshall32","Adventure Works","Average",1963,59,"Yes","Mr. Marshall Jai","Standard"
15559,"Mr.","Devin","Flores",1959-05-26 00:00:00.000,"M","M","devin51@adventure-works.com",60000,5,"Bachelors","Professional","Y","Mr. Devin Flores","devin51","Adventure Works","Average",1959,63,"Yes","Mr. Devin Flores","Standard"
15561,"Mr.","Angel","Young",1959-01-28 00:00:00.000,"S","M","angel40@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Angel Young","angel40","Adventure Works","Average",1959,63,"Yes","Mr. Angel Young","Standard"
15563,"Mr.","Luke","Lopez",1959-07-14 00:00:00.000,"M","M","luke44@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Luke Lopez","luke44","Adventure Works","Average",1959,63,"Yes","Mr. Luke Lopez","Standard"
15564,"Mr.","Eduardo","Hughes",1959-02-25 00:00:00.000,"M","M","eduardo56@adventure-works.com",60000,4,"Bachelors","Professional","N","Mr. Eduardo Hughes","eduardo56","Adventure Works","Average",1959,63,"Yes","Mr. Eduardo Hughes","Standard"
15571,"Mr.","Angel","Allen",1958-09-10 00:00:00.000,"S","M","angel39@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Angel Allen","angel39","Adventure Works","Average",1958,64,"Yes","Mr. Angel Allen","Standard"
15599,"Mr.","Darryl","Ma",1965-05-21 00:00:00.000,"S","M","darryl15@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Darryl Ma","darryl15","Adventure Works","Average",1965,57,"Yes","Mr. Darryl Ma","Standard"
15603,"Mr.","Philip","Blanco",1964-09-05 00:00:00.000,"M","M","philip15@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Philip Blanco","philip15","Adventure Works","Average",1964,58,"Yes","Mr. Philip Blanco","Standard"
15604,"Mr.","Clifford","Prasad",1964-12-14 00:00:00.000,"M","M","clifford9@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Clifford Prasad","clifford9","Adventure Works","Average",1964,58,"Yes","Mr. Clifford Prasad","Standard"
15605,"Mr.","Alan","Yang",1964-08-24 00:00:00.000,"M","M","alan9@adventure-works.com",60000,4,"Bachelors","Professional","N","Mr. Alan Yang","alan9","Adventure Works","Average",1964,58,"Yes","Mr. Alan Yang","Standard"
15606,"Mr.","Marco","Prasad",1964-12-11 00:00:00.000,"M","M","marco10@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Marco Prasad","marco10","Adventure Works","Average",1964,58,"Yes","Mr. Marco Prasad","Standard"
16149,"Mr.","Dalton","Perry",1958-03-01 00:00:00.000,"S","M","dalton53@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Dalton Perry","dalton53","Adventure Works","Average",1958,64,"Yes","Mr. Dalton Perry","Standard"
16175,"Mr.","Tony","Shan",1965-09-05 00:00:00.000,"S","M","tony13@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Tony Shan","tony13","Adventure Works","Average",1965,57,"Yes","Mr. Tony Shan","Standard"
16182,"Mr.","Louis","Sun",1964-04-21 00:00:00.000,"M","M","louis7@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Louis Sun","louis7","Adventure Works","Average",1964,58,"Yes","Mr. Louis Sun","Standard"
16185,"Mr.","Grant","Raji",1964-12-13 00:00:00.000,"S","M","grant23@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Grant Raji","grant23","Adventure Works","Average",1964,58,"Yes","Mr. Grant Raji","Standard"
16684,"Mr.","Joel","Perez",1962-11-18 00:00:00.000,"M","M","joel20@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Joel Perez","joel20","Adventure Works","Average",1962,60,"Yes","Mr. Joel Perez","Standard"
17035,"Mr.","Jordan","Flores",1959-10-22 00:00:00.000,"M","M","jordan9@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Jordan Flores","jordan9","Adventure Works","Average",1959,63,"Yes","Mr. Jordan Flores","Standard"
17040,"Mr.","Adam","Henderson",1958-08-27 00:00:00.000,"M","M","adam3@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Adam Henderson","adam3","Adventure Works","Average",1958,64,"Yes","Mr. Adam Henderson","Standard"
17041,"Mr.","Connor","Perry",1958-05-14 00:00:00.000,"M","M","connor4@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Connor Perry","connor4","Adventure Works","Average",1958,64,"Yes","Mr. Connor Perry","Standard"
17042,"Mr.","Tyler","Jackson",1958-10-24 00:00:00.000,"M","M","tyler0@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Tyler Jackson","tyler0","Adventure Works","Average",1958,64,"Yes","Mr. Tyler Jackson","Standard"
17073,"Mr.","Jonathon","Carlson",1964-03-15 00:00:00.000,"M","M","jonathon14@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Jonathon Carlson","jonathon14","Adventure Works","Average",1964,58,"Yes","Mr. Jonathon Carlson","Standard"
17074,"Mr.","Ruben","Malhotra",1964-02-24 00:00:00.000,"M","M","ruben5@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Ruben Malhotra","ruben5","Adventure Works","Average",1964,58,"Yes","Mr. Ruben Malhotra","Standard"
17076,"Mr.","Neil","Serrano",1963-11-22 00:00:00.000,"M","M","neil15@adventure-works.com",60000,5,"Bachelors","Professional","Y","Mr. Neil Serrano","neil15","Adventure Works","Average",1963,59,"Yes","Mr. Neil Serrano","Standard"
17077,"Mr.","Ronald","Raman",1963-02-28 00:00:00.000,"S","M","ronald14@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Ronald Raman","ronald14","Adventure Works","Average",1963,59,"Yes","Mr. Ronald Raman","Standard"
17269,"Mr.","Kevin","Russell",1958-11-14 00:00:00.000,"S","M","kevin22@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Kevin Russell","kevin22","Adventure Works","Average",1958,64,"Yes","Mr. Kevin Russell","Standard"
17270,"Mr.","Jack","Parker",1958-04-02 00:00:00.000,"S","M","jack34@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Jack Parker","jack34","Adventure Works","Average",1958,64,"Yes","Mr. Jack Parker","Standard"
17301,"Mr.","Nicolas","Raji",1964-04-02 00:00:00.000,"S","M","nicolas19@adventure-works.com",60000,0,"Bachelors","Professional","Y","Mr. Nicolas Raji","nicolas19","Adventure Works","Average",1964,58,"No","Mr. Nicolas Raji","Standard"
17303,"Mr.","Terrence","Tang",1964-10-18 00:00:00.000,"M","M","terrence4@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Terrence Tang","terrence4","Adventure Works","Average",1964,58,"Yes","Mr. Terrence Tang","Standard"
17305,"Mr.","Neil","Torres",1963-03-07 00:00:00.000,"M","M","neil11@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Neil Torres","neil11","Adventure Works","Average",1963,59,"Yes","Mr. Neil Torres","Standard"
17306,"Mr.","Edgar","Prasad",1963-01-13 00:00:00.000,"S","M","edgar10@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Edgar Prasad","edgar10","Adventure Works","Average",1963,59,"Yes","Mr. Edgar Prasad","Standard"
18188,"Mr.","Jeffery","Wang",1975-03-13 00:00:00.000,"M","M","jeffery1@adventure-works.com",60000,0,"Bachelors","Professional","Y","Mr. Jeffery Wang","jeffery1","Adventure Works","Average",1975,47,"No","Mr. Jeffery Wang","Standard"
18256,"Mr.","Gilbert","Cai",1965-07-20 00:00:00.000,"M","M","gilbert19@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Gilbert Cai","gilbert19","Adventure Works","Average",1965,57,"Yes","Mr. Gilbert Cai","Standard"
18264,"Mr.","Jeffery","Ma",1964-06-05 00:00:00.000,"S","M","jeffery15@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Jeffery Ma","jeffery15","Adventure Works","Average",1964,58,"Yes","Mr. Jeffery Ma","Standard"
18267,"Mr.","Brad","Jai",1963-05-23 00:00:00.000,"M","M","brad11@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Brad Jai","brad11","Adventure Works","Average",1963,59,"Yes","Mr. Brad Jai","Standard"
18268,"Mr.","Preston","Chapman",1963-01-27 00:00:00.000,"M","M","preston2@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Preston Chapman","preston2","Adventure Works","Average",1963,59,"Yes","Mr. Preston Chapman","Standard"
18277,"Mr.","Terry","Lal",1962-09-14 00:00:00.000,"M","M","terry12@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Terry Lal","terry12","Adventure Works","Average",1962,60,"Yes","Mr. Terry Lal","Standard"
18715,"Mr.","Rafael","Rai",1965-09-25 00:00:00.000,"M","M","rafael41@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Rafael Rai","rafael41","Adventure Works","Average",1965,57,"Yes","Mr. Rafael Rai","Standard"
18719,"Mr.","Alberto","Suarez",1964-10-20 00:00:00.000,"M","M","alberto18@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Alberto Suarez","alberto18","Adventure Works","Average",1964,58,"Yes","Mr. Alberto Suarez","Standard"
18721,"Mr.","Andy","Gomez",1963-06-05 00:00:00.000,"S","M","andy6@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Andy Gomez","andy6","Adventure Works","Average",1963,59,"Yes","Mr. Andy Gomez","Standard"
18722,"Mr.","Jonathon","Navarro",1963-07-19 00:00:00.000,"S","M","jonathon7@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Jonathon Navarro","jonathon7","Adventure Works","Average",1963,59,"Yes","Mr. Jonathon Navarro","Standard"
19413,"Mr.","Xavier","Kelly",1958-09-05 00:00:00.000,"S","M","xavier68@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Xavier Kelly","xavier68","Adventure Works","Average",1958,64,"Yes","Mr. Xavier Kelly","Standard"
19545,"Mr.","Garrett","Watson",1958-10-22 00:00:00.000,"S","M","garrett4@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Garrett Watson","garrett4","Adventure Works","Average",1958,64,"Yes","Mr. Garrett Watson","Standard"
19546,"Mr.","Angel","Campbell",1958-06-09 00:00:00.000,"S","M","angel29@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Angel Campbell","angel29","Adventure Works","Average",1958,64,"Yes","Mr. Angel Campbell","Standard"
19549,"Mr.","Kevin","Sharma",1958-08-21 00:00:00.000,"M","M","kevin33@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Kevin Sharma","kevin33","Adventure Works","Average",1958,64,"Yes","Mr. Kevin Sharma","Standard"
19550,"Mr.","Lucas","Perez",1958-10-10 00:00:00.000,"M","M","lucas4@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Lucas Perez","lucas4","Adventure Works","Average",1958,64,"Yes","Mr. Lucas Perez","Standard"
19578,"Mr.","Max","Rubio",1965-08-14 00:00:00.000,"M","M","max19@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Max Rubio","max19","Adventure Works","Average",1965,57,"Yes","Mr. Max Rubio","Standard"
19580,"Mr.","Eddie","Sanz",1965-09-04 00:00:00.000,"M","M","eddie20@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Eddie Sanz","eddie20","Adventure Works","Average",1965,57,"Yes","Mr. Eddie Sanz","Standard"
19589,"Mr.","Jake","Huang",1964-09-07 00:00:00.000,"M","M","jake6@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Jake Huang","jake6","Adventure Works","Average",1964,58,"Yes","Mr. Jake Huang","Standard"
19590,"Mr.","Martin","Subram",1964-03-23 00:00:00.000,"M","M","martin18@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Martin Subram","martin18","Adventure Works","Average",1964,58,"Yes","Mr. Martin Subram","Standard"
20205,"Mr.","Bryce","Cox",1958-02-08 00:00:00.000,"S","M","bryce9@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Bryce Cox","bryce9","Adventure Works","Average",1958,64,"Yes","Mr. Bryce Cox","Standard"
20207,"Mr.","Angel","Bailey",1958-04-25 00:00:00.000,"M","M","angel15@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Angel Bailey","angel15","Adventure Works","Average",1958,64,"Yes","Mr. Angel Bailey","Standard"
20208,"Mr.","Austin","Hayes",1958-05-25 00:00:00.000,"M","M","austin19@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Austin Hayes","austin19","Adventure Works","Average",1958,64,"Yes","Mr. Austin Hayes","Standard"
20230,"Mr.","Gary","Munoz",1965-04-12 00:00:00.000,"M","M","gary18@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Gary Munoz","gary18","Adventure Works","Average",1965,57,"Yes","Mr. Gary Munoz","Standard"
20232,"Mr.","Franklin","Chande",1964-05-11 00:00:00.000,"M","M","franklin32@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Franklin Chande","franklin32","Adventure Works","Average",1964,58,"Yes","Mr. Franklin Chande","Standard"
20234,"Mr.","Gerald","Mehta",1964-10-20 00:00:00.000,"S","M","gerald1@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Gerald Mehta","gerald1","Adventure Works","Average",1964,58,"Yes","Mr. Gerald Mehta","Standard"
20235,"Mr.","Kenneth","Deng",1964-05-23 00:00:00.000,"S","M","kenneth2@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Kenneth Deng","kenneth2","Adventure Works","Average",1964,58,"Yes","Mr. Kenneth Deng","Standard"
20236,"Mr.","Cesar","Chandra",1963-03-14 00:00:00.000,"S","M","cesar2@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Cesar Chandra","cesar2","Adventure Works","Average",1963,59,"Yes","Mr. Cesar Chandra","Standard"
20604,"Mr.","Harold","Martinez",1974-04-13 00:00:00.000,"S","M","harold15@adventure-works.com",60000,0,"Bachelors","Professional","N","Mr. Harold Martinez","harold15","Adventure Works","Average",1974,48,"No","Mr. Harold Martinez","Standard"
21157,"Mr.","Robert","Perry",1959-04-20 00:00:00.000,"M","M","robert21@adventure-works.com",60000,5,"Bachelors","Professional","Y","Mr. Robert Perry","robert21","Adventure Works","Average",1959,63,"Yes","Mr. Robert Perry","Standard"
21158,"Mr.","Trevor","Patterson",1959-07-19 00:00:00.000,"S","M","trevor10@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Trevor Patterson","trevor10","Adventure Works","Average",1959,63,"Yes","Mr. Trevor Patterson","Standard"
21187,"Mr.","Darrell","Luo",1964-10-16 00:00:00.000,"M","M","darrell14@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Darrell Luo","darrell14","Adventure Works","Average",1964,58,"Yes","Mr. Darrell Luo","Standard"
21188,"Mr.","Clifford","Sanchez",1964-07-19 00:00:00.000,"M","M","clifford19@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Clifford Sanchez","clifford19","Adventure Works","Average",1964,58,"Yes","Mr. Clifford Sanchez","Standard"
21191,"Mr.","Willie","Lu",1962-01-23 00:00:00.000,"M","M","willie9@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Willie Lu","willie9","Adventure Works","Average",1962,60,"Yes","Mr. Willie Lu","Standard"
21193,"Mr.","Philip","Hernandez",1962-01-15 00:00:00.000,"M","M","philip3@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Philip Hernandez","philip3","Adventure Works","Average",1962,60,"Yes","Mr. Philip Hernandez","Standard"
21195,"Mr.","Rafael","Xu",1962-01-15 00:00:00.000,"M","M","rafael28@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Rafael Xu","rafael28","Adventure Works","Average",1962,60,"Yes","Mr. Rafael Xu","Standard"
21551,"Mr.","Elijah","Butler",1975-08-20 00:00:00.000,"S","M","elijah18@adventure-works.com",60000,0,"Bachelors","Professional","N","Mr. Elijah Butler","elijah18","Adventure Works","Average",1975,47,"No","Mr. Elijah Butler","Standard"
21871,"Mr.","Devin","Adams",1976-11-05 00:00:00.000,"S","M","devin29@adventure-works.com",60000,0,"Bachelors","Professional","Y","Mr. Devin Adams","devin29","Adventure Works","Average",1976,46,"No","Mr. Devin Adams","Standard"
21971,"Mr.","Warren","Shan",1964-05-24 00:00:00.000,"M","M","warren41@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Warren Shan","warren41","Adventure Works","Average",1964,58,"Yes","Mr. Warren Shan","Standard"
21975,"Mr.","Alfredo","Ruiz",1963-01-05 00:00:00.000,"M","M","alfredo3@adventure-works.com",60000,5,"Bachelors","Professional","Y","Mr. Alfredo Ruiz","alfredo3","Adventure Works","Average",1963,59,"Yes","Mr. Alfredo Ruiz","Standard"
21979,"Mr.","Philip","Gutierrez",1962-09-16 00:00:00.000,"M","M","philip11@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Philip Gutierrez","philip11","Adventure Works","Average",1962,60,"Yes","Mr. Philip Gutierrez","Standard"
22896,"Mr.","Logan","Miller",1958-03-19 00:00:00.000,"M","M","logan57@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Logan Miller","logan57","Adventure Works","Average",1958,64,"Yes","Mr. Logan Miller","Standard"
22899,"Mr.","Charles","Carter",1958-05-21 00:00:00.000,"M","M","charles38@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Charles Carter","charles38","Adventure Works","Average",1958,64,"Yes","Mr. Charles Carter","Standard"
22900,"Mr.","Hunter","Li",1958-12-06 00:00:00.000,"S","M","hunter21@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Hunter Li","hunter21","Adventure Works","Average",1958,64,"Yes","Mr. Hunter Li","Standard"
22920,"Mr.","Calvin","Andersen",1965-02-25 00:00:00.000,"M","M","calvin12@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Calvin Andersen","calvin12","Adventure Works","Average",1965,57,"Yes","Mr. Calvin Andersen","Standard"
22923,"Mr.","Mason","Lopez",1964-01-26 00:00:00.000,"M","M","mason33@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Mason Lopez","mason33","Adventure Works","Average",1964,58,"Yes","Mr. Mason Lopez","Standard"
22926,"Mr.","Keith","Yuan",1963-02-08 00:00:00.000,"S","M","keith9@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Keith Yuan","keith9","Adventure Works","Average",1963,59,"Yes","Mr. Keith Yuan","Standard"
22927,"Mr.","Jon","Guo",1963-02-03 00:00:00.000,"S","M","jon38@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Jon Guo","jon38","Adventure Works","Average",1963,59,"Yes","Mr. Jon Guo","Standard"
22937,"Mr.","Jose","Baker",1961-06-14 00:00:00.000,"S","M","jose52@adventure-works.com",60000,1,"Bachelors","Professional","N","Mr. Jose Baker","jose52","Adventure Works","Average",1961,61,"Yes","Mr. Jose Baker","Standard"
23400,"Mr.","Andrew","Lee",1959-09-07 00:00:00.000,"M","M","andrew29@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Andrew Lee","andrew29","Adventure Works","Average",1959,63,"Yes","Mr. Andrew Lee","Standard"
23401,"Mr.","Evan","Brooks",1959-03-17 00:00:00.000,"M","M","evan1@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Evan Brooks","evan1","Adventure Works","Average",1959,63,"Yes","Mr. Evan Brooks","Standard"
23403,"Mr.","Justin","Powell",1958-02-07 00:00:00.000,"S","M","justin5@adventure-works.com",60000,1,"Bachelors","Professional","N","Mr. Justin Powell","justin5","Adventure Works","Average",1958,64,"Yes","Mr. Justin Powell","Standard"
23523,"Mr.","Steve","Liu",1963-08-19 00:00:00.000,"S","M","steve8@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Steve Liu","steve8","Adventure Works","Average",1963,59,"Yes","Mr. Steve Liu","Standard"
23524,"Mr.","Ronnie","Yang",1962-07-11 00:00:00.000,"S","M","ronnie4@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Ronnie Yang","ronnie4","Adventure Works","Average",1962,60,"Yes","Mr. Ronnie Yang","Standard"
23525,"Mr.","Derrick","Rubio",1962-04-21 00:00:00.000,"M","M","derrick19@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Derrick Rubio","derrick19","Adventure Works","Average",1962,60,"Yes","Mr. Derrick Rubio","Standard"
24357,"Mr.","Eric","Baker",1958-03-15 00:00:00.000,"M","M","eric50@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Eric Baker","eric50","Adventure Works","Average",1958,64,"Yes","Mr. Eric Baker","Standard"
24358,"Mr.","Kevin","Green",1958-02-08 00:00:00.000,"M","M","kevin52@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Kevin Green","kevin52","Adventure Works","Average",1958,64,"Yes","Mr. Kevin Green","Standard"
24359,"Mr.","Zachary","Shan",1958-08-05 00:00:00.000,"S","M","zachary0@adventure-works.com",60000,1,"Bachelors","Professional","Y","Mr. Zachary Shan","zachary0","Adventure Works","Average",1958,64,"Yes","Mr. Zachary Shan","Standard"
24374,"Mr.","Eugene","Ma",1965-10-13 00:00:00.000,"S","M","eugene20@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Eugene Ma","eugene20","Adventure Works","Average",1965,57,"Yes","Mr. Eugene Ma","Standard"
24382,"Mr.","Patrick","Sanchez",1964-02-20 00:00:00.000,"M","M","patrick22@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Patrick Sanchez","patrick22","Adventure Works","Average",1964,58,"Yes","Mr. Patrick Sanchez","Standard"
24455,"Mr.","Alejandro","Chander",1964-09-11 00:00:00.000,"M","M","alejandro40@adventure-works.com",60000,4,"Bachelors","Professional","N","Mr. Alejandro Chander","alejandro40","Adventure Works","Average",1964,58,"Yes","Mr. Alejandro Chander","Standard"
24456,"Mr.","Danny","Ruiz",1964-02-21 00:00:00.000,"S","M","danny2@adventure-works.com",60000,4,"Bachelors","Professional","Y","Mr. Danny Ruiz","danny2","Adventure Works","Average",1964,58,"Yes","Mr. Danny Ruiz","Standard"
24460,"Mr.","Willie","Nara",1962-11-15 00:00:00.000,"S","M","willie36@adventure-works.com",60000,1,"Bachelors","Professional","N","Mr. Willie Nara","willie36","Adventure Works","Average",1962,60,"Yes","Mr. Willie Nara","Standard"
24462,"Mr.","Donald","Fernandez",1962-08-26 00:00:00.000,"S","M","donald17@adventure-works.com",60000,1,"Bachelors","Professional","N","Mr. Donald Fernandez","donald17","Adventure Works","Average",1962,60,"Yes","Mr. Donald Fernandez","Standard"
24584,"Mr.","Ronnie","Liang",1975-08-12 00:00:00.000,"S","M","ronnie15@adventure-works.com",60000,0,"Bachelors","Professional","N","Mr. Ronnie Liang","ronnie15","Adventure Works","Average",1975,47,"No","Mr. Ronnie Liang","Standard"
24585,"Mr.","Harold","Patel",1975-08-15 00:00:00.000,"M","M","harold1@adventure-works.com",60000,0,"Bachelors","Professional","Y","Mr. Harold Patel","harold1","Adventure Works","Average",1975,47,"No","Mr. Harold Patel","Standard"
24885,"Mr.","Corey","Xie",1975-11-02 00:00:00.000,"S","M","corey3@adventure-works.com",60000,0,"Bachelors","Professional","Y","Mr. Corey Xie","corey3","Adventure Works","Average",1975,47,"No","Mr. Corey Xie","Standard"
24893,"Mr.","Alvin","Chande",1974-03-26 00:00:00.000,"S","M","alvin36@adventure-works.com",60000,0,"Bachelors","Professional","N","Mr. Alvin Chande","alvin36","Adventure Works","Average",1974,48,"No","Mr. Alvin Chande","Standard"
25101,"Mr.","Wyatt","Baker",1959-04-21 00:00:00.000,"M","M","wyatt36@adventure-works.com",60000,5,"Bachelors","Professional","Y","Mr. Wyatt Baker","wyatt36","Adventure Works","Average",1959,63,"Yes","Mr. Wyatt Baker","Standard"
25128,"Mr.","Clifford","Sai",1965-06-23 00:00:00.000,"M","M","clifford6@adventure-works.com",60000,3,"Bachelors","Professional","Y","Mr. Clifford Sai","clifford6","Adventure Works","Average",1965,57,"Yes","Mr. Clifford Sai","Standard"
25129,"Mr.","Allen","Raman",1965-12-08 00:00:00.000,"S","M","allen10@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Allen Raman","allen10","Adventure Works","Average",1965,57,"Yes","Mr. Allen Raman","Standard"
25139,"Mr.","Carlos","Short",1964-08-25 00:00:00.000,"M","M","carlos0@adventure-works.com",60000,3,"Bachelors","Professional","N","Mr. Carlos Short","carlos0","Adventure Works","Average",1964,58,"Yes","Mr. Carlos Short","Standard"
25212,"Mr.","Alberto","Ruiz",1963-07-02 00:00:00.000,"M","M","alberto3@adventure-works.com",60000,5,"Bachelors","Professional","Y","Mr. Alberto Ruiz","alberto3","Adventure Works","Average",1963,59,"Yes","Mr. Alberto Ruiz","Standard"
25809,"Mr.","Nicholas","Williams",1975-11-26 00:00:00.000,"M","M","nicholas4@adventure-works.com",60000,0,"Bachelors","Professional","Y","Mr. Nicholas Williams","nicholas4","Adventure Works","Average",1975,47,"No","Mr. Nicholas Williams","Standard"
25810,"Mr.","Jimmy","Sanz",1975-03-14 00:00:00.000,"S","M","jimmy24@adventure-works.com",60000,0,"Bachelors","Professional","Y","Mr. Jimmy Sanz","jimmy24","Adventure Works","Average",1975,47,"No","Mr. Jimmy Sanz","Standard"
