CustomerKey,Name,MaritalStatus,Gender
20867,"Noah Johnson","MARRIED","MALE"
20873,"Joel Subram","MARRIED","MALE"
20886,"Bruce Raman","MARRIED","MALE"
20891,"Darrell Anand","MARRIED","MALE"
20892,"Henry Sara","MARRIED","MALE"
20893,"Robert Hall","MARRIED","MALE"
20896,"Arthur Sai","MARRIED","MALE"
20898,"Grant Ferrier","MARRIED","MALE"
20902,"Shane Subram","MARRIED","MALE"
20914,"Gilbert Zeng","MARRIED","MALE"
20918,"Neil Ramos","MARRIED","MALE"
20922,"Clayton Wagner","MARRIED","MALE"
20930,"Drew Chande","MARRIED","MALE"
20931,"Brian Sanchez","MARRIED","MALE"
20941,"Arturo Guo","MARRIED","MALE"
20959,"Ruben Arun","MARRIED","MALE"
20961,"Keith Goldberg","MARRIED","MALE"
20967,"Casey Rowe","MARRIED","MALE"
20968,"Arturo Yuan","MARRIED","MALE"
20972,"Francisco Vance","MARRIED","MALE"
20974,"George Subram","MARRIED","MALE"
20975,"Jerry Andersen","MARRIED","MALE"
20977,"Mario Andersen","MARRIED","MALE"
20978,"Bruce Srini","MARRIED","MALE"
20981,"Craig Romero","MARRIED","MALE"
20991,"Frederick Sai","MARRIED","MALE"
20992,"Julio Serrano","MARRIED","MALE"
20998,"Eugene She","MARRIED","MALE"
21000,"Geoffrey Perez","MARRIED","MALE"
21003,"Jimmy Hernandez","MARRIED","MALE"
21007,"Nuan Ma","MARRIED","MALE"
21010,"Ruben Navarro","MARRIED","MALE"
21013,"Connor Nelson","MARRIED","MALE"
21020,"Omar Ye","MARRIED","MALE"
21021,"Gary Serrano","MARRIED","MALE"
21035,"Roy Sanchez","MARRIED","MALE"
21036,"Ruben Hernandez","MARRIED","MALE"
21037,"Bruce Arun","MARRIED","MALE"
21038,"Pedro Lopez","MARRIED","MALE"
21041,"Eddie Serrano","MARRIED","MALE"
21042,"Jon Liang","MARRIED","MALE"
21043,"Johnathan McDonald","MARRIED","MALE"
21044,"Franklin Zheng","MARRIED","MALE"
21046,"Terrance Suri","MARRIED","MALE"
21050,"Alan Cai","MARRIED","MALE"
21053,"Jamie Vazquez","MARRIED","MALE"
21054,"Keith Jai","MARRIED","MALE"
21056,"Walter Munoz","MARRIED","MALE"
21063,"Louis Li","MARRIED","MALE"
21065,"Robert Thompson","MARRIED","MALE"
21069,"Colin Lu","MARRIED","MALE"
21075,"Manuel Rana","MARRIED","MALE"
21084,"Clarence Deng","MARRIED","MALE"
21097,"Gary Ruiz","MARRIED","MALE"
21098,"Steve Ma","MARRIED","MALE"
21102,"Willie Zheng","MARRIED","MALE"
21103,"Francis Hernandez","MARRIED","MALE"
21105,"Cory Sara","MARRIED","MALE"
21110,"Brent Zeng","MARRIED","MALE"
21112,"Johnathan Prasad","MARRIED","MALE"
21116,"Carson Russell","MARRIED","MALE"
21120,"Roger Chen","MARRIED","MALE"
21135,"Raul Raji","MARRIED","MALE"
21139,"Alex Adams","MARRIED","MALE"
21140,"Byron Diaz","MARRIED","MALE"
21142,"Mason Brooks","MARRIED","MALE"
21144,"Lucas Richardson","MARRIED","MALE"
21146,"Robert Taylor","MARRIED","MALE"
21147,"Angel Rogers","MARRIED","MALE"
21153,"James Thompson","MARRIED","MALE"
21154,"Michael Clark","MARRIED","MALE"
21155,"Jeremiah Flores","MARRIED","MALE"
21157,"Robert Perry","MARRIED","MALE"
21163,"William Williams","MARRIED","MALE"
21164,"Troy Raman","MARRIED","MALE"
21168,"Clifford Chapman","MARRIED","MALE"
21170,"Edwin Sun","MARRIED","MALE"
21172,"Francisco Sanchez","MARRIED","MALE"
21173,"Chad Yuan","MARRIED","MALE"
21174,"Andre Smith","MARRIED","MALE"
21176,"Raul Chande","MARRIED","MALE"
21183,"Hector Moreno","MARRIED","MALE"
21185,"Gilbert Jai","MARRIED","MALE"
21187,"Darrell Luo","MARRIED","MALE"
21188,"Clifford Sanchez","MARRIED","MALE"
21191,"Willie Lu","MARRIED","MALE"
21193,"Philip Hernandez","MARRIED","MALE"
21195,"Rafael Xu","MARRIED","MALE"
21207,"Vincent Li","MARRIED","MALE"
21221,"Martin Sai","MARRIED","MALE"
21222,"Kelvin Xu","MARRIED","MALE"
21224,"Jamie Alan","MARRIED","MALE"
21232,"Levi Garcia","MARRIED","MALE"
21233,"Christopher Smith","MARRIED","MALE"
21237,"Luke Washington","MARRIED","MALE"
21243,"Juan Bailey","MARRIED","MALE"
21247,"Alex Sanders","MARRIED","MALE"
21248,"Ramon Li","MARRIED","MALE"
21250,"Fernando Coleman","MARRIED","MALE"
21267,"Charles Parker","MARRIED","MALE"
21271,"Thomas Wang","MARRIED","MALE"
21276,"Ian Coleman","MARRIED","MALE"
21283,"Orlando Jiménez","MARRIED","MALE"
21284,"Cody Stewart","MARRIED","MALE"
21292,"Austin Martinez","MARRIED","MALE"
21294,"David Foster","MARRIED","MALE"
21295,"Benjamin Thomas","MARRIED","MALE"
21296,"Luis Hall","MARRIED","MALE"
21298,"Noah Collins","MARRIED","MALE"
21302,"Logan Foster","MARRIED","MALE"
21305,"Hunter Garcia","MARRIED","MALE"
21312,"Connor Scott","MARRIED","MALE"
21314,"Devin Patterson","MARRIED","MALE"
21316,"John Thompson","MARRIED","MALE"
21319,"Zachary Lee","MARRIED","MALE"
21322,"Carlos Ramirez","MARRIED","MALE"
21323,"Robert Jackson","MARRIED","MALE"
21329,"Wyatt Brown","MARRIED","MALE"
21336,"Angel Perez","MARRIED","MALE"
21340,"Adam Wang","MARRIED","MALE"
21341,"Louis Liu","MARRIED","MALE"
21343,"Colin Zeng","MARRIED","MALE"
21344,"Trevor Perry","MARRIED","MALE"
21346,"Christian Rodriguez","MARRIED","MALE"
21349,"Bryan Kelly","MARRIED","MALE"
21351,"James Coleman","MARRIED","MALE"
21358,"Cody Reed","MARRIED","MALE"
21359,"Johnny Luo","MARRIED","MALE"
21360,"Orlando Gill","MARRIED","MALE"
21361,"Ricky Romero","MARRIED","MALE"
21362,"Angel Evans","MARRIED","MALE"
21366,"Kelvin Andersen","MARRIED","MALE"
21368,"Mason Collins","MARRIED","MALE"
21370,"Emmanuel Martinez","MARRIED","MALE"
21373,"Clayton Liu","MARRIED","MALE"
21381,"Francis Ruiz","MARRIED","MALE"
21382,"Brad Chander","MARRIED","MALE"
21383,"Ricardo Anand","MARRIED","MALE"
21384,"Ronnie Lin","MARRIED","MALE"
21390,"Grant Becker","MARRIED","MALE"
21397,"Mason Howard","MARRIED","MALE"
21398,"Ethan Diaz","MARRIED","MALE"
21399,"Ian Hughes","MARRIED","MALE"
21402,"Kevin King","MARRIED","MALE"
21406,"Troy Chandra","MARRIED","MALE"
21407,"Wesley Lin","MARRIED","MALE"
21409,"Johnny Deng","MARRIED","MALE"
21410,"Eric Zhang","MARRIED","MALE"
21412,"Jordan Alexander","MARRIED","MALE"
21413,"Dalton Robinson","MARRIED","MALE"
21414,"Aaron Butler","MARRIED","MALE"
21419,"Gilbert Ma","MARRIED","MALE"
21425,"Carlos Hall","MARRIED","MALE"
21426,"Jon Raje","MARRIED","MALE"
21433,"Gerald Martinez","MARRIED","MALE"
21441,"Edward Nelson","MARRIED","MALE"
21444,"Blake Lopez","MARRIED","MALE"
21446,"Jeremy Barnes","MARRIED","MALE"
21447,"Anthony Harris","MARRIED","MALE"
21449,"Devon Raheem","MARRIED","MALE"
21450,"Nathan Bryant","MARRIED","MALE"
21452,"Seth Bailey","MARRIED","MALE"
21453,"Wayne Deng","MARRIED","MALE"
21454,"Alvin Goldstein","MARRIED","MALE"
21455,"Samuel Shan","MARRIED","MALE"
21456,"Dalton Gonzales","MARRIED","MALE"
21457,"Jamie Serrano","MARRIED","MALE"
21458,"Carson Price","MARRIED","MALE"
21459,"Luis Alexander","MARRIED","MALE"
21460,"Jack Carter","MARRIED","MALE"
21463,"Logan Roberts","MARRIED","MALE"
21464,"Miguel Griffin","MARRIED","MALE"
21465,"Austin Shan","MARRIED","MALE"
21466,"Austin Jones","MARRIED","MALE"
21467,"David Harris","MARRIED","MALE"
21468,"Ethan Yang","MARRIED","MALE"
21471,"Marcus Carter","MARRIED","MALE"
21472,"Patrick Ward","MARRIED","MALE"
21474,"Lucas Gray","MARRIED","MALE"
21476,"Hunter Jenkins","MARRIED","MALE"
21479,"Noah Foster","MARRIED","MALE"
21480,"Alfredo Martin","MARRIED","MALE"
21481,"Jose Diaz","MARRIED","MALE"
21485,"Brandon Clark","MARRIED","MALE"
21489,"Neil Gutierrez","MARRIED","MALE"
21490,"Cole Ward","MARRIED","MALE"
21491,"Joseph Lewis","MARRIED","MALE"
21495,"James Hughes","MARRIED","MALE"
21497,"Patrick Cox","MARRIED","MALE"
21498,"Cameron Wilson","MARRIED","MALE"
21500,"Devin Long","MARRIED","MALE"
21506,"Randall Gutierrez","MARRIED","MALE"
21507,"Hunter Smith","MARRIED","MALE"
21511,"Richard Sanders","MARRIED","MALE"
21516,"Larry Serrano","MARRIED","MALE"
21517,"Gerald Subram","MARRIED","MALE"
21518,"Ruben Madan","MARRIED","MALE"
21520,"Seth Baker","MARRIED","MALE"
21523,"Timothy Green","MARRIED","MALE"
21528,"Jay Moreno","MARRIED","MALE"
21533,"Gilbert Tang","MARRIED","MALE"
21536,"Billy Rubio","MARRIED","MALE"
21539,"Phillip Raman","MARRIED","MALE"
21544,"Gary Moreno","MARRIED","MALE"
21546,"Cory Garcia","MARRIED","MALE"
21552,"Francis Alvarez","MARRIED","MALE"
21553,"Allen Suri","MARRIED","MALE"
21559,"Pedro Malhotra","MARRIED","MALE"
21560,"Kristopher Lopez","MARRIED","MALE"
21566,"Jermaine Garcia","MARRIED","MALE"
21570,"Barry Kovár","MARRIED","MALE"
21571,"Darryl Yang","MARRIED","MALE"
21572,"Randall Ramos","MARRIED","MALE"
21574,"Fernando Lewis","MARRIED","MALE"
21575,"Justin Foster","MARRIED","MALE"
21576,"Benjamin Gonzales","MARRIED","MALE"
21578,"Jordan Green","MARRIED","MALE"
21579,"Wyatt Jackson","MARRIED","MALE"
21584,"Gavin Bryant","MARRIED","MALE"
21588,"Theodore Martin","MARRIED","MALE"
21591,"Clayton Goel","MARRIED","MALE"
21595,"Juan Ward","MARRIED","MALE"
21596,"Luke Wright","MARRIED","MALE"
21597,"Jose Jones","MARRIED","MALE"
21602,"Manuel Malhotra","MARRIED","MALE"
21603,"Seth Barnes","MARRIED","MALE"
21606,"Connor Roberts","MARRIED","MALE"
21607,"Bryce Torres","MARRIED","MALE"
21608,"David Griffin","MARRIED","MALE"
21610,"Caleb Edwards","MARRIED","MALE"
21611,"Ethan Wilson","MARRIED","MALE"
21614,"William Thomas","MARRIED","MALE"
21616,"Carson Wood","MARRIED","MALE"
21618,"Elijah Carter","MARRIED","MALE"
21621,"Jordan Parker","MARRIED","MALE"
21622,"Ethan Winston","MARRIED","MALE"
21623,"Connor Diaz","MARRIED","MALE"
21631,"Martin Sanchez","MARRIED","MALE"
21633,"Cameron Zhang","MARRIED","MALE"
21635,"Christian Lewis","MARRIED","MALE"
21639,"Anthony Wilson","MARRIED","MALE"
21640,"Charles Cooper","MARRIED","MALE"
21643,"Wyatt Diaz","MARRIED","MALE"
21645,"Spencer Alexander","MARRIED","MALE"
21646,"Luis Bryant","MARRIED","MALE"
21649,"Keith Nara","MARRIED","MALE"
21650,"Cedric Zeng","MARRIED","MALE"
21651,"Sean Cooper","MARRIED","MALE"
21655,"Zachary Bryant","MARRIED","MALE"
21686,"Albert Ortega","MARRIED","MALE"
21695,"Ethan Rodriguez","MARRIED","MALE"
21697,"Dalton Powell","MARRIED","MALE"
21699,"Logan Sharma","MARRIED","MALE"
21700,"Juan Ramirez","MARRIED","MALE"
21704,"Charles Martinez","MARRIED","MALE"
21705,"Warren Sharma","MARRIED","MALE"
21715,"Jonathan Ross","MARRIED","MALE"
21716,"Gerald Sara","MARRIED","MALE"
21717,"Angel King","MARRIED","MALE"
21722,"Spencer Wood","MARRIED","MALE"
21730,"Noah Campbell","MARRIED","MALE"
21736,"Thomas Thompson","MARRIED","MALE"
21738,"Francis Alonso","MARRIED","MALE"
21746,"Xavier Hernandez","MARRIED","MALE"
21747,"Derrick Munoz","MARRIED","MALE"
21750,"Carlos Reed","MARRIED","MALE"
21751,"Logan Jackson","MARRIED","MALE"
21752,"Rafael Li","MARRIED","MALE"
21755,"Lucas White","MARRIED","MALE"
21757,"Elijah Wang","MARRIED","MALE"
21764,"Nathan Smith","MARRIED","MALE"
21765,"Nathaniel Kelly","MARRIED","MALE"
21766,"Jesse Baker","MARRIED","MALE"
21770,"Brandon Thomas","MARRIED","MALE"
21774,"Brian James","MARRIED","MALE"
21776,"Daniel Thompson","MARRIED","MALE"
21778,"Louis Shen","MARRIED","MALE"
21780,"Pedro Gonzalez","MARRIED","MALE"
21781,"Jared Rivera","MARRIED","MALE"
21788,"Spencer Barnes","MARRIED","MALE"
21790,"James Diaz","MARRIED","MALE"
21791,"Richard Price","MARRIED","MALE"
21797,"Kelvin Gao","MARRIED","MALE"
21799,"Angel Cook","MARRIED","MALE"
21802,"Lucas Roberts","MARRIED","MALE"
21805,"Lucas Russell","MARRIED","MALE"
21810,"Justin Miller","MARRIED","MALE"
21812,"Adrian Bailey","MARRIED","MALE"
21813,"Dalton Brown","MARRIED","MALE"
21814,"Noah Edwards","MARRIED","MALE"
21817,"Jerome Carlson","MARRIED","MALE"
21818,"Willie Chander","MARRIED","MALE"
21824,"Warren She","MARRIED","MALE"
21825,"Randy Zhou","MARRIED","MALE"
21832,"Pedro Gill","MARRIED","MALE"
21838,"Gerald Ruiz","MARRIED","MALE"
21839,"Billy Diaz","MARRIED","MALE"
21842,"Neil Navarro","MARRIED","MALE"
21844,"James Long","MARRIED","MALE"
21845,"Cameron Miller","MARRIED","MALE"
21846,"Kevin Patterson","MARRIED","MALE"
21848,"Jerry Raje","MARRIED","MALE"
21849,"Todd Chow","MARRIED","MALE"
21850,"Bruce Subram","MARRIED","MALE"
21851,"Stuart Railson","MARRIED","MALE"
21852,"Eduardo Johnson","MARRIED","MALE"
21856,"Emmanuel Sanchez","MARRIED","MALE"
21867,"Michael Ruggiero","MARRIED","MALE"
21878,"Bryant Rana","MARRIED","MALE"
21880,"Marc Gomez","MARRIED","MALE"
21896,"Roy Subram","MARRIED","MALE"
21897,"Francisco Subram","MARRIED","MALE"
21898,"Devon Raji","MARRIED","MALE"
21904,"Chase Sandberg","MARRIED","MALE"
21905,"Pedro Hernandez","MARRIED","MALE"
21915,"Tristan Wood","MARRIED","MALE"
21916,"Jesse Evans","MARRIED","MALE"
21917,"Dalton Johnson","MARRIED","MALE"
21921,"Lucas Collins","MARRIED","MALE"
21923,"Justin Williams","MARRIED","MALE"
21924,"Eduardo Cook","MARRIED","MALE"
21931,"Marcus Wood","MARRIED","MALE"
21932,"Leonard Kumar","MARRIED","MALE"
21939,"Thomas Roberts","MARRIED","MALE"
21940,"Alejandro Sharma","MARRIED","MALE"
21953,"Marvin Vazquez","MARRIED","MALE"
21959,"Jimmy Dominguez","MARRIED","MALE"
21964,"Devon Nara","MARRIED","MALE"
21966,"Ross Sai","MARRIED","MALE"
21967,"Charles Sanders","MARRIED","MALE"
21971,"Warren Shan","MARRIED","MALE"
21975,"Alfredo Ruiz","MARRIED","MALE"
21979,"Philip Gutierrez","MARRIED","MALE"
21983,"Glenn Liang","MARRIED","MALE"
21985,"Eddie Torres","MARRIED","MALE"
21989,"Erik Jimenez","MARRIED","MALE"
21993,"Craig Sanz","MARRIED","MALE"
21997,"Dennis Xu","MARRIED","MALE"
21998,"Erik Hernandez","MARRIED","MALE"
22006,"Jon Nara","MARRIED","MALE"
22018,"Todd Sun","MARRIED","MALE"
22020,"Jaime Shan","MARRIED","MALE"
22031,"Jorge Cai","MARRIED","MALE"
22032,"Ivan Fernandez","MARRIED","MALE"
22034,"Seth Clark","MARRIED","MALE"
22035,"Ryan Wilson","MARRIED","MALE"
22040,"Devin Brown","MARRIED","MALE"
22047,"David Gonzales","MARRIED","MALE"
22052,"Zachary Butler","MARRIED","MALE"
22056,"Alex Howard","MARRIED","MALE"
22059,"Jonathan Johnson","MARRIED","MALE"
22060,"Evan Hill","MARRIED","MALE"
22064,"Lawrence Carlson","MARRIED","MALE"
22065,"Roy Martin","MARRIED","MALE"
22070,"Eduardo Brown","MARRIED","MALE"
22073,"Timothy Sanders","MARRIED","MALE"
22075,"Pedro Patel","MARRIED","MALE"
22076,"Nelson Vazquez","MARRIED","MALE"
22077,"Marvin Rubio","MARRIED","MALE"
22078,"William Martin","MARRIED","MALE"
22083,"David Flores","MARRIED","MALE"
22084,"Francis Gomez","MARRIED","MALE"
22089,"Mason Gray","MARRIED","MALE"
22094,"Jared Watson","MARRIED","MALE"
22097,"David Anderson","MARRIED","MALE"
22099,"Joel Schmidt","MARRIED","MALE"
22100,"Fernando Hall","MARRIED","MALE"
22102,"Eduardo Cox","MARRIED","MALE"
22109,"Jonathan Mitchell","MARRIED","MALE"
22110,"Eduardo King","MARRIED","MALE"
22114,"Lucas Martin","MARRIED","MALE"
22115,"Dalton Rogers","MARRIED","MALE"
22121,"Jackson Henderson","MARRIED","MALE"
22125,"Zachary Garcia","MARRIED","MALE"
22127,"Marcus Thompson","MARRIED","MALE"
22130,"Xavier Bryant","MARRIED","MALE"
22133,"Xavier Adams","MARRIED","MALE"
22134,"Leonard Raji","MARRIED","MALE"
22136,"Devin Evans","MARRIED","MALE"
22139,"Jaime Pal","MARRIED","MALE"
22141,"Jesse Carter","MARRIED","MALE"
22142,"Nelson Alonso","MARRIED","MALE"
22144,"Zachary Wang","MARRIED","MALE"
22145,"Eduardo Kelly","MARRIED","MALE"
22147,"Brett Kapoor","MARRIED","MALE"
22149,"Gregory Shen","MARRIED","MALE"
22150,"Damien Liang","MARRIED","MALE"
22151,"Neil Jimenez","MARRIED","MALE"
22152,"Marcus King","MARRIED","MALE"
22155,"Steve Cai","MARRIED","MALE"
22162,"Brad Yuan","MARRIED","MALE"
22165,"Aaron Perez","MARRIED","MALE"
22172,"Cesar Sara","MARRIED","MALE"
22174,"Micah Lu","MARRIED","MALE"
22176,"Alejandro Yang","MARRIED","MALE"
22183,"Benjamin Jones","MARRIED","MALE"
22184,"Jeremy Carter","MARRIED","MALE"
22185,"Connor Henderson","MARRIED","MALE"
22195,"Philip Romero","MARRIED","MALE"
22198,"Frank Hernandez","MARRIED","MALE"
22202,"Roberto Diaz","MARRIED","MALE"
22204,"Dustin Xie","MARRIED","MALE"
22205,"Bobby Saunders","MARRIED","MALE"
22209,"Cedric Shen","MARRIED","MALE"
22211,"Richard Gray","MARRIED","MALE"
22215,"Samuel Lal","MARRIED","MALE"
22217,"Dylan Powell","MARRIED","MALE"
22218,"Christian Bryant","MARRIED","MALE"
22220,"Brandon Sharma","MARRIED","MALE"
22221,"Benjamin Kumar","MARRIED","MALE"
22222,"Angel Hill","MARRIED","MALE"
22229,"Wyatt Perry","MARRIED","MALE"
22233,"Xavier Martin","MARRIED","MALE"
22235,"Sebastian Peterson","MARRIED","MALE"
22236,"Jose Gonzalez","MARRIED","MALE"
22237,"Angel Morris","MARRIED","MALE"
22238,"Alex Murphy","MARRIED","MALE"
22239,"Jesse Cook","MARRIED","MALE"
22240,"Miguel Powell","MARRIED","MALE"
22242,"Cameron Walker","MARRIED","MALE"
22247,"Ryan Williams","MARRIED","MALE"
22248,"Gary Ramos","MARRIED","MALE"
22249,"Kevin Chen","MARRIED","MALE"
22250,"Michael Wilson","MARRIED","MALE"
22254,"Fernando Scott","MARRIED","MALE"
22256,"Edwin Lu","MARRIED","MALE"
22263,"Patrick Blue","MARRIED","MALE"
22265,"Jeremiah Sanchez","MARRIED","MALE"
22269,"Caleb Yang","MARRIED","MALE"
22270,"Antonio Gonzales","MARRIED","MALE"
22271,"Connor Mitchell","MARRIED","MALE"
22280,"Luis Scott","MARRIED","MALE"
22286,"Gabriel Hughes","MARRIED","MALE"
22289,"Thomas Long","MARRIED","MALE"
22291,"Carlos Morris","MARRIED","MALE"
22296,"Benjamin Johnson","MARRIED","MALE"
22302,"Clayton Guo","MARRIED","MALE"
22320,"Danny Gill","MARRIED","MALE"
22330,"Jose Walker","MARRIED","MALE"
22334,"Juan Serrano","MARRIED","MALE"
22335,"Anthony Taylor","MARRIED","MALE"
22336,"Frank Moreno","MARRIED","MALE"
22338,"Thomas Russell","MARRIED","MALE"
22339,"Richard Nelson","MARRIED","MALE"
22340,"Isaac Young","MARRIED","MALE"
22341,"Tristan Washington","MARRIED","MALE"
22342,"Jon Lal","MARRIED","MALE"
22349,"Mason Morris","MARRIED","MALE"
22355,"Logan Jones","MARRIED","MALE"
22356,"Charles Ward","MARRIED","MALE"
22357,"Justin Lal","MARRIED","MALE"
22361,"Nathan White","MARRIED","MALE"
22362,"Austin Russell","MARRIED","MALE"
22365,"Sebastian Richardson","MARRIED","MALE"
22366,"Logan Henderson","MARRIED","MALE"
22369,"Louis Deng","MARRIED","MALE"
22374,"Luke Patterson","MARRIED","MALE"
22381,"Hunter Patterson","MARRIED","MALE"
22383,"Devin Jenkins","MARRIED","MALE"
22386,"Jerome Gill","MARRIED","MALE"
22388,"Bradley Beck","MARRIED","MALE"
22389,"Edwin Luo","MARRIED","MALE"
22390,"Kelvin Zheng","MARRIED","MALE"
22400,"Ruben Martin","MARRIED","MALE"
22401,"Ian Price","MARRIED","MALE"
22402,"Clarence Xie","MARRIED","MALE"
22403,"Cedric Beck","MARRIED","MALE"
22405,"Leonard Becker","MARRIED","MALE"
22406,"Kelvin Shen","MARRIED","MALE"
22412,"Drew Andersen","MARRIED","MALE"
22417,"Shaun Goel","MARRIED","MALE"
22418,"Jacob Smith","MARRIED","MALE"
22429,"Jesse Reed","MARRIED","MALE"
22453,"Dakota Long","MARRIED","MALE"
22455,"Roy Kapoor","MARRIED","MALE"
22459,"Johnny Xu","MARRIED","MALE"
22463,"Raymond Chandra","MARRIED","MALE"
22464,"Erik Sanz","MARRIED","MALE"
22468,"Ruben Gonzalez","MARRIED","MALE"
22481,"Erik Ortega","MARRIED","MALE"
22488,"Frederick Patel","MARRIED","MALE"
22489,"Roger Xie","MARRIED","MALE"
22508,"Jon Huang","MARRIED","MALE"
22519,"Logan Hughes","MARRIED","MALE"
22520,"Rodney Torres","MARRIED","MALE"
22523,"Jon Xu","MARRIED","MALE"
22533,"Jake Liu","MARRIED","MALE"
22546,"Nicholas Jones","MARRIED","MALE"
22550,"Kristopher Rana","MARRIED","MALE"
22554,"Gilbert Xu","MARRIED","MALE"
22555,"Ethan Taylor","MARRIED","MALE"
22558,"Ernest Ye","MARRIED","MALE"
22567,"Glenn Zhu","MARRIED","MALE"
22569,"Johnny Goel","MARRIED","MALE"
22571,"Armando Vazquez","MARRIED","MALE"
22574,"Randy Zheng","MARRIED","MALE"
22577,"Bryant Sai","MARRIED","MALE"
22586,"Derek Shen","MARRIED","MALE"
22590,"Oscar Hughes","MARRIED","MALE"
22595,"Nicolas Xie","MARRIED","MALE"
22596,"Omar Xu","MARRIED","MALE"
22599,"Philip Gill","MARRIED","MALE"
22609,"Clarence Cai","MARRIED","MALE"
22610,"Brent Chen","MARRIED","MALE"
22611,"Chad Deng","MARRIED","MALE"
22617,"Andres Nath","MARRIED","MALE"
22621,"Xavier Davis","MARRIED","MALE"
22622,"Neil Sanz","MARRIED","MALE"
22628,"Marshall Lu","MARRIED","MALE"
22629,"Matthew Rodriguez","MARRIED","MALE"
22630,"Roger Wu","MARRIED","MALE"
22640,"Caleb Li","MARRIED","MALE"
22662,"Tyrone Carlson","MARRIED","MALE"
22679,"Derrick Dominguez","MARRIED","MALE"
22680,"Lee Suarez","MARRIED","MALE"
22687,"Javier Jiménez","MARRIED","MALE"
22690,"Kurt Luo","MARRIED","MALE"
22691,"Gerald Raman","MARRIED","MALE"
22693,"Darryl Gao","MARRIED","MALE"
22698,"Bradley Andersen","MARRIED","MALE"
22699,"Clarence Chande","MARRIED","MALE"
22715,"Marcus Watson","MARRIED","MALE"
22718,"Zachary Simmons","MARRIED","MALE"
22720,"Jonathan Alexander","MARRIED","MALE"
22723,"Alexander Anderson","MARRIED","MALE"
22724,"Noah Evans","MARRIED","MALE"
22725,"Richard Gonzales","MARRIED","MALE"
22729,"Seth Nelson","MARRIED","MALE"
22730,"Timothy Perez","MARRIED","MALE"
22731,"Brandon Henderson","MARRIED","MALE"
22732,"Sean Turner","MARRIED","MALE"
22741,"Darryl He","MARRIED","MALE"
22750,"Jesse Gonzalez","MARRIED","MALE"
22751,"Samuel Rodriguez","MARRIED","MALE"
22752,"Daniel Brown","MARRIED","MALE"
22754,"Robert Foster","MARRIED","MALE"
22755,"Christian Brown","MARRIED","MALE"
22756,"Jon Nath","MARRIED","MALE"
22760,"Hunter Chen","MARRIED","MALE"
22764,"Chase Brooks","MARRIED","MALE"
22765,"Luis Collins","MARRIED","MALE"
22767,"Luis Hernandez","MARRIED","MALE"
22768,"Aaron Zhang","MARRIED","MALE"
22769,"Benjamin Martin","MARRIED","MALE"
22771,"Mason King","MARRIED","MALE"
22774,"Caleb Alexander","MARRIED","MALE"
22777,"Tyler Garcia","MARRIED","MALE"
22779,"Lance Ruiz","MARRIED","MALE"
22781,"Hunter Powell","MARRIED","MALE"
22783,"Isaac Green","MARRIED","MALE"
22784,"Nicholas Jackson","MARRIED","MALE"
22785,"Oscar Perry","MARRIED","MALE"
22786,"Wyatt Goldstein","MARRIED","MALE"
22788,"Jordan Jenkins","MARRIED","MALE"
22789,"Richard Taylor","MARRIED","MALE"
22792,"Thomas Carter","MARRIED","MALE"
22796,"Brad Nath","MARRIED","MALE"
22797,"Leonard She","MARRIED","MALE"
22800,"Dwayne Alvarez","MARRIED","MALE"
22809,"Martin Sara","MARRIED","MALE"
22810,"Nathaniel Sanchez","MARRIED","MALE"
22811,"Brent Stone","MARRIED","MALE"
22813,"Jerry Deng","MARRIED","MALE"
22814,"Edwin Kumar","MARRIED","MALE"
22820,"Alex Nelson","MARRIED","MALE"
22822,"Devin Anderson","MARRIED","MALE"
22826,"Christian Russell","MARRIED","MALE"
22827,"Clayton Gao","MARRIED","MALE"
22828,"Francisco Suri","MARRIED","MALE"
22830,"Lee Travers","MARRIED","MALE"
22832,"Martin Gonzalez","MARRIED","MALE"
22833,"Bruce Prasad","MARRIED","MALE"
22834,"Darryl Zhou","MARRIED","MALE"
22835,"Alan Zhang","MARRIED","MALE"
22837,"Sergio Chandra","MARRIED","MALE"
22838,"Cedric Rai","MARRIED","MALE"
22845,"Jake Chen","MARRIED","MALE"
22849,"Kristopher Suri","MARRIED","MALE"
22850,"Devon Luo","MARRIED","MALE"
22852,"Billy Alonso","MARRIED","MALE"
22856,"Lance Carlson","MARRIED","MALE"
22857,"Julio Romero","MARRIED","MALE"
22860,"Cedric Kumar","MARRIED","MALE"
22861,"Devin Hughes","MARRIED","MALE"
22862,"Derrick Navarro","MARRIED","MALE"
22863,"Hunter Thomas","MARRIED","MALE"
22864,"Mason Hall","MARRIED","MALE"
22871,"David Coleman","MARRIED","MALE"
22873,"Robert Williams","MARRIED","MALE"
22877,"Xavier Griffin","MARRIED","MALE"
22881,"Wyatt Martinez","MARRIED","MALE"
22887,"Mason Richardson","MARRIED","MALE"
22896,"Logan Miller","MARRIED","MALE"
22899,"Charles Carter","MARRIED","MALE"
22902,"Pedro Madan","MARRIED","MALE"
22905,"Joe Schmidt","MARRIED","MALE"
22907,"Barry Sai","MARRIED","MALE"
22908,"Eddie Ortega","MARRIED","MALE"
22911,"Gregory Raje","MARRIED","MALE"
22919,"Stanley Rana","MARRIED","MALE"
22920,"Calvin Andersen","MARRIED","MALE"
22923,"Mason Lopez","MARRIED","MALE"
22930,"Brett Raman","MARRIED","MALE"
22931,"Logan Johnson","MARRIED","MALE"
