CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,MiddleName,Last Name,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
17863,335,"AW00017863","","Bailey","","Cooper",False,1976-10-13 00:00:00.000,"S","","F","bailey15@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"4666 Sierra Ridge","","376-555-0111",2013-09-01 00:00:00.000,"2-5 Miles"
18053,494,"AW00018053","","Stefanie","","Smith",False,1966-04-06 00:00:00.000,"S","","F","stefanie5@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3605 Sinclair Ave.","","172-555-0113",2013-02-11 00:00:00.000,"2-5 Miles"
18054,49,"AW00018054","","Jake","","Zeng",False,1971-10-03 00:00:00.000,"S","","M","jake20@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4058 First Ave","","987-555-0118",2013-04-23 00:00:00.000,"0-1 Miles"
18282,23,"AW00018282","","Candace","","Kapoor",False,1972-06-05 00:00:00.000,"S","","F","candace0@adventure-works.com",100000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7459 D Apling Court","","1 (11) 500 555-0190",2013-02-13 00:00:00.000,"5-10 Miles"
18284,31,"AW00018284","","Carl","","Deng",False,1972-01-23 00:00:00.000,"S","","M","carl1@adventure-works.com",100000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7523 Cordoba Way","","1 (11) 500 555-0150",2011-06-13 00:00:00.000,"2-5 Miles"
18587,612,"AW00018587","","Monica","","Arun",False,1971-02-01 00:00:00.000,"S","","F","monica7@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1747 Corte Segundo","","943-555-0153",2013-10-17 00:00:00.000,"2-5 Miles"
18588,637,"AW00018588","","Isabella","","Rogers",False,1971-05-18 00:00:00.000,"S","","F","isabella84@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1946 Valley Crest Drive","","199-555-0140",2013-10-03 00:00:00.000,"2-5 Miles"
18589,611,"AW00018589","","Anna","","Stewart",False,1976-07-01 00:00:00.000,"S","","F","anna2@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2482 Buckingham Dr.","","680-555-0159",2013-11-15 00:00:00.000,"0-1 Miles"
18598,358,"AW00018598","","Norimichi","","Yonekura",False,1975-03-16 00:00:00.000,"S","","M","norimichi0@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6130 Alderwood Lane","","399-555-0174",2013-11-16 00:00:00.000,"0-1 Miles"
19131,609,"AW00019131","","Mason","","Blue",False,1978-10-22 00:00:00.000,"S","","M","mason13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2225 Ashford Court","","282-555-0154",2013-12-12 00:00:00.000,"2-5 Miles"
19160,345,"AW00019160","","Sara","","Perez",False,1968-09-21 00:00:00.000,"S","","F","sara38@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9121 Monte Cresta Avenue","","516-555-0128",2013-01-19 00:00:00.000,"0-1 Miles"
19525,68,"AW00019525","","Hannah","","Flores",False,1965-11-21 00:00:00.000,"S","","F","hannah34@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1191 Rhoda Way","","607-555-0157",2013-09-10 00:00:00.000,"2-5 Miles"
19602,8,"AW00019602","","Stanley","","Madan",False,1971-10-09 00:00:00.000,"S","","M","stanley8@adventure-works.com",100000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"8521 Knewal Rd","","1 (11) 500 555-0116",2011-08-24 00:00:00.000,"2-5 Miles"
20016,552,"AW00020016","","Katherine","","Kelly",False,1971-02-01 00:00:00.000,"S","","F","katherine23@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1747 Corte Segundo","","559-555-0188",2013-08-11 00:00:00.000,"2-5 Miles"
20024,335,"AW00020024","","Fernando","","Miller",False,1970-05-10 00:00:00.000,"S","","M","fernando6@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9736 Montana","","666-555-0155",2013-04-30 00:00:00.000,"2-5 Miles"
20026,648,"AW00020026","","Jasmine","","Richardson",False,1970-01-21 00:00:00.000,"S","","F","jasmine29@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8929 Dayton Court","","514-555-0131",2013-05-20 00:00:00.000,"0-1 Miles"
20246,25,"AW00020246","","Mindy","","Xu",False,1977-02-15 00:00:00.000,"M","","F","mindy9@adventure-works.com",100000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4144 Show Rd.","","1 (11) 500 555-0155",2011-09-30 00:00:00.000,"2-5 Miles"
20685,298,"AW00020685","","Mariah","","Powell",False,1970-07-01 00:00:00.000,"M","","F","mariah13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6011 Lindenwood Drive","","395-555-0118",2013-08-27 00:00:00.000,"0-1 Miles"
20686,338,"AW00020686","","Lucas","","Nelson",False,1970-10-05 00:00:00.000,"S","","M","lucas1@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"8634 Valley Blvd.","","152-555-0143",2013-08-04 00:00:00.000,"2-5 Miles"
20687,542,"AW00020687","","Rebecca","","Campbell",False,1970-08-04 00:00:00.000,"S","","F","rebecca9@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9750 W. Watson Court","","318-555-0114",2013-10-25 00:00:00.000,"2-5 Miles"
21145,302,"AW00021145","","Mindy","","Lal",False,1965-11-30 00:00:00.000,"M","","F","mindy13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9639 M St.","","802-555-0155",2013-10-31 00:00:00.000,"0-1 Miles"
22274,642,"AW00022274","","Adam","","Chen",False,1971-03-18 00:00:00.000,"S","","M","adam22@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2489 Teakwood Drive","","624-555-0118",2013-01-21 00:00:00.000,"2-5 Miles"
22282,542,"AW00022282","","Jonathan","","Hughes",False,1975-01-23 00:00:00.000,"S","","M","jonathan11@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6706 Ridgeview Dr","","847-555-0120",2013-01-30 00:00:00.000,"0-1 Miles"
23171,312,"AW00023171","","Ethan","","Griffin",False,1978-12-24 00:00:00.000,"M","","M","ethan17@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8991 Temple Court","","669-555-0149",2013-05-07 00:00:00.000,"0-1 Miles"
23191,612,"AW00023191","","Gilbert","","Raji",False,1976-11-07 00:00:00.000,"S","","M","gilbert41@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1710 Bouncing Road","","502-555-0176",2013-07-15 00:00:00.000,"2-5 Miles"
23205,301,"AW00023205","","Katherine","","Sanders",False,1975-08-22 00:00:00.000,"S","","F","katherine24@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5205 Sunview Terrace","","942-555-0165",2013-05-09 00:00:00.000,"2-5 Miles"
23365,302,"AW00023365","","Vanessa","","Flores",False,1970-04-22 00:00:00.000,"S","","F","vanessa13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"805 Seawind Dr","","134-555-0140",2013-09-06 00:00:00.000,"2-5 Miles"
23388,316,"AW00023388","","Ana","","Henderson",False,1966-03-27 00:00:00.000,"S","","F","ana5@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5464 Muy Verde Cr","","730-555-0116",2013-12-06 00:00:00.000,"2-5 Miles"
23389,539,"AW00023389","","Jack","","Perry",False,1966-03-25 00:00:00.000,"M","","M","jack8@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1601 Crown Court","","123-555-0114",2013-04-29 00:00:00.000,"0-1 Miles"
23863,322,"AW00023863","","Christian","","Williams",False,1972-10-05 00:00:00.000,"S","","M","christian32@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"376 Amador Valley Blvd.","","559-555-0188",2013-06-10 00:00:00.000,"0-1 Miles"
23896,631,"AW00023896","","Megan","","Peterson",False,1970-01-18 00:00:00.000,"S","","F","megan42@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5553 Kahrs Avenue","","140-555-0111",2013-12-15 00:00:00.000,"0-1 Miles"
24321,635,"AW00024321","","Gabriel","","Scott",False,1980-08-05 00:00:00.000,"S","","M","gabriel43@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8859 Reliz Valley Road","","464-555-0121",2013-12-06 00:00:00.000,"0-1 Miles"
25091,311,"AW00025091","","Jessie","","Zeng",False,1971-01-07 00:00:00.000,"S","","M","jessie28@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8308 Fox Way","","466-555-0118",2013-04-07 00:00:00.000,"0-1 Miles"
25411,345,"AW00025411","","Riley","","Flores",False,1972-08-24 00:00:00.000,"S","","F","riley10@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5407 Oakgrove","","537-555-0113",2013-06-09 00:00:00.000,"2-5 Miles"
25433,62,"AW00025433","","Zachary","","Kumar",False,1971-05-05 00:00:00.000,"S","","M","zachary26@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1907 Pinecrest Dr","","924-555-0122",2013-11-01 00:00:00.000,"2-5 Miles"
26000,369,"AW00026000","","Connor","","Lopez",False,1971-10-02 00:00:00.000,"S","","M","connor40@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9073 Mayda Way","","666-555-0112",2013-06-01 00:00:00.000,"0-1 Miles"
26322,618,"AW00026322","","Justin","","Zhang",False,1978-09-10 00:00:00.000,"S","","M","justin21@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4250 Park Tree Ct","","431-555-0179",2012-03-22 00:00:00.000,"2-5 Miles"
26343,641,"AW00026343","","Mariah","","Washington",False,1976-09-11 00:00:00.000,"S","","F","mariah18@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1271 Yosemite Circle","","764-555-0112",2012-04-04 00:00:00.000,"0-1 Miles"
26749,25,"AW00026749","","Rafael","","Sun",False,1972-03-03 00:00:00.000,"M","","M","rafael14@adventure-works.com",100000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3845 Mt. Dell Drive","","1 (11) 500 555-0189",2012-08-03 00:00:00.000,"2-5 Miles"
27448,285,"AW00027448","","Marc","","Romero",False,1970-10-30 00:00:00.000,"S","","M","marc13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7656 Ramsey Circle","","835-555-0161",2012-11-19 00:00:00.000,"2-5 Miles"
28355,385,"AW00028355","","Carlos","","James",False,1971-03-14 00:00:00.000,"S","","M","carlos9@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2101 Costanza Dr.","","325-555-0146",2011-04-17 00:00:00.000,"2-5 Miles"
28668,60,"AW00028668","","Jeremy","","Parker",False,1973-03-07 00:00:00.000,"S","","M","jeremy18@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1811 Cashew Lane","","971-555-0136",2013-03-23 00:00:00.000,"0-1 Miles"
28849,641,"AW00028849","","Garrett","","Murphy",False,1978-10-19 00:00:00.000,"S","","M","garrett19@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9186 West Boyd Rd.","","344-555-0111",2011-06-17 00:00:00.000,"2-5 Miles"
29131,325,"AW00029131","","Brandon","","Coleman",False,1975-05-13 00:00:00.000,"S","","M","brandon3@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5938 William Way","","521-555-0139",2013-12-10 00:00:00.000,"2-5 Miles"
29153,300,"AW00029153","","Pedro","","Arun",False,1971-03-14 00:00:00.000,"S","","M","pedro7@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8041 Erie Dr.","","720-555-0187",2013-05-14 00:00:00.000,"0-1 Miles"
29347,361,"AW00029347","","Jonathan","","Edwards",False,1976-08-11 00:00:00.000,"M","","M","jonathan31@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7932 Hope Drive","","703-555-0127",2013-02-26 00:00:00.000,"0-1 Miles"
16680,2,"AW00016680","","Carlos","","Edwards",False,1968-09-12 00:00:00.000,"M","","M","carlos27@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5576 Westminster Pl.","","1 (11) 500 555-0181",2013-08-09 00:00:00.000,"0-1 Miles"
17321,24,"AW00017321","","Kate","","Kumar",False,1975-03-10 00:00:00.000,"M","","F","kate6@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8674 Marina Vill Pkwy.","","1 (11) 500 555-0149",2013-10-13 00:00:00.000,"0-1 Miles"
17625,69,"AW00017625","","Mason","","Allen",False,1968-12-10 00:00:00.000,"M","","M","mason38@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3008 Brookdale Dr.","","504-555-0144",2013-09-27 00:00:00.000,"0-1 Miles"
18271,12,"AW00018271","","Darrell","","Yuan",False,1979-12-12 00:00:00.000,"M","","M","darrell15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1555 Lace Drive","","1 (11) 500 555-0198",2013-04-08 00:00:00.000,"0-1 Miles"
18716,25,"AW00018716","","Seth","","Campbell",False,1974-01-29 00:00:00.000,"M","","M","seth43@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3639 Blackridge Drive","","1 (11) 500 555-0180",2011-07-12 00:00:00.000,"0-1 Miles"
24380,39,"AW00024380","","Maurice","","Yuan",False,1971-04-12 00:00:00.000,"M","","M","maurice7@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3345 Macaroon Drive","","1 (11) 500 555-0110",2013-08-07 00:00:00.000,"0-1 Miles"
11003,11,"AW00011003","","Christy","","Zhu",False,1973-08-14 00:00:00.000,"S","","F","christy12@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1825 Village Pl.","","1 (11) 500 555-0162",2010-12-29 00:00:00.000,"5-10 Miles"
11005,22,"AW00011005","","Julio","","Ruiz",False,1976-08-01 00:00:00.000,"S","","M","julio1@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7305 Humphrey Drive","","1 (11) 500 555-0151",2010-12-30 00:00:00.000,"5-10 Miles"
11103,3,"AW00011103","","Cassie","","Chande",False,1981-04-12 00:00:00.000,"S","","F","cassie13@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9448 San Marino Ct.","","1 (11) 500 555-0166",2011-04-15 00:00:00.000,"5-10 Miles"
11105,8,"AW00011105","","Candace","","Fernandez",False,1970-06-27 00:00:00.000,"S","","F","candace15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5029 Blue Ridge","","1 (11) 500 555-0162",2011-05-14 00:00:00.000,"5-10 Miles"
11106,40,"AW00011106","","Jessie","","Liu",False,1970-03-11 00:00:00.000,"S","","M","jessie9@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3063 Blue Jay Drive","","1 (11) 500 555-0163",2011-05-18 00:00:00.000,"5-10 Miles"
12000,21,"AW00012000","","Ashley","","Russell",False,1970-09-09 00:00:00.000,"S","","F","ashley47@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9088 Ironwood Way","","1 (11) 500 555-0158",2011-11-16 00:00:00.000,"0-1 Miles"
13011,34,"AW00013011","","Anne","","Ortega",False,1970-11-01 00:00:00.000,"S","","F","anne22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9327 Greenbrook Dr.","","1 (11) 500 555-0122",2012-04-19 00:00:00.000,"0-1 Miles"
13103,34,"AW00013103","","Brendan","","Raji",False,1969-01-29 00:00:00.000,"S","","M","brendan19@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4355 Via Vista","","1 (11) 500 555-0147",2012-06-26 00:00:00.000,"0-1 Miles"
13119,21,"AW00013119","","Jaclyn","","Guo",False,1971-05-10 00:00:00.000,"S","","F","jaclyn19@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4511 Gatter Court","","1 (11) 500 555-0115",2012-06-11 00:00:00.000,"0-1 Miles"
13124,24,"AW00013124","","Marco","","Vance",False,1969-08-29 00:00:00.000,"S","","M","marco4@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5565 Logan Court","","1 (11) 500 555-0163",2013-10-30 00:00:00.000,"5-10 Miles"
13125,35,"AW00013125","","Alejandro","","Hu",False,1975-07-05 00:00:00.000,"S","","M","alejandro23@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5747 Shirley Drive","","1 (11) 500 555-0196",2013-05-19 00:00:00.000,"5-10 Miles"
13126,36,"AW00013126","","Lydia","","Suri",False,1969-08-03 00:00:00.000,"S","","F","lydia0@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1874 Valley Blvd.","","1 (11) 500 555-0114",2012-06-07 00:00:00.000,"0-1 Miles"
13129,39,"AW00013129","","Joy","","Ramos",False,1969-11-29 00:00:00.000,"S","","F","joy16@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9564 Wiget Lane","","1 (11) 500 555-0176",2012-06-18 00:00:00.000,"5-10 Miles"
13972,30,"AW00013972","","Eugene","","Liang",False,1970-09-30 00:00:00.000,"S","","M","eugene21@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2067 Black Point Pl","","1 (11) 500 555-0194",2013-10-11 00:00:00.000,"5-10 Miles"
14058,20,"AW00014058","","Johnny","","Anand",False,1976-06-10 00:00:00.000,"S","","M","johnny23@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9318 Hawkridge Terrace","","1 (11) 500 555-0132",2012-08-06 00:00:00.000,"5-10 Miles"
14064,27,"AW00014064","","Stacey","","Li",False,1969-12-07 00:00:00.000,"S","","F","stacey3@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"666 Lafayette Street","","1 (11) 500 555-0124",2012-08-27 00:00:00.000,"0-1 Miles"
14065,23,"AW00014065","","Samuel","","Diaz",False,1969-01-23 00:00:00.000,"S","","M","samuel21@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"442 West Cliff Place","","1 (11) 500 555-0127",2012-08-06 00:00:00.000,"5-10 Miles"
14315,27,"AW00014315","","Carl","","Chander",False,1970-01-01 00:00:00.000,"S","","M","carl15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4264 C Street","","1 (11) 500 555-0131",2013-04-22 00:00:00.000,"5-10 Miles"
14681,24,"AW00014681","","Veronica","","Chandra",False,1979-09-30 00:00:00.000,"S","","F","veronica2@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4736 S. Royal Links Circle","","1 (11) 500 555-0193",2012-08-29 00:00:00.000,"0-1 Miles"
15218,29,"AW00015218","","Willie","","Johnsen",False,1971-03-06 00:00:00.000,"S","","M","willie30@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1278 Holly Oak Drive","","1 (11) 500 555-0148",2012-11-26 00:00:00.000,"5-10 Miles"
15793,2,"AW00015793","","Renee","","Navarro",False,1976-04-08 00:00:00.000,"S","","F","renee9@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6512 Buena Vista Ave.","","1 (11) 500 555-0159",2012-12-17 00:00:00.000,"0-1 Miles"
15798,33,"AW00015798","","Anne","","Munoz",False,1970-03-19 00:00:00.000,"S","","F","anne8@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7927 Saclan Terr.","","1 (11) 500 555-0177",2013-04-12 00:00:00.000,"5-10 Miles"
15801,22,"AW00015801","","Katrina","","Shen",False,1969-05-12 00:00:00.000,"S","","F","katrina1@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"398 Pecan Pl","","1 (11) 500 555-0113",2012-12-26 00:00:00.000,"5-10 Miles"
16177,31,"AW00016177","","Bethany","","Nath",False,1979-09-07 00:00:00.000,"S","","F","bethany22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5377 Pine Creek Way","","1 (11) 500 555-0173",2013-06-03 00:00:00.000,"5-10 Miles"
17007,314,"AW00017007","","Samuel","","Hayes",False,1973-12-19 00:00:00.000,"S","","M","samuel22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2446 Farm Bureau Rd","","673-555-0152",2013-11-11 00:00:00.000,"2-5 Miles"
17008,343,"AW00017008","","Connor","","Turner",False,1973-10-26 00:00:00.000,"S","","M","connor34@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"401 Jomar","","691-555-0182",2013-11-15 00:00:00.000,"2-5 Miles"
17009,343,"AW00017009","","Wyatt","","Butler",False,1974-04-25 00:00:00.000,"S","","M","wyatt64@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2066 Napa Court","","361-555-0116",2013-11-08 00:00:00.000,"2-5 Miles"
17010,361,"AW00017010","","Brianna","","James",False,1973-10-25 00:00:00.000,"S","","F","brianna43@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1880 Birchwood","","564-555-0115",2013-11-15 00:00:00.000,"2-5 Miles"
17068,25,"AW00017068","","Thomas","","Smith",False,1974-03-02 00:00:00.000,"S","","M","thomas60@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1830 Granada Drive","","1 (11) 500 555-0114",2013-06-29 00:00:00.000,"5-10 Miles"
17069,13,"AW00017069","","Christy","","Zheng",False,1979-12-12 00:00:00.000,"S","","F","christy17@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7254 Buchanan Road","","1 (11) 500 555-0176",2011-03-12 00:00:00.000,"0-1 Miles"
17297,8,"AW00017297","","Tommy","","Kumar",False,1973-10-25 00:00:00.000,"S","","M","tommy4@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1880 Birchwood","","1 (11) 500 555-0145",2013-03-07 00:00:00.000,"5-10 Miles"
17298,36,"AW00017298","","Lucas","","Peterson",False,1973-11-13 00:00:00.000,"S","","M","lucas77@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7224 Grant St.","","1 (11) 500 555-0119",2013-06-29 00:00:00.000,"5-10 Miles"
17320,3,"AW00017320","","Alan","","Zhu",False,1975-09-21 00:00:00.000,"S","","M","alan17@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8995 Stanford St.","","1 (11) 500 555-0115",2011-03-02 00:00:00.000,"0-1 Miles"
17322,16,"AW00017322","","Derek","","Beck",False,1975-05-17 00:00:00.000,"S","","M","derek18@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9476 Hill Top Rd.","","1 (11) 500 555-0123",2013-05-11 00:00:00.000,"5-10 Miles"
17327,28,"AW00017327","","Jamie","","Zhou",False,1968-12-24 00:00:00.000,"S","","F","jamie11@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2192 Pacifica Ave","","1 (11) 500 555-0169",2013-07-13 00:00:00.000,"5-10 Miles"
18259,35,"AW00018259","","Bailey","","Torres",False,1982-01-12 00:00:00.000,"S","","F","bailey10@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9237 Cordova Way","","1 (11) 500 555-0168",2013-02-20 00:00:00.000,"5-10 Miles"
18290,3,"AW00018290","","Audrey","","Hernandez",False,1975-10-18 00:00:00.000,"S","","F","audrey5@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6837 Rosemarie Place","","1 (11) 500 555-0186",2013-02-08 00:00:00.000,"5-10 Miles"
