Customer_Name,State,total_profit,total_sales,Profit_Margin
Joe Baker,Rhode Island,46,217,0.2119815668202765
Joe Baker,South Carolina,649,2463,0.2634997969955339
Joe Baker,Virginia,384,2016,0.19047619047619047
Joe Bryant,Florida,1833,5094,0.35983510011778563
Joe Bryant,Georgia,206,502,0.4103585657370518
Joe Bryant,Massachusetts,1456,8564,0.170014012143858
Joe Bryant,New Jersey,1469,3883,0.3783157352562452
Joe Bryant,New York,2594,7270,0.356808803301238
Joe Bryant,North Carolina,1024,2497,0.41009211053263916
Joe Bryant,Rhode Island,1968,4014,0.49028400597907323
Joe Bryant,South Carolina,1027,3512,0.2924259681093394
Joe Bryant,Virginia,4152,9122,0.455163341372506
Joe Carroll,Florida,9316,26295,0.35428788743107054
Joe Carroll,Georgia,1669,4582,0.3642514185945002
Joe Carroll,Massachusetts,1149,5478,0.20974808324205915
Joe Carroll,New Jersey,2962,9202,0.3218865464029559
Joe Carroll,New York,385,1500,0.25666666666666665
Joe Carroll,North Carolina,643,2599,0.2474028472489419
Joe Carroll,Virginia,214,630,0.3396825396825397
Joe Coleman,Connecticut,2818,8343,0.337768188900875
Joe Coleman,Florida,5394,18436,0.292579735300499
Joe Coleman,Maryland,1654,3596,0.4599555061179088
Joe Coleman,Massachusetts,451,1671,0.2698982645122681
Joe Coleman,New Jersey,1644,6185,0.26580436540016167
Joe Coleman,North Carolina,1588,5014,0.3167132030315118
Joe Coleman,South Carolina,3196,9132,0.34997809899255367
Joe Fuller,Florida,690,2154,0.3203342618384401
Joe Fuller,Georgia,383,1826,0.20974808324205915
Joe Fuller,Maryland,1108,3696,0.29978354978354976
Joe Fuller,New Hampshire,1808,5656,0.31966053748231965
Joe Fuller,New Jersey,360,1160,0.3103448275862069
Joe Fuller,New York,2361,6733,0.3506609238081093
Joe Fuller,North Carolina,3315,11771,0.2816243309829241
Joe Fuller,South Carolina,492,1752,0.2808219178082192
Joe Fuller,Virginia,246,1368,0.17982456140350878
Joe Gordon,Connecticut,274,784,0.3494897959183674
Joe Gordon,Florida,2367,8531,0.27745868010784197
Joe Gordon,Georgia,853,3644,0.2340834248079034
Joe Gordon,Massachusetts,748,2412,0.3101160862354892
Joe Gordon,New Jersey,2540,5735,0.44289450741063646
Joe Gordon,New York,5408,13519,0.40002958798727717
Joe Gordon,North Carolina,1294,4640,0.2788793103448276
Joe Gordon,South Carolina,420,1683,0.24955436720142601
Joe Gordon,Virginia,1916,5160,0.37131782945736436
Joe Griffin,Florida,96,254,0.3779527559055118
Joe Griffin,Georgia,1356,4242,0.31966053748231965
Joe Griffin,Maryland,128,272,0.47058823529411764
Joe Griffin,Massachusetts,696,2774,0.250901225666907
Joe Griffin,New Jersey,2554,5397,0.47322586622197516
Joe Griffin,New York,1596,5411,0.2949547218628719
Joe Griffin,North Carolina,87,378,0.23015873015873015
Joe Griffin,Virginia,3398,10742,0.31632843045987713
Joe Hanson,Connecticut,177,774,0.22868217054263565
Joe Hanson,Florida,7953,25571,0.3110163857494818
Joe Hanson,Maryland,3123,8181,0.38173817381738173
Joe Hanson,Massachusetts,408,886,0.4604966139954853
Joe Hanson,New Jersey,1472,4208,0.34980988593155893
Joe Hanson,New York,1213,4293,0.28255299324481714
Joe Hanson,North Carolina,39,123,0.3170731707317073
Joe Hanson,South Carolina,377,1638,0.23015873015873015
Joe Hanson,Virginia,5337,13123,0.406690543320887
Joe Powell,Connecticut,2888,8416,0.3431558935361217
Joe Powell,Florida,2229,5300,0.42056603773584905
Joe Powell,Georgia,123,771,0.15953307392996108
Joe Powell,Massachusetts,1051,3628,0.28969128996692395
Joe Powell,New Jersey,1110,2454,0.45232273838630804
Joe Powell,New York,265,1103,0.24025385312783318
Joe Powell,North Carolina,794,1923,0.4128965158606344
Joe Price,Connecticut,2774,6769,0.40980942532131776
Joe Price,Florida,3601,11031,0.32644365877980236
Joe Price,Georgia,618,1506,0.4103585657370518
Joe Price,Massachusetts,626,1694,0.3695395513577332
Joe Price,New Jersey,899,2171,0.41409488714877934
Joe Price,New York,618,1862,0.3319011815252417
Joe Price,North Carolina,686,2020,0.33960396039603963
Joe Price,South Carolina,204,1022,0.19960861056751467
Joe Price,Virginia,1953,5046,0.3870392390011891
Joe Rose,Connecticut,855,3407,0.25095391840328735
Joe Rose,Florida,2343,8309,0.2819833915031893
Joe Rose,Georgia,939,2541,0.3695395513577332
Joe Rose,Massachusetts,1460,5146,0.2837155071900505
Joe Rose,New Jersey,286,1587,0.18021424070573408
Joe Rose,New York,4473,16849,0.26547569588699627
Joe Rose,North Carolina,123,684,0.17982456140350878
Joe Rose,South Carolina,356,1242,0.286634460547504
Joe Rose,Virginia,2546,8584,0.2965983224603914
John Brooks,Connecticut,2396,9980,0.24008016032064128
John Brooks,Florida,2410,7496,0.32150480256136604
John Brooks,New York,99,368,0.26902173913043476
John Brooks,North Carolina,1100,2391,0.4600585529067336
John Brooks,Virginia,1459,5775,0.25264069264069267
John Hunt,Connecticut,495,1787,0.2770005595970901
John Hunt,Florida,5714,16715,0.34184863894705353
John Hunt,Georgia,5516,14056,0.39243027888446214
John Hunt,Massachusetts,570,1967,0.28978139298423994
John Hunt,New York,3142,13771,0.22816062740541718
John Hunt,North Carolina,3093,8657,0.35728312348388586
John Hunt,Virginia,1044,4746,0.21997471554993678
John Long,Connecticut,2739,11742,0.23326520183955032
John Long,Florida,2911,6754,0.4310038495706248
John Long,Georgia,248,637,0.3893249607535322
John Long,Massachusetts,51,181,0.281767955801105
John Long,New Jersey,2468,6402,0.38550452983442673
John Long,New York,4997,12923,0.3866749206840517
John Long,North Carolina,1045,3568,0.29288116591928254
John Long,Rhode Island,1100,2391,0.4600585529067336
John Long,South Carolina,204,724,0.281767955801105
John Long,Virginia,960,2853,0.33648790746582546
John Robertson,Connecticut,3756,8065,0.4657160570365778
John Robertson,Florida,899,4099,0.21932178580141498
John Robertson,Massachusetts,2070,7392,0.2800324675324675
John Robertson,New Jersey,2454,9876,0.24848116646415552
John Robertson,New York,2436,9763,0.24951346922052647
Johnny Andrews,Connecticut,192,400,0.48
Johnny Andrews,Florida,4611,15265,0.30206354405502783
Johnny Andrews,Georgia,329,913,0.3603504928806134
Johnny Andrews,Maryland,827,1798,0.4599555061179088
Johnny Andrews,Massachusetts,439,1329,0.3303235515425132
Johnny Andrews,New Hampshire,874,2241,0.3900044622936189
Johnny Andrews,New Jersey,855,1899,0.45023696682464454
Johnny Andrews,New York,4676,19244,0.2429848264394097
Johnny Andrews,North Carolina,342,948,0.36075949367088606
Johnny Andrews,Virginia,766,2355,0.32526539278131633
Johnny Butler,Connecticut,2006,7932,0.2528996469994957
Johnny Butler,Florida,3310,8805,0.37592277115275413
Johnny Butler,Georgia,1526,3869,0.39441716205737914
Johnny Butler,Massachusetts,496,1882,0.2635494155154091
Johnny Butler,New Jersey,613,1278,0.47965571205007823
Johnny Butler,New York,264,800,0.33
Johnny Butler,North Carolina,7080,19950,0.3548872180451128
Johnny Butler,South Carolina,431,2396,0.1798831385642738
Johnny Butler,Virginia,2161,9626,0.22449615624350716
Johnny Hawkins,Connecticut,329,913,0.3603504928806134
Johnny Hawkins,Florida,1917,7549,0.2539409193270632
Johnny Hawkins,Georgia,740,2397,0.3087192323738006
Johnny Hawkins,New Jersey,280,667,0.4197901049475262
Johnny Hawkins,New York,3078,9629,0.3196593623429224
Johnny Hawkins,North Carolina,927,2485,0.3730382293762575
Johnny Hawkins,Virginia,1352,4329,0.3123123123123123
Johnny Martinez,Florida,2937,7474,0.39296226919989297
Johnny Martinez,Massachusetts,2830,9577,0.295499634541088
Johnny Martinez,New Jersey,644,3788,0.1700105596620908
Johnny Martinez,New York,615,1900,0.3236842105263158
Johnny Martinez,North Carolina,479,1441,0.3324080499653019
Johnny Martinez,South Carolina,576,1200,0.48
Johnny Martinez,Virginia,5367,15966,0.336151822623074
Johnny Ramos,Connecticut,2817,8743,0.3222006176369667
Johnny Ramos,Florida,1377,3460,0.39797687861271674
Johnny Ramos,Georgia,2756,8454,0.3259995268511947
Johnny Ramos,Massachusetts,4018,12178,0.32993923468549846
Johnny Ramos,New Jersey,246,1374,0.17903930131004367
Johnny Ramos,New York,2751,9800,0.2807142857142857
Johnny Ramos,North Carolina,555,1426,0.38920056100981765
Johnny Ramos,South Carolina,447,951,0.47003154574132494
Johnny Ramos,Virginia,2418,7382,0.32755350853427256
Johnny Ward,Connecticut,722,2257,0.3198936641559592
Johnny Ward,Florida,6357,22633,0.28087306145893165
Johnny Ward,Georgia,1190,3522,0.3378762067007382
Johnny Ward,New York,1936,9578,0.2021298809772395
Johnny Ward,North Carolina,1063,4737,0.2244036309900781
Johnny Ward,South Carolina,318,1590,0.2
Jonathan Bowman,Florida,3966,13595,0.29172489885987496
Jonathan Bowman,Georgia,192,400,0.48
Jonathan Bowman,Maryland,1297,5912,0.21938430311231394
Jonathan Bowman,Massachusetts,2356,6540,0.3602446483180428
Jonathan Bowman,New Jersey,1344,3907,0.3439979523931405
Jonathan Bowman,New York,6974,18403,0.3789599521817095
Jonathan Bowman,South Carolina,2048,4994,0.41009211053263916
Jonathan Bowman,Virginia,478,1987,0.24056366381479619
Jonathan Cox,Florida,3236,7278,0.44462764495740587
Jonathan Cox,Georgia,128,272,0.47058823529411764
Jonathan Cox,Massachusetts,1624,5412,0.30007390983000737
Jonathan Cox,New Hampshire,204,724,0.281767955801105
Jonathan Cox,New Jersey,1748,4482,0.3900044622936189
Jonathan Cox,New York,958,3323,0.2882937105025579
Jonathan Cox,North Carolina,2474,5974,0.4141278875125544
Jonathan Freeman,Connecticut,686,2702,0.2538860103626943
Jonathan Freeman,Florida,3208,10478,0.30616529872112996
Jonathan Freeman,Georgia,406,1353,0.30007390983000737
Jonathan Freeman,Maryland,3420,7596,0.45023696682464454
Jonathan Freeman,New Hampshire,1790,4588,0.3901482127288579
Jonathan Freeman,New York,1146,4146,0.276410998552822
Jonathan Freeman,North Carolina,256,1424,0.1797752808988764
Jonathan Freeman,Virginia,2431,5551,0.4379391100702576
Jonathan Harris,Connecticut,1066,2820,0.3780141843971631
Jonathan Harris,Florida,4775,17794,0.26834888164549847
Jonathan Harris,Georgia,3420,7596,0.45023696682464454
Jonathan Harris,Massachusetts,812,2706,0.30007390983000737
Jonathan Harris,New Jersey,64,136,0.47058823529411764
Jonathan Harris,New York,1774,4660,0.38068669527897
Jonathan Harris,North Carolina,3029,9170,0.3303162486368593
Jonathan Harris,South Carolina,264,800,0.33
Jonathan Harris,Virginia,1342,7391,0.1815721823839805
Jonathan Hawkins,Connecticut,6495,16396,0.39613320322029766
Jonathan Hawkins,Florida,3229,8076,0.3998266468548787
Jonathan Hawkins,Georgia,939,2541,0.3695395513577332
Jonathan Hawkins,Massachusetts,1507,6344,0.23754728877679698
Jonathan Hawkins,New Jersey,455,2411,0.18871837411862297
Jonathan Hawkins,New York,469,1736,0.2701612903225806
Jonathan Hawkins,South Carolina,1333,3587,0.3716197379425704
Jonathan Hawkins,Virginia,2208,8910,0.24781144781144782
Jonathan Jones,Connecticut,190,1060,0.1792452830188679
Jonathan Jones,Florida,3760,13674,0.2749744039783531
Jonathan Jones,New York,4002,9820,0.4075356415478615
Jonathan Jones,North Carolina,1780,7329,0.24287078728339473
Jonathan Jones,Virginia,855,1899,0.45023696682464454
Jonathan Lynch,Connecticut,407,1159,0.3511647972389991
Jonathan Lynch,Florida,2635,9855,0.267376966007103
Jonathan Lynch,Georgia,390,1528,0.25523560209424084
Jonathan Lynch,Maryland,99,368,0.26902173913043476
Jonathan Lynch,Massachusetts,304,1446,0.21023513139695713
Jonathan Lynch,New Hampshire,812,2706,0.30007390983000737
Jonathan Lynch,New Jersey,420,1683,0.24955436720142601
Jonathan Lynch,New York,3561,8813,0.40406218086917056
Jonathan Lynch,Rhode Island,895,2294,0.3901482127288579
Jonathan Lynch,Virginia,2916,7189,0.4056196967589373
Jonathan Moreno,Connecticut,39,123,0.3170731707317073
Jonathan Moreno,Florida,4365,13839,0.31541296336440494
Jonathan Moreno,Georgia,629,3128,0.20108695652173914
Jonathan Moreno,New Jersey,192,400,0.48
Jonathan Moreno,New York,102,285,0.35789473684210527
Jonathan Moreno,Rhode Island,368,818,0.44987775061124696
Jonathan Pierce,Connecticut,161,556,0.289568345323741
Jonathan Pierce,Florida,4346,11721,0.37078747547137614
Jonathan Pierce,Georgia,2948,7566,0.38963785355537933
Jonathan Pierce,New Hampshire,1484,3618,0.410171365395246
Jonathan Pierce,New Jersey,858,4761,0.18021424070573408
Jonathan Pierce,New York,3560,11666,0.3051602948739928
Jonathan Pierce,South Carolina,376,1566,0.24010217113665389
Jonathan Pierce,Virginia,1724,9584,0.1798831385642738
Jonathan Reed,Connecticut,1632,3268,0.49938800489596086
Jonathan Reed,Florida,6562,15998,0.41017627203400425
Jonathan Reed,New Hampshire,2888,9028,0.3198936641559592
Jonathan Reed,New Jersey,807,3183,0.2535344015080113
Jonathan Reed,New York,2567,7807,0.32880748046624825
Jonathan Reed,North Carolina,271,899,0.3014460511679644
Jonathan Reed,Virginia,285,1590,0.1792452830188679
Jose Barnes,Connecticut,1724,9584,0.1798831385642738
Jose Barnes,Florida,5436,18022,0.30163133947397625
Jose Barnes,Georgia,4192,9583,0.4374413023061672
Jose Barnes,Massachusetts,180,580,0.3103448275862069
Jose Barnes,New York,2476,7367,0.3360933894393919
Jose Barnes,North Carolina,782,2005,0.3900249376558603
Jose Barnes,Virginia,538,1584,0.33964646464646464
Jose Ellis,Connecticut,192,400,0.48
Jose Ellis,Florida,2922,8727,0.3348229632176006
Jose Ellis,Massachusetts,1622,3926,0.413143148242486
Jose Ellis,New Jersey,2292,7554,0.3034154090548054
Jose Ellis,New York,2324,8018,0.2898478423547019
Jose Ellis,North Carolina,412,1004,0.4103585657370518
Jose Ellis,Virginia,1045,2959,0.35315985130111527
Jose Griffin,Connecticut,656,1338,0.49028400597907323
Jose Griffin,Florida,1448,4393,0.3296152970635101
Jose Griffin,Georgia,1818,6273,0.2898134863701578
Jose Griffin,Massachusetts,1695,7059,0.24011899702507436
Jose Griffin,New York,1905,6647,0.28659545659696106
Jose Griffin,North Carolina,3348,6832,0.49004683840749413
Jose Griffin,South Carolina,96,254,0.3779527559055118
Jose Griffin,Virginia,248,637,0.3893249607535322
Jose Lewis,Connecticut,897,2582,0.3474051123160341
Jose Lewis,Florida,4261,12349,0.3450481820390315
Jose Lewis,Georgia,369,2052,0.17982456140350878
Jose Lewis,Maryland,2832,5667,0.49973530968766544
Jose Lewis,New Hampshire,51,181,0.281767955801105
Jose Lewis,New York,2668,10025,0.26613466334164587
Jose Lewis,North Carolina,509,1887,0.269740328563858
Jose Lewis,Virginia,1168,5141,0.22719315308305776
Jose Riley,Florida,7360,21417,0.34365223887565954
Jose Riley,Georgia,1104,2454,0.44987775061124696
Jose Riley,Massachusetts,742,1809,0.410171365395246
Jose Riley,New Jersey,6097,12201,0.49971313826735514
Jose Riley,New York,1765,9555,0.184720041862899
Jose Riley,South Carolina,613,1278,0.47965571205007823
Jose Watson,Florida,2800,9112,0.30728709394205445
Jose Watson,Georgia,6379,18513,0.3445686814670772
Jose Watson,Massachusetts,837,1708,0.49004683840749413
Jose Watson,New Jersey,1236,4438,0.2785038305543037
Jose Watson,New York,5019,18869,0.26599183846520746
Jose Watson,North Carolina,1402,3593,0.39020317283607014
Jose Williams,Connecticut,2076,7143,0.2906341873162537
Jose Williams,Florida,4847,19799,0.24481034395676549
Jose Williams,Massachusetts,161,947,0.1700105596620908
Jose Williams,New Hampshire,643,1763,0.3647192285876347
Jose Williams,New Jersey,1169,3354,0.34853905784138345
Jose Williams,New York,2566,8666,0.2960996999769213
Jose Williams,North Carolina,990,2356,0.4202037351443124
Jose Williams,Virginia,13,35,0.37142857142857144
Jose Wright,Connecticut,1181,5705,0.207011393514461
Jose Wright,Florida,3405,12318,0.2764247442766683
Jose Wright,Georgia,1134,3522,0.3219761499148211
Jose Wright,Maryland,161,947,0.1700105596620908
Jose Wright,Massachusetts,2431,6340,0.3834384858044164
Jose Wright,New York,3947,10710,0.3685340802987862
Jose Wright,North Carolina,2134,6835,0.31221653255303583
Joseph Lawson,Connecticut,3142,15458,0.20326044766463966
Joseph Lawson,Florida,100,438,0.228310502283105
Joseph Lawson,Georgia,817,2290,0.3567685589519651
Joseph Lawson,Maryland,22,112,0.19642857142857142
Joseph Lawson,New Jersey,264,800,0.33
Joseph Lawson,New York,1060,5353,0.19801980198019803
Joseph Lawson,North Carolina,136,380,0.35789473684210527
Joseph Lawson,South Carolina,369,2313,0.15953307392996108
Joseph Lawson,Virginia,889,3656,0.24316192560175054
Joseph Lopez,Connecticut,322,1894,0.1700105596620908
Joseph Lopez,Florida,4950,19274,0.256822662654353
Joseph Lopez,Maryland,329,913,0.3603504928806134
Joseph Lopez,Massachusetts,662,1742,0.38002296211251435
Joseph Lopez,New Hampshire,2866,8290,0.34571773220747887
Joseph Lopez,New Jersey,618,1506,0.4103585657370518
Joseph Lopez,New York,516,1554,0.33204633204633205
Joseph Lopez,North Carolina,2045,5926,0.3450894363820452
Joseph Lopez,Virginia,4048,13776,0.2938443670150987
Joseph Murphy,Florida,2275,6398,0.35557986870897157
Joseph Murphy,Georgia,123,684,0.17982456140350878
Joseph Murphy,Massachusetts,243,1351,0.17986676535899335
Joseph Murphy,New Jersey,3796,9376,0.40486348122866894
Joseph Murphy,New York,2476,7478,0.3311045734153517
Joseph Murphy,North Carolina,1143,3483,0.3281653746770026
Joseph Murphy,Virginia,267,1783,0.14974761637689288
Joseph Walker,Florida,1007,2123,0.4743287800282619
Joseph Walker,Massachusetts,4160,10344,0.40216550657385924
Joseph Walker,New Jersey,589,1635,0.3602446483180428
Joseph Walker,New York,7083,18317,0.3866899601463122
Joseph Walker,South Carolina,34,95,0.35789473684210527
Joseph Warren,Connecticut,1043,3812,0.27360965372507867
Joseph Warren,Florida,2372,5540,0.42815884476534294
Joseph Warren,Georgia,509,1887,0.269740328563858
Joseph Warren,Maryland,1024,2497,0.41009211053263916
Joseph Warren,Massachusetts,1072,3229,0.33199132858470115
Joseph Warren,New Jersey,1784,4820,0.37012448132780085
Joseph Warren,New York,3471,14124,0.2457519116397621
Joseph Warren,North Carolina,360,1635,0.22018348623853212
Joshua Anderson,Connecticut,1747,4572,0.3821084864391951
Joshua Anderson,Florida,1978,6205,0.3187751813053989
Joshua Anderson,Georgia,589,1635,0.3602446483180428
Joshua Anderson,Massachusetts,2048,4591,0.4460901764321499
Joshua Anderson,New Jersey,696,3164,0.21997471554993678
Joshua Anderson,New York,2830,9286,0.3047598535429679
Joshua Anderson,North Carolina,1788,3804,0.47003154574132494
Joshua Bennett,Connecticut,4852,15957,0.304067180547722
Joshua Bennett,Florida,8762,24512,0.35745757180156656
Joshua Bennett,Georgia,614,1698,0.36160188457008247
Joshua Bennett,Massachusetts,1104,2454,0.44987775061124696
Joshua Bennett,New Jersey,553,1783,0.31015143017386426
Joshua Bennett,New York,488,2073,0.23540762180414856
Joshua Bennett,South Carolina,892,2410,0.37012448132780085
Joshua Bennett,Virginia,660,1467,0.4498977505112474
Joshua Brooks,Connecticut,26,70,0.37142857142857144
Joshua Brooks,Florida,1606,8035,0.1998755444928438
Joshua Brooks,Georgia,995,5193,0.19160408241864046
Joshua Brooks,New Jersey,934,4666,0.20017145306472353
Joshua Brooks,New York,2354,5513,0.4269907491384001
Joshua Brooks,North Carolina,2503,6791,0.3685760565454278
Joshua Collins,Connecticut,2716,10286,0.26404822088275326
Joshua Collins,Florida,4856,12930,0.37556071152358855
Joshua Collins,Georgia,376,1566,0.24010217113665389
Joshua Collins,Maryland,1106,3566,0.31015143017386426
Joshua Collins,Massachusetts,286,1587,0.18021424070573408
Joshua Collins,New Jersey,2611,6784,0.384876179245283
Joshua Collins,New York,1984,6362,0.3118516189877397
Joshua Collins,North Carolina,135,627,0.215311004784689
Joshua Collins,Virginia,1600,5303,0.3017160098057703
Joshua Flores,Connecticut,3390,11708,0.289545609839426
Joshua Flores,Florida,1851,5677,0.3260524925136516
Joshua Flores,Georgia,2102,6340,0.33154574132492115
Joshua Flores,Massachusetts,989,2902,0.34079944865609924
Joshua Flores,New Jersey,658,1826,0.3603504928806134
Joshua Flores,New York,2736,5614,0.4873530459565372
Joshua Flores,Virginia,483,2841,0.1700105596620908
Joshua Garza,Connecticut,2511,5124,0.49004683840749413
Joshua Garza,Florida,2236,7668,0.29160146061554515
Joshua Garza,Georgia,5763,18335,0.3143168802836106
Joshua Garza,New Jersey,994,4064,0.24458661417322836
Joshua Garza,New York,1248,5733,0.21768707482993196
Joshua Garza,North Carolina,3105,10054,0.30883230555002983
Joshua Garza,Virginia,153,543,0.281767955801105
Joshua Hunt,Connecticut,653,2801,0.23313102463405927
Joshua Hunt,Florida,3261,9050,0.3603314917127072
Joshua Hunt,Georgia,452,1414,0.31966053748231965
Joshua Hunt,Maryland,1252,3388,0.3695395513577332
Joshua Hunt,Massachusetts,4978,15935,0.31239410103545656
Joshua Hunt,New Jersey,2857,6960,0.4104885057471264
Joshua Hunt,New York,1968,5560,0.3539568345323741
Joshua Hunt,North Carolina,214,630,0.3396825396825397
Joshua Hunt,Virginia,2172,5493,0.3954123429819771
Joshua Jones,Connecticut,2551,9420,0.2708067940552017
Joshua Jones,Florida,4223,12964,0.3257482258562172
Joshua Jones,Massachusetts,774,2743,0.2821728034998177
Joshua Jones,New Hampshire,987,2739,0.3603504928806134
Joshua Jones,New Jersey,1788,3804,0.47003154574132494
Joshua Jones,New York,2837,9012,0.3148024855747892
Joshua Jones,North Carolina,1446,4325,0.33433526011560694
Joshua Jones,South Carolina,3294,12685,0.2596767836026803
Joshua Jones,Virginia,22,112,0.19642857142857142
Joshua Little,Connecticut,2724,7358,0.370209296004349
Joshua Little,Florida,4505,14974,0.3008548150126887
Joshua Little,Georgia,377,1638,0.23015873015873015
Joshua Little,Maryland,565,2353,0.24011899702507436
Joshua Little,New Jersey,3328,8992,0.3701067615658363
Joshua Little,New York,654,1990,0.32864321608040203
Joshua Little,North Carolina,22,112,0.19642857142857142
Joshua Little,Virginia,440,1922,0.22892819979188345
Joshua Peterson,Connecticut,1346,3595,0.37440890125173854
Joshua Peterson,Florida,1525,4785,0.3187042842215256
Joshua Peterson,Georgia,3428,11574,0.29618109555901156
Joshua Peterson,Massachusetts,1582,4874,0.3245794009027493
Joshua Peterson,New Jersey,48,127,0.3779527559055118
Joshua Peterson,New York,5394,17395,0.3100891060649612
Joshua Peterson,North Carolina,1542,4690,0.32878464818763325
Joshua Peterson,Virginia,1652,8063,0.2048865186655091
Joshua Romero,Connecticut,1850,6462,0.28628907458991026
Joshua Romero,Florida,3675,9189,0.3999347045380346
Joshua Romero,Georgia,13,35,0.37142857142857144
Joshua Romero,Massachusetts,2888,9028,0.3198936641559592
Joshua Romero,New Hampshire,246,1368,0.17982456140350878
Joshua Romero,New Jersey,2226,5427,0.410171365395246
Joshua Romero,New York,1786,6833,0.26137860383433337
Joshua Romero,North Carolina,1128,4698,0.24010217113665389
Joshua Romero,South Carolina,606,1414,0.42857142857142855
Joshua Romero,Virginia,362,1725,0.2098550724637681
Joshua Rose,Connecticut,222,1104,0.20108695652173914
Joshua Rose,Florida,322,1112,0.289568345323741
Joshua Rose,Georgia,2624,5352,0.49028400597907323
Joshua Rose,Maryland,376,1566,0.24010217113665389
Joshua Rose,Massachusetts,1140,3047,0.3741384968821792
Joshua Rose,New Jersey,192,408,0.47058823529411764
Joshua Rose,New York,589,1635,0.3602446483180428
Joshua Rose,North Carolina,2808,12914,0.21743843890351555
Joshua Rose,Rhode Island,812,2706,0.30007390983000737
Joshua Ryan,Connecticut,3615,9336,0.3872107969151671
Joshua Ryan,Florida,4119,11618,0.35453606472714755
Joshua Ryan,New Jersey,140,561,0.24955436720142601
Joshua Ryan,New York,1312,2676,0.49028400597907323
Joshua Ryan,North Carolina,348,1582,0.21997471554993678
Joshua Ryan,Virginia,965,5095,0.18940137389597644
Joshua Watkins,Connecticut,6811,20285,0.33576534385013557
Joshua Watkins,Florida,3586,12803,0.28009060376474265
Joshua Watkins,Georgia,2193,4566,0.4802890932982917
Joshua Watkins,Massachusetts,681,1972,0.34533468559837727
Joshua Watkins,New Jersey,1421,4384,0.32413321167883213
Joshua Watkins,New York,3746,14874,0.25184886378916227
Joshua Watkins,South Carolina,1053,4215,0.2498220640569395
Joshua Watkins,Virginia,2107,8732,0.24129638112688961
Joshua Williams,Connecticut,246,880,0.27954545454545454
Joshua Williams,Florida,4207,11536,0.36468446601941745
Joshua Williams,Georgia,1888,3778,0.49973530968766544
Joshua Williams,New Jersey,344,1639,0.20988407565588774
Joshua Williams,New York,438,1288,0.34006211180124224
Joshua Williams,North Carolina,1419,3991,0.3555499874718116
Joshua Williams,South Carolina,39,123,0.3170731707317073
Juan Collins,Georgia,1060,4412,0.24025385312783318
Juan Collins,Maryland,164,584,0.2808219178082192
Juan Collins,New Jersey,1263,2785,0.4535008976660682
Juan Collins,New York,6208,15530,0.3997424339987122
Juan Collins,North Carolina,3348,6832,0.49004683840749413
Juan Collins,Rhode Island,872,2238,0.3896336014298481
Juan Collins,Virginia,944,1889,0.49973530968766544
Juan Cruz,Connecticut,483,1668,0.289568345323741
Juan Cruz,Florida,3817,11819,0.3229545646839834
Juan Cruz,Georgia,1033,4517,0.22869160947531547
Juan Cruz,Maryland,451,1671,0.2698982645122681
Juan Cruz,Massachusetts,87,378,0.23015873015873015
Juan Cruz,New Jersey,3548,10495,0.33806574559313957
Juan Cruz,New York,6549,18888,0.3467280813214739
Juan Cruz,North Carolina,2100,12352,0.17001295336787564
Juan Cruz,Virginia,818,2438,0.3355209187858901
Juan Griffin,Connecticut,1504,6264,0.24010217113665389
Juan Griffin,Florida,3156,9969,0.31658140234727655
Juan Griffin,Massachusetts,2973,8334,0.3567314614830814
Juan Griffin,New York,3604,11453,0.314677377106435
Juan Griffin,North Carolina,1940,6954,0.2789761288467069
Juan Griffin,Virginia,702,2810,0.2498220640569395
Juan Harvey,Connecticut,2396,9420,0.2543524416135881
Juan Harvey,Florida,11178,29167,0.3832413343847499
Juan Harvey,Georgia,1143,5290,0.2160680529300567
Juan Harvey,Maryland,589,1635,0.3602446483180428
Juan Harvey,Massachusetts,39,123,0.3170731707317073
Juan Harvey,New Jersey,451,2519,0.17903930131004367
Juan Harvey,New York,1897,5644,0.3361091424521616
Juan Harvey,North Carolina,812,2706,0.30007390983000737
Juan Harvey,South Carolina,161,556,0.289568345323741
Juan Harvey,Virginia,3007,10608,0.2834653092006033
Juan Hunt,Connecticut,1320,3202,0.4122423485321674
Juan Hunt,Florida,1624,4994,0.32519022827392874
Juan Hunt,Georgia,1024,2497,0.41009211053263916
Juan Hunt,Massachusetts,1692,4301,0.3933968844454778
Juan Hunt,New Hampshire,174,756,0.23015873015873015
Juan Hunt,New Jersey,1548,6372,0.24293785310734464
Juan Hunt,New York,3891,12150,0.32024691358024693
Juan Hunt,North Carolina,660,1467,0.4498977505112474
Juan Hunt,Virginia,406,1353,0.30007390983000737
Juan Lawrence,Connecticut,95,530,0.1792452830188679
Juan Lawrence,Florida,6114,19488,0.3137315270935961
Juan Lawrence,Georgia,2388,7908,0.30197268588770865
Juan Lawrence,Maryland,274,784,0.3494897959183674
Juan Lawrence,New York,3347,7406,0.4519308668647043
Juan Lawrence,North Carolina,348,1582,0.21997471554993678
Juan Lawrence,Virginia,4479,12495,0.3584633853541417
Juan Perez,Connecticut,3838,8175,0.46948012232415903
Juan Perez,Florida,4125,9989,0.4129542496746421
Juan Perez,Georgia,2312,9909,0.23332324149762843
Juan Perez,Massachusetts,1105,3907,0.2828256974660865
Juan Perez,New York,776,2451,0.31660546715626275
Juan Perez,Virginia,696,3164,0.21997471554993678
