customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
8083,65073599219,"Donald","Marinello","9192 Dublin Court","Grossmont","CA",78855,"USA",1941-09-23 00:00:00.000,"M","$30K - $50K","F",0,0,"Graduate Degree",1990-10-21 00:00:00.000,"Bronze","Professional","Y"
8583,69609810113,"Jenifer","Ross","9806 North Star Dr.","Novato","CA",67712,"USA",1922-06-13 00:00:00.000,"S","$30K - $50K","F",4,0,"Bachelors Degree",1993-06-12 00:00:00.000,"Bronze","Professional","Y"
9454,78814792037,"Alice","Warner","1851 Pecan Pl.","Mill Valley","CA",89938,"USA",1944-04-09 00:00:00.000,"S","$30K - $50K","F",0,0,"Bachelors Degree",1990-11-08 00:00:00.000,"Bronze","Management","N"
9940,83963072299,"Tina","Sparks","4255 Alpine Rd.","Concord","CA",68620,"USA",1954-03-08 00:00:00.000,"S","$30K - $50K","M",3,0,"Bachelors Degree",1992-10-18 00:00:00.000,"Bronze","Professional","Y"
11,87572821378,"Jonathan","Murraiin","5423 Camby Rd.","La Mesa","CA",35890,"USA",1967-06-20 00:00:00.000,"S","$50K - $70K","M",4,0,"High School Degree",1992-04-23 00:00:00.000,"Bronze","Manual","N"
200,89739643931,"Pamela","Yates","1397 Paraiso Ct.","Los Angeles","CA",97953,"USA",1977-06-13 00:00:00.000,"S","$50K - $70K","F",5,0,"Partial College",1992-07-08 00:00:00.000,"Bronze","Skilled Manual","N"
283,90796681000,"Shirley","Head","5765 Mellowood St.","Novato","CA",38054,"USA",1911-02-03 00:00:00.000,"S","$50K - $70K","M",3,0,"Partial College",1994-02-22 00:00:00.000,"Bronze","Skilled Manual","N"
417,92330749034,"Sean","Lunt","3326 Indianhead Ct.","West Covina","CA",78469,"USA",1948-05-21 00:00:00.000,"S","$50K - $70K","F",1,0,"High School Degree",1994-08-05 00:00:00.000,"Bronze","Skilled Manual","N"
667,95664895772,"Jeanie","Glenn","1625 Buckingham Dr.","San Jose","CA",73001,"USA",1978-08-06 00:00:00.000,"S","$50K - $70K","M",1,0,"Partial College",1994-12-13 00:00:00.000,"Bronze","Clerical","Y"
721,96467289328,"Stacey","Tearpak","734 Selena Court","Woodland Hills","CA",19499,"USA",1974-09-13 00:00:00.000,"M","$50K - $70K","F",0,0,"Partial College",1991-03-20 00:00:00.000,"Bronze","Manual","N"
820,97695285081,"Nadine","Cook","1246 Glenside Ct.","La Jolla","CA",90316,"USA",1950-05-06 00:00:00.000,"S","$50K - $70K","M",5,0,"Partial High School",1992-07-12 00:00:00.000,"Bronze","Manual","N"
1150,11061409115,"Foster","Detwiler","2257 Gibrix Drive","Downey","CA",18740,"USA",1976-08-17 00:00:00.000,"S","$50K - $70K","M",5,0,"Partial College",1994-02-13 00:00:00.000,"Bronze","Clerical","N"
1398,12729147700,"Lorna","Martinez","3035 Blackfield Dr.","Lemon Grove","CA",63535,"USA",1914-07-12 00:00:00.000,"S","$50K - $70K","F",0,0,"High School Degree",1994-09-03 00:00:00.000,"Bronze","Manual","N"
1565,13914104700,"Hilda","Visendi","9343 Ironwood Way","La Jolla","CA",55666,"USA",1914-10-09 00:00:00.000,"M","$50K - $70K","M",5,0,"High School Degree",1990-04-17 00:00:00.000,"Bronze","Manual","N"
1645,14403801000,"Amanda","Peterson","7008 Mines Road","San Francisco","CA",76876,"USA",1968-09-09 00:00:00.000,"S","$50K - $70K","M",2,0,"High School Degree",1990-10-13 00:00:00.000,"Bronze","Manual","N"
1668,14530782100,"Thomas","Vielmetti","9530 Vine Lane","National City","CA",60253,"USA",1921-04-04 00:00:00.000,"S","$50K - $70K","F",4,0,"High School Degree",1993-08-06 00:00:00.000,"Bronze","Skilled Manual","Y"
1859,15826337337,"Jewell","Hurtig","5652 East View Place","West Covina","CA",44096,"USA",1956-02-17 00:00:00.000,"S","$50K - $70K","M",0,0,"Partial High School",1990-07-04 00:00:00.000,"Bronze","Manual","N"
1895,16066969037,"Nancy","Smith","2741 Orwood Dr.","Long Beach","CA",30290,"USA",1972-09-10 00:00:00.000,"S","$50K - $70K","M",1,0,"High School Degree",1993-07-12 00:00:00.000,"Bronze","Manual","Y"
2262,18771794400,"David","Seck","9068 Quiet Place Drive","Burlingame","CA",64788,"USA",1911-11-03 00:00:00.000,"M","$50K - $70K","M",1,0,"High School Degree",1991-04-16 00:00:00.000,"Bronze","Manual","Y"
2356,19584482312,"David","Trost","5959 C Olivera Rd","San Jose","CA",10589,"USA",1951-04-12 00:00:00.000,"M","$50K - $70K","M",4,0,"Partial College",1993-06-19 00:00:00.000,"Bronze","Clerical","N"
2710,21966933000,"Leonard","Childs","306 Spring Hill Drive","Woodland Hills","CA",77750,"USA",1955-08-14 00:00:00.000,"S","$50K - $70K","F",2,0,"High School Degree",1991-06-05 00:00:00.000,"Bronze","Manual","Y"
2727,22088383400,"David","Ferguson","7182 Benedict Ct","Imperial Beach","CA",44122,"USA",1961-11-13 00:00:00.000,"S","$50K - $70K","F",1,0,"Partial College",1992-06-09 00:00:00.000,"Bronze","Skilled Manual","N"
3116,24987475872,"Faith","Schroeder","6290 Chinquapin Court","West Covina","CA",87101,"USA",1933-02-26 00:00:00.000,"S","$50K - $70K","F",2,0,"Partial High School",1990-05-04 00:00:00.000,"Bronze","Skilled Manual","Y"
3157,25233026700,"Janet","Bell","2197 Heights Ave.","Santa Monica","CA",41450,"USA",1914-05-22 00:00:00.000,"S","$50K - $70K","M",2,0,"Partial High School",1993-06-27 00:00:00.000,"Bronze","Skilled Manual","N"
3240,25891938209,"Margaret","Bean","6843 Mountain View Blvd","Burbank","CA",84096,"USA",1940-03-04 00:00:00.000,"M","$50K - $70K","M",1,0,"Partial High School",1992-10-27 00:00:00.000,"Bronze","Manual","Y"
3453,27534968300,"Frank","Deluca","5376 Sahara Drive","Daly City","CA",27068,"USA",1964-10-13 00:00:00.000,"M","$50K - $70K","M",1,0,"High School Degree",1994-02-15 00:00:00.000,"Bronze","Manual","Y"
3484,27773690200,"Ray","Crump","9123 Springfield Drive","Fremont","CA",71978,"USA",1934-08-15 00:00:00.000,"M","$50K - $70K","F",2,0,"Partial College",1993-11-24 00:00:00.000,"Bronze","Skilled Manual","Y"
3511,28002670407,"Matthew","Petullo","8829 Northstar Drive","Berkeley","CA",72868,"USA",1961-03-16 00:00:00.000,"S","$50K - $70K","F",5,0,"High School Degree",1990-07-05 00:00:00.000,"Bronze","Skilled Manual","N"
3516,28013769388,"Lillian","Martinez","6306 El Dorado Way","Beverly Hills","CA",64008,"USA",1920-12-16 00:00:00.000,"M","$50K - $70K","F",1,0,"Partial College",1993-02-26 00:00:00.000,"Bronze","Clerical","Y"
3517,28014820814,"Jeffrey","Bonneville","6347 Brookview Drive","Berkeley","CA",32285,"USA",1952-11-23 00:00:00.000,"S","$50K - $70K","M",3,0,"Partial High School",1993-06-22 00:00:00.000,"Bronze","Skilled Manual","Y"
3540,28185237646,"Monica","Ardon","2934 Treat Blvd","Grossmont","CA",65597,"USA",1969-08-22 00:00:00.000,"S","$50K - $70K","M",3,0,"Partial College",1993-10-04 00:00:00.000,"Bronze","Clerical","Y"
3546,28207945227,"James","Decker","2853 Rollinghill Way","Chula Vista","CA",85559,"USA",1942-08-06 00:00:00.000,"S","$50K - $70K","F",2,0,"High School Degree",1993-03-05 00:00:00.000,"Bronze","Manual","Y"
3561,28335950970,"Lee","Millet","7939 O St.","Chula Vista","CA",49580,"USA",1944-05-17 00:00:00.000,"S","$50K - $70K","M",1,0,"Partial High School",1990-06-03 00:00:00.000,"Bronze","Skilled Manual","Y"
3710,29483003020,"Ernest","Smith","3796 Lindley Ct","Spring Valley","CA",40140,"USA",1949-08-27 00:00:00.000,"S","$50K - $70K","M",3,0,"Partial High School",1992-09-10 00:00:00.000,"Bronze","Manual","N"
3756,29858914613,"Robert","Begley","2121 Sahara Drive","Spring Valley","CA",72528,"USA",1933-03-27 00:00:00.000,"M","$50K - $70K","F",3,0,"High School Degree",1991-05-02 00:00:00.000,"Bronze","Skilled Manual","Y"
3757,29862176179,"Randy","Sears","4817 Gibrix Drive","Concord","CA",40805,"USA",1921-04-26 00:00:00.000,"S","$50K - $70K","M",2,0,"Partial College",1994-02-27 00:00:00.000,"Bronze","Clerical","Y"
4015,31734921336,"Michael","Maroney","9348 Notre Dame Ave","Downey","CA",87315,"USA",1918-02-07 00:00:00.000,"S","$50K - $70K","M",3,0,"Partial College",1991-04-22 00:00:00.000,"Bronze","Skilled Manual","N"
4145,32656474709,"Shirley","Holmes","8273 Glacier Drive","El Cajon","CA",40672,"USA",1960-07-10 00:00:00.000,"S","$50K - $70K","M",1,0,"High School Degree",1993-10-07 00:00:00.000,"Bronze","Skilled Manual","N"
4179,32943605200,"Lloyd","Ball","2326 Mountaire Parkway","Grossmont","CA",80329,"USA",1921-10-17 00:00:00.000,"M","$50K - $70K","M",0,0,"High School Degree",1990-08-06 00:00:00.000,"Bronze","Skilled Manual","Y"
4212,33163208400,"Richard","Brunton","8486 Kipling Court","Imperial Beach","CA",46355,"USA",1946-10-13 00:00:00.000,"S","$50K - $70K","M",2,0,"Partial High School",1991-07-02 00:00:00.000,"Bronze","Skilled Manual","N"
4288,33758009672,"Barbara","Bradley","6866 Concord Blvd.","National City","CA",13590,"USA",1927-03-20 00:00:00.000,"M","$50K - $70K","F",4,0,"Partial High School",1992-02-18 00:00:00.000,"Bronze","Skilled Manual","Y"
4427,34786974787,"Robert","Bennett","9595 Zion Avenue","National City","CA",34447,"USA",1918-07-21 00:00:00.000,"M","$50K - $70K","M",0,0,"High School Degree",1990-07-07 00:00:00.000,"Bronze","Skilled Manual","Y"
4680,36709110100,"Maryjo","Budig","5197 Camino Ricardo","West Covina","CA",24444,"USA",1975-10-12 00:00:00.000,"S","$50K - $70K","F",5,0,"Partial College",1993-06-11 00:00:00.000,"Bronze","Clerical","N"
4794,37658628200,"James","Munson","3219 Sandra Circle","Berkeley","CA",98406,"USA",1962-05-11 00:00:00.000,"S","$50K - $70K","M",2,0,"Partial College",1992-10-09 00:00:00.000,"Bronze","Clerical","N"
4860,38065079450,"Alan","Reivitt","1936 Bourton Ct","Richmond","CA",16798,"USA",1972-10-22 00:00:00.000,"S","$50K - $70K","M",1,0,"Partial High School",1993-05-23 00:00:00.000,"Bronze","Skilled Manual","Y"
4902,38437992300,"Cecilia","Rowell","7189 Candellero Dr","Bellflower","CA",64503,"USA",1975-08-28 00:00:00.000,"S","$50K - $70K","F",4,0,"Partial College",1993-11-06 00:00:00.000,"Bronze","Skilled Manual","N"
4927,38612330600,"Dennis","Beasley","1456 Lake Nadine Pl.","Fremont","CA",23303,"USA",1976-11-05 00:00:00.000,"S","$50K - $70K","F",4,0,"Partial College",1992-05-12 00:00:00.000,"Bronze","Skilled Manual","Y"
5046,39595424532,"Jarod","Barlier","8986 Wildewood Dr.","Redwood City","CA",88232,"USA",1921-02-02 00:00:00.000,"S","$50K - $70K","F",1,0,"Partial High School",1993-08-21 00:00:00.000,"Bronze","Skilled Manual","N"
5076,39829779863,"Rachel","Zimmerman","612 Patricia Ave.","Colma","CA",23729,"USA",1969-03-11 00:00:00.000,"S","$50K - $70K","F",2,0,"High School Degree",1991-07-06 00:00:00.000,"Bronze","Manual","N"
5086,39878923296,"Dolores","Rodgers","6766 Sea Ranch Ct.","Burbank","CA",59282,"USA",1932-10-05 00:00:00.000,"S","$50K - $70K","F",3,0,"Partial College",1993-05-26 00:00:00.000,"Bronze","Clerical","N"
5575,43607070446,"Jan","Belle","7489 Briowes Valley Rd.","Oakland","CA",60032,"USA",1921-07-25 00:00:00.000,"S","$50K - $70K","M",3,0,"Partial High School",1990-07-13 00:00:00.000,"Bronze","Manual","N"
5670,44433947205,"Robert","Clark","6247 Aspen Drive","Mill Valley","CA",78997,"USA",1964-09-10 00:00:00.000,"S","$50K - $70K","M",1,0,"High School Degree",1990-05-26 00:00:00.000,"Bronze","Skilled Manual","N"
5674,44454476833,"Daniel","Jorgenson","5138 Geneva Ave.","Altadena","CA",42419,"USA",1928-06-02 00:00:00.000,"S","$50K - $70K","F",3,0,"High School Degree",1991-07-12 00:00:00.000,"Bronze","Manual","Y"
5769,45233465433,"Vivian","Hanna","2416 Kaski Ln.","Newport Beach","CA",33818,"USA",1943-10-06 00:00:00.000,"S","$50K - $70K","M",1,0,"Partial High School",1993-03-13 00:00:00.000,"Bronze","Manual","N"
5802,45476232171,"Karen","Pacheco","5435 Greenwood Place","Bellflower","CA",70035,"USA",1912-11-06 00:00:00.000,"S","$50K - $70K","F",3,0,"Partial High School",1994-10-25 00:00:00.000,"Bronze","Manual","N"
6125,48353051543,"Kelvin","McCarron","6819 Meadow Lane","Palo Alto","CA",86385,"USA",1927-12-05 00:00:00.000,"M","$50K - $70K","M",1,0,"High School Degree",1991-12-23 00:00:00.000,"Bronze","Skilled Manual","N"
6289,49688496600,"Wayne","Ziegelman","7371 Diehl Way","Beverly Hills","CA",11964,"USA",1917-09-09 00:00:00.000,"S","$50K - $70K","M",1,0,"Partial High School",1994-03-07 00:00:00.000,"Bronze","Manual","N"
6337,50053164362,"Sandra","Cook","2036 Bellwood Court","Burlingame","CA",94308,"USA",1912-04-07 00:00:00.000,"S","$50K - $70K","M",0,0,"Partial High School",1992-11-13 00:00:00.000,"Bronze","Manual","N"
6432,50837748100,"Tom","Wheeler","1276 Quartermaster","La Mesa","CA",12498,"USA",1968-06-27 00:00:00.000,"S","$50K - $70K","F",1,0,"High School Degree",1994-04-08 00:00:00.000,"Bronze","Skilled Manual","N"
6572,52026438700,"Penny","Snyder","2082 S. Bascom Ave.","Spring Valley","CA",78071,"USA",1911-12-02 00:00:00.000,"S","$50K - $70K","M",0,0,"High School Degree",1991-11-06 00:00:00.000,"Bronze","Manual","N"
6682,53083813800,"Joseph","Herrold, Sr.","7034 Carson","West Covina","CA",24863,"USA",1945-02-26 00:00:00.000,"S","$50K - $70K","M",5,0,"High School Degree",1991-08-03 00:00:00.000,"Bronze","Manual","Y"
6715,53316543698,"Susan","Fletcher","5919 Zartop Street","Torrance","CA",63807,"USA",1941-07-23 00:00:00.000,"S","$50K - $70K","M",5,0,"Partial High School",1993-02-16 00:00:00.000,"Bronze","Skilled Manual","N"
7379,58840231300,"Lucia","Cook","4705 Silverberry Court","Woodland Hills","CA",88501,"USA",1947-02-23 00:00:00.000,"S","$50K - $70K","M",0,0,"High School Degree",1992-08-09 00:00:00.000,"Bronze","Skilled Manual","N"
7495,59916306734,"Sandy","Melton","9458 Flame Drive","Palo Alto","CA",23903,"USA",1933-04-16 00:00:00.000,"S","$50K - $70K","F",2,0,"High School Degree",1991-06-13 00:00:00.000,"Bronze","Skilled Manual","N"
7560,60507497787,"James","Struck","2570 Thames Dr.","Newport Beach","CA",83793,"USA",1934-04-03 00:00:00.000,"S","$50K - $70K","M",4,0,"Partial High School",1991-11-04 00:00:00.000,"Bronze","Skilled Manual","Y"
7577,60654407739,"Bernadette","Rosania","2356 Shannon Ln.","Glendale","CA",89324,"USA",1951-02-03 00:00:00.000,"S","$50K - $70K","F",4,0,"Partial High School",1991-02-24 00:00:00.000,"Bronze","Skilled Manual","Y"
7647,61176977200,"Anna","Ames","4744 Mary Dr.","Bellflower","CA",42758,"USA",1911-04-16 00:00:00.000,"S","$50K - $70K","F",1,0,"High School Degree",1994-03-05 00:00:00.000,"Bronze","Skilled Manual","Y"
7688,61443658471,"Janice","Perry","8178 Kendree St.","Berkeley","CA",14026,"USA",1968-04-12 00:00:00.000,"M","$50K - $70K","F",1,0,"High School Degree",1994-04-27 00:00:00.000,"Bronze","Manual","Y"
7890,63291432300,"Daniel","Abramo","6616 Baird Court","Grossmont","CA",35460,"USA",1959-04-04 00:00:00.000,"M","$50K - $70K","F",1,0,"High School Degree",1991-02-08 00:00:00.000,"Bronze","Skilled Manual","N"
8011,64217588305,"Jewell","Colandrea","4392 Lakeview Pl.","Pomona","CA",31276,"USA",1960-12-23 00:00:00.000,"S","$50K - $70K","M",0,0,"High School Degree",1991-07-17 00:00:00.000,"Bronze","Skilled Manual","Y"
8029,64410058300,"Starla","Duplin","6666 Tosca Way","Bellflower","CA",53802,"USA",1962-12-20 00:00:00.000,"S","$50K - $70K","M",0,0,"High School Degree",1991-06-22 00:00:00.000,"Bronze","Skilled Manual","Y"
8052,64712241291,"Patricia","Van Lee","9187 Mario Way","Berkeley","CA",20576,"USA",1939-02-17 00:00:00.000,"S","$50K - $70K","F",5,0,"Partial High School",1990-03-26 00:00:00.000,"Bronze","Manual","Y"
8156,65668116211,"Adelaide","Spence","2234 Teakwood Dr.","Los Angeles","CA",69047,"USA",1957-03-19 00:00:00.000,"M","$50K - $70K","M",4,0,"Partial High School",1992-09-15 00:00:00.000,"Bronze","Manual","Y"
8247,66622263789,"Elizabeth","Carter","3463 Bel Air Dr.","Glendale","CA",40497,"USA",1959-04-07 00:00:00.000,"S","$50K - $70K","M",3,0,"Partial High School",1993-03-22 00:00:00.000,"Bronze","Manual","N"
8264,66772311925,"Doris","Martin","9993 Oak Grove Rd.","La Jolla","CA",21563,"USA",1961-10-03 00:00:00.000,"S","$50K - $70K","M",3,0,"Partial High School",1992-09-05 00:00:00.000,"Bronze","Skilled Manual","Y"
8295,67062623500,"Vincent","Shane","2146 Mt. Etna","Altadena","CA",23842,"USA",1966-11-12 00:00:00.000,"S","$50K - $70K","F",3,0,"Partial High School",1990-12-01 00:00:00.000,"Bronze","Manual","Y"
8323,67291775345,"Marillyn","Cox","7780 Limeridge Dr.","Glendale","CA",88990,"USA",1947-11-19 00:00:00.000,"S","$50K - $70K","M",3,0,"High School Degree",1993-02-22 00:00:00.000,"Bronze","Manual","N"
8399,67979638576,"Kathy","Callahan","6045 Elwood Drive","Bellflower","CA",35380,"USA",1967-03-08 00:00:00.000,"S","$50K - $70K","M",2,0,"Partial High School",1990-05-27 00:00:00.000,"Bronze","Skilled Manual","N"
8719,71002048254,"Joseph","Boedecker, Jr.","5623 Detroit Ave.","Daly City","CA",66724,"USA",1970-02-25 00:00:00.000,"S","$50K - $70K","F",1,0,"Partial High School",1994-02-21 00:00:00.000,"Bronze","Manual","N"
8793,71712206000,"Ron","Rasmussen","2494 Beauer Lane","Beverly Hills","CA",11196,"USA",1947-04-11 00:00:00.000,"S","$50K - $70K","M",1,0,"High School Degree",1990-09-22 00:00:00.000,"Bronze","Manual","Y"
8848,72258105278,"Elizabeth","Pillatzki","2590 Concord","San Carlos","CA",93863,"USA",1917-01-08 00:00:00.000,"S","$50K - $70K","M",2,0,"Partial College",1993-03-14 00:00:00.000,"Bronze","Skilled Manual","Y"
8957,73604547381,"Charlo","Reilly","2929 Marie Dr.","Imperial Beach","CA",81773,"USA",1973-02-12 00:00:00.000,"M","$50K - $70K","F",4,0,"High School Degree",1992-07-26 00:00:00.000,"Bronze","Manual","N"
9083,74888730049,"Kay","Zapf","7764 Juliet Court","Mill Valley","CA",10388,"USA",1957-12-01 00:00:00.000,"S","$50K - $70K","M",5,0,"Partial High School",1992-02-05 00:00:00.000,"Bronze","Manual","N"
9633,80826877951,"Heather","Smith","1553 Fairfield Ave.","Burbank","CA",81000,"USA",1916-04-24 00:00:00.000,"M","$50K - $70K","F",1,0,"High School Degree",1994-10-25 00:00:00.000,"Bronze","Manual","N"
9656,81031712889,"Lewis","Deborde","288 Almaden Dr.","Chula Vista","CA",56987,"USA",1937-10-25 00:00:00.000,"M","$50K - $70K","M",2,0,"Partial College",1993-03-08 00:00:00.000,"Bronze","Skilled Manual","Y"
10182,86327680945,"Wendy","Billingsley","3753 Shenandoah Drive","La Mesa","CA",32236,"USA",1918-03-05 00:00:00.000,"M","$50K - $70K","F",0,0,"Partial High School",1992-10-20 00:00:00.000,"Bronze","Manual","Y"
10217,86816475987,"Carroll","Kelly","9231 Brook Hollow Ct.","Woodland Hills","CA",38070,"USA",1977-07-12 00:00:00.000,"S","$50K - $70K","F",4,0,"Partial High School",1992-03-24 00:00:00.000,"Bronze","Skilled Manual","N"
1054,10446276664,"Brenda","Stalker","2305 Glazier Drive","Mill Valley","CA",94451,"USA",1924-02-18 00:00:00.000,"S","$10K - $30K","F",4,0,"Partial High School",1991-05-03 00:00:00.000,"Bronze","Skilled Manual","N"
1275,11950234200,"Chris","Carson","7 Paso Nogal","San Diego","CA",34496,"USA",1963-11-23 00:00:00.000,"S","$10K - $30K","M",4,0,"Partial High School",1992-11-20 00:00:00.000,"Bronze","Skilled Manual","N"
1509,13513591900,"Kerri","Mondragon","1192 Parkway Drive","Mill Valley","CA",80183,"USA",1944-10-23 00:00:00.000,"S","$10K - $30K","M",4,0,"Partial High School",1990-03-24 00:00:00.000,"Bronze","Skilled Manual","N"
1803,15449492335,"Shenna","Ward","942 Brook Street","Berkeley","CA",93290,"USA",1931-05-09 00:00:00.000,"S","$10K - $30K","F",2,0,"Partial High School",1991-10-25 00:00:00.000,"Bronze","Manual","N"
1872,15923390400,"Olive","Magan","5092 Kiska Court","Pomona","CA",88508,"USA",1943-11-25 00:00:00.000,"S","$10K - $30K","M",4,0,"Partial High School",1991-05-12 00:00:00.000,"Bronze","Manual","Y"
2669,21679056900,"Russ","Aspinwall","5093 Greer Ave","Concord","CA",97320,"USA",1978-08-18 00:00:00.000,"S","$10K - $30K","M",0,0,"Partial High School",1994-07-12 00:00:00.000,"Bronze","Manual","N"
3203,25559349656,"Felix","Kochle","3431 Aspen Drive","Burbank","CA",38095,"USA",1929-04-20 00:00:00.000,"S","$10K - $30K","M",3,0,"Partial High School",1992-12-07 00:00:00.000,"Bronze","Manual","N"
3907,31050555706,"C. James","Gillespie","6049 Flora Ave","San Diego","CA",52507,"USA",1972-08-16 00:00:00.000,"S","$10K - $30K","M",1,0,"Partial High School",1992-08-11 00:00:00.000,"Bronze","Skilled Manual","N"
7112,56751455664,"Pete","Conley","8675 Linnet Court","El Cajon","CA",26031,"USA",1917-05-14 00:00:00.000,"S","$10K - $30K","M",2,0,"Partial High School",1990-06-25 00:00:00.000,"Bronze","Manual","Y"
8161,65728846788,"Joseph","Velasquez","8001 Pinetree Court","Lemon Grove","CA",68422,"USA",1937-08-11 00:00:00.000,"M","$10K - $30K","F",0,0,"Partial High School",1993-05-22 00:00:00.000,"Bronze","Skilled Manual","Y"
9731,81776894927,"Billie","Debekker","8328 Melinda Court","Daly City","CA",45672,"USA",1917-07-12 00:00:00.000,"S","$10K - $30K","F",1,0,"Partial High School",1991-06-21 00:00:00.000,"Bronze","Manual","N"
17,87625473141,"Brenda","Marshall","2687 Ridge Road","Arcadia","CA",28530,"USA",1928-03-20 00:00:00.000,"S","$90K - $110K","M",3,0,"High School Degree",1993-10-23 00:00:00.000,"Bronze","Management","Y"
89,88386346101,"Bishop","Meastas","4096 San Remo","Woodland Hills","CA",14079,"USA",1974-10-06 00:00:00.000,"S","$70K - $90K","F",4,0,"High School Degree",1992-04-16 00:00:00.000,"Bronze","Management","N"
174,89376885900,"James","Bayol","5242 Marvelle Ln.","San Carlos","CA",24735,"USA",1953-06-23 00:00:00.000,"M","$90K - $110K","F",4,0,"High School Degree",1991-07-17 00:00:00.000,"Bronze","Management","Y"
801,97453017200,"Josef","Gentile","6529 Buena Vista","Downey","CA",40708,"USA",1942-08-27 00:00:00.000,"M","$70K - $90K","M",0,0,"Graduate Degree",1994-03-22 00:00:00.000,"Bronze","Management","Y"
809,97536755800,"Albert","Behnke","1657 Morengo Ct.","Torrance","CA",26305,"USA",1980-11-05 00:00:00.000,"S","$130K - $150K","M",1,0,"High School Degree",1992-10-19 00:00:00.000,"Bronze","Management","Y"
827,97820308208,"Ian","Bloomberg","6332 N. Thompson Rd","Grossmont","CA",34929,"USA",1910-02-03 00:00:00.000,"S","$50K - $70K","M",0,0,"Partial College",1993-03-26 00:00:00.000,"Bronze","Management","Y"
835,97948415875,"Karlyn","Burtis","1460 Jasper Court","San Francisco","CA",43587,"USA",1913-08-11 00:00:00.000,"S","$70K - $90K","M",1,0,"High School Degree",1993-08-24 00:00:00.000,"Bronze","Management","N"
887,98632749319,"Dorothy","Snow","4622 Andrea Lane","Novato","CA",79707,"USA",1922-03-02 00:00:00.000,"S","$130K - $150K","F",5,0,"Partial High School",1993-07-14 00:00:00.000,"Bronze","Management","Y"
894,98727463483,"Kathy","Wood","4836 Stratton Circle","Oakland","CA",80107,"USA",1934-09-15 00:00:00.000,"S","$70K - $90K","M",0,0,"Partial College",1993-03-25 00:00:00.000,"Bronze","Management","Y"
903,98893336653,"Chad","Borrelli","8778 So. Silver Spring","El Cajon","CA",50899,"USA",1911-10-09 00:00:00.000,"S","$130K - $150K","M",1,0,"High School Degree",1994-10-25 00:00:00.000,"Bronze","Management","N"
912,99002566933,"William","Collins","782 Veale Avenue","Oakland","CA",44542,"USA",1932-01-12 00:00:00.000,"M","$130K - $150K","F",0,0,"Partial High School",1993-10-13 00:00:00.000,"Bronze","Management","Y"
1012,10136052400,"Kara","Ealey","5805 Churchill Dr.","Concord","CA",16229,"USA",1932-09-28 00:00:00.000,"S","$70K - $90K","M",0,0,"Graduate Degree",1992-07-07 00:00:00.000,"Bronze","Management","Y"
1184,11374637484,"Albert","Van Antwerp","4137 E St.","Colma","CA",62942,"USA",1945-02-09 00:00:00.000,"S","$70K - $90K","M",5,0,"Graduate Degree",1993-11-20 00:00:00.000,"Bronze","Management","N"
1303,12063557505,"Christopher","Estepp","9705 Via Del Sol","La Mesa","CA",71447,"USA",1964-07-22 00:00:00.000,"S","$90K - $110K","M",0,0,"Graduate Degree",1990-04-11 00:00:00.000,"Bronze","Management","Y"
1354,12415613532,"Leonard","Pershin","8671 Westwood Lane","Palo Alto","CA",53591,"USA",1929-10-23 00:00:00.000,"S","$130K - $150K","F",1,0,"Partial High School",1992-10-20 00:00:00.000,"Bronze","Management","Y"
1457,13090221300,"Stanley","Palmer","4865 A St.","Coronado","CA",86024,"USA",1958-08-24 00:00:00.000,"S","$110K - $130K","F",2,0,"Graduate Degree",1991-12-21 00:00:00.000,"Bronze","Management","Y"
1601,14109031558,"James","Blackburn","2137 Birchwood Dr","San Gabriel","CA",78214,"USA",1919-05-15 00:00:00.000,"S","$70K - $90K","M",1,0,"Partial High School",1994-02-10 00:00:00.000,"Bronze","Management","N"
1621,14221110343,"Rosa","LaSala","1398 Yorba Linda","Burlingame","CA",85058,"USA",1974-12-04 00:00:00.000,"S","$70K - $90K","F",4,0,"Partial High School",1991-12-04 00:00:00.000,"Bronze","Management","N"
1846,15741043090,"Margaret","Inman","1617 Cunningham Way","Colma","CA",98180,"USA",1920-06-15 00:00:00.000,"S","$90K - $110K","M",4,0,"Partial College",1990-04-12 00:00:00.000,"Bronze","Management","Y"
1900,16130333542,"Pam","Gallegos","218 Fall Creek Road","West Covina","CA",21430,"USA",1963-05-11 00:00:00.000,"S","$130K - $150K","F",3,0,"High School Degree",1994-05-09 00:00:00.000,"Bronze","Management","Y"
2184,18099750876,"Mary","Horine","4808 Bon Homme Way","Altadena","CA",33643,"USA",1943-10-20 00:00:00.000,"M","$110K - $130K","M",2,0,"Partial High School",1994-06-12 00:00:00.000,"Bronze","Management","Y"
2301,19096567000,"Joan","Weaver","274 Diane Ct","San Diego","CA",31536,"USA",1976-05-19 00:00:00.000,"S","$130K - $150K","M",4,0,"Graduate Degree",1992-06-21 00:00:00.000,"Bronze","Management","Y"
2458,20264792400,"Catherine","Ketchum","5785 American Beauty Dr","Glendale","CA",39721,"USA",1942-03-07 00:00:00.000,"S","$90K - $110K","M",4,0,"Partial High School",1993-08-18 00:00:00.000,"Bronze","Management","Y"
