CustomerKey,First Name,Last Name,Full Name,Gender,DateFirstPurchase,CustomerCity
19876,"Nathan","Edwards","Nathan Edwards","MALE",2020-07-01 00:00:00.000,"Burlingame"
20030,"Alexander","Harris","Alexander Harris","MALE",2020-05-14 00:00:00.000,"Burlingame"
20099,"Devon","Xie","Devon Xie","MALE",2020-09-01 00:00:00.000,"Burlingame"
20458,"Erick","Subram","Erick Subram","MALE",2020-04-29 00:00:00.000,"Burlingame"
20495,"Wesley","Wang","Wesley Wang","MALE",2020-06-18 00:00:00.000,"Burlingame"
20531,"James","Young","James Young","MALE",2020-11-23 00:00:00.000,"Burlingame"
20681,"Walter","Moreno","Walter Moreno","MALE",2020-02-01 00:00:00.000,"Burlingame"
21686,"Albert","Ortega","Albert Ortega","MALE",2020-07-19 00:00:00.000,"Burlingame"
21747,"Derrick","Munoz","Derrick Munoz","MALE",2020-02-28 00:00:00.000,"Burlingame"
22010,"Henry","Lopez","Henry Lopez","MALE",2020-10-28 00:00:00.000,"Burlingame"
22142,"Nelson","Alonso","Nelson Alonso","MALE",2020-03-27 00:00:00.000,"Burlingame"
22336,"Frank","Moreno","Frank Moreno","MALE",2020-03-26 00:00:00.000,"Burlingame"
22369,"Louis","Deng","Louis Deng","MALE",2020-06-11 00:00:00.000,"Burlingame"
22979,"Theodore","Hernandez","Theodore Hernandez","MALE",2020-11-06 00:00:00.000,"Burlingame"
23004,"Raymond","Fernandez","Raymond Fernandez","MALE",2020-10-30 00:00:00.000,"Burlingame"
23357,"Micah","Yang","Micah Yang","MALE",2020-04-15 00:00:00.000,"Burlingame"
23505,"Connor","Sharma","Connor Sharma","MALE",2020-11-01 00:00:00.000,"Burlingame"
23695,"Elijah","Coleman","Elijah Coleman","MALE",2020-02-06 00:00:00.000,"Burlingame"
23718,"Nelson","Blanco","Nelson Blanco","MALE",2020-10-18 00:00:00.000,"Burlingame"
24404,"Bryant","Chapman","Bryant Chapman","MALE",2020-01-22 00:00:00.000,"Burlingame"
24677,"Blake","Lee","Blake Lee","MALE",2020-05-14 00:00:00.000,"Burlingame"
24683,"Shannon","Alonso","Shannon Alonso","MALE",2020-07-06 00:00:00.000,"Burlingame"
24997,"Melvin","Kumar","Melvin Kumar","MALE",2020-12-19 00:00:00.000,"Burlingame"
25043,"Damien","Rai","Damien Rai","MALE",2020-08-23 00:00:00.000,"Burlingame"
25854,"Jordan","Chen","Jordan Chen","MALE",2020-06-02 00:00:00.000,"Burlingame"
26257,"Hector","Jimenez","Hector Jimenez","MALE",2020-09-03 00:00:00.000,"Burlingame"
26289,"Samuel","Simmons","Samuel Simmons","MALE",2020-06-25 00:00:00.000,"Burlingame"
26477,"Joel","Rana","Joel Rana","MALE",2020-10-08 00:00:00.000,"Burlingame"
26531,"Jeremy","Reed","Jeremy Reed","MALE",2020-05-23 00:00:00.000,"Burlingame"
27077,"Robert","Henderson","Robert Henderson","MALE",2019-08-11 00:00:00.000,"Burlingame"
27105,"Sean","Perez","Sean Perez","MALE",2019-09-03 00:00:00.000,"Burlingame"
27209,"Erick","Rodriguez","Erick Rodriguez","MALE",2020-07-30 00:00:00.000,"Burlingame"
27301,"Clarence","Zhou","Clarence Zhou","MALE",2020-10-24 00:00:00.000,"Burlingame"
27386,"James","Garcia","James Garcia","MALE",2020-08-01 00:00:00.000,"Burlingame"
27510,"Cole","Bailey","Cole Bailey","MALE",2020-10-27 00:00:00.000,"Burlingame"
27750,"Carlos","Phillips","Carlos Phillips","MALE",2020-09-16 00:00:00.000,"Burlingame"
28024,"Miguel","Perry","Miguel Perry","MALE",2021-01-17 00:00:00.000,"Burlingame"
28033,"Gavin","Jenkins","Gavin Jenkins","MALE",2020-10-30 00:00:00.000,"Burlingame"
28061,"Kyle","Lopez","Kyle Lopez","MALE",2018-02-16 00:00:00.000,"Burlingame"
28358,"Austin","Powell","Austin Powell","MALE",2020-10-13 00:00:00.000,"Burlingame"
28645,"Martin","Fernandez","Martin Fernandez","MALE",2018-05-05 00:00:00.000,"Burlingame"
28649,"Nathan","Martinez","Nathan Martinez","MALE",2018-05-24 00:00:00.000,"Burlingame"
28800,"Mason","Sanchez","Mason Sanchez","MALE",2020-11-07 00:00:00.000,"Burlingame"
28975,"Walter","Gill","Walter Gill","MALE",2020-11-06 00:00:00.000,"Burlingame"
29009,"Stanley","Arun","Stanley Arun","MALE",2020-07-14 00:00:00.000,"Burlingame"
29028,"Samuel","Parker","Samuel Parker","MALE",2020-10-11 00:00:00.000,"Burlingame"
29106,"Calvin","Beck","Calvin Beck","MALE",2018-06-26 00:00:00.000,"Burlingame"
12218,"Mitchell","Xu","Mitchell Xu","MALE",2019-05-25 00:00:00.000,"Berlin"
12257,"Ross","Ruiz","Ross Ruiz","MALE",2020-12-05 00:00:00.000,"Berlin"
12268,"Edwin","Shan","Edwin Shan","MALE",2020-04-16 00:00:00.000,"Berlin"
12407,"Shawn","Raji","Shawn Raji","MALE",2020-10-26 00:00:00.000,"Berlin"
12481,"Victor","Diaz","Victor Diaz","MALE",2020-03-08 00:00:00.000,"Berlin"
12832,"Douglas","Prasad","Douglas Prasad","MALE",2020-03-23 00:00:00.000,"Berlin"
14174,"Alberto","Diaz","Alberto Diaz","MALE",2020-02-22 00:00:00.000,"Berlin"
14537,"Clayton","Cai","Clayton Cai","MALE",2020-07-07 00:00:00.000,"Berlin"
14549,"Arturo","Goel","Arturo Goel","MALE",2020-08-16 00:00:00.000,"Berlin"
14703,"Clifford","Srini","Clifford Srini","MALE",2020-02-17 00:00:00.000,"Berlin"
14996,"Ross","Gill","Ross Gill","MALE",2020-06-30 00:00:00.000,"Berlin"
15065,"Alejandro","Gao","Alejandro Gao","MALE",2020-03-02 00:00:00.000,"Berlin"
15443,"Francisco","Patel","Francisco Patel","MALE",2020-02-05 00:00:00.000,"Berlin"
15927,"Gilbert","Huang","Gilbert Huang","MALE",2019-03-07 00:00:00.000,"Berlin"
16270,"Jerome","Hernandez","Jerome Hernandez","MALE",2019-04-26 00:00:00.000,"Berlin"
16389,"Arturo","Shen","Arturo Shen","MALE",2019-05-02 00:00:00.000,"Berlin"
16397,"Andy","Navarro","Andy Navarro","MALE",2020-07-31 00:00:00.000,"Berlin"
16572,"Jon","Xu","Jon Xu","MALE",2019-07-27 00:00:00.000,"Berlin"
16582,"Frank","Torres","Frank Torres","MALE",2020-02-22 00:00:00.000,"Berlin"
16824,"Randall","Munoz","Randall Munoz","MALE",2019-07-21 00:00:00.000,"Berlin"
17092,"Devon","Beck","Devon Beck","MALE",2020-02-09 00:00:00.000,"Berlin"
17103,"Franklin","Xu","Franklin Xu","MALE",2019-08-13 00:00:00.000,"Berlin"
17189,"Clarence","Goel","Clarence Goel","MALE",2020-03-09 00:00:00.000,"Berlin"
17199,"Dennis","Zhou","Dennis Zhou","MALE",2019-09-10 00:00:00.000,"Berlin"
17220,"Glenn","Wang","Glenn Wang","MALE",2019-09-01 00:00:00.000,"Berlin"
17738,"Nicolas","Deng","Nicolas Deng","MALE",2020-02-21 00:00:00.000,"Berlin"
17777,"Armando","Alvarez","Armando Alvarez","MALE",2019-10-27 00:00:00.000,"Berlin"
17788,"Jeffery","Liu","Jeffery Liu","MALE",2020-04-01 00:00:00.000,"Berlin"
17824,"Mario","Pal","Mario Pal","MALE",2019-09-28 00:00:00.000,"Berlin"
17970,"Erick","Martinez","Erick Martinez","MALE",2020-04-01 00:00:00.000,"Berlin"
17994,"Bradley","Xu","Bradley Xu","MALE",2020-02-16 00:00:00.000,"Berlin"
18001,"Ross","Suri","Ross Suri","MALE",2020-11-11 00:00:00.000,"Berlin"
18017,"Kurt","Shan","Kurt Shan","MALE",2020-02-17 00:00:00.000,"Berlin"
18022,"Victor","Alvarez","Victor Alvarez","MALE",2020-02-27 00:00:00.000,"Berlin"
18154,"Calvin","She","Calvin She","MALE",2020-05-27 00:00:00.000,"Berlin"
19331,"Jessie","Hu","Jessie Hu","MALE",2020-12-28 00:00:00.000,"Berlin"
19420,"Stanley","Raman","Stanley Raman","MALE",2018-07-28 00:00:00.000,"Berlin"
19934,"Neil","Blanco","Neil Blanco","MALE",2020-05-14 00:00:00.000,"Berlin"
20056,"Johnny","She","Johnny She","MALE",2020-11-21 00:00:00.000,"Berlin"
20174,"Douglas","Gonzalez","Douglas Gonzalez","MALE",2020-10-16 00:00:00.000,"Berlin"
20548,"Phillip","Rodriguez","Phillip Rodriguez","MALE",2019-04-03 00:00:00.000,"Berlin"
20835,"Ruben","Gutierrez","Ruben Gutierrez","MALE",2019-07-17 00:00:00.000,"Berlin"
20898,"Grant","Ferrier","Grant Ferrier","MALE",2020-10-20 00:00:00.000,"Berlin"
20914,"Gilbert","Zeng","Gilbert Zeng","MALE",2019-11-03 00:00:00.000,"Berlin"
20981,"Craig","Romero","Craig Romero","MALE",2020-02-06 00:00:00.000,"Berlin"
21043,"Johnathan","McDonald","Johnathan McDonald","MALE",2020-08-30 00:00:00.000,"Berlin"
21097,"Gary","Ruiz","Gary Ruiz","MALE",2020-08-19 00:00:00.000,"Berlin"
21549,"Jerome","Ruiz","Jerome Ruiz","MALE",2020-03-04 00:00:00.000,"Berlin"
21661,"Terry","Champion","Terry Champion","MALE",2020-06-27 00:00:00.000,"Berlin"
21825,"Randy","Zhou","Randy Zhou","MALE",2020-12-29 00:00:00.000,"Berlin"
22380,"Brendan","Nath","Brendan Nath","MALE",2020-04-03 00:00:00.000,"Berlin"
22473,"Clifford","Patel","Clifford Patel","MALE",2020-03-22 00:00:00.000,"Berlin"
22598,"Donald","Sanchez","Donald Sanchez","MALE",2020-05-26 00:00:00.000,"Berlin"
22609,"Clarence","Cai","Clarence Cai","MALE",2020-06-07 00:00:00.000,"Berlin"
22610,"Brent","Chen","Brent Chen","MALE",2020-06-04 00:00:00.000,"Berlin"
22834,"Darryl","Zhou","Darryl Zhou","MALE",2020-09-06 00:00:00.000,"Berlin"
23772,"Cory","Raman","Cory Raman","MALE",2020-07-15 00:00:00.000,"Berlin"
23915,"Lawrence","Serrano","Lawrence Serrano","MALE",2020-11-30 00:00:00.000,"Berlin"
23953,"Shane","Mehta","Shane Mehta","MALE",2020-05-03 00:00:00.000,"Berlin"
24080,"Billy","Serrano","Billy Serrano","MALE",2020-07-28 00:00:00.000,"Berlin"
24097,"Francisco","Fernandez","Francisco Fernandez","MALE",2020-12-31 00:00:00.000,"Berlin"
24117,"Shannon","Gill","Shannon Gill","MALE",2020-09-21 00:00:00.000,"Berlin"
24180,"Arturo","Jai","Arturo Jai","MALE",2020-09-17 00:00:00.000,"Berlin"
24694,"Theodore","Carlson","Theodore Carlson","MALE",2020-05-08 00:00:00.000,"Berlin"
24848,"Jeffery","Zhou","Jeffery Zhou","MALE",2021-01-13 00:00:00.000,"Berlin"
24864,"Jeffery","Sun","Jeffery Sun","MALE",2020-07-19 00:00:00.000,"Berlin"
24875,"Darryl","Zhang","Darryl Zhang","MALE",2020-06-27 00:00:00.000,"Berlin"
25521,"Douglas","Sanchez","Douglas Sanchez","MALE",2020-02-15 00:00:00.000,"Berlin"
25645,"Tommy","Shen","Tommy Shen","MALE",2020-02-08 00:00:00.000,"Berlin"
25658,"Ricky","Dominguez","Ricky Dominguez","MALE",2020-08-29 00:00:00.000,"Berlin"
25680,"Manuel","Subram","Manuel Subram","MALE",2020-06-15 00:00:00.000,"Berlin"
25734,"Alvin","Zheng","Alvin Zheng","MALE",2020-06-23 00:00:00.000,"Berlin"
25768,"Tyrone","Ruiz","Tyrone Ruiz","MALE",2020-04-18 00:00:00.000,"Berlin"
26366,"Johnathan","Schmidt","Johnathan Schmidt","MALE",2020-11-05 00:00:00.000,"Berlin"
26419,"Geoffrey","Suri","Geoffrey Suri","MALE",2020-06-24 00:00:00.000,"Berlin"
26946,"Andre","Madan","Andre Madan","MALE",2020-06-04 00:00:00.000,"Berlin"
27139,"Jon","Liu","Jon Liu","MALE",2020-10-26 00:00:00.000,"Berlin"
27161,"Reginald","Gill","Reginald Gill","MALE",2020-11-28 00:00:00.000,"Berlin"
27314,"Jarrod","Arthur","Jarrod Arthur","MALE",2020-07-17 00:00:00.000,"Berlin"
27930,"Clarence","Sharma","Clarence Sharma","MALE",2020-04-01 00:00:00.000,"Berlin"
28381,"Cedric","Tang","Cedric Tang","MALE",2020-09-14 00:00:00.000,"Berlin"
28400,"Cedric","Anand","Cedric Anand","MALE",2020-06-08 00:00:00.000,"Berlin"
28500,"Jermaine","Gonzalez","Jermaine Gonzalez","MALE",2020-07-13 00:00:00.000,"Berlin"
28563,"Dennis","Cai","Dennis Cai","MALE",2020-10-08 00:00:00.000,"Berlin"
28706,"Reginald","Ashe","Reginald Ashe","MALE",2020-10-17 00:00:00.000,"Berlin"
28752,"Andre","Subram","Andre Subram","MALE",2020-12-13 00:00:00.000,"Berlin"
28754,"Chad","Nara","Chad Nara","MALE",2020-07-31 00:00:00.000,"Berlin"
29385,"Don","Lal","Don Lal","MALE",2018-01-19 00:00:00.000,"Berlin"
11287,"Henry","Garcia","Henry Garcia","MALE",2020-01-29 00:00:00.000,"Cliffside"
11498,"Arturo","Sun","Arturo Sun","MALE",2020-02-28 00:00:00.000,"Cliffside"
11519,"Jerome","Navarro","Jerome Navarro","MALE",2020-03-13 00:00:00.000,"Cliffside"
11618,"Brian","Ramirez","Brian Ramirez","MALE",2020-02-09 00:00:00.000,"Cliffside"
11641,"James","Chen","James Chen","MALE",2020-01-30 00:00:00.000,"Cliffside"
11647,"Randy","Wu","Randy Wu","MALE",2020-02-15 00:00:00.000,"Cliffside"
11661,"Jeremiah","James","Jeremiah James","MALE",2020-04-06 00:00:00.000,"Cliffside"
11719,"Blake","Green","Blake Green","MALE",2020-04-26 00:00:00.000,"Cliffside"
11888,"Aaron","Ross","Aaron Ross","MALE",2020-03-18 00:00:00.000,"Cliffside"
12031,"Logan","Jai","Logan Jai","MALE",2020-11-06 00:00:00.000,"Cliffside"
12136,"Blake","Turner","Blake Turner","MALE",2020-04-24 00:00:00.000,"Cliffside"
12783,"Jerome","Gutierrez","Jerome Gutierrez","MALE",2020-07-29 00:00:00.000,"Cliffside"
12944,"Jose","Jai","Jose Jai","MALE",2020-03-26 00:00:00.000,"Cliffside"
13222,"Arturo","Liu","Arturo Liu","MALE",2020-03-22 00:00:00.000,"Cliffside"
13270,"Mason","Baker","Mason Baker","MALE",2020-09-27 00:00:00.000,"Cliffside"
13328,"Albert","Serrano","Albert Serrano","MALE",2020-04-13 00:00:00.000,"Cliffside"
14578,"Jonathan","Carter","Jonathan Carter","MALE",2020-06-28 00:00:00.000,"Cliffside"
14724,"Dylan","Robinson","Dylan Robinson","MALE",2020-05-20 00:00:00.000,"Cliffside"
14745,"Luke","Hall","Luke Hall","MALE",2020-07-28 00:00:00.000,"Cliffside"
14897,"Hunter","Moore","Hunter Moore","MALE",2020-03-11 00:00:00.000,"Cliffside"
15283,"Eugene","Li","Eugene Li","MALE",2020-10-10 00:00:00.000,"Cliffside"
15413,"Donald","Prasad","Donald Prasad","MALE",2020-01-31 00:00:00.000,"Cliffside"
16763,"Juan","Suarez","Juan Suarez","MALE",2020-04-11 00:00:00.000,"Cliffside"
16791,"Leonard","Yuan","Leonard Yuan","MALE",2020-05-23 00:00:00.000,"Cliffside"
16836,"David","Thomas","David Thomas","MALE",2020-08-16 00:00:00.000,"Cliffside"
16840,"Xavier","Torres","Xavier Torres","MALE",2020-05-24 00:00:00.000,"Cliffside"
16910,"Ryan","Diaz","Ryan Diaz","MALE",2020-02-13 00:00:00.000,"Cliffside"
16958,"Pedro","Torres","Pedro Torres","MALE",2020-02-11 00:00:00.000,"Cliffside"
17037,"Kenneth","Nath","Kenneth Nath","MALE",2020-09-04 00:00:00.000,"Cliffside"
18054,"Jake","Zeng","Jake Zeng","MALE",2020-04-23 00:00:00.000,"Cliffside"
18077,"Philip","Ruiz","Philip Ruiz","MALE",2020-05-30 00:00:00.000,"Cliffside"
18078,"Ruben","Srini","Ruben Srini","MALE",2020-03-27 00:00:00.000,"Cliffside"
18368,"Austin","Hughes","Austin Hughes","MALE",2020-12-19 00:00:00.000,"Cliffside"
18390,"Blake","Thompson","Blake Thompson","MALE",2020-06-06 00:00:00.000,"Cliffside"
18449,"Derrick","Ramos","Derrick Ramos","MALE",2020-02-18 00:00:00.000,"Cliffside"
18535,"Donald","Kapoor","Donald Kapoor","MALE",2021-01-02 00:00:00.000,"Cliffside"
18641,"Cameron","Garcia","Cameron Garcia","MALE",2020-04-06 00:00:00.000,"Cliffside"
18677,"Logan","Shan","Logan Shan","MALE",2020-02-03 00:00:00.000,"Cliffside"
19026,"Logan","Hayes","Logan Hayes","MALE",2020-03-04 00:00:00.000,"Cliffside"
19554,"Emmanuel","Raman","Emmanuel Raman","MALE",2020-09-24 00:00:00.000,"Cliffside"
19726,"Javier","Rubio","Javier Rubio","MALE",2020-02-14 00:00:00.000,"Cliffside"
19847,"Brendan","Anand","Brendan Anand","MALE",2020-11-16 00:00:00.000,"Cliffside"
20035,"Cesar","Fernandez","Cesar Fernandez","MALE",2018-12-26 00:00:00.000,"Cliffside"
20104,"Louis","Xu","Louis Xu","MALE",2020-02-12 00:00:00.000,"Cliffside"
20519,"Trevor","Diaz","Trevor Diaz","MALE",2020-11-29 00:00:00.000,"Cliffside"
21238,"Carl","Tang","Carl Tang","MALE",2020-04-03 00:00:00.000,"Cliffside"
21431,"Preston","Kapoor","Preston Kapoor","MALE",2020-12-26 00:00:00.000,"Cliffside"
21453,"Wayne","Deng","Wayne Deng","MALE",2020-03-08 00:00:00.000,"Cliffside"
21480,"Alfredo","Martin","Alfredo Martin","MALE",2020-12-26 00:00:00.000,"Cliffside"
21489,"Neil","Gutierrez","Neil Gutierrez","MALE",2020-09-08 00:00:00.000,"Cliffside"
21614,"William","Thomas","William Thomas","MALE",2019-11-18 00:00:00.000,"Cliffside"
21631,"Martin","Sanchez","Martin Sanchez","MALE",2020-07-14 00:00:00.000,"Cliffside"
22027,"Franklin","Luo","Franklin Luo","MALE",2020-05-11 00:00:00.000,"Cliffside"
22058,"Jake","Zukowski","Jake Zukowski","MALE",2018-03-02 00:00:00.000,"Cliffside"
22713,"Joseph","Miller","Joseph Miller","MALE",2018-06-21 00:00:00.000,"Cliffside"
22755,"Christian","Brown","Christian Brown","MALE",2020-12-12 00:00:00.000,"Cliffside"
22877,"Xavier","Griffin","Xavier Griffin","MALE",2018-07-30 00:00:00.000,"Cliffside"
23267,"Juan","James","Juan James","MALE",2018-08-24 00:00:00.000,"Cliffside"
23866,"Xavier","Flores","Xavier Flores","MALE",2018-11-13 00:00:00.000,"Cliffside"
24344,"Wayne","Chander","Wayne Chander","MALE",2018-11-13 00:00:00.000,"Cliffside"
24621,"Chad","Shan","Chad Shan","MALE",2020-05-22 00:00:00.000,"Cliffside"
24744,"Brendan","Yuan","Brendan Yuan","MALE",2020-10-09 00:00:00.000,"Cliffside"
25090,"Ivan","Sara","Ivan Sara","MALE",2020-12-10 00:00:00.000,"Cliffside"
25177,"Alberto","Gomez","Alberto Gomez","MALE",2021-01-25 00:00:00.000,"Cliffside"
25335,"Cesar","Rodriguez","Cesar Rodriguez","MALE",2020-02-05 00:00:00.000,"Cliffside"
25620,"Alejandro","Lu","Alejandro Lu","MALE",2020-04-10 00:00:00.000,"Cliffside"
26049,"Christopher","White","Christopher White","MALE",2019-07-02 00:00:00.000,"Cliffside"
26582,"Fernando","Moore","Fernando Moore","MALE",2019-11-21 00:00:00.000,"Cliffside"
27024,"Austin","Patterson","Austin Patterson","MALE",2020-12-13 00:00:00.000,"Cliffside"
27110,"Andrew","Miller","Andrew Miller","MALE",2020-11-14 00:00:00.000,"Cliffside"
27253,"Connor","Jai","Connor Jai","MALE",2019-06-27 00:00:00.000,"Cliffside"
27283,"Jamie","Hernandez","Jamie Hernandez","MALE",2020-02-09 00:00:00.000,"Cliffside"
27401,"Micah","He","Micah He","MALE",2020-04-30 00:00:00.000,"Cliffside"
27757,"Bobby","Van","Bobby Van","MALE",2020-03-25 00:00:00.000,"Cliffside"
28173,"Timothy","Young","Timothy Young","MALE",2018-08-26 00:00:00.000,"Cliffside"
28669,"Jordan","Carter","Jordan Carter","MALE",2019-01-23 00:00:00.000,"Cliffside"
28767,"Gilbert","Hu","Gilbert Hu","MALE",2020-05-26 00:00:00.000,"Cliffside"
28778,"Maurice","Sharma","Maurice Sharma","MALE",2018-08-02 00:00:00.000,"Cliffside"
28818,"Dwayne","Hernandez","Dwayne Hernandez","MALE",2019-02-12 00:00:00.000,"Cliffside"
28850,"Nelson","Hernandez","Nelson Hernandez","MALE",2019-02-03 00:00:00.000,"Cliffside"
28992,"Darren","Fernandez","Darren Fernandez","MALE",2020-07-19 00:00:00.000,"Cliffside"
29001,"Carl","Nath","Carl Nath","MALE",2020-12-04 00:00:00.000,"Cliffside"
29229,"Lance","Moreno","Lance Moreno","MALE",2020-09-07 00:00:00.000,"Cliffside"
29351,"Jason","Hall","Jason Hall","MALE",2020-10-11 00:00:00.000,"Cliffside"
11227,"Marshall","Chavez","Marshall Chavez","MALE",2018-08-03 00:00:00.000,"Colma"
11537,"Dakota","Ross","Dakota Ross","MALE",2018-09-21 00:00:00.000,"Colma"
11694,"Jonathon","Ortega","Jonathon Ortega","MALE",2020-04-11 00:00:00.000,"Colma"
12023,"Fernando","Johnson","Fernando Johnson","MALE",2018-10-30 00:00:00.000,"Colma"
12200,"Rafael","Sharma","Rafael Sharma","MALE",2018-12-20 00:00:00.000,"Colma"
12768,"Johnathan","Chapman","Johnathan Chapman","MALE",2018-12-12 00:00:00.000,"Colma"
12932,"Tyler","Johnson","Tyler Johnson","MALE",2020-04-26 00:00:00.000,"Colma"
12933,"Jonathan","Hall","Jonathan Hall","MALE",2020-06-22 00:00:00.000,"Colma"
12971,"Carl","Nara","Carl Nara","MALE",2020-07-11 00:00:00.000,"Colma"
13059,"Keith","Deng","Keith Deng","MALE",2019-01-01 00:00:00.000,"Colma"
13228,"Thomas","Sanchez","Thomas Sanchez","MALE",2020-07-26 00:00:00.000,"Colma"
13332,"Neil","Alonso","Neil Alonso","MALE",2020-10-17 00:00:00.000,"Colma"
13375,"Jason","Kumar","Jason Kumar","MALE",2020-12-03 00:00:00.000,"Colma"
14112,"Charles","Sanchez","Charles Sanchez","MALE",2019-05-04 00:00:00.000,"Colma"
14614,"Dylan","Bryant","Dylan Bryant","MALE",2018-05-28 00:00:00.000,"Colma"
14663,"Arturo","Hu","Arturo Hu","MALE",2020-11-16 00:00:00.000,"Colma"
15165,"Carl","Anand","Carl Anand","MALE",2020-07-08 00:00:00.000,"Colma"
15193,"Samuel","King","Samuel King","MALE",2019-01-15 00:00:00.000,"Colma"
15194,"Erik","Suarez","Erik Suarez","MALE",2019-01-18 00:00:00.000,"Colma"
15284,"Jay","Prasad","Jay Prasad","MALE",2019-01-31 00:00:00.000,"Colma"
15432,"Alvin","Kumar","Alvin Kumar","MALE",2019-06-21 00:00:00.000,"Colma"
15477,"Jose","Adams","Jose Adams","MALE",2020-12-14 00:00:00.000,"Colma"
15501,"Justin","Simmons","Justin Simmons","MALE",2019-07-29 00:00:00.000,"Colma"
16100,"Jose","Johnson","Jose Johnson","MALE",2020-10-06 00:00:00.000,"Colma"
16379,"Marc","Jimenez","Marc Jimenez","MALE",2020-12-03 00:00:00.000,"Colma"
16881,"Ruben","Alonso","Ruben Alonso","MALE",2020-10-28 00:00:00.000,"Colma"
17123,"Pedro","Romero","Pedro Romero","MALE",2020-06-16 00:00:00.000,"Colma"
17571,"James","Li","James Li","MALE",2020-08-17 00:00:00.000,"Colma"
18108,"Colin","Gao","Colin Gao","MALE",2020-09-01 00:00:00.000,"Colma"
18119,"Shawn","Nath","Shawn Nath","MALE",2020-10-19 00:00:00.000,"Colma"
18398,"Geoffrey","Sanchez","Geoffrey Sanchez","MALE",2020-12-10 00:00:00.000,"Colma"
18440,"Joe","Ashe","Joe Ashe","MALE",2020-10-14 00:00:00.000,"Colma"
18879,"Garrett","Morgan","Garrett Morgan","MALE",2020-11-05 00:00:00.000,"Colma"
18892,"Chase","Howard","Chase Howard","MALE",2020-11-15 00:00:00.000,"Colma"
18946,"Brandon","Simmons","Brandon Simmons","MALE",2020-08-12 00:00:00.000,"Colma"
19161,"Jeremiah","Hughes","Jeremiah Hughes","MALE",2020-05-01 00:00:00.000,"Colma"
19531,"John","Robinson","John Robinson","MALE",2020-02-08 00:00:00.000,"Colma"
19768,"Christopher","Jackson","Christopher Jackson","MALE",2020-04-21 00:00:00.000,"Colma"
20303,"Bryce","Morgan","Bryce Morgan","MALE",2020-03-24 00:00:00.000,"Colma"
20335,"Adam","Gonzales","Adam Gonzales","MALE",2020-09-23 00:00:00.000,"Colma"
20650,"Bryan","Gray","Bryan Gray","MALE",2020-08-05 00:00:00.000,"Colma"
21426,"Jon","Raje","Jon Raje","MALE",2020-10-17 00:00:00.000,"Colma"
21591,"Clayton","Goel","Clayton Goel","MALE",2020-12-22 00:00:00.000,"Colma"
21928,"Karl","Luo","Karl Luo","MALE",2020-12-08 00:00:00.000,"Colma"
21932,"Leonard","Kumar","Leonard Kumar","MALE",2020-12-17 00:00:00.000,"Colma"
22024,"Samuel","Chen","Samuel Chen","MALE",2020-05-03 00:00:00.000,"Colma"
22076,"Nelson","Vazquez","Nelson Vazquez","MALE",2020-05-26 00:00:00.000,"Colma"
22099,"Joel","Schmidt","Joel Schmidt","MALE",2020-05-13 00:00:00.000,"Colma"
22221,"Benjamin","Kumar","Benjamin Kumar","MALE",2020-12-14 00:00:00.000,"Colma"
23015,"Juan","Rivera","Juan Rivera","MALE",2020-08-13 00:00:00.000,"Colma"
23039,"Wyatt","Scott","Wyatt Scott","MALE",2020-05-16 00:00:00.000,"Colma"
23358,"Alberto","Alvarez","Alberto Alvarez","MALE",2020-08-16 00:00:00.000,"Colma"
23727,"Bruce","Serrano","Bruce Serrano","MALE",2020-06-26 00:00:00.000,"Colma"
24513,"Alejandro","Deng","Alejandro Deng","MALE",2020-04-11 00:00:00.000,"Colma"
24768,"Jordan","Ross","Jordan Ross","MALE",2020-04-23 00:00:00.000,"Colma"
24769,"Brendan","Lal","Brendan Lal","MALE",2020-10-23 00:00:00.000,"Colma"
24792,"Clifford","Malhotra","Clifford Malhotra","MALE",2020-09-28 00:00:00.000,"Colma"
24823,"Vincent","Zhao","Vincent Zhao","MALE",2021-01-18 00:00:00.000,"Colma"
24993,"Marvin","Ortega","Marvin Ortega","MALE",2020-12-09 00:00:00.000,"Colma"
25184,"Peter","Tang","Peter Tang","MALE",2020-05-11 00:00:00.000,"Colma"
25258,"Micheal","Vazquez","Micheal Vazquez","MALE",2020-08-21 00:00:00.000,"Colma"
25381,"Dylan","Li","Dylan Li","MALE",2020-04-12 00:00:00.000,"Colma"
25388,"Ernest","Hu","Ernest Hu","MALE",2020-05-22 00:00:00.000,"Colma"
25423,"Jake","Zhou","Jake Zhou","MALE",2020-06-05 00:00:00.000,"Colma"
25952,"Jon","Alonso","Jon Alonso","MALE",2018-06-04 00:00:00.000,"Colma"
26307,"Alexander","Miller","Alexander Miller","MALE",2019-03-08 00:00:00.000,"Colma"
26492,"Ryan","Rodriguez","Ryan Rodriguez","MALE",2020-04-23 00:00:00.000,"Colma"
27114,"Alexander","Thompson","Alexander Thompson","MALE",2019-10-21 00:00:00.000,"Colma"
27231,"Tyrone","Ramos","Tyrone Ramos","MALE",2019-10-04 00:00:00.000,"Colma"
27409,"Preston","Smith","Preston Smith","MALE",2020-06-19 00:00:00.000,"Colma"
27433,"Barry","Garcia","Barry Garcia","MALE",2020-07-28 00:00:00.000,"Colma"
27445,"Shaun","Tang","Shaun Tang","MALE",2020-10-26 00:00:00.000,"Colma"
