CustomerID,Prefix,FirstName,LastName,CustomerName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
"BB5100","MR.","MICAH","CHEN","MR. MICAH CHEN",1970-06-13 00:00:00.000,"S","M","micah12@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB5108","MR.","MARCUS","GARCIA","MR. MARCUS GARCIA",1966-02-11 00:00:00.000,"M","M","marcus17@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB5112","MR.","JULIAN","JENKINS","MR. JULIAN JENKINS",1969-08-09 00:00:00.000,"M","M","julian8@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB5113","MR.","JOSE","JOHNSON","MR. JOSE JOHNSON",1969-04-03 00:00:00.000,"S","M","jose57@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB5157","MR.","PATRICK","KELLY","MR. PATRICK KELLY",1959-12-04 00:00:00.000,"M","M","patrick8@mega-market.com","$70,000",1,"Graduate Degree","Professional","Y"
"BB5166","MR.","ERIC","JAI","MR. ERIC JAI",1958-04-11 00:00:00.000,"M","M","eric40@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB5968","MR.","NOAH","HERNANDEZ","MR. NOAH HERNANDEZ",1970-02-15 00:00:00.000,"S","M","noah45@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB5981","MR.","HUNTER","SIMMONS","MR. HUNTER SIMMONS",1969-07-16 00:00:00.000,"M","M","hunter12@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB6260","MR.","IAN","SMITH","MR. IAN SMITH",1959-03-23 00:00:00.000,"S","M","ian1@mega-market.com","$70,000",1,"Graduate Degree","Professional","Y"
"BB6262","MR.","ELIJAH","HALL","MR. ELIJAH HALL",1959-07-03 00:00:00.000,"M","M","elijah48@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB6269","MR.","JONATHON","TORRES","MR. JONATHON TORRES",1958-05-09 00:00:00.000,"M","M","jonathon9@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB6270","MR.","ARTURO","LU","MR. ARTURO LU",1958-11-16 00:00:00.000,"M","M","arturo12@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB6553","MR.","JEREMIAH","KING","MR. JEREMIAH KING",1972-09-10 00:00:00.000,"S","M","jeremiah14@mega-market.com","$70,000",1,"Graduate Degree","Professional","Y"
"BB6570","MR.","NOAH","WHITE","MR. NOAH WHITE",1971-10-14 00:00:00.000,"M","M","noah54@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB6571","MR.","JACK","HENDERSON","MR. JACK HENDERSON",1971-08-11 00:00:00.000,"M","M","jack5@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB6581","MR.","SPENCER","HUGHES","MR. SPENCER HUGHES",1970-03-04 00:00:00.000,"M","M","spencer13@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB6582","MR.","BRYAN","SANDERS","MR. BRYAN SANDERS",1970-09-27 00:00:00.000,"M","M","bryan6@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB6583","MR.","RICHARD","BUTLER","MR. RICHARD BUTLER",1970-08-23 00:00:00.000,"M","M","richard69@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB6593","MR.","NOAH","ROBINSON","MR. NOAH ROBINSON",1969-09-16 00:00:00.000,"S","M","noah65@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB6594","MR.","JON","MA","MR. JON MA",1969-03-23 00:00:00.000,"M","M","jon36@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB7207","MR.","VINCENT","GUO","MR. VINCENT GUO",1958-10-08 00:00:00.000,"M","M","vincent17@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB7512","MR.","ETHAN","JOHNSON","MR. ETHAN JOHNSON",1972-03-06 00:00:00.000,"M","M","ethan30@mega-market.com","$70,000",2,"Graduate Degree","Professional","Y"
"BB7531","MR.","BRYCE","PETERSON","MR. BRYCE PETERSON",1970-09-17 00:00:00.000,"M","M","bryce5@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB7543","MR.","PATRICK","ROGERS","MR. PATRICK ROGERS",1966-06-13 00:00:00.000,"S","M","patrick24@mega-market.com","$70,000",0,"Graduate Degree","Professional","Y"
"BB7544","MR.","WILLIAM","BROWN","MR. WILLIAM BROWN",1966-03-15 00:00:00.000,"M","M","william20@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB7547","MR.","BRYAN","MORGAN","MR. BRYAN MORGAN",1969-01-25 00:00:00.000,"M","M","bryan13@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB7548","MR.","LUIS","KUMAR","MR. LUIS KUMAR",1969-07-17 00:00:00.000,"S","M","luis28@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB7652","MR.","ANTONIO","BARNES","MR. ANTONIO BARNES",1958-01-10 00:00:00.000,"M","M","antonio3@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB8066","MR.","JESSE","KELLY","MR. JESSE KELLY",1972-08-04 00:00:00.000,"M","M","jesse2@mega-market.com","$70,000",1,"Graduate Degree","Professional","Y"
"BB8084","MR.","CARSON","SIMMONS","MR. CARSON SIMMONS",1970-10-24 00:00:00.000,"M","M","carson14@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB8095","MR.","SAMUEL","MARTINEZ","MR. SAMUEL MARTINEZ",1966-03-02 00:00:00.000,"S","M","samuel56@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB8096","MR.","DALTON","WASHINGTON","MR. DALTON WASHINGTON",1966-11-09 00:00:00.000,"M","M","dalton59@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB8489","MR.","ROBERT","ALLEN","MR. ROBERT ALLEN",1959-07-21 00:00:00.000,"M","M","robert88@mega-market.com","$70,000",1,"Graduate Degree","Professional","Y"
"BB8490","MR.","EVAN","TORRES","MR. EVAN TORRES",1959-07-11 00:00:00.000,"M","M","evan4@mega-market.com","$70,000",5,"Graduate Degree","Professional","N"
"BB8498","MR.","SAMUEL","ALEXANDER","MR. SAMUEL ALEXANDER",1958-02-02 00:00:00.000,"M","M","samuel18@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB8921","MR.","CHARLES","COX","MR. CHARLES COX",1972-01-22 00:00:00.000,"S","M","charles59@mega-market.com","$70,000",1,"Graduate Degree","Professional","Y"
"BB8929","MR.","PETER","RAI","MR. PETER RAI",1971-08-08 00:00:00.000,"M","M","peter22@mega-market.com","$70,000",2,"Graduate Degree","Professional","Y"
"BB8930","MR.","JACOB","THOMAS","MR. JACOB THOMAS",1971-10-18 00:00:00.000,"M","M","jacob10@mega-market.com","$70,000",2,"Graduate Degree","Professional","Y"
"BB8942","MR.","DALTON","GONZALEZ","MR. DALTON GONZALEZ",1970-06-21 00:00:00.000,"S","M","dalton33@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB8949","MR.","JACKSON","CARTER","MR. JACKSON CARTER",1966-12-16 00:00:00.000,"M","M","jackson40@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB8950","MR.","EDUARDO","SANDERS","MR. EDUARDO SANDERS",1966-03-02 00:00:00.000,"M","M","eduardo70@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB9135","MR.","NOAH","GONZALES","MR. NOAH GONZALES",1959-02-20 00:00:00.000,"M","M","noah14@mega-market.com","$70,000",2,"Graduate Degree","Professional","Y"
"BB9583","MR.","XAVIER","BAKER","MR. XAVIER BAKER",1971-03-07 00:00:00.000,"M","M","xavier30@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB9595","MR.","RONALD","SANCHEZ","MR. RONALD SANCHEZ",1970-02-13 00:00:00.000,"M","M","ronald23@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB9596","MR.","FERNANDO","ROSS","MR. FERNANDO ROSS",1970-03-07 00:00:00.000,"S","M","fernando48@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB9597","MR.","DYLAN","WASHINGTON","MR. DYLAN WASHINGTON",1970-10-23 00:00:00.000,"M","M","dylan12@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB9605","MR.","WALTER","MORENO","MR. WALTER MORENO",1969-04-28 00:00:00.000,"S","M","walter19@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB10079","MR.","WILLIAM","WILLIAMS","MR. WILLIAM WILLIAMS",1958-06-05 00:00:00.000,"M","M","william18@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB10080","MR.","TROY","RAMAN","MR. TROY RAMAN",1958-02-08 00:00:00.000,"M","M","troy13@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB10507","MR.","JOSE","JONES","MR. JOSE JONES",1971-02-03 00:00:00.000,"M","M","jose59@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB10518","MR.","DAVID","GRIFFIN","MR. DAVID GRIFFIN",1970-12-06 00:00:00.000,"M","M","david54@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB10520","MR.","CALEB","EDWARDS","MR. CALEB EDWARDS",1970-02-20 00:00:00.000,"M","M","caleb30@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB10528","MR.","ELIJAH","CARTER","MR. ELIJAH CARTER",1966-08-20 00:00:00.000,"M","M","elijah38@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB10532","MR.","CONNOR","DIAZ","MR. CONNOR DIAZ",1969-05-23 00:00:00.000,"M","M","connor16@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB10839","MR.","THOMAS","ROBERTS","MR. THOMAS ROBERTS",1959-03-11 00:00:00.000,"M","M","thomas41@mega-market.com","$70,000",2,"Graduate Degree","Professional","Y"
"BB11147","MR.","KEVIN","CHEN","MR. KEVIN CHEN",1971-08-08 00:00:00.000,"M","M","kevin28@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB11148","MR.","MICHAEL","WILSON","MR. MICHAEL WILSON",1971-07-23 00:00:00.000,"M","M","michael39@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB11154","MR.","EDWIN","LU","MR. EDWIN LU",1970-06-07 00:00:00.000,"M","M","edwin12@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB11163","MR.","JEREMIAH","SANCHEZ","MR. JEREMIAH SANCHEZ",1966-11-14 00:00:00.000,"M","M","jeremiah45@mega-market.com","$70,000",0,"Graduate Degree","Professional","N"
"BB11167","MR.","CALEB","YANG","MR. CALEB YANG",1969-02-17 00:00:00.000,"M","M","caleb23@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB11776","MR.","TIMOTHY","MITCHELL","MR. TIMOTHY MITCHELL",1959-04-17 00:00:00.000,"S","M","timothy36@mega-market.com","$70,000",1,"Graduate Degree","Professional","N"
"BB11779","MR.","EDUARDO","PEREZ","MR. EDUARDO PEREZ",1959-11-20 00:00:00.000,"S","M","eduardo36@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB11786","MR.","PEDRO","MADAN","MR. PEDRO MADAN",1958-05-25 00:00:00.000,"M","M","pedro8@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB12035","MR.","DALTON","PHILLIPS","MR. DALTON PHILLIPS",1971-01-02 00:00:00.000,"M","M","dalton40@mega-market.com","$70,000",2,"Graduate Degree","Professional","Y"
"BB12037","MR.","SAMUEL","SCOTT","MR. SAMUEL SCOTT",1971-05-11 00:00:00.000,"M","M","samuel46@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB12061","MR.","FERNANDO","EDWARDS","MR. FERNANDO EDWARDS",1966-08-01 00:00:00.000,"M","M","fernando42@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB12062","MR.","JORDAN","YOUNG","MR. JORDAN YOUNG",1966-12-05 00:00:00.000,"M","M","jordan72@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB12063","MR.","ANDY","MUNOZ","MR. ANDY MUNOZ",1969-11-10 00:00:00.000,"M","M","andy11@mega-market.com","$70,000",5,"Graduate Degree","Professional","N"
"BB12064","MR.","AUSTIN","JAI","MR. AUSTIN JAI",1969-02-19 00:00:00.000,"S","M","austin29@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB12281","MR.","FREDERICK","SANCHEZ","MR. FREDERICK SANCHEZ",1958-03-02 00:00:00.000,"M","M","frederick17@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB12703","MR.","MARCUS","JACKSON","MR. MARCUS JACKSON",1972-08-11 00:00:00.000,"M","M","marcus12@mega-market.com","$70,000",1,"Graduate Degree","Professional","N"
"BB12737","MR.","ELIJAH","HENDERSON","MR. ELIJAH HENDERSON",1970-06-15 00:00:00.000,"M","M","elijah8@mega-market.com","$70,000",3,"Graduate Degree","Professional","N"
"BB12739","MR.","MATTHEW","GARCIA","MR. MATTHEW GARCIA",1970-03-22 00:00:00.000,"M","M","matthew21@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB13656","MR.","TIMOTHY","ALLEN","MR. TIMOTHY ALLEN",1971-03-03 00:00:00.000,"S","M","timothy41@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB13662","MR.","ERIC","PEREZ","MR. ERIC PEREZ",1970-04-25 00:00:00.000,"M","M","eric45@mega-market.com","$70,000",4,"Graduate Degree","Professional","N"
"BB13673","MR.","JACK","SHAN","MR. JACK SHAN",1969-08-16 00:00:00.000,"M","M","jack32@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB13674","MR.","DAVID","CLARK","MR. DAVID CLARK",1969-10-12 00:00:00.000,"M","M","david82@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB13677","MR.","VINCENT","ZHAO","MR. VINCENT ZHAO",1969-08-17 00:00:00.000,"M","M","vincent10@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB14243","MR.","XAVIER","RAMIREZ","MR. XAVIER RAMIREZ",1971-02-20 00:00:00.000,"S","M","xavier73@mega-market.com","$70,000",3,"Graduate Degree","Professional","N"
"BB14244","MR.","LUCAS","BRADLEY","MR. LUCAS BRADLEY",1971-04-28 00:00:00.000,"M","M","lucas50@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB14245","MR.","THOMAS","JONES","MR. THOMAS JONES",1971-06-24 00:00:00.000,"S","M","thomas63@mega-market.com","$70,000",3,"Graduate Degree","Professional","N"
"BB14246","MR.","JORGE","LEITÃO","MR. JORGE LEITÃO",1971-12-14 00:00:00.000,"M","M","jorge0@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB14262","MR.","AARON","EVANS","MR. AARON EVANS",1970-02-25 00:00:00.000,"S","M","aaron33@mega-market.com","$70,000",4,"Graduate Degree","Professional","N"
"BB14271","MR.","IAN","ROBERTS","MR. IAN ROBERTS",1966-08-03 00:00:00.000,"S","M","ian35@mega-market.com","$70,000",0,"Graduate Degree","Professional","N"
"BB14272","MR.","ZACHARY","DIAZ","MR. ZACHARY DIAZ",1966-10-10 00:00:00.000,"S","M","zachary20@mega-market.com","$70,000",0,"Graduate Degree","Professional","Y"
"BB14273","MR.","TRISTAN","FOSTER","MR. TRISTAN FOSTER",1966-03-22 00:00:00.000,"S","M","tristan16@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB14274","MR.","OMAR","ZENG","MR. OMAR ZENG",1966-11-23 00:00:00.000,"M","M","omar21@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB14845","MR.","LUIS","FOSTER","MR. LUIS FOSTER",1959-09-13 00:00:00.000,"M","M","luis15@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB14853","MR.","DERRICK","ALONSO","MR. DERRICK ALONSO",1958-05-07 00:00:00.000,"M","M","derrick8@mega-market.com","$70,000",5,"Graduate Degree","Professional","N"
"BB15133","MR.","ISAIAH","HALL","MR. ISAIAH HALL",1972-01-15 00:00:00.000,"S","M","isaiah46@mega-market.com","$70,000",1,"Graduate Degree","Professional","N"
"BB15145","MR.","DALTON","SIMMONS","MR. DALTON SIMMONS",1971-11-02 00:00:00.000,"M","M","dalton61@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB15156","MR.","TYLER","ROBINSON","MR. TYLER ROBINSON",1970-10-23 00:00:00.000,"M","M","tyler16@mega-market.com","$70,000",3,"Graduate Degree","Professional","Y"
"BB15157","MR.","TREVOR","WASHINGTON","MR. TREVOR WASHINGTON",1970-07-06 00:00:00.000,"M","M","trevor13@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB15158","MR.","JACK","JAI","MR. JACK JAI",1970-05-03 00:00:00.000,"M","M","jack33@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB15361","MR.","JEREMY","REED","MR. JEREMY REED",1969-04-08 00:00:00.000,"M","M","jeremy46@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB15467","MR.","EDUARDO","LOPEZ","MR. EDUARDO LOPEZ",1959-08-05 00:00:00.000,"S","M","eduardo28@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB15918","MR.","RANDY","ZHU","MR. RANDY ZHU",1970-10-03 00:00:00.000,"M","M","randy16@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB15919","MR.","SEAN","PEREZ","MR. SEAN PEREZ",1970-06-13 00:00:00.000,"S","M","sean35@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB15928","MR.","ALEXANDER","THOMPSON","MR. ALEXANDER THOMPSON",1966-11-11 00:00:00.000,"M","M","alexander19@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB15931","MR.","JERMAINE","PRASAD","MR. JERMAINE PRASAD",1966-06-13 00:00:00.000,"M","M","jermaine7@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB16085","MR.","MARCUS","MILLER","MR. MARCUS MILLER",1971-03-15 00:00:00.000,"S","M","marcus6@mega-market.com","$70,000",3,"Graduate Degree","Professional","N"
"BB16086","MR.","MARCUS","MORRIS","MR. MARCUS MORRIS",1971-04-03 00:00:00.000,"S","M","marcus93@mega-market.com","$70,000",3,"Graduate Degree","Professional","N"
"BB16098","MR.","SAMUEL","PEREZ","MR. SAMUEL PEREZ",1970-02-27 00:00:00.000,"M","M","samuel43@mega-market.com","$70,000",4,"Graduate Degree","Professional","N"
"BB16106","MR.","WYATT","TAYLOR","MR. WYATT TAYLOR",1966-05-18 00:00:00.000,"S","M","wyatt9@mega-market.com","$70,000",0,"Graduate Degree","Professional","Y"
"BB16253","MR.","SHAUN","TANG","MR. SHAUN TANG",1969-10-13 00:00:00.000,"M","M","shaun5@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB16375","MR.","MIGUEL","EVANS","MR. MIGUEL EVANS",1959-03-11 00:00:00.000,"S","M","miguel43@mega-market.com","$70,000",2,"Graduate Degree","Professional","N"
"BB16386","MR.","BRUCE","SUAREZ","MR. BRUCE SUAREZ",1958-03-14 00:00:00.000,"M","M","bruce40@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB16862","MR.","KYLE","LOPEZ","MR. KYLE LOPEZ",1966-01-09 00:00:00.000,"S","M","kyle49@mega-market.com","$70,000",4,"Graduate Degree","Professional","N"
"BB16863","MR.","XAVIER","ROBERTS","MR. XAVIER ROBERTS",1966-03-14 00:00:00.000,"S","M","xavier36@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB16989","MR.","JAMES","GRIFFIN","MR. JAMES GRIFFIN",1959-10-26 00:00:00.000,"S","M","james36@mega-market.com","$70,000",2,"Graduate Degree","Professional","N"
"BB17452","MR.","ISAIAH","MURPHY","MR. ISAIAH MURPHY",1971-07-21 00:00:00.000,"S","M","isaiah14@mega-market.com","$70,000",3,"Graduate Degree","Professional","N"
"BB17461","MR.","BLAKE","JOHNSON","MR. BLAKE JOHNSON",1970-09-27 00:00:00.000,"S","M","blake0@mega-market.com","$70,000",4,"Graduate Degree","Professional","Y"
"BB17629","MR.","SAMUEL","GONZALES","MR. SAMUEL GONZALES",1971-11-06 00:00:00.000,"M","M","samuel16@mega-market.com","$70,000",2,"Graduate Degree","Professional","Y"
"BB17824","MR.","XAVIER","HAYES","MR. XAVIER HAYES",1969-10-26 00:00:00.000,"S","M","xavier63@mega-market.com","$70,000",5,"Graduate Degree","Professional","N"
"BB17946","MR.","BENJAMIN","PERRY","MR. BENJAMIN PERRY",1959-06-17 00:00:00.000,"S","M","benjamin8@mega-market.com","$70,000",2,"Graduate Degree","Professional","N"
"BB17952","MR.","JAY","ALVAREZ","MR. JAY ALVAREZ",1958-05-04 00:00:00.000,"M","M","jay34@mega-market.com","$70,000",5,"Graduate Degree","Professional","Y"
"BB10594","MR.","JESSE","MORRIS","MR. JESSE MORRIS",1930-12-17 00:00:00.000,"S","M","jesse19@mega-market.com","$70,000",5,"Graduate Degree","Skilled Manual","Y"
"BB10640","MR.","THOMAS","THOMPSON","MR. THOMAS THOMPSON",1971-04-24 00:00:00.000,"M","M","thomas77@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","N"
"BB11440","MR.","ELIJAH","FLORES","MR. ELIJAH FLORES",1971-10-03 00:00:00.000,"S","M","elijah16@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","Y"
"BB11895","MR.","JUAN","RIVERA","MR. JUAN RIVERA",1971-02-08 00:00:00.000,"M","M","juan27@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","Y"
"BB11898","MR.","RICHARD","WHITE","MR. RICHARD WHITE",1971-03-03 00:00:00.000,"M","M","richard53@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","Y"
"BB13628","MR.","XAVIER","GONZALES","MR. XAVIER GONZALES",1971-03-22 00:00:00.000,"S","M","xavier57@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","Y"
"BB13631","MR.","ERIC","ADAMS","MR. ERIC ADAMS",1971-02-03 00:00:00.000,"M","M","eric57@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","N"
"BB13632","MR.","SEAN","BAKER","MR. SEAN BAKER",1971-10-14 00:00:00.000,"M","M","sean39@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","Y"
"BB15123","MR.","BLAKE","WALKER","MR. BLAKE WALKER",1971-09-06 00:00:00.000,"S","M","blake23@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","Y"
"BB15125","MR.","CASEY","CARLSON","MR. CASEY CARLSON",1971-07-09 00:00:00.000,"M","M","casey42@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","Y"
"BB15886","MR.","ALEX","BAKER","MR. ALEX BAKER",1971-07-04 00:00:00.000,"M","M","alex36@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","Y"
"BB15889","MR.","JACKSON","CHEN","MR. JACKSON CHEN",1971-10-14 00:00:00.000,"M","M","jackson27@mega-market.com","$70,000",1,"Graduate Degree","Skilled Manual","N"
"BB168","MR.","CARL","ANDERSEN","MR. CARL ANDERSEN",1953-10-12 00:00:00.000,"M","M","carl12@mega-market.com","$70,000",2,"Graduate Degree","Management","Y"
"BB359","MR.","JOHNATHAN","VANCE","MR. JOHNATHAN VANCE",1933-03-03 00:00:00.000,"M","M","johnathan5@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB360","MR.","COLIN","LIN","MR. COLIN LIN",1933-04-04 00:00:00.000,"M","M","colin8@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB402","MR.","NOAH","COLEMAN","MR. NOAH COLEMAN",1935-02-02 00:00:00.000,"S","M","noah2@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB403","MR.","JON","LUO","MR. JON LUO",1935-03-03 00:00:00.000,"M","M","jon46@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB404","MR.","ORLANDO","VAZQUEZ","MR. ORLANDO VAZQUEZ",1936-04-01 00:00:00.000,"M","M","orlando14@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB418","MR.","TREVOR","JENKINS","MR. TREVOR JENKINS",1953-02-27 00:00:00.000,"S","M","trevor6@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB1130","MR.","RICARDO","NATH","MR. RICARDO NATH",1943-02-13 00:00:00.000,"M","M","ricardo17@mega-market.com","$70,000",2,"Graduate Degree","Management","Y"
"BB1229","MR.","COLIN","JAI","MR. COLIN JAI",1933-11-26 00:00:00.000,"M","M","colin34@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB1230","MR.","FRANKLIN","YANG","MR. FRANKLIN YANG",1933-03-15 00:00:00.000,"M","M","franklin5@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB1288","MR.","ADAM","HERNANDEZ","MR. ADAM HERNANDEZ",1953-01-15 00:00:00.000,"M","M","adam47@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB1291","MR.","RAFAEL","SHARMA","MR. RAFAEL SHARMA",1937-07-23 00:00:00.000,"M","M","rafael33@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB1790","MR.","IAN","LEWIS","MR. IAN LEWIS",1941-09-28 00:00:00.000,"M","M","ian19@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB2233","MR.","WILLIE","XU","MR. WILLIE XU",1943-02-07 00:00:00.000,"M","M","willie24@mega-market.com","$70,000",2,"Graduate Degree","Management","Y"
"BB2391","MR.","ADAM","ADAMS","MR. ADAM ADAMS",1953-03-22 00:00:00.000,"M","M","adam46@mega-market.com","$70,000",3,"Graduate Degree","Management","N"
"BB2543","MR.","HUNTER","HERNANDEZ","MR. HUNTER HERNANDEZ",1953-07-06 00:00:00.000,"M","M","hunter44@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB3306","MR.","JON","HE","MR. JON HE",1953-11-11 00:00:00.000,"M","M","jon39@mega-market.com","$70,000",2,"Graduate Degree","Management","Y"
"BB3529","MR.","JASON","WANG","MR. JASON WANG",1953-06-14 00:00:00.000,"M","M","jason22@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB3530","MR.","AIDAN","BUTLER","MR. AIDAN BUTLER",1953-10-17 00:00:00.000,"M","M","aidan15@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB3531","MR.","ISAAC","BAILEY","MR. ISAAC BAILEY",1953-11-03 00:00:00.000,"S","M","isaac15@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB3532","MR.","JUSTIN","PATTERSON","MR. JUSTIN PATTERSON",1953-05-26 00:00:00.000,"M","M","justin7@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
"BB4383","MR.","LOGAN","YANG","MR. LOGAN YANG",1933-04-07 00:00:00.000,"M","M","logan0@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB4434","MR.","JAY","CHANDRA","MR. JAY CHANDRA",1937-11-07 00:00:00.000,"S","M","jay8@mega-market.com","$70,000",4,"Graduate Degree","Management","Y"
"BB4440","MR.","ALVIN","LU","MR. ALVIN LU",1941-06-05 00:00:00.000,"S","M","alvin11@mega-market.com","$70,000",5,"Graduate Degree","Management","Y"
"BB5005","MR.","EDUARDO","RICHARDSON","MR. EDUARDO RICHARDSON",1953-05-25 00:00:00.000,"S","M","eduardo78@mega-market.com","$70,000",3,"Graduate Degree","Management","Y"
