CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
27750,"Carlos","Phillips","Phillips, Carlos",1976-06-10 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual",1,1,"1728 Woodside Ct.",2016-09-19 00:00:00.000,"5-10 Miles"
27751,"Zoe","Cooper","Cooper, Zoe",1976-11-05 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual",1,1,"1456 Lake Pl.",2016-05-30 00:00:00.000,"5-10 Miles"
27913,"Brittney","Zheng","Zheng, Brittney",1976-12-21 00:00:00.000,"M","F",40000,0,0,"Partial College","Skilled Manual",1,1,"7861 Yosemite Dr.",2016-08-12 00:00:00.000,"5-10 Miles"
28086,"Bridget","Anand","Anand, Bridget",1979-02-13 00:00:00.000,"S","F",40000,0,0,"Partial College","Skilled Manual",1,1,"313 Park Highlands",2016-04-10 00:00:00.000,"5-10 Miles"
28088,"Marshall","Lal","Lal, Marshall",1979-04-28 00:00:00.000,"M","M",40000,0,0,"Partial College","Skilled Manual",1,1,"9666 Northridge Ct.",2014-03-06 00:00:00.000,"5-10 Miles"
28090,"Edward","Walker","Walker, Edward",1979-04-05 00:00:00.000,"M","M",40000,0,0,"Partial College","Skilled Manual",1,1,"5043 San Antonio",2016-04-03 00:00:00.000,"5-10 Miles"
28863,"Allison","Bell","Bell, Allison",1976-12-26 00:00:00.000,"M","F",40000,0,0,"Partial College","Skilled Manual",1,1,"2151 Twincreek Ct",,"5-10 Miles"
29050,"Jack","Russell","Russell, Jack",1979-07-22 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual",1,1,"1733 Thistle Circle",2016-12-12 00:00:00.000,"5-10 Miles"
29052,"Ian","Peterson","Peterson, Ian",1979-02-04 00:00:00.000,"S","M",40000,0,0,"Partial College","Skilled Manual",1,1,"9147 Weber Bryan",2016-04-03 00:00:00.000,"5-10 Miles"
11684,"Devin","Parker","Parker, Devin",1965-10-01 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"4024 Calhoun Court",2016-07-02 00:00:00.000,"2-5 Miles"
11686,"Luke","Edwards","Edwards, Luke",1965-04-13 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"4895 Hickory Drive",2016-03-09 00:00:00.000,"2-5 Miles"
11691,"Kaitlyn","Wilson","Wilson, Kaitlyn",1964-01-03 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"24 Roslyn Drive",2016-02-12 00:00:00.000,"2-5 Miles"
11810,"Antonio","Washington","Washington, Antonio",1967-01-07 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"7095 Curletto Dr.",2014-10-22 00:00:00.000,"2-5 Miles"
11811,"Abigail","Brooks","Brooks, Abigail",1967-06-15 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"1617 Crossbow Way",2014-10-17 00:00:00.000,"2-5 Miles"
11832,"Zoe","Murphy","Murphy, Zoe",1965-04-05 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"3426 Calhoun Court",2016-02-22 00:00:00.000,"2-5 Miles"
12915,"Kaitlyn","Alexander","Alexander, Kaitlyn",1967-03-20 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"5826 Norman Avenue",2014-12-12 00:00:00.000,"2-5 Miles"
12936,"Renee","Moreno","Moreno, Renee",1965-03-27 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"6743 E. Leland",2016-09-28 00:00:00.000,"2-5 Miles"
12947,"Isaiah","Sanchez","Sanchez, Isaiah",1964-02-17 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"5340 Greenwood Circle",2015-01-02 00:00:00.000,"2-5 Miles"
13882,"Mariah","Russell","Russell, Mariah",1967-10-16 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"2292 Springlake Drive",2015-08-13 00:00:00.000,"2-5 Miles"
13883,"Brandon","Lal","Lal, Brandon",1967-04-17 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"3577 Pembroke Court",2015-08-19 00:00:00.000,"2-5 Miles"
13884,"Jada","Rogers","Rogers, Jada",1967-06-01 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"8175 Tri-state Ave.",2015-08-10 00:00:00.000,"2-5 Miles"
14580,"Kyle","Diaz","Diaz, Kyle",1967-03-17 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"6299 Elmonte Drive",2014-03-16 00:00:00.000,"2-5 Miles"
14638,"Blake","Scott","Scott, Blake",1960-08-21 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"4265 Boxwood Dr",2016-12-20 00:00:00.000,"2-5 Miles"
15502,"Nathaniel","Howard","Howard, Nathaniel",1967-10-19 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"91 Yukon St.",2015-07-16 00:00:00.000,"2-5 Miles"
15523,"Jonathan","Yang","Yang, Jonathan",1964-02-08 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"1481 Bent Street",2015-08-08 00:00:00.000,"2-5 Miles"
16088,"Bryce","Sanders","Sanders, Bryce",1967-07-10 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"1870 Blue Ridge Dr.",2016-05-22 00:00:00.000,"2-5 Miles"
16130,"Mike","Seamans","Seamans, Mike",1960-12-24 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"4678 Cardinal Dr.",2016-09-14 00:00:00.000,"2-5 Miles"
16131,"Albert","Romero","Romero, Albert",1960-05-14 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"45 Linton Terr.",2016-11-08 00:00:00.000,"2-5 Miles"
16984,"Rodney","Moreno","Moreno, Rodney",1965-01-04 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"7585 St. George Dr",2016-05-16 00:00:00.000,"2-5 Miles"
17586,"Cassidy","Patterson","Patterson, Cassidy",1967-06-27 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"3844 Lodge Drive",2016-10-07 00:00:00.000,"2-5 Miles"
17607,"Frederick","Gonzalez","Gonzalez, Frederick",1965-04-15 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"6569 Endriss",2016-09-02 00:00:00.000,"2-5 Miles"
17621,"Brianna","Price","Price, Brianna",1963-08-02 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"2775 Robinson Ave.",2016-08-20 00:00:00.000,"2-5 Miles"
17863,"Bailey","Cooper","Cooper, Bailey",1960-04-19 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"4666 Sierra Ridge",2016-09-04 00:00:00.000,"2-5 Miles"
18053,"Stefanie","Smith","Smith, Stefanie",1960-10-07 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"3605 Sinclair Ave.",2016-02-15 00:00:00.000,"2-5 Miles"
18564,"John","Moore","Moore, John",1967-05-07 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"5117 Oak Creek Ct.",2016-11-01 00:00:00.000,"2-5 Miles"
18587,"Monica","Arun","Arun, Monica",1965-08-04 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"1747 Corte Segundo",2016-10-19 00:00:00.000,"2-5 Miles"
18588,"Isabella","Rogers","Rogers, Isabella",1965-11-18 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"1946 Valley Crest Drive",2016-10-05 00:00:00.000,"2-5 Miles"
18599,"Kyle","Simmons","Simmons, Kyle",1964-04-08 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"9249 Martin St",2016-05-11 00:00:00.000,"2-5 Miles"
19125,"Cameron","Russell","Russell, Cameron",1967-07-22 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"7544 Stanford Street",2016-12-03 00:00:00.000,"2-5 Miles"
19131,"Mason","Blue","Blue, Mason",1967-10-26 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"2225 Ashford Court",2016-12-14 00:00:00.000,"2-5 Miles"
19149,"Sean","Parker","Parker, Sean",1964-03-20 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"2841 Macarthur Ave.",2016-07-09 00:00:00.000,"2-5 Miles"
19397,"Terry","Shen","Shen, Terry",1960-08-27 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"9421 Thissen Court",2016-09-10 00:00:00.000,"2-5 Miles"
19398,"Dylan","Gonzales","Gonzales, Dylan",1960-10-09 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"8531 Doncaster Dr",2016-11-12 00:00:00.000,"2-5 Miles"
19399,"Anthony","Brown","Brown, Anthony",1960-10-10 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"6960 Lakewood Court",2016-05-03 00:00:00.000,"2-5 Miles"
19525,"Hannah","Flores","Flores, Hannah",1960-05-24 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"1191 Rhoda Way",2016-09-13 00:00:00.000,"2-5 Miles"
19999,"Danielle","Brooks","Brooks, Danielle",1967-01-16 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"71 Tobi Drive",2016-04-03 00:00:00.000,"2-5 Miles"
20016,"Katherine","Kelly","Kelly, Katherine",1965-08-04 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"1747 Corte Segundo",2016-08-12 00:00:00.000,"2-5 Miles"
20017,"Anna","Sanders","Sanders, Anna",1965-10-15 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"4191 Yosemite Dr",2016-12-27 00:00:00.000,"2-5 Miles"
20024,"Fernando","Miller","Miller, Fernando",1964-11-10 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"9736 Montana",2016-05-01 00:00:00.000,"2-5 Miles"
20025,"Bryce","Bell","Bell, Bryce",1964-09-22 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"475 Grant St.",2016-11-13 00:00:00.000,"2-5 Miles"
20669,"Rachel","Ross","Ross, Rachel",1967-04-07 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"4519 Sequoia Drive",2015-06-08 00:00:00.000,"2-5 Miles"
20686,"Lucas","Nelson","Nelson, Lucas",1965-04-07 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"8634 Valley Blvd.",2016-08-05 00:00:00.000,"2-5 Miles"
20687,"Rebecca","Campbell","Campbell, Rebecca",1965-02-04 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"9750 W. Watson Court",2016-10-27 00:00:00.000,"2-5 Miles"
21604,"Melanie","Howard","Howard, Melanie",1967-05-18 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"7136 Almond Drive",2016-11-17 00:00:00.000,"2-5 Miles"
21628,"Kelli","Xu","Xu, Kelli",1965-08-21 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"1177 Oily Road",2016-09-08 00:00:00.000,"2-5 Miles"
21637,"Richard","Lewis","Lewis, Richard",1964-04-20 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"5061 Athecton Circle",2016-11-16 00:00:00.000,"2-5 Miles"
21638,"Olivia","Harris","Harris, Olivia",1964-11-02 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"6955 W. Buchanan",2016-11-10 00:00:00.000,"2-5 Miles"
22259,"Dalton","Mitchell","Mitchell, Dalton",1967-11-02 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"9461 Rose Ave",2016-01-12 00:00:00.000,"2-5 Miles"
22273,"Patricia","Rodriguez","Rodriguez, Patricia",1965-09-08 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"417 Silver Oak Pl",2016-01-21 00:00:00.000,"2-5 Miles"
22274,"Adam","Chen","Chen, Adam",1965-09-18 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"2489 Teakwood Drive",2016-01-25 00:00:00.000,"2-5 Miles"
22275,"Ian","Bailey","Bailey, Ian",1965-02-19 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"7107 Kingsford Dr.",2016-02-12 00:00:00.000,"2-5 Miles"
22276,"Gabriella","Gray","Gray, Gabriella",1965-06-07 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"218 Baxter Court",2016-02-06 00:00:00.000,"2-5 Miles"
22277,"Arianna","Torres","Torres, Arianna",1965-07-25 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"4046 Maywood Lane",,"2-5 Miles"
23191,"Gilbert","Raji","Raji, Gilbert",1965-11-11 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"1710 Bouncing Road",2016-07-16 00:00:00.000,"2-5 Miles"
23205,"Katherine","Sanders","Sanders, Katherine",1964-08-25 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"5205 Sunview Terrace",2016-05-10 00:00:00.000,"2-5 Miles"
23206,"Jackson","Lal","Lal, Jackson",1964-04-16 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"3146 Cougar Way",2016-08-05 00:00:00.000,"2-5 Miles"
23364,"Natalie","Young","Young, Natalie",1964-06-28 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"3835 Chrisland Court",2016-04-09 00:00:00.000,"2-5 Miles"
23365,"Vanessa","Flores","Flores, Vanessa",1964-10-23 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"805 Seawind Dr",2016-09-09 00:00:00.000,"2-5 Miles"
23387,"Xavier","Perry","Perry, Xavier",1960-02-09 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"7709 Thissen Court",2016-06-11 00:00:00.000,"2-5 Miles"
23388,"Ana","Henderson","Henderson, Ana",1960-09-27 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"5464 Muy Verde Cr",2016-12-08 00:00:00.000,"2-5 Miles"
23887,"Mason","Carter","Carter, Mason",1965-09-01 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"1660 Bonifacio St.",2016-12-05 00:00:00.000,"2-5 Miles"
24824,"Alexandria","Wood","Wood, Alexandria",1965-09-08 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"417 Silver Oak Pl",2015-01-18 00:00:00.000,"2-5 Miles"
25067,"Melanie","Butler","Butler, Melanie",1964-11-12 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"6398 Joyce Dr",2016-12-25 00:00:00.000,"2-5 Miles"
25089,"Christy","Xie","Xie, Christy",1960-09-08 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"5102 Sycamore Drive",2016-09-24 00:00:00.000,"2-5 Miles"
25411,"Riley","Flores","Flores, Riley",1967-02-25 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"5407 Oakgrove",2016-06-11 00:00:00.000,"2-5 Miles"
25431,"Ann","Sanchez","Sanchez, Ann",1965-07-15 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"7125 Melinda Court",2016-11-06 00:00:00.000,"2-5 Miles"
25433,"Zachary","Kumar","Kumar, Zachary",1965-11-05 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"1907 Pinecrest Dr",2016-11-04 00:00:00.000,"2-5 Miles"
26322,"Justin","Zhang","Zhang, Justin",1967-09-14 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"4250 Park Tree Ct",2015-03-23 00:00:00.000,"2-5 Miles"
27448,"Marc","Romero","Romero, Marc",1965-05-02 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"7656 Ramsey Circle",2015-11-23 00:00:00.000,"2-5 Miles"
28151,"Katherine","Walker","Walker, Katherine",1963-04-12 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"5510 Chickpea Ct.",2016-06-30 00:00:00.000,"2-5 Miles"
28355,"Carlos","James","James, Carlos",1965-09-14 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",1,1,"2101 Costanza Dr.",2014-04-18 00:00:00.000,"2-5 Miles"
28848,"Justin","Butler","Butler, Justin",1967-07-26 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"1260 Mt. Washington Way",2015-02-14 00:00:00.000,"2-5 Miles"
28849,"Garrett","Murphy","Murphy, Garrett",1967-10-23 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"9186 West Boyd Rd.",2014-06-18 00:00:00.000,"2-5 Miles"
29131,"Brandon","Coleman","Coleman, Brandon",1964-05-16 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"5938 William Way",2016-12-12 00:00:00.000,"2-5 Miles"
29132,"Brianna","Cook","Cook, Brianna",1964-06-16 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",1,1,"2383 Pepper Drive",2014-06-24 00:00:00.000,"2-5 Miles"
11685,"Jose","Griffin","Griffin, Jose",1965-02-07 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional",0,1,"4769 Book Ct",2016-03-12 00:00:00.000,"0-1 Miles"
11687,"Cody","Torres","Torres, Cody",1965-07-13 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"3889 Castle Hill Road",2016-04-14 00:00:00.000,"0-1 Miles"
11692,"Caleb","Gonzales","Gonzales, Caleb",1964-06-19 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional",0,1,"2150 Pershing Dr",2016-07-08 00:00:00.000,"0-1 Miles"
11812,"Andrew","Rodriguez","Rodriguez, Andrew",1967-09-22 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional",0,1,"3997 Via De Luna",2014-10-05 00:00:00.000,"0-1 Miles"
11813,"Mary","Patterson","Patterson, Mary",1967-11-12 00:00:00.000,"M","F",40000,0,0,"Bachelors","Professional",0,1,"1102 Ravenwood",2014-10-18 00:00:00.000,"0-1 Miles"
11841,"Sean","Nelson","Nelson, Sean",1964-03-16 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional",0,1,"4594 Hill Drive",2016-05-21 00:00:00.000,"0-1 Miles"
12914,"Jill","Miller","Miller, Jill",1967-04-11 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"9425 Calle Verde Dr.",2016-07-07 00:00:00.000,"0-1 Miles"
12937,"Megan","Wilson","Wilson, Megan",1965-01-04 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"9444 Camelback Ct.",2016-08-05 00:00:00.000,"0-1 Miles"
12938,"Edward","Parker","Parker, Edward",1965-02-08 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"2693 Dance Court",2016-02-23 00:00:00.000,"0-1 Miles"
12951,"Blake","Simmons","Simmons, Blake",1963-12-06 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"1680 I St.",2016-03-30 00:00:00.000,"0-1 Miles"
12971,"Carl","Nara","Nara, Carl",1960-03-02 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional",0,1,"4945 Pennsylvania Blvd.",2016-07-12 00:00:00.000,"0-1 Miles"
13906,"Courtney","Evans","Evans, Courtney",1965-06-25 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"5086 Filling Ave.",2015-10-09 00:00:00.000,"0-1 Miles"
13914,"Abigail","Bell","Bell, Abigail",1964-10-23 00:00:00.000,"M","F",40000,0,0,"Bachelors","Professional",0,1,"7985 Center Street",2016-04-28 00:00:00.000,"0-1 Miles"
14581,"Kevin","Adams","Adams, Kevin",1967-10-21 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"7961 Red Maple Ct.",2014-03-06 00:00:00.000,"0-1 Miles"
15497,"Katelyn","Phillips","Phillips, Katelyn",1967-03-05 00:00:00.000,"M","F",40000,0,0,"Bachelors","Professional",0,1,"6084 Norris Court",2015-07-03 00:00:00.000,"0-1 Miles"
15520,"Desiree","Navarro","Navarro, Desiree",1965-06-19 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"611 Hilltop Dr.",2015-07-08 00:00:00.000,"0-1 Miles"
16084,"Allison","Wright","Wright, Allison",1967-11-17 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"4463 Temple Court",2016-12-17 00:00:00.000,"0-1 Miles"
16102,"Marcus","Alexander","Alexander, Marcus",1965-08-14 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"212 Pheasant Circle",2016-09-23 00:00:00.000,"0-1 Miles"
17608,"Carlos","Cooper","Cooper, Carlos",1965-07-15 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"7217 Mt. Wilson Way",2016-08-07 00:00:00.000,"0-1 Miles"
17609,"Charles","Davis","Davis, Charles",1965-07-05 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"2678 Village Pl",2016-08-02 00:00:00.000,"0-1 Miles"
17615,"Brittany","Long","Long, Brittany",1964-10-09 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"3533 Jam Way",2016-08-07 00:00:00.000,"0-1 Miles"
18054,"Jake","Zeng","Zeng, Jake",1960-10-06 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"4058 First Ave",2016-04-25 00:00:00.000,"0-1 Miles"
18589,"Anna","Stewart","Stewart, Anna",1965-07-05 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"2482 Buckingham Dr.",2016-11-18 00:00:00.000,"0-1 Miles"
18598,"Norimichi","Yonekura","Yonekura, Norimichi",1964-03-19 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"6130 Alderwood Lane",2016-11-19 00:00:00.000,"0-1 Miles"
19147,"Edward","Thomas","Thomas, Edward",1964-03-12 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional",0,1,"9275 Westwood Way",2016-06-07 00:00:00.000,"0-1 Miles"
19148,"Cody","Ramirez","Ramirez, Cody",1964-09-08 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"1247 Cardiff Dr.",2016-12-16 00:00:00.000,"0-1 Miles"
19160,"Sara","Perez","Perez, Sara",1963-03-25 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"9121 Monte Cresta Avenue",2016-01-23 00:00:00.000,"0-1 Miles"
20026,"Jasmine","Richardson","Richardson, Jasmine",1964-07-24 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"8929 Dayton Court",2016-05-21 00:00:00.000,"0-1 Miles"
20685,"Mariah","Powell","Powell, Mariah",1965-01-01 00:00:00.000,"M","F",40000,0,0,"Bachelors","Professional",0,1,"6011 Lindenwood Drive",2016-08-28 00:00:00.000,"0-1 Miles"
21145,"Mindy","Lal","Lal, Mindy",1960-06-02 00:00:00.000,"M","F",40000,0,0,"Bachelors","Professional",0,1,"9639 M St.",2016-11-03 00:00:00.000,"0-1 Miles"
21612,"Spencer","Foster","Foster, Spencer",1967-06-24 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"1750 Morengo Ct.",2016-07-16 00:00:00.000,"0-1 Miles"
21925,"Tabitha","Dominguez","Dominguez, Tabitha",1960-08-02 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"8108 Abbey Court",,"0-1 Miles"
22282,"Jonathan","Hughes","Hughes, Jonathan",1964-01-27 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"6706 Ridgeview Dr",2016-02-03 00:00:00.000,"0-1 Miles"
23171,"Ethan","Griffin","Griffin, Ethan",1967-12-28 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional",0,1,"8991 Temple Court",2016-05-08 00:00:00.000,"0-1 Miles"
23192,"Emily","Garcia","Garcia, Emily",1965-04-08 00:00:00.000,"M","F",40000,0,0,"Bachelors","Professional",0,1,"8180 Loveridge Circle",2016-09-08 00:00:00.000,"0-1 Miles"
23204,"Katherine","Mitchell","Mitchell, Katherine",1964-07-22 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"3014 Roanwood Way",2016-07-28 00:00:00.000,"0-1 Miles"
23389,"Jack","Perry","Perry, Jack",1960-09-25 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional",0,1,"1601 Crown Court",2016-04-30 00:00:00.000,"0-1 Miles"
23863,"Christian","Williams","Williams, Christian",1967-04-08 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"376 Amador Valley Blvd.",2016-06-12 00:00:00.000,"0-1 Miles"
23864,"Chloe","Jackson","Jackson, Chloe",1967-06-16 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"4399 Chickpea Ct.",2016-07-30 00:00:00.000,"0-1 Miles"
23896,"Megan","Peterson","Peterson, Megan",1964-07-21 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"5553 Kahrs Avenue",2016-12-17 00:00:00.000,"0-1 Miles"
24321,"Gabriel","Scott","Scott, Gabriel",1964-02-10 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"8859 Reliz Valley Road",2016-12-08 00:00:00.000,"0-1 Miles"
25090,"Ivan","Sara","Sara, Ivan",1960-07-02 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional",0,1,"1218 Woodside Court",2016-12-12 00:00:00.000,"0-1 Miles"
25091,"Jessie","Zeng","Zeng, Jessie",1960-01-11 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"8308 Fox Way",2016-04-09 00:00:00.000,"0-1 Miles"
25432,"Kellie","Gomez","Gomez, Kellie",1965-08-11 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"328 Birchbark Pl.",2016-07-17 00:00:00.000,"0-1 Miles"
26000,"Connor","Lopez","Lopez, Connor",1960-10-05 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"9073 Mayda Way",2016-06-03 00:00:00.000,"0-1 Miles"
26343,"Mariah","Washington","Washington, Mariah",1965-09-15 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"1271 Yosemite Circle",2015-04-06 00:00:00.000,"0-1 Miles"
26616,"Colin","Goel","Goel, Colin",1960-03-18 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional",0,1,"9330 Georgia Dr.",2015-06-19 00:00:00.000,"0-1 Miles"
27284,"Danielle","Bailey","Bailey, Danielle",1967-03-04 00:00:00.000,"M","F",40000,0,0,"Bachelors","Professional",0,1,"9372 Colfax Street",2016-05-25 00:00:00.000,"0-1 Miles"
27531,"Abigail","Bailey","Bailey, Abigail",1964-02-12 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional",0,1,"2431 Keith Court",2015-12-15 00:00:00.000,"0-1 Miles"
28354,"Ian","Wilson","Wilson, Ian",1965-06-22 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"1936 Bayberry Drive",2014-08-26 00:00:00.000,"0-1 Miles"
28668,"Jeremy","Parker","Parker, Jeremy",1967-09-08 00:00:00.000,"S","M",40000,0,0,"Bachelors","Professional",0,1,"1811 Cashew Lane",2016-03-24 00:00:00.000,"0-1 Miles"
