OrderDate,OrderNumber,ProductKey,Manager,Channel,Quantity,UnitPrice,Sales Amount,SalespersonKey,Salesperson,Supervisor
2020-02-02 00:00:00.000,1811618,668,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-02-03 00:00:00.000,1792489,668,"Gabriel Azevedo","Distributor",6,3.15,18.9,265,"Julio Lima","Diogo Carvalho"
2020-02-07 00:00:00.000,1881363,668,"Gabriel Azevedo","Distributor",6,3.28,19.68,265,"Julio Lima","Diogo Carvalho"
2020-02-08 00:00:00.000,1805850,668,"Gabriel Azevedo","Distributor",6,3.04,18.240000000000002,265,"Julio Lima","Diogo Carvalho"
2020-02-10 00:00:00.000,1784713,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-02-16 00:00:00.000,1884597,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-02-18 00:00:00.000,1835664,668,"Gabriel Azevedo","Distributor",6,3.15,18.9,265,"Julio Lima","Diogo Carvalho"
2020-02-19 00:00:00.000,1877196,668,"Gabriel Azevedo","Distributor",6,3.28,19.68,265,"Julio Lima","Diogo Carvalho"
2020-02-22 00:00:00.000,1844340,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-02-26 00:00:00.000,1868606,668,"Gabriel Azevedo","Distributor",6,3.85,23.1,265,"Julio Lima","Diogo Carvalho"
2020-02-27 00:00:00.000,1853743,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-02-28 00:00:00.000,1877186,668,"Gabriel Azevedo","Distributor",6,3.21,19.259999999999998,265,"Julio Lima","Diogo Carvalho"
2020-03-05 00:00:00.000,1801354,668,"Gabriel Azevedo","Distributor",6,2.97,17.82,265,"Julio Lima","Diogo Carvalho"
2020-03-07 00:00:00.000,1853584,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-03-07 00:00:00.000,1908613,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-03-08 00:00:00.000,1908697,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-03-10 00:00:00.000,1868749,668,"Gabriel Azevedo","Distributor",6,3.9,23.4,265,"Julio Lima","Diogo Carvalho"
2020-03-10 00:00:00.000,1868892,668,"Gabriel Azevedo","Distributor",6,3.88,23.28,265,"Julio Lima","Diogo Carvalho"
2020-03-11 00:00:00.000,1908753,668,"Gabriel Azevedo","Distributor",6,3.18,19.080000000000002,265,"Julio Lima","Diogo Carvalho"
2020-03-12 00:00:00.000,1858306,668,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-03-12 00:00:00.000,1884659,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-03-13 00:00:00.000,1884590,668,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-03-14 00:00:00.000,1824194,668,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-03-15 00:00:00.000,1815988,668,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-03-18 00:00:00.000,1844373,668,"Gabriel Azevedo","Distributor",6,3.14,18.84,265,"Julio Lima","Diogo Carvalho"
2020-03-18 00:00:00.000,1916487,668,"Gabriel Azevedo","Distributor",6,2.9,17.4,265,"Julio Lima","Diogo Carvalho"
2020-03-18 00:00:00.000,1924567,668,"Gabriel Azevedo","Distributor",6,3.18,19.080000000000002,265,"Julio Lima","Diogo Carvalho"
2020-03-19 00:00:00.000,1853616,668,"Gabriel Azevedo","Distributor",6,3.15,18.9,265,"Julio Lima","Diogo Carvalho"
2020-03-21 00:00:00.000,1908804,668,"Gabriel Azevedo","Distributor",6,2.94,17.64,265,"Julio Lima","Diogo Carvalho"
2020-03-21 00:00:00.000,1916267,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-03-22 00:00:00.000,1924586,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-03-24 00:00:00.000,1829352,668,"Gabriel Azevedo","Distributor",6,3.18,19.080000000000002,265,"Julio Lima","Diogo Carvalho"
2020-03-24 00:00:00.000,1868698,668,"Gabriel Azevedo","Distributor",6,3.9,23.4,265,"Julio Lima","Diogo Carvalho"
2020-03-27 00:00:00.000,1908832,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-04-04 00:00:00.000,1847835,668,"Gabriel Azevedo","Distributor",6,2.84,17.04,265,"Julio Lima","Diogo Carvalho"
2020-04-05 00:00:00.000,1839066,668,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-04-07 00:00:00.000,1921435,668,"Gabriel Azevedo","Distributor",6,3.18,19.080000000000002,265,"Julio Lima","Diogo Carvalho"
2020-04-07 00:00:00.000,1942483,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-04-08 00:00:00.000,1938052,668,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-04-11 00:00:00.000,1868938,668,"Gabriel Azevedo","Distributor",6,3.92,23.52,265,"Julio Lima","Diogo Carvalho"
2020-04-11 00:00:00.000,1886633,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-04-14 00:00:00.000,1881463,668,"Gabriel Azevedo","Distributor",6,3.41,20.46,265,"Julio Lima","Diogo Carvalho"
2020-04-14 00:00:00.000,1928861,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-04-16 00:00:00.000,1889882,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-04-19 00:00:00.000,1921490,668,"Gabriel Azevedo","Distributor",6,2.86,17.16,265,"Julio Lima","Diogo Carvalho"
2020-04-22 00:00:00.000,1864723,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-04-22 00:00:00.000,1908851,668,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-04-22 00:00:00.000,1942408,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-04-24 00:00:00.000,1868573,668,"Gabriel Azevedo","Distributor",6,3.88,23.28,265,"Julio Lima","Diogo Carvalho"
2020-04-25 00:00:00.000,1864879,668,"Gabriel Azevedo","Distributor",6,3.18,19.080000000000002,265,"Julio Lima","Diogo Carvalho"
2020-04-29 00:00:00.000,1912731,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-05-01 00:00:00.000,1956408,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-05-02 00:00:00.000,1921537,668,"Gabriel Azevedo","Distributor",6,3.08,18.48,265,"Julio Lima","Diogo Carvalho"
2020-05-02 00:00:00.000,1928717,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-05-02 00:00:00.000,1928771,668,"Gabriel Azevedo","Distributor",6,3.32,19.919999999999998,265,"Julio Lima","Diogo Carvalho"
2020-05-03 00:00:00.000,1908800,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-05-03 00:00:00.000,1938139,668,"Gabriel Azevedo","Distributor",6,3.19,19.14,265,"Julio Lima","Diogo Carvalho"
2020-05-03 00:00:00.000,1964202,668,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-05-04 00:00:00.000,1861606,668,"Gabriel Azevedo","Distributor",6,3.18,19.080000000000002,265,"Julio Lima","Diogo Carvalho"
2020-05-05 00:00:00.000,1928829,668,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-05-06 00:00:00.000,1864937,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-05-09 00:00:00.000,1899541,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-05-10 00:00:00.000,1938044,668,"Gabriel Azevedo","Distributor",6,3.04,18.240000000000002,265,"Julio Lima","Diogo Carvalho"
2020-05-11 00:00:00.000,1949084,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-05-11 00:00:00.000,1969229,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-05-12 00:00:00.000,1921385,668,"Gabriel Azevedo","Distributor",6,2.94,17.64,265,"Julio Lima","Diogo Carvalho"
2020-05-13 00:00:00.000,1881408,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-05-14 00:00:00.000,1861463,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-05-17 00:00:00.000,1959683,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-05-18 00:00:00.000,1969465,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-05-19 00:00:00.000,1921369,668,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-05-19 00:00:00.000,1952053,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-05-24 00:00:00.000,1924507,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-05-24 00:00:00.000,1975076,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-05-24 00:00:00.000,1975239,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-05-25 00:00:00.000,1969275,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-05-26 00:00:00.000,1884692,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-05-27 00:00:00.000,1942629,668,"Gabriel Azevedo","Distributor",6,3.28,19.68,265,"Julio Lima","Diogo Carvalho"
2020-05-27 00:00:00.000,1964186,668,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-05-27 00:00:00.000,1975023,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-05-28 00:00:00.000,1921333,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-05-28 00:00:00.000,1971819,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-05-29 00:00:00.000,1916206,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-05-29 00:00:00.000,1938101,668,"Gabriel Azevedo","Distributor",6,3.18,19.080000000000002,265,"Julio Lima","Diogo Carvalho"
2020-05-30 00:00:00.000,1912847,668,"Gabriel Azevedo","Distributor",6,2.98,17.88,265,"Julio Lima","Diogo Carvalho"
2020-06-02 00:00:00.000,1916337,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-06-02 00:00:00.000,1959701,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-06-02 00:00:00.000,1974967,668,"Gabriel Azevedo","Distributor",6,3.28,19.68,265,"Julio Lima","Diogo Carvalho"
2020-06-04 00:00:00.000,1884583,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-06-07 00:00:00.000,1899509,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-06-07 00:00:00.000,1932817,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-06-08 00:00:00.000,1975410,668,"Gabriel Azevedo","Distributor",6,3.22,19.32,265,"Julio Lima","Diogo Carvalho"
2020-06-10 00:00:00.000,1903439,668,"Gabriel Azevedo","Distributor",6,2.94,17.64,265,"Julio Lima","Diogo Carvalho"
2020-06-10 00:00:00.000,1986368,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-06-11 00:00:00.000,1942608,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-06-11 00:00:00.000,1959529,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-06-12 00:00:00.000,1895001,668,"Gabriel Azevedo","Distributor",6,2.96,17.759999999999998,265,"Julio Lima","Diogo Carvalho"
2020-06-14 00:00:00.000,1975269,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-06-15 00:00:00.000,1921390,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-06-15 00:00:00.000,1924620,668,"Gabriel Azevedo","Distributor",6,3.08,18.48,265,"Julio Lima","Diogo Carvalho"
2020-06-16 00:00:00.000,1928737,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-06-16 00:00:00.000,1932776,668,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-06-17 00:00:00.000,1928762,668,"Gabriel Azevedo","Distributor",6,3.18,19.080000000000002,265,"Julio Lima","Diogo Carvalho"
2020-06-18 00:00:00.000,1903486,668,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-06-19 00:00:00.000,1942619,668,"Gabriel Azevedo","Distributor",6,3.24,19.44,265,"Julio Lima","Diogo Carvalho"
2020-06-21 00:00:00.000,1978802,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-06-21 00:00:00.000,1986313,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-06-22 00:00:00.000,2005093,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-06-25 00:00:00.000,1964491,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-06-25 00:00:00.000,1986361,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-06-26 00:00:00.000,2002793,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-06-28 00:00:00.000,2005108,668,"Gabriel Azevedo","Distributor",6,3.44,20.64,265,"Julio Lima","Diogo Carvalho"
2020-06-28 00:00:00.000,2009037,668,"Gabriel Azevedo","Distributor",6,3.27,19.62,265,"Julio Lima","Diogo Carvalho"
2020-06-29 00:00:00.000,1949099,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-06-30 00:00:00.000,1971802,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-01 00:00:00.000,1928796,668,"Gabriel Azevedo","Distributor",6,3.08,18.48,265,"Julio Lima","Diogo Carvalho"
2020-07-01 00:00:00.000,1949012,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-01 00:00:00.000,2018332,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-07-04 00:00:00.000,1924635,668,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-07-04 00:00:00.000,1932718,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-07-04 00:00:00.000,1938029,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-07-05 00:00:00.000,1924618,668,"Gabriel Azevedo","Distributor",6,3.11,18.66,265,"Julio Lima","Diogo Carvalho"
2020-07-05 00:00:00.000,1942403,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-08 00:00:00.000,2013207,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-07-09 00:00:00.000,2032581,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-07-10 00:00:00.000,1949197,668,"Gabriel Azevedo","Distributor",6,3.28,19.68,265,"Julio Lima","Diogo Carvalho"
2020-07-11 00:00:00.000,1956214,668,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-07-13 00:00:00.000,1928816,668,"Gabriel Azevedo","Distributor",6,2.69,16.14,265,"Julio Lima","Diogo Carvalho"
2020-07-13 00:00:00.000,1952042,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-07-15 00:00:00.000,1975086,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-15 00:00:00.000,1975481,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-15 00:00:00.000,1978819,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-16 00:00:00.000,2036118,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-07-18 00:00:00.000,1971736,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-07-18 00:00:00.000,2032621,668,"Gabriel Azevedo","Distributor",6,2.88,17.28,265,"Julio Lima","Diogo Carvalho"
2020-07-18 00:00:00.000,2032652,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-23 00:00:00.000,2040562,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-07-25 00:00:00.000,2032529,668,"Gabriel Azevedo","Distributor",6,3.28,19.68,265,"Julio Lima","Diogo Carvalho"
2020-07-28 00:00:00.000,1975185,668,"Gabriel Azevedo","Distributor",6,3.14,18.84,265,"Julio Lima","Diogo Carvalho"
2020-07-28 00:00:00.000,1975295,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-07-28 00:00:00.000,2057033,668,"Gabriel Azevedo","Distributor",6,3.21,19.259999999999998,265,"Julio Lima","Diogo Carvalho"
2020-07-29 00:00:00.000,1997896,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-07-29 00:00:00.000,2021496,668,"Gabriel Azevedo","Distributor",6,3.22,19.32,265,"Julio Lima","Diogo Carvalho"
2020-08-01 00:00:00.000,1983233,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-08-02 00:00:00.000,1975279,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-08-04 00:00:00.000,1952019,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-08-06 00:00:00.000,1986371,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-08-07 00:00:00.000,2036072,668,"Gabriel Azevedo","Distributor",6,3.07,18.419999999999998,265,"Julio Lima","Diogo Carvalho"
2020-08-08 00:00:00.000,2018150,668,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-08-09 00:00:00.000,2060748,668,"Gabriel Azevedo","Distributor",6,3.44,20.64,265,"Julio Lima","Diogo Carvalho"
2020-08-12 00:00:00.000,1978674,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-08-12 00:00:00.000,2008935,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-08-14 00:00:00.000,2072780,668,"Gabriel Azevedo","Distributor",6,3.14,18.84,265,"Julio Lima","Diogo Carvalho"
2020-08-15 00:00:00.000,1978747,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-08-17 00:00:00.000,2028181,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-08-19 00:00:00.000,2036168,668,"Gabriel Azevedo","Distributor",6,2.88,17.28,265,"Julio Lima","Diogo Carvalho"
2020-08-23 00:00:00.000,1978612,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-08-23 00:00:00.000,2008925,668,"Gabriel Azevedo","Distributor",6,3.41,20.46,265,"Julio Lima","Diogo Carvalho"
2020-08-24 00:00:00.000,2072112,668,"Gabriel Azevedo","Distributor",6,2.97,17.82,265,"Julio Lima","Diogo Carvalho"
2020-08-26 00:00:00.000,2044340,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-08-27 00:00:00.000,2018224,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-08-29 00:00:00.000,2092649,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-08-30 00:00:00.000,2040638,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-08-30 00:00:00.000,2064368,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-08-31 00:00:00.000,2040647,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-09-02 00:00:00.000,2051641,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-09-06 00:00:00.000,2013217,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-09-06 00:00:00.000,2051776,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-09-07 00:00:00.000,2002550,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-09-07 00:00:00.000,2057103,668,"Gabriel Azevedo","Distributor",6,3.28,19.68,265,"Julio Lima","Diogo Carvalho"
2020-09-08 00:00:00.000,2025895,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-09-08 00:00:00.000,2061087,668,"Gabriel Azevedo","Distributor",6,3.41,20.46,265,"Julio Lima","Diogo Carvalho"
2020-09-10 00:00:00.000,2088809,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-09-13 00:00:00.000,2097983,668,"Gabriel Azevedo","Distributor",6,3.22,19.32,265,"Julio Lima","Diogo Carvalho"
2020-09-14 00:00:00.000,2036083,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-09-20 00:00:00.000,2040592,668,"Gabriel Azevedo","Distributor",6,3.21,19.259999999999998,265,"Julio Lima","Diogo Carvalho"
2020-09-20 00:00:00.000,2119560,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-09-21 00:00:00.000,2036161,668,"Gabriel Azevedo","Distributor",6,2.85,17.1,265,"Julio Lima","Diogo Carvalho"
2020-09-21 00:00:00.000,2092643,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-09-22 00:00:00.000,2044502,668,"Gabriel Azevedo","Distributor",6,2.99,17.94,265,"Julio Lima","Diogo Carvalho"
2020-09-22 00:00:00.000,2052041,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-09-22 00:00:00.000,2104608,668,"Gabriel Azevedo","Distributor",6,3.44,20.64,265,"Julio Lima","Diogo Carvalho"
2020-09-23 00:00:00.000,2048757,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-09-25 00:00:00.000,2048844,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-09-28 00:00:00.000,2002489,668,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-09-28 00:00:00.000,2004986,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-09-28 00:00:00.000,2008813,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-10-01 00:00:00.000,2018295,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-10-01 00:00:00.000,2072471,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-10-01 00:00:00.000,2114642,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-10-01 00:00:00.000,2119108,668,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-10-02 00:00:00.000,2008900,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-10-02 00:00:00.000,2119265,668,"Gabriel Azevedo","Distributor",6,3.31,19.86,265,"Julio Lima","Diogo Carvalho"
2020-10-03 00:00:00.000,2036162,668,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-10-03 00:00:00.000,2051623,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-10-03 00:00:00.000,2072646,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-10-07 00:00:00.000,2088681,668,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-10-08 00:00:00.000,2139316,668,"Gabriel Azevedo","Distributor",6,3.14,18.84,265,"Julio Lima","Diogo Carvalho"
2020-10-09 00:00:00.000,2104848,668,"Gabriel Azevedo","Distributor",6,2.92,17.52,265,"Julio Lima","Diogo Carvalho"
2020-10-09 00:00:00.000,2128528,668,"Gabriel Azevedo","Distributor",6,3.22,19.32,265,"Julio Lima","Diogo Carvalho"
2020-10-13 00:00:00.000,2056997,668,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-10-16 00:00:00.000,2021265,668,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
