Customer_Id,Customer_Fname,Customer_Lname,Customer_Segment,Phone,Zip_code,City,Country,State_Prefecture,Region,District
4834,"Shirley","Miller","Company",951940214,"61204","Rock Island"," USA"," IL","Central","District #27"
4294,"Christopher","Espinoza","Private",956375238,"61237","Buffalo Prairie"," USA"," IL","Central","District #27"
1313,"Terry","Lawson","Private",938132945,"61262","Lynn Center"," USA"," IL","Central","District #27"
703,"Joan","Kelly","Private",930751806,"61322","Depue"," USA"," IL","Central","District #27"
1997,"Amy","Callahan","Private",955817607,"61331","Lee Center"," USA"," IL","Central","District #27"
4147,"Karen","Gillespie","Company",952928126,"61341","Marseilles"," USA"," IL","Central","District #27"
462,"Sean","Skinner","Private",938190809,"61350","Ottawa"," USA"," IL","Central","District #27"
1494,"Rebecca","Ortiz","Private",936544065,"61362","Spring Valley"," USA"," IL","Central","District #27"
3253,"Kevin","Patel","Private",953974551,"61362","Spring Valley"," USA"," IL","Central","District #27"
1093,"Julia","Bowers","Company",934579299,"61367","Sublette"," USA"," IL","Central","District #27"
2807,"Brittany","Waller","Company",957436667,"61377","Wenona"," USA"," IL","Central","District #27"
6323,"Gerald","Roberts","Company",958269813,"61459","Marietta"," USA"," IL","Central","District #29"
3744,"Michael","Hancock","Private",953091848,"61478","Smithshire"," USA"," IL","Central","District #29"
5880,"Jennifer","Kerr","Company",953245045,"61485","Victoria"," USA"," IL","Central","District #29"
6455,"Ethan","Brown","Company",958045212,"61486","Viola"," USA"," IL","Central","District #27"
7260,"Nathan","Gilmore","Company",959089297,"61529","Elmwood"," USA"," IL","Central","District #29"
5093,"Sara","Rice","Private",955165893,"61535","Groveland"," USA"," IL","Central","District #29"
2226,"Jonathan","Nash","Company",953365357,"61572","Yates City"," USA"," IL","Central","District #29"
6030,"Alexander","Adams","Private",951876948,"61601","Peoria"," USA"," IL","Central","District #29"
3503,"Kathryn","Davis","Private",951089416,"61727","Clinton"," USA"," IL","Central","District #29"
408,"Elizabeth","Raymond","Company",936676349,"61731","Cropsey"," USA"," IL","Central","District #29"
427,"Paul","Brown","Private",935212168,"61758","Merna"," USA"," IL","Central","District #29"
4336,"David","Reed","Private",954756626,"61855","Milmine"," USA"," IL","Central","District #29"
2580,"Carolyn","Rowland","Company",953689157,"62014","Bunker Hill"," USA"," IL","Central","District #29"
6765,"Brittany","Ryan","Private",953018236,"62018","Cottage Hills"," USA"," IL","Central","District #29"
5249,"Robert","Huffman","Company",954872783,"62023","Eagarville"," USA"," IL","Central","District #29"
484,"Shirley","Richardson","Company",937092618,"62040","Granite City"," USA"," IL","Central","District #29"
5618,"Victoria","Morales","Company",953766186,"62048","Hartford"," USA"," IL","Central","District #29"
4510,"Rachel","Cochran","Private",954656188,"62052","Jerseyville"," USA"," IL","Central","District #29"
7889,"Michelle","Spence","Company",954081996,"62052","Jerseyville"," USA"," IL","Central","District #29"
6833,"Matthew","Watkins","Private",952513070,"62053","Kampsville"," USA"," IL","Central","District #29"
7019,"Kelly","Turner","Private",955073095,"62088","Staunton"," USA"," IL","Central","District #29"
7296,"Richard","Randall","Private",957326264,"62207","East Saint Louis"," USA"," IL","Central","District #29"
7049,"Justin","Graham","Private",951806982,"62236","Columbia"," USA"," IL","Central","District #29"
1549,"Diane","Wiggins","Company",939789890,"62240","East Carondelet"," USA"," IL","Central","District #29"
3218,"Steven","Mann","Company",957422871,"62265","New Baden"," USA"," IL","Central","District #29"
6990,"Frank","Mathews","Company",954835178,"62305","Quincy"," USA"," IL","Central","District #29"
4393,"David","Mcgrath","Company",956291949,"62314","Baylis"," USA"," IL","Central","District #29"
5713,"Michael","Pope","Private",955024183,"62316","Bowen"," USA"," IL","Central","District #29"
6062,"Thomas","Mejia","Private",957038620,"62316","Bowen"," USA"," IL","Central","District #29"
6479,"Paul","Jackson","Private",956816492,"62355","Nebo"," USA"," IL","Central","District #29"
1097,"Larry","Morris","Company",938781304,"62356","New Canton"," USA"," IL","Central","District #29"
4021,"Catherine","Shelton","Company",959237690,"62356","New Canton"," USA"," IL","Central","District #29"
5681,"Heather","Green","Private",958671368,"62359","Paloma"," USA"," IL","Central","District #29"
3939,"Jane","Kim","Private",959304649,"62460","Saint Francisville"," USA"," IL","Central","District #25"
7402,"Joseph","Frye","Private",957512301,"62519","Cornland"," USA"," IL","Central","District #29"
7097,"Hannah","Kim","Company",957484091,"62520","Dawson"," USA"," IL","Central","District #29"
4571,"Catherine","Roman","Private",959778503,"62533","Farmersville"," USA"," IL","Central","District #29"
879,"Joseph","Thomas","Private",933767823,"62537","Harristown"," USA"," IL","Central","District #29"
346,"Edward","Stephens","Company",932221280,"62539","Illiopolis"," USA"," IL","Central","District #29"
7398,"Sarah","Franklin","Private",954937972,"62627","Chandlerville"," USA"," IL","Central","District #29"
2744,"Amanda","Fitzgerald","Company",959226646,"62628","Chapin"," USA"," IL","Central","District #29"
5626,"Frank","Morgan","Private",956626045,"62629","Chatham"," USA"," IL","Central","District #29"
3655,"Karen","Conway","Private",955748423,"62631","Concord"," USA"," IL","Central","District #29"
5801,"Theresa","Pearson","Private",951743146,"62633","Easton"," USA"," IL","Central","District #29"
722,"Diane","Schmitt","Private",935841916,"60008","Rolling Meadows"," USA"," IL","Central","District #31"
2110,"Cynthia","Myers","Private",951633104,"60053","Morton Grove"," USA"," IL","Central","District #31"
3812,"Robert","Hayes","Company",953685309,"60050","Mchenry"," USA"," IL","Central","District #31"
6343,"Nicole","Tanner","Private",955060755,"60042","Island Lake"," USA"," IL","Central","District #31"
6461,"Patricia","Delgado","Private",956366666,"60039","Crystal Lake"," USA"," IL","Central","District #31"
6491,"Bruce","Cruz","Private",951653651,"60016","Des Plaines"," USA"," IL","Central","District #31"
7142,"Jacqueline","Rogers","Private",952040696,"60009","Elk Grove Village"," USA"," IL","Central","District #31"
5177,"Tiffany","Hughes","Company",958028525,"60064","North Chicago"," USA"," IL","Central","District #31"
3011,"Howard","Delgado","Company",958865693,"60068","Park Ridge"," USA"," IL","Central","District #31"
4369,"Joan","Johnson","Private",951527207,"60072","Ringwood"," USA"," IL","Central","District #31"
2788,"Jane","Nelson","Private",950474186,"60079","Waukegan"," USA"," IL","Central","District #31"
7517,"Anna","Sullivan","Company",954341525,"60084","Wauconda"," USA"," IL","Central","District #31"
4163,"Grace","Welch","Company",951534666,"60117","Bloomingdale"," USA"," IL","Central","District #31"
6815,"Patricia","Kramer","Private",951358411,"60118","Dundee"," USA"," IL","Central","District #31"
1641,"Ruth","Cox","Company",939427346,"60124","Elgin"," USA"," IL","Central","District #31"
2386,"Carl","Mayo","Company",953170623,"60128","Carol Stream"," USA"," IL","Central","District #31"
889,"James","Sanders","Private",935331276,"60129","Esmond"," USA"," IL","Central","District #31"
6888,"Cynthia","Mendoza","Company",957804273,"60133","Hanover Park"," USA"," IL","Central","District #31"
3112,"Kimberly","Marsh","Private",956209822,"60150","Malta"," USA"," IL","Central","District #31"
5355,"Andrea","Reese","Private",957899776,"60150","Malta"," USA"," IL","Central","District #31"
7671,"Marilyn","Espinoza","Private",957989510,"60154","Westchester"," USA"," IL","Central","District #31"
2108,"Rachel","Marshall","Company",952899496,"60155","Broadview"," USA"," IL","Central","District #31"
2511,"Teresa","Grimes","Private",958304990,"60156","Lake in The Hills"," USA"," IL","Central","District #31"
7237,"Olivia","Gregory","Company",958082895,"60177","South Elgin"," USA"," IL","Central","District #31"
5309,"Jessica","Johnston","Private",954454236,"60180","Union"," USA"," IL","Central","District #31"
3054,"Gregory","Pope","Company",955031543,"60196","Schaumburg"," USA"," IL","Central","District #31"
684,"Christopher","Terrell","Company",935776647,"60199","Carol Stream"," USA"," IL","Central","District #31"
3371,"David","Dixon","Company",951086075,"60305","River Forest"," USA"," IL","Central","District #31"
735,"Charles","Ross","Company",933485868,"60423","Frankfort"," USA"," IL","Central","District #31"
4953,"Pamela","Burnett","Company",956504765,"60432","Joliet"," USA"," IL","Central","District #31"
343,"Douglas","Joseph","Company",935532219,"60434","Joliet"," USA"," IL","Central","District #31"
1450,"Russell","Cameron","Private",936618307,"60443","Matteson"," USA"," IL","Central","District #31"
3216,"Roy","Watts","Private",957628237,"60443","Matteson"," USA"," IL","Central","District #31"
151,"Lisa","Shaw","Company",932816495,"60450","Morris"," USA"," IL","Central","District #31"
3154,"Terry","Thomas","Private",954444299,"60453","Oak Lawn"," USA"," IL","Central","District #31"
3128,"Karen","Turner","Private",959283020,"60456","Hometown"," USA"," IL","Central","District #31"
324,"Jean","Clay","Company",938703827,"60463","Palos Heights"," USA"," IL","Central","District #31"
6289,"Madison","Gould","Private",950346164,"60464","Palos Park"," USA"," IL","Central","District #31"
5770,"Brandon","Johnson","Company",952250523,"60465","Palos Hills"," USA"," IL","Central","District #31"
3954,"Stephanie","Nguyen","Private",953136333,"60474","South Wilmington"," USA"," IL","Central","District #31"
3771,"David","Phelps","Private",954815523,"60491","Homer Glen"," USA"," IL","Central","District #31"
4920,"Gloria","Ewing","Private",957277872,"60502","Aurora"," USA"," IL","Central","District #31"
1219,"Angela","Freeman","Private",933685285,"60506","Aurora"," USA"," IL","Central","District #31"
4013,"Gloria","Thornton","Company",951722264,"60512","Bristol"," USA"," IL","Central","District #31"
5748,"Shawn","Mann","Private",952669751,"60519","Eola"," USA"," IL","Central","District #31"
7061,"Evelyn","Stanley","Company",950179900,"60525","La Grange"," USA"," IL","Central","District #31"
4529,"Steven","Morgan","Company",958602302,"60544","Plainfield"," USA"," IL","Central","District #31"
2143,"Elizabeth","Herrera","Company",957949683,"60602","Chicago"," USA"," IL","Central","District #31"
5362,"Brenda","Hendricks","Company",954527191,"60607","Chicago"," USA"," IL","Central","District #31"
424,"Stephen","Douglas","Private",933285484,"60614","Chicago"," USA"," IL","Central","District #31"
2545,"Larry","Patel","Company",952757899,"60626","Chicago"," USA"," IL","Central","District #31"
3630,"Barbara","King","Private",951104439,"60631","Chicago"," USA"," IL","Central","District #31"
6152,"Joseph","Jordan","Company",957553790,"60637","Chicago"," USA"," IL","Central","District #31"
4690,"Nicholas","Adams","Private",952240262,"60661","Chicago"," USA"," IL","Central","District #31"
3019,"Madison","Atkinson","Private",955682709,"51020","Galva"," USA"," IA","Central","District #32"
1429,"Pamela","Murphy","Private",937343945,"51035","Marcus"," USA"," IA","Central","District #32"
2842,"Charles","Johnson","Private",956272727,"51036","Maurice"," USA"," IA","Central","District #32"
1421,"Karen","Farmer","Private",938153048,"51050","Remsen"," USA"," IA","Central","District #32"
1546,"Nicole","Carpenter","Company",935224066,"51102","Sioux City"," USA"," IA","Central","District #32"
1764,"Megan","Davila","Company",935525611,"51103","Sioux City"," USA"," IA","Central","District #32"
5668,"Christina","Hawkins","Private",952189772,"51230","Alvord"," USA"," IA","Central","District #32"
6121,"Jack","Mosley","Company",952690731,"51237","George"," USA"," IA","Central","District #32"
4975,"Diane","Flores","Private",955514689,"51239","Hull"," USA"," IA","Central","District #32"
5226,"Martha","Cook","Private",955064613,"51239","Hull"," USA"," IA","Central","District #32"
1090,"Katherine","Massey","Company",937585532,"51244","Matlock"," USA"," IA","Central","District #32"
741,"Johnny","Medina","Company",937268985,"51433","Auburn"," USA"," IA","Central","District #32"
395,"Edward","Castro","Private",939034973,"51454","Manilla"," USA"," IA","Central","District #32"
7164,"Paul","Miller","Private",952864661,"51520","Arion"," USA"," IA","Central","District #32"
3297,"Bryan","Lewis","Company",950114282,"51523","Blencoe"," USA"," IA","Central","District #32"
648,"Ashley","Buck","Company",932226946,"51529","Dunlap"," USA"," IA","Central","District #32"
254,"Diana","Hale","Private",936878922,"82301","Rawlins"," USA"," WY","Central","District #32"
1273,"Maria","Evans","Company",931281704,"82601","Casper"," USA"," WY","Central","District #32"
205,"Ryan","Garcia","Private",930406289,"82602","Casper"," USA"," WY","Central","District #32"
4153,"Kathleen","Torres","Private",958946746,"82640","Linch"," USA"," WY","Central","District #32"
2238,"Billy","Pittman","Company",953922189,"82648","Powder River"," USA"," WY","Central","District #32"
1054,"Barbara","Cooley","Private",935178604,"82714","Devils Tower"," USA"," WY","Central","District #32"
4721,"Scott","Keith","Private",959029522,"82714","Devils Tower"," USA"," WY","Central","District #32"
376,"Grace","Sanchez","Company",931745010,"82717","Gillette"," USA"," WY","Central","District #32"
2867,"Wayne","Woods","Private",951193011,"82717","Gillette"," USA"," WY","Central","District #32"
5548,"Michael","Crawford","Company",959439261,"82832","Banner"," USA"," WY","Central","District #32"
7839,"Emma","Wells","Private",953793337,"82835","Clearmont"," USA"," WY","Central","District #32"
6164,"Juan","Bailey","Private",956393880,"82839","Ranchester"," USA"," WY","Central","District #32"
114,"Alice","Warner","Private",937961975,"57769","Piedmont"," USA"," SD","Central","District #32"
7422,"Brenda","Patel","Private",958698622,"56134","Hardwick"," USA"," MN","Central","District #32"
3390,"Elizabeth","Stephenson","Company",952473139,"56139","Holland"," USA"," MN","Central","District #32"
811,"Jean","Mcintyre","Private",931594286,"56142","Ivanhoe"," USA"," MN","Central","District #32"
2592,"Kyle","Edwards","Private",957868605,"56150","Lakefield"," USA"," MN","Central","District #32"
5174,"Helen","Miller","Private",959629490,"56158","Magnolia"," USA"," MN","Central","District #32"
6575,"Sarah","Sullivan","Company",958114869,"56161","Okabena"," USA"," MN","Central","District #32"
199,"Cynthia","Horn","Company",936860176,"57067","Utica"," USA"," SD","Central","District #32"
6091,"Alan","Hunt","Company",956326559,"56187","Worthington"," USA"," MN","Central","District #32"
3456,"Jeffrey","Ramos","Private",951708656,"56210","Barry"," USA"," MN","Central","District #32"
7602,"Brian","Mitchell","Company",951967715,"56218","Boyd"," USA"," MN","Central","District #32"
258,"Aaron","Kennedy","Private",939008619,"58301","Devils Lake"," USA"," ND","Central","District #32"
6186,"Randy","Figueroa","Company",959692387,"56231","Danvers"," USA"," MN","Central","District #32"
4107,"Larry","Franklin","Private",956937128,"56236","Dumont"," USA"," MN","Central","District #32"
4330,"Robert","Cantrell","Private",957710783,"56239","Ghent"," USA"," MN","Central","District #32"
517,"John","Russell","Private",932697466,"56256","Madison"," USA"," MN","Central","District #32"
6826,"Jerry","Sandoval","Company",957192220,"56280","Porter"," USA"," MN","Central","District #32"
379,"David","Briggs","Private",937853741,"56289","Sunburg"," USA"," MN","Central","District #32"
4068,"Linda","Hernandez","Private",954295371,"56308","Alexandria"," USA"," MN","Central","District #32"
363,"Jennifer","Obrien","Company",938940695,"58765","Noonan"," USA"," ND","Central","District #32"
3470,"Carolyn","Petersen","Private",953426529,"56327","Farwell"," USA"," MN","Central","District #32"
2027,"Jennifer","Mills","Company",954989262,"56332","Garfield"," USA"," MN","Central","District #32"
391,"Gloria","Greene","Company",933061707,"56479","Staples"," USA"," MN","Central","District #32"
2466,"Gary","Davis","Private",958154148,"56479","Staples"," USA"," MN","Central","District #32"
1648,"Joan","Ingram","Company",932537803,"56360","Osakis"," USA"," MN","Central","District #32"
6119,"Sandra","Leach","Private",956655708,"56385","Villard"," USA"," MN","Central","District #32"
5799,"Keith","Singleton","Private",953845445,"56389","West Union"," USA"," MN","Central","District #32"
2873,"Joyce","Padilla","Private",954546820,"56467","Nevis"," USA"," MN","Central","District #32"
5366,"Lawrence","Brooks","Private",955072126,"56502","Detroit Lakes"," USA"," MN","Central","District #32"
497,"Amanda","Odonnell","Company",937194468,"57501","Pierre"," USA"," SD","Central","District #32"
2495,"Lauren","Lutz","Private",954539714,"56529","Dilworth"," USA"," MN","Central","District #32"
7005,"James","Carpenter","Company",951052802,"56536","Felton"," USA"," MN","Central","District #32"
2342,"Kyle","Welch","Company",951069984,"56544","Frazee"," USA"," MN","Central","District #32"
590,"Paul","Black","Company",934890604,"56721","East Grand Forks"," USA"," MN","Central","District #32"
6239,"Karen","Mcdonald","Private",952515343,"56721","East Grand Forks"," USA"," MN","Central","District #32"
6203,"Jacqueline","Oconnor","Private",958525220,"57375","Stickney"," USA"," SD","Central","District #32"
602,"Rebecca","Huff","Company",939917762,"58423","Chaseley"," USA"," ND","Central","District #32"
6457,"Dorothy","Coleman","Private",954956019,"56586","Underwood"," USA"," MN","Central","District #32"
7470,"Catherine","Hood","Private",951752224,"56591","White Earth"," USA"," MN","Central","District #32"
3024,"Robert","Middleton","Company",959929652,"56593","Wolf Lake"," USA"," MN","Central","District #32"
671,"Anthony","Reyes","Private",933690501,"56594","Wolverton"," USA"," MN","Central","District #32"
664,"Bobby","Jimenez","Private",931002916,"59213","Brockton"," USA"," MT","Central","District #32"
2372,"Melissa","Kemp","Company",957427094,"56716","Crookston"," USA"," MN","Central","District #32"
733,"Alice","Sellers","Company",935143301,"57564","Onida"," USA"," SD","Central","District #32"
739,"Daniel","Golden","Company",932937621,"57369","Platte"," USA"," SD","Central","District #32"
5263,"Benjamin","Taylor","Company",952417646,"56751","Roseau"," USA"," MN","Central","District #32"
2277,"Ruth","Arnold","Company",958803821,"56762","Warren"," USA"," MN","Central","District #32"
4358,"Joseph","Pena","Private",954034960,"57001","Alcester"," USA"," SD","Central","District #32"
1306,"Zachary","Taylor","Private",934036058,"57007","Brookings"," USA"," SD","Central","District #32"
5591,"Emma","Schwartz","Private",953798224,"57014","Centerville"," USA"," SD","Central","District #32"
6230,"Kenneth","Cameron","Private",954129410,"57040","Lesterville"," USA"," SD","Central","District #32"
915,"Sean","Burton","Company",932319935,"57047","Monroe"," USA"," SD","Central","District #32"
870,"Linda","Delacruz","Private",930117338,"58641","Lefor"," USA"," ND","Central","District #32"
6644,"Judith","Phillips","Private",953606156,"57068","Valley Springs"," USA"," SD","Central","District #32"
986,"Catherine","Hawkins","Company",937784502,"57069","Vermillion"," USA"," SD","Central","District #32"
934,"James","Santiago","Private",938207258,"58056","Luverne"," USA"," ND","Central","District #32"
935,"Melissa","Sharp","Company",930569785,"58651","Rhame"," USA"," ND","Central","District #32"
1108,"Walter","Rollins","Company",933292462,"57198","Sioux Falls"," USA"," SD","Central","District #32"
2943,"Crystal","Edwards","Company",956040242,"57232","Eden"," USA"," SD","Central","District #32"
1325,"Gregory","Nelson","Private",933154170,"57243","Henry"," USA"," SD","Central","District #32"
1023,"William","Morgan","Company",935166332,"57247","Lake City"," USA"," SD","Central","District #32"
6219,"Walter","Simon","Private",950178901,"57266","Summit"," USA"," SD","Central","District #32"
1038,"Christine","Briggs","Company",939835847,"58062","Nome"," USA"," ND","Central","District #32"
7624,"Anthony","Vazquez","Private",958468965,"57328","Corsica"," USA"," SD","Central","District #32"
7028,"Elizabeth","Edwards","Company",950557215,"57350","Huron"," USA"," SD","Central","District #32"
7324,"Jose","Molina","Company",957458096,"57350","Huron"," USA"," SD","Central","District #32"
5699,"Mildred","Murphy","Private",954153550,"57353","Iroquois"," USA"," SD","Central","District #32"
2328,"Victoria","Stevens","Company",956032423,"57362","Miller"," USA"," SD","Central","District #32"
4275,"Sandra","Allen","Company",952644197,"57379","Virgil"," USA"," SD","Central","District #32"
6942,"Jordan","Moran","Company",954672436,"57379","Virgil"," USA"," SD","Central","District #32"
6906,"Rebecca","Watkins","Company",955948846,"57386","Yale"," USA"," SD","Central","District #32"
7144,"Douglas","Haley","Company",956384929,"57436","Doland"," USA"," SD","Central","District #32"
1260,"Kelly","Calderon","Private",937569871,"57448","Hosmer"," USA"," SD","Central","District #32"
4283,"Eugene","Hardin","Private",956697991,"57448","Hosmer"," USA"," SD","Central","District #32"
2915,"Sandra","Green","Private",958212553,"57451","Ipswich"," USA"," SD","Central","District #32"
6949,"Charles","Williamson","Private",955572593,"57451","Ipswich"," USA"," SD","Central","District #32"
5604,"Frances","Randall","Private",953017580,"57455","Lebanon"," USA"," SD","Central","District #32"
5563,"Paul","Trevino","Company",955507096,"57457","Long Lake"," USA"," SD","Central","District #32"
4101,"Michelle","Collins","Private",957564714,"57465","Northville"," USA"," SD","Central","District #32"
7300,"Kyle","Rodgers","Private",955841586,"57521","Belvidere"," USA"," SD","Central","District #32"
5184,"Christopher","Villarreal","Company",959316636,"57522","Blunt"," USA"," SD","Central","District #32"
5106,"Dylan","Rivera","Private",953636935,"57531","Draper"," USA"," SD","Central","District #32"
1657,"Betty","Phillips","Company",932723173,"57533","Gregory"," USA"," SD","Central","District #32"
1817,"Teresa","Mitchell","Company",936855339,"57544","Kennebec"," USA"," SD","Central","District #32"
2431,"Olivia","Moore","Private",951846353,"59260","Richland"," USA"," MT","Central","District #32"
1981,"Betty","Romero","Private",956086251,"58321","Brocket"," USA"," ND","Central","District #32"
4607,"Stephanie","Young","Company",952608475,"58564","Raleigh"," USA"," ND","Central","District #32"
2037,"Jacob","Clark","Company",952127298,"58531","Coleharbor"," USA"," ND","Central","District #32"
2188,"James","Patel","Company",955889854,"58072","Valley City"," USA"," ND","Central","District #32"
2251,"Gregory","Manning","Company",950120091,"58126","Fargo"," USA"," ND","Central","District #32"
2344,"Danielle","Reid","Company",953243266,"58362","Penn"," USA"," ND","Central","District #32"
2377,"Sandra","Castro","Company",959914227,"59259","Richey"," USA"," MT","Central","District #32"
6037,"Dorothy","Carter","Private",956807227,"57660","Watauga"," USA"," SD","Central","District #32"
2456,"Joan","Donaldson","Company",953400199,"58523","Beulah"," USA"," ND","Central","District #32"
2556,"Samuel","Hammond","Private",959648765,"59250","Opheim"," USA"," MT","Central","District #32"
2559,"Donna","Hall","Private",958112340,"57622","Cherry Creek"," USA"," SD","Central","District #32"
6692,"Susan","Jackson","Company",959603902,"57622","Cherry Creek"," USA"," SD","Central","District #32"
2619,"Danielle","Morales","Private",956174585,"59062","Otter"," USA"," MT","Central","District #32"
2682,"Cynthia","Miller","Private",957295150,"59275","Westby"," USA"," MT","Central","District #32"
2706,"Jonathan","Turner","Company",953682740,"58052","Leonard"," USA"," ND","Central","District #32"
2904,"Lisa","Walton","Company",952901391,"58495","Wishek"," USA"," ND","Central","District #32"
3009,"Katherine","Jackson","Company",955401113,"57701","Rapid City"," USA"," SD","Central","District #32"
3340,"Linda","Fletcher","Private",956354943,"57701","Rapid City"," USA"," SD","Central","District #32"
3147,"Daniel","Diaz","Private",950614760,"58601","Dickinson"," USA"," ND","Central","District #32"
3348,"James","Lynn","Private",959238978,"59243","Lambert"," USA"," MT","Central","District #32"
3405,"Bruce","Paul","Private",957438879,"58031","Fingal"," USA"," ND","Central","District #32"
7497,"Anthony","Spence","Company",955361415,"57636","Lantry"," USA"," SD","Central","District #32"
3982,"Roger","Oliver","Company",957449902,"57641","Mc Intosh"," USA"," SD","Central","District #32"
3635,"Catherine","Flowers","Private",952184046,"57644","Meadow"," USA"," SD","Central","District #32"
7880,"Joyce","Padilla","Private",954319944,"57651","Reva"," USA"," SD","Central","District #32"
3612,"Gregory","Cox","Company",956037686,"58501","Bismarck"," USA"," ND","Central","District #32"
5937,"William","Costa","Private",956656400,"57724","Camp Crook"," USA"," SD","Central","District #32"
4015,"Sharon","Mcconnell","Company",950995934,"57762","Nisland"," USA"," SD","Central","District #32"
5119,"Brenda","Miller","Private",953188662,"57763","Oelrichs"," USA"," SD","Central","District #32"
7290,"Brittany","Gray","Company",958119738,"57791","Wasta"," USA"," SD","Central","District #32"
6944,"Kyle","Robertson","Company",958831565,"57793","Whitewood"," USA"," SD","Central","District #32"
4281,"Kenneth","Phelps","Company",951935244,"58004","Amenia"," USA"," ND","Central","District #32"
5834,"Andrew","Fernandez","Company",950482314,"58004","Amenia"," USA"," ND","Central","District #32"
5485,"Kathy","Bishop","Company",950527211,"58027","Enderlin"," USA"," ND","Central","District #32"
7562,"Thomas","Hayes","Private",957064498,"58043","Havana"," USA"," ND","Central","District #32"
7696,"John","Barker","Company",952828922,"58043","Havana"," USA"," ND","Central","District #32"
5993,"Austin","Clayton","Company",952625766,"58045","Hillsboro"," USA"," ND","Central","District #32"
5673,"Jean","Dunn","Company",956947286,"58063","Oriska"," USA"," ND","Central","District #32"
6376,"Crystal","Rodriguez","Company",954999580,"58206","Grand Forks"," USA"," ND","Central","District #32"
4557,"David","Sutton","Private",958185350,"58240","Hatton"," USA"," ND","Central","District #32"
4244,"Mark","Hooper","Company",959859929,"59316","Boyes"," USA"," MT","Central","District #32"
4812,"Nathan","Fritz","Private",957442548,"58276","Saint Thomas"," USA"," ND","Central","District #32"
4386,"Rose","Foster","Company",954716817,"58311","Alsen"," USA"," ND","Central","District #32"
7122,"Teresa","Carlson","Company",958531443,"58311","Alsen"," USA"," ND","Central","District #32"
7681,"Terry","Mcknight","Private",951999170,"58323","Calvin"," USA"," ND","Central","District #32"
4306,"Janice","Griffin","Private",951042105,"58773","Powers Lake"," USA"," ND","Central","District #32"
7148,"Kyle","Martinez","Private",955083416,"58773","Powers Lake"," USA"," ND","Central","District #32"
7664,"Brandon","Walker","Company",959779223,"58351","Minnewaukan"," USA"," ND","Central","District #32"
4356,"Anthony","Klein","Company",953325919,"58483","Streeter"," USA"," ND","Central","District #32"
4482,"Randy","Elliott","Company",957498373,"58380","Tolna"," USA"," ND","Central","District #32"
6002,"Nathan","Reyes","Private",953981446,"58444","Goodrich"," USA"," ND","Central","District #32"
4665,"Jessica","York","Company",950279138,"58581","Zeeland"," USA"," ND","Central","District #32"
5018,"Jerry","Gibson","Private",956462151,"58494","Wing"," USA"," ND","Central","District #32"
5971,"Philip","Johnson","Private",955920962,"58538","Fort Yates"," USA"," ND","Central","District #32"
4835,"Katherine","Diaz","Private",957618857,"58853","Trenton"," USA"," ND","Central","District #32"
6310,"Jerry","Deleon","Company",951064967,"58552","Linton"," USA"," ND","Central","District #32"
5735,"Ashley","Aguirre","Company",954886563,"58569","Shields"," USA"," ND","Central","District #32"
5825,"Roy","Mckay","Private",957022958,"58702","Minot"," USA"," ND","Central","District #32"
5172,"Ann","Underwood","Private",951586232,"59351","Volborg"," USA"," MT","Central","District #32"
7777,"Evelyn","Rogers","Company",952315342,"58733","Des Lacs"," USA"," ND","Central","District #32"
5298,"Lisa","Moore","Company",956307000,"58794","White Earth"," USA"," ND","Central","District #32"
5303,"Diana","Shepherd","Company",953399474,"59226","Froid"," USA"," MT","Central","District #32"
5350,"Timothy","Solomon","Company",959561726,"58789","Upham"," USA"," ND","Central","District #32"
7573,"Bobby","Pena","Private",953456491,"58789","Upham"," USA"," ND","Central","District #32"
5606,"Teresa","White","Company",956977513,"59354","Willard"," USA"," MT","Central","District #32"
6841,"Linda","Fisher","Private",950419675,"59221","Fairview"," USA"," MT","Central","District #32"
6449,"Daniel","Padilla","Private",952156671,"59254","Plentywood"," USA"," MT","Central","District #32"
7593,"Roger","Bowman","Private",952539782,"59270","Sidney"," USA"," MT","Central","District #32"
3486,"Carol","Thompson","Company",959800325,"206-0013","Sakuragaoka","JAPAN","Tokyo","To","District #02"
5634,"Carl","Sullivan","Company",953906463,"206-0024","Suwa","JAPAN","Tokyo","To","District #02"
2326,"Charles","Jones","Company",952991282,"190-0011","Takamatsuchou","JAPAN","Tokyo","To","District #02"
3194,"Keith","Gutierrez","Company",950560246,"130-0002","Narihira","JAPAN","Tokyo","To","District #02"
153,"Andrew","Marshall","Company",938686369,"130-0021","Midori","JAPAN","Tokyo","To","District #02"
1846,"Andrew","Harper","Company",936241055,"131-0045","Oshiage","JAPAN","Tokyo","To","District #02"
3307,"Lauren","Holmes","Company",952129299,"167-0051","Ogikubo","JAPAN","Tokyo","To","District #02"
5030,"Rose","Harper","Company",950824958,"162-0051","Nishiwaseda","JAPAN","Tokyo","To","District #02"
578,"Dylan","Knapp","Company",937686922,"162-0053","Haramachi","JAPAN","Tokyo","To","District #02"
6272,"Charles","Simmons","Company",953653462,"162-0063","Ichigayayakuoujimachi","JAPAN","Tokyo","To","District #02"
5955,"Mildred","Burke","Company",959915361,"162-0834","Kitamachi","JAPAN","Tokyo","To","District #02"
7530,"Emily","Russell","Company",959142811,"163-1001","NishishinjukushinjukupaKutawa","JAPAN","Tokyo","To","District #02"
