CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Address Line 1,Customer Type,CountryRegion
4555,"Bailey, Zoe",1967-09-02 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Concord","California","8904 La Salle Ave","Person","United States"
5094,"Morris, Kaitlyn",1966-03-02 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Novato","California","4622 Andrea Lane","Person","United States"
5095,"Brown, Kayla",1966-11-12 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Santa Cruz","California","3230 Buchanan Rd.","Person","United States"
5139,"Butler, David",1967-02-09 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Downey","California","620 Trasher Road","Person","United States"
5978,"Adams, Noah",1966-10-06 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","El Cajon","California","6738 Wallace Dr.","Person","United States"
6615,"Cook, Mason",1965-02-12 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","San Carlos","California","8228 Kinross Dr.","Person","United States"
6869,"Blue, Richard",1967-03-08 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Bellflower","California","6045 Elwood Drive","Person","United States"
6870,"Mehta, Henry",1967-07-14 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Beverly Hills","California","9858 Santa Fe Street","Person","United States"
6871,"Price, Melissa",1967-07-14 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Long Beach","California","9858 Santa Fe Street","Person","United States"
7057,"Price, Haley",1967-09-10 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","El Cajon","California","1833 Olympic Drive","Person","United States"
7597,"Cooper, Gabriella",1965-06-13 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Colma","California","5440 Klamath Woods Pl.","Person","United States"
8147,"Morgan, Mariah",1965-07-18 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Colma","California","6713 Castle Rock","Person","United States"
8402,"Hernandez, Kyle",1967-06-12 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Chula Vista","California","8947 Rio Grande Drive","Person","United States"
8403,"Scott, Jeremiah",1967-06-21 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Downey","California","2141 Delaware Ct.","Person","United States"
8404,"Cook, Morgan",1967-06-04 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Long Beach","California","9030 Louisiana Dr.","Person","United States"
8531,"Liang, Lisa",1967-07-04 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Burlingame","California","639 Bird Drive","Person","United States"
8532,"Robinson, John",1967-10-06 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Colma","California","2000 Newcastle Road","Person","United States"
8533,"Brown, Victoria",1967-02-01 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Daly City","California","3144 Via Rerrari","Person","United States"
8534,"Long, Vanessa",1967-04-05 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","La Jolla","California","6088 Clark Creek Rd","Person","United States"
8535,"Torres, Adrian",1967-06-24 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","La Jolla","California","2393 Brook Hollow Ct.","Person","United States"
8536,"Mitchell, Alex",1967-07-22 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","National City","California","6764 Eastgate","Person","United States"
9010,"Walker, Noah",1966-08-03 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","West Covina","California","3111 First Ave.","Person","United States"
9192,"Rai, Chad",1967-03-11 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Berkeley","California","6123 Lancelot Dr.","Person","United States"
9193,"Campbell, Amber",1967-08-19 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Berkeley","California","2314 Chelsea Way","Person","United States"
9194,"Gray, Alyssa",1967-06-15 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Mill Valley","California","8343 Briowes Valley Rd","Person","United States"
10152,"Campbell, Aaron",1967-12-22 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Bellflower","California","3310 Harvey Way","Person","United States"
10153,"Hill, Amanda",1967-07-09 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Glendale","California","4305 Geriola Court","Person","United States"
10928,"Browning, Meredith",1967-09-16 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Colma","California","6453 Pacific","Person","United States"
10929,"Luo, Karl",1967-03-03 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Colma","California","5581 Stanford Street","Person","United States"
10930,"Perry, Karen",1967-11-19 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Coronado","California","7791 Black Pine Lane","Person","United States"
10931,"Perry, Marissa",1967-07-27 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Glendale","California","8021 Dallas Drive","Person","United States"
11887,"King, Andrea",1967-09-08 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Grossmont","California","9025 Talbart Street","Person","United States"
12184,"Davis, Megan",1966-10-16 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Oakland","California","4998 Tahoe Place","Person","United States"
12185,"Carter, Hailey",1966-09-13 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Mill Valley","California","Rykestr 2605","Person","United States"
12392,"Moreno, Joanna",1967-06-24 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Berkeley","California","2393 Brook Hollow Ct.","Person","United States"
12393,"Dominguez, Adrienne",1967-04-21 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Beverly Hills","California","4084 Camino Peral","Person","United States"
12394,"Anderson, Jennifer",1967-04-21 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","National City","California","4084 Camino Peral","Person","United States"
12395,"Bell, Anna",1967-12-22 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Santa Cruz","California","44 Balboa Court","Person","United States"
12396,"Martinez, Ryan",1967-02-08 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","West Covina","California","3193 Nephi Court","Person","United States"
12879,"Wood, Chloe",1966-08-07 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","San Francisco","California","5097 Waterfall Way","Person","United States"
12881,"Patterson, Noah",1966-01-25 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Long Beach","California","1077 Laurel Drive","Person","United States"
13348,"Madan, Tina",1967-12-19 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Concord","California","7297 Rosalinda","Person","United States"
13349,"Gomez, Ruben",1967-09-17 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Concord","California","2033 Woodbury Place","Person","United States"
13350,"Patterson, Jill",1967-07-04 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","San Diego","California","639 Bermad Drive","Person","United States"
13829,"Reed, Brooke",1965-03-03 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Berkeley","California","1770 Holiday Hills","Person","United States"
13832,"Diaz, Jackson",1965-07-13 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","West Covina","California","1669 Warwick Dr","Person","United States"
15004,"Subram, Denise",1967-11-25 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Chula Vista","California","3974 Central Ave.","Person","United States"
15352,"Moore, Emma",1965-01-24 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Oakland","California","9690 Hale Dr.","Person","United States"
15627,"Taylor, Dalton",1967-03-25 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Burlingame","California","6985 Florencia","Person","United States"
16553,"Guo, Shannon",1967-02-11 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Coronado","California","9277 Ridgewood Court","Person","United States"
16554,"Sanders, Julia",1967-12-01 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","San Carlos","California","9520 Milburn Dr.","Person","United States"
17363,"Sanchez, Kaylee",1965-05-13 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Novato","California","3823 Birch Bark Dr","Person","United States"
18039,"Hughes, Vanessa",1966-10-23 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","Lakewood","California","7346 Lion Circle","Person","United States"
18157,"Barnes, Ashley",1967-10-22 00:00:00.000,"S","F",60000,0,0,"Graduate Degree","Professional","North America","San Francisco","California","3142 Grenadine Way","Person","United States"
18158,"Powell, Seth",1967-04-27 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Professional","North America","Santa Cruz","California","1065 Almond St.","Person","United States"
189,"Morris, Catherine",1944-09-06 00:00:00.000,"M","F",60000,4,0,"Graduate Degree","Management","North America","San Gabriel","California","6542 Stonewood Drive","Person","United States"
2464,"Sara, Tammy",1936-08-04 00:00:00.000,"M","F",60000,2,0,"Graduate Degree","Management","North America","Bellflower","California","2422 Norse Drive","Person","United States"
3379,"Mehta, Cory",1944-09-01 00:00:00.000,"S","M",60000,4,0,"Graduate Degree","Management","North America","Burlingame","California","7907 Eagle Peak Road","Person","United States"
3380,"Foster, Richard",1944-02-22 00:00:00.000,"M","M",60000,4,0,"Graduate Degree","Management","North America","Fremont","California","5592 Byers Rd.","Person","United States"
4394,"Ruiz, Rebekah",1935-10-02 00:00:00.000,"M","F",60000,2,0,"Graduate Degree","Management","North America","Berkeley","California","6728 Palisade Court","Person","United States"
4954,"Moreno, Julio",1934-04-11 00:00:00.000,"M","M",60000,2,0,"Graduate Degree","Management","North America","Bellflower","California","4800 Quiz Street","Person","United States"
5779,"Hayes, Blake",1944-09-03 00:00:00.000,"S","M",60000,4,0,"Graduate Degree","Management","North America","Burbank","California","6807 Snowberry Court","Person","United States"
6446,"Hernandez, Natasha",1935-04-21 00:00:00.000,"M","F",60000,2,0,"Graduate Degree","Management","North America","Bellflower","California","885 Davona Drive","Person","United States"
6468,"Hayes, Wyatt",1937-08-13 00:00:00.000,"S","M",60000,3,0,"Graduate Degree","Management","North America","El Cajon","California","5070 Kirker Pass","Person","United States"
6470,"Perez, Ian",1937-07-06 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Berkeley","California","1301 Stanbridge Ct","Person","United States"
6473,"Torres, Meredith",1939-02-27 00:00:00.000,"S","F",60000,3,0,"Graduate Degree","Management","North America","Burlingame","California","4697 Yosemite Dr.","Person","United States"
6550,"Taylor, Jonathan",1942-02-14 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","National City","California","8154 Falcon Place","Person","United States"
7439,"Sanz, Sheila",1941-03-24 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Colma","California","2153 Hooftrail Way","Person","United States"
7441,"Ashe, Joe",1941-11-04 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Colma","California","4250 Cross Road","Person","United States"
7532,"Simmons, Thomas",1942-02-14 00:00:00.000,"S","M",60000,3,0,"Graduate Degree","Management","North America","Imperial Beach","California","1207 Erie Dr","Person","United States"
7537,"Coleman, Hailey",1943-03-22 00:00:00.000,"M","F",60000,4,0,"Graduate Degree","Management","North America","National City","California","9231 Santa Ana Drive","Person","United States"
7867,"Scott, Miguel",1953-04-02 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Concord","California","975 Madrid","Person","United States"
7968,"Clark, Xavier",1942-07-25 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Los Angeles","California","5180 Lacorso","Person","United States"
7971,"Roberts, Jason",1943-08-12 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Los Angeles","California","4252 Alpine Rd.","Person","United States"
8733,"Hill, Kyle",1939-05-18 00:00:00.000,"S","M",60000,3,0,"Graduate Degree","Management","North America","Bellflower","California","7068 Rock Island Drive","Person","United States"
8735,"Weisman, Natalie",1939-06-11 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","San Diego","California","3924 Cactus Court","Person","United States"
8745,"Cai, Tamara",1941-08-03 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Colma","California","7600 Tupelp Drive","Person","United States"
8746,"Simmons, Kayla",1941-09-18 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","National City","California","9606 Premier Pl.","Person","United States"
8841,"James, Jessica",1943-09-11 00:00:00.000,"M","F",60000,4,0,"Graduate Degree","Management","North America","Imperial Beach","California","9770 Fraga Court","Person","United States"
9360,"Blue, Rachel",1935-03-04 00:00:00.000,"M","F",60000,2,0,"Graduate Degree","Management","North America","Bellflower","California","6239 Boyd Road","Person","United States"
9380,"Chen, Brittney",1937-11-18 00:00:00.000,"S","F",60000,3,0,"Graduate Degree","Management","North America","Bellflower","California","1707 Willowwood Ct.","Person","United States"
9385,"Gonzalez, Luis",1939-02-12 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Imperial Beach","California","3354 Roan Lane","Person","United States"
9388,"Adams, Jordan",1940-11-12 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Burbank","California","2159 Barbie Dr.","Person","United States"
9487,"Butler, Jack",1942-09-10 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Woodland Hills","California","8396 Grand Ct","Person","United States"
9491,"Roberts, Kaylee",1943-04-02 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Mill Valley","California","521 Hermosa","Person","United States"
10342,"Liu, Louis",1938-09-16 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Concord","California","8024 Azores Court","Person","United States"
10347,"Rodriguez, Christian",1939-09-02 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Santa Cruz","California","5536 Yolanda Circle","Person","United States"
10357,"Evans, Gabriella",1941-12-07 00:00:00.000,"S","F",60000,3,0,"Graduate Degree","Management","North America","Lemon Grove","California","9669 T St.","Person","United States"
10751,"Reed, Carlos",1942-10-09 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Coronado","California","4003 Woodcrest Dr","Person","United States"
10752,"Jackson, Logan",1942-11-10 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Lemon Grove","California","7223 Brush Creek Court","Person","United States"
11124,"Bailey, Isabella",1937-04-03 00:00:00.000,"S","F",60000,3,0,"Graduate Degree","Management","North America","Beverly Hills","California","1726 Hacienda","Person","United States"
11126,"Garcia, Zachary",1937-02-02 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","National City","California","1915 Seawind Dr.","Person","United States"
11127,"Ward, Rachel",1937-08-03 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Burlingame","California","7694 Furness Street","Person","United States"
11128,"Thompson, Marcus",1938-11-09 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Colma","California","3260 Fountainhead Court","Person","United States"
11135,"Raji, Leonard",1939-11-10 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Burbank","California","2038 Encino Drive","Person","United States"
11138,"Griffin, Elizabeth",1940-03-20 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Newport Beach","California","9046 C Street","Person","United States"
11146,"Kelly, Eduardo",1941-06-06 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Berkeley","California","1483 Santa Lucia Dr.","Person","United States"
11724,"Anderson, Alexander",1942-12-05 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","West Covina","California","9614 Warwick Dr.","Person","United States"
12064,"Thompson, Jennifer",1937-04-16 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Mill Valley","California","8782 Grenola Dr.","Person","United States"
12067,"Lal, Austin",1937-02-14 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Bellflower","California","9214 Birch Park Rd","Person","United States"
12068,"Pal, Kelli",1938-02-04 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Burlingame","California","7450 Olivera Rd","Person","United States"
12069,"Shan, Ryan",1939-08-12 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Chula Vista","California","5630 Icicle Circle","Person","United States"
12076,"Sandberg, Rebekah",1941-04-19 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Bellflower","California","8650 Mt. Hamilton Dr.","Person","United States"
12077,"Brooks, Adrian",1941-03-09 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Beverly Hills","California","4827 Seawind Dr.","Person","United States"
12511,"Cooper, Morgan",1953-05-15 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Concord","California","8950 Glenwood Dr.","Person","United States"
12675,"Walker, Jeremiah",1939-05-10 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","El Cajon","California","7227 Landing Terrace","Person","United States"
13625,"Murphy, Allison",1938-03-27 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Fremont","California","4535 Sun Hill Lane","Person","United States"
13627,"Bryant, Seth",1938-04-27 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Lincoln Acres","California","7219 Canyon Way","Person","United States"
13629,"Walker, David",1939-08-11 00:00:00.000,"S","M",60000,3,0,"Graduate Degree","Management","North America","Lincoln Acres","California","1106 Pine Creek Way","Person","United States"
13630,"Perry, Seth",1939-09-13 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Oakland","California","2988 Wightman Lane","Person","United States"
13632,"Powell, Hannah",1939-01-01 00:00:00.000,"S","F",60000,3,0,"Graduate Degree","Management","North America","Colma","California","8627 Shenandoah Drive","Person","United States"
13936,"Hayes, James",1938-05-09 00:00:00.000,"S","M",60000,3,0,"Graduate Degree","Management","North America","Concord","California","2474 Madhatter Ln","Person","United States"
13947,"Hughes, Sarah",1940-12-11 00:00:00.000,"S","F",60000,3,0,"Graduate Degree","Management","North America","Concord","California","7932 Pierce Ct.","Person","United States"
14200,"Griffin, Kyle",1953-04-21 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","El Cajon","California","6512 Button Court","Person","United States"
14839,"Reed, Makayla",1938-02-27 00:00:00.000,"S","F",60000,3,0,"Graduate Degree","Management","North America","La Jolla","California","2798 Rankin Way","Person","United States"
14840,"Powell, Connor",1938-09-06 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Chula Vista","California","6733 North Star Dr","Person","United States"
14841,"Pal, Karla",1938-01-17 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Bellflower","California","5296 Covington Court","Person","United States"
14842,"Becker, Lindsey",1938-03-27 00:00:00.000,"S","F",60000,3,0,"Graduate Degree","Management","North America","Berkeley","California","4535 Sun Hill Lane","Person","United States"
14843,"Brooks, Cole",1939-04-10 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Newport Beach","California","4186 Silver Oaks Pl.","Person","United States"
15459,"Moore, Ryan",1939-07-04 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Daly City","California","6316 Glazier Ct.","Person","United States"
16384,"Hernandez, Jay",1938-03-02 00:00:00.000,"S","M",60000,3,0,"Graduate Degree","Management","North America","Concord","California","651 Melody Dr.","Person","United States"
16386,"Ramos, Jonathon",1939-10-19 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Burbank","California","4001 Fawn Glen Circle","Person","United States"
16387,"Garcia, James",1939-07-27 00:00:00.000,"M","M",60000,3,0,"Graduate Degree","Management","North America","Burlingame","California","6232 Gumwood","Person","United States"
16655,"Diaz, Carrie",1935-02-16 00:00:00.000,"M","F",60000,2,0,"Graduate Degree","Management","North America","Berkeley","California","2690 Frayne Ct.","Person","United States"
17002,"Rodriguez, Sydney",1939-05-27 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Burlingame","California","5586 P St.","Person","United States"
17006,"Young, Amber",1940-08-22 00:00:00.000,"M","F",60000,3,0,"Graduate Degree","Management","North America","Berkeley","California","1652 Buskirk Ave","Person","United States"
17974,"Cooper, Bryan",1939-11-19 00:00:00.000,"S","M",60000,3,0,"Graduate Degree","Management","North America","Mill Valley","California","9993 Mt. Hood Circle","Person","United States"
17975,"Hayes, Kelly",1939-10-07 00:00:00.000,"S","F",60000,3,0,"Graduate Degree","Management","North America","National City","California","6260 Amazing Ct","Person","United States"
17982,"Jai, Luke",1940-03-17 00:00:00.000,"S","M",60000,3,0,"Graduate Degree","Management","North America","Redwood City","California","3774 Margo Drive","Person","United States"
195,"Price, Jacqueline",1945-06-10 00:00:00.000,"M","F",60000,4,0,"Bachelors","Management","North America","Palo Alto","California","872 Mark Twain Dr","Person","United States"
1080,"Cooper, Nathaniel",1945-10-13 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","National City","California","9566 Pine Hollow Road","Person","United States"
2211,"Simmons, Ethan",1945-05-27 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Redwood City","California","8310 Atchinson Stage Ct","Person","United States"
2213,"Phillips, Logan",1945-08-10 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Long Beach","California","9759 La Salle Ave.","Person","United States"
2217,"Mitchell, Mary",1946-09-15 00:00:00.000,"M","F",60000,5,0,"Bachelors","Management","North America","Fremont","California","2333 Chestnut Avenue","Person","United States"
2219,"Bryant, Melissa",1946-01-28 00:00:00.000,"M","F",60000,5,0,"Bachelors","Management","North America","Chula Vista","California","9605 Reading Drive","Person","United States"
2220,"Shan, Rafael",1946-02-22 00:00:00.000,"M","M",60000,5,0,"Bachelors","Management","North America","Concord","California","8719 Wilbur Drive","Person","United States"
2226,"Suarez, Jésus",1947-06-22 00:00:00.000,"M","M",60000,5,0,"Bachelors","Management","North America","Berkeley","California","7289 Ulfinian Way","Person","United States"
2228,"Wilson, Alexander",1947-05-25 00:00:00.000,"M","M",60000,5,0,"Bachelors","Management","North America","Chula Vista","California","215 Baxter Court","Person","United States"
2229,"Sanchez, Thomas",1947-05-01 00:00:00.000,"M","M",60000,5,0,"Bachelors","Management","North America","Colma","California","8645 Michigan Blvd","Person","United States"
2358,"Gonzales, Blake",1945-09-27 00:00:00.000,"S","M",60000,4,0,"Bachelors","Management","North America","El Cajon","California","6887 Deerberry Ct.","Person","United States"
2360,"Wood, Ian",1945-09-02 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Downey","California","3589 Bancroft Rd.","Person","United States"
2361,"Cook, Jada",1946-01-03 00:00:00.000,"M","F",60000,5,0,"Bachelors","Management","North America","Concord","California","55 St. George Dr.","Person","United States"
2363,"Morgan, Destiny",1946-02-12 00:00:00.000,"S","F",60000,5,0,"Bachelors","Management","North America","Bellflower","California","7566 Keller Ridge Dr.","Person","United States"
3387,"Wood, Marissa",1946-07-20 00:00:00.000,"S","F",60000,5,0,"Bachelors","Management","North America","Glendale","California","4430 Alexander Pl","Person","United States"
4308,"Garcia, Jennifer",1945-04-25 00:00:00.000,"M","F",60000,4,0,"Bachelors","Management","North America","Los Angeles","California","9769 Bentley St.","Person","United States"
4309,"Lal, Christy",1945-04-11 00:00:00.000,"M","F",60000,4,0,"Bachelors","Management","North America","Berkeley","California","4675 Pomar Way","Person","United States"
4310,"Wilson, Dylan",1945-08-02 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Burbank","California","642 Country View Lane","Person","United States"
4313,"Gonzales, Alexandria",1945-07-15 00:00:00.000,"M","F",60000,4,0,"Bachelors","Management","North America","Newport Beach","California","5359 Piedmont Dr","Person","United States"
4315,"Torres, Eduardo",1946-08-05 00:00:00.000,"S","M",60000,5,0,"Bachelors","Management","North America","Santa Cruz","California","8120 Golden Meadow","Person","United States"
4317,"Harris, Alexis",1947-10-11 00:00:00.000,"M","F",60000,5,0,"Bachelors","Management","North America","Daly City","California","8055 Kiska Court","Person","United States"
4318,"Jenkins, Rachel",1947-05-20 00:00:00.000,"M","F",60000,5,0,"Bachelors","Management","North America","Burlingame","California","7296 Seawind Dr.","Person","United States"
4884,"Coleman, Tristan",1945-11-13 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Coronado","California","308 Daffodil Dr.","Person","United States"
4885,"Bradley, Dakota",1945-07-07 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Daly City","California","9955 Auburn","Person","United States"
4887,"Brown, Matthew",1946-04-18 00:00:00.000,"S","M",60000,5,0,"Bachelors","Management","North America","Lemon Grove","California","7126 Edie Ct.","Person","United States"
5789,"Gao, Ronnie",1947-04-14 00:00:00.000,"M","M",60000,5,0,"Bachelors","Management","North America","Burlingame","California","5329 Notre Dame Ave","Person","United States"
5793,"Torres, Maria",1947-06-10 00:00:00.000,"M","F",60000,5,0,"Bachelors","Management","North America","Long Beach","California","8202 Lion Circle","Person","United States"
6139,"Jenkins, Melanie",1946-07-08 00:00:00.000,"S","F",60000,4,0,"Bachelors","Management","North America","El Cajon","California","8741 Crow Street","Person","United States"
6143,"Flores, Seth",1947-04-18 00:00:00.000,"M","M",60000,5,0,"Bachelors","Management","North America","Glendale","California","3629 Warren St.","Person","United States"
7071,"Martinez, Alyssa",1946-02-04 00:00:00.000,"M","F",60000,4,0,"Bachelors","Management","North America","Santa Monica","California","2090 Vine Hill Way","Person","United States"
7072,"Campbell, Katelyn",1946-08-13 00:00:00.000,"M","F",60000,4,0,"Bachelors","Management","North America","Grossmont","California","2141 Pepper Way","Person","United States"
7074,"Chen, Robert",1946-08-14 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","San Gabriel","California","5053 Freedom Hill Circle","Person","United States"
7080,"Martin, Victoria",1947-05-15 00:00:00.000,"M","F",60000,5,0,"Bachelors","Management","North America","La Jolla","California","9593 Eastgate Lane","Person","United States"
7081,"Richardson, Paige",1947-11-13 00:00:00.000,"M","F",60000,5,0,"Bachelors","Management","North America","Novato","California","5042 Mining Rd","Person","United States"
7993,"Perry, David",1946-10-19 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Los Angeles","California","3316 Ringing Dr","Person","United States"
7994,"Ross, Kevin",1946-11-14 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Berkeley","California","7153 Bellord Ct","Person","United States"
8857,"Madan, Tammy",1946-06-16 00:00:00.000,"M","F",60000,4,0,"Bachelors","Management","North America","Burbank","California","7421 Palisade Court","Person","United States"
8858,"Rogers, Megan",1946-09-13 00:00:00.000,"S","F",60000,4,0,"Bachelors","Management","North America","Santa Cruz","California","9006 Woodside Way","Person","United States"
8860,"Zhao, Lisa",1946-07-11 00:00:00.000,"M","F",60000,4,0,"Bachelors","Management","North America","Burlingame","California","491 Cali","Person","United States"
9512,"Taylor, Matthew",1946-10-19 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Novato","California","1185 Dallis Drive","Person","United States"
10469,"Yang, Ethan",1946-08-27 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Lincoln Acres","California","661 Cardinal Dr","Person","United States"
10772,"Shen, Sheena",1946-12-10 00:00:00.000,"M","F",60000,4,0,"Bachelors","Management","North America","Chula Vista","California","2109 Harvey Way","Person","United States"
