CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
20685,298,"AW00020685","NULL","Mariah","NULL","Powell",0,1970-07-01 00:00:00.000,"M","NULL","F","mariah13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6011 Lindenwood Drive","NULL","395-555-0118",2013-08-27 00:00:00.000,"0-1 Miles"
20686,338,"AW00020686","NULL","Lucas","NULL","Nelson",0,1970-10-05 00:00:00.000,"S","NULL","M","lucas1@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"8634 Valley Blvd.","NULL","152-555-0143",2013-08-04 00:00:00.000,"2-5 Miles"
20687,542,"AW00020687","NULL","Rebecca","NULL","Campbell",0,1970-08-04 00:00:00.000,"S","NULL","F","rebecca9@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9750 W. Watson Court","NULL","318-555-0114",2013-10-25 00:00:00.000,"2-5 Miles"
21145,302,"AW00021145","NULL","Mindy","NULL","Lal",0,1965-11-30 00:00:00.000,"M","NULL","F","mindy13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9639 M St.","NULL","802-555-0155",2013-10-31 00:00:00.000,"0-1 Miles"
22274,642,"AW00022274","NULL","Adam","NULL","Chen",0,1971-03-18 00:00:00.000,"S","NULL","M","adam22@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2489 Teakwood Drive","NULL","624-555-0118",2013-01-21 00:00:00.000,"2-5 Miles"
22282,542,"AW00022282","NULL","Jonathan","NULL","Hughes",0,1975-01-23 00:00:00.000,"S","NULL","M","jonathan11@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6706 Ridgeview Dr","NULL","847-555-0120",2013-01-30 00:00:00.000,"0-1 Miles"
23171,312,"AW00023171","NULL","Ethan","NULL","Griffin",0,1978-12-24 00:00:00.000,"M","NULL","M","ethan17@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8991 Temple Court","NULL","669-555-0149",2013-05-07 00:00:00.000,"0-1 Miles"
23191,612,"AW00023191","NULL","Gilbert","NULL","Raji",0,1976-11-07 00:00:00.000,"S","NULL","M","gilbert41@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1710 Bouncing Road","NULL","502-555-0176",2013-07-15 00:00:00.000,"2-5 Miles"
23205,301,"AW00023205","NULL","Katherine","NULL","Sanders",0,1975-08-22 00:00:00.000,"S","NULL","F","katherine24@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5205 Sunview Terrace","NULL","942-555-0165",2013-05-09 00:00:00.000,"2-5 Miles"
23365,302,"AW00023365","NULL","Vanessa","NULL","Flores",0,1970-04-22 00:00:00.000,"S","NULL","F","vanessa13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"805 Seawind Dr","NULL","134-555-0140",2013-09-06 00:00:00.000,"2-5 Miles"
23388,316,"AW00023388","NULL","Ana","NULL","Henderson",0,1966-03-27 00:00:00.000,"S","NULL","F","ana5@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5464 Muy Verde Cr","NULL","730-555-0116",2013-12-06 00:00:00.000,"2-5 Miles"
23389,539,"AW00023389","NULL","Jack","NULL","Perry",0,1966-03-25 00:00:00.000,"M","NULL","M","jack8@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1601 Crown Court","NULL","123-555-0114",2013-04-29 00:00:00.000,"0-1 Miles"
23863,322,"AW00023863","NULL","Christian","NULL","Williams",0,1972-10-05 00:00:00.000,"S","NULL","M","christian32@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"376 Amador Valley Blvd.","NULL","559-555-0188",2013-06-10 00:00:00.000,"0-1 Miles"
23896,631,"AW00023896","NULL","Megan","NULL","Peterson",0,1970-01-18 00:00:00.000,"S","NULL","F","megan42@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5553 Kahrs Avenue","NULL","140-555-0111",2013-12-15 00:00:00.000,"0-1 Miles"
24321,635,"AW00024321","NULL","Gabriel","NULL","Scott",0,1980-08-05 00:00:00.000,"S","NULL","M","gabriel43@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8859 Reliz Valley Road","NULL","464-555-0121",2013-12-06 00:00:00.000,"0-1 Miles"
25091,311,"AW00025091","NULL","Jessie","NULL","Zeng",0,1971-01-07 00:00:00.000,"S","NULL","M","jessie28@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8308 Fox Way","NULL","466-555-0118",2013-04-07 00:00:00.000,"0-1 Miles"
25411,345,"AW00025411","NULL","Riley","NULL","Flores",0,1972-08-24 00:00:00.000,"S","NULL","F","riley10@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5407 Oakgrove","NULL","537-555-0113",2013-06-09 00:00:00.000,"2-5 Miles"
25433,62,"AW00025433","NULL","Zachary","NULL","Kumar",0,1971-05-05 00:00:00.000,"S","NULL","M","zachary26@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1907 Pinecrest Dr","NULL","924-555-0122",2013-11-01 00:00:00.000,"2-5 Miles"
26000,369,"AW00026000","NULL","Connor","NULL","Lopez",0,1971-10-02 00:00:00.000,"S","NULL","M","connor40@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9073 Mayda Way","NULL","666-555-0112",2013-06-01 00:00:00.000,"0-1 Miles"
26322,618,"AW00026322","NULL","Justin","NULL","Zhang",0,1978-09-10 00:00:00.000,"S","NULL","M","justin21@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4250 Park Tree Ct","NULL","431-555-0179",2012-03-22 00:00:00.000,"2-5 Miles"
26343,641,"AW00026343","NULL","Mariah","NULL","Washington",0,1976-09-11 00:00:00.000,"S","NULL","F","mariah18@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1271 Yosemite Circle","NULL","764-555-0112",2012-04-04 00:00:00.000,"0-1 Miles"
26749,25,"AW00026749","NULL","Rafael","NULL","Sun",0,1972-03-03 00:00:00.000,"M","NULL","M","rafael14@adventure-works.com",100000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3845 Mt. Dell Drive","NULL","1 (11) 500 555-0189",2012-08-03 00:00:00.000,"2-5 Miles"
27448,285,"AW00027448","NULL","Marc","NULL","Romero",0,1970-10-30 00:00:00.000,"S","NULL","M","marc13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7656 Ramsey Circle","NULL","835-555-0161",2012-11-19 00:00:00.000,"2-5 Miles"
28355,385,"AW00028355","NULL","Carlos","NULL","James",0,1971-03-14 00:00:00.000,"S","NULL","M","carlos9@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2101 Costanza Dr.","NULL","325-555-0146",2011-04-17 00:00:00.000,"2-5 Miles"
28668,60,"AW00028668","NULL","Jeremy","NULL","Parker",0,1973-03-07 00:00:00.000,"S","NULL","M","jeremy18@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1811 Cashew Lane","NULL","971-555-0136",2013-03-23 00:00:00.000,"0-1 Miles"
28849,641,"AW00028849","NULL","Garrett","NULL","Murphy",0,1978-10-19 00:00:00.000,"S","NULL","M","garrett19@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9186 West Boyd Rd.","NULL","344-555-0111",2011-06-17 00:00:00.000,"2-5 Miles"
29131,325,"AW00029131","NULL","Brandon","NULL","Coleman",0,1975-05-13 00:00:00.000,"S","NULL","M","brandon3@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5938 William Way","NULL","521-555-0139",2013-12-10 00:00:00.000,"2-5 Miles"
29153,300,"AW00029153","NULL","Pedro","NULL","Arun",0,1971-03-14 00:00:00.000,"S","NULL","M","pedro7@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8041 Erie Dr.","NULL","720-555-0187",2013-05-14 00:00:00.000,"0-1 Miles"
29347,361,"AW00029347","NULL","Jonathan","NULL","Edwards",0,1976-08-11 00:00:00.000,"M","NULL","M","jonathan31@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7932 Hope Drive","NULL","703-555-0127",2013-02-26 00:00:00.000,"0-1 Miles"
16680,2,"AW00016680","NULL","Carlos","NULL","Edwards",0,1968-09-12 00:00:00.000,"M","NULL","M","carlos27@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5576 Westminster Pl.","NULL","1 (11) 500 555-0181",2013-08-09 00:00:00.000,"0-1 Miles"
17321,24,"AW00017321","NULL","Kate","NULL","Kumar",0,1975-03-10 00:00:00.000,"M","NULL","F","kate6@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8674 Marina Vill Pkwy.","NULL","1 (11) 500 555-0149",2013-10-13 00:00:00.000,"0-1 Miles"
17625,69,"AW00017625","NULL","Mason","NULL","Allen",0,1968-12-10 00:00:00.000,"M","NULL","M","mason38@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3008 Brookdale Dr.","NULL","504-555-0144",2013-09-27 00:00:00.000,"0-1 Miles"
18271,12,"AW00018271","NULL","Darrell","NULL","Yuan",0,1979-12-12 00:00:00.000,"M","NULL","M","darrell15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1555 Lace Drive","NULL","1 (11) 500 555-0198",2013-04-08 00:00:00.000,"0-1 Miles"
18716,25,"AW00018716","NULL","Seth","NULL","Campbell",0,1974-01-29 00:00:00.000,"M","NULL","M","seth43@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3639 Blackridge Drive","NULL","1 (11) 500 555-0180",2011-07-12 00:00:00.000,"0-1 Miles"
24380,39,"AW00024380","NULL","Maurice","NULL","Yuan",0,1971-04-12 00:00:00.000,"M","NULL","M","maurice7@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3345 Macaroon Drive","NULL","1 (11) 500 555-0110",2013-08-07 00:00:00.000,"0-1 Miles"
11003,11,"AW00011003","NULL","Christy","NULL","Zhu",0,1973-08-14 00:00:00.000,"S","NULL","F","christy12@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1825 Village Pl.","NULL","1 (11) 500 555-0162",2010-12-29 00:00:00.000,"5-10 Miles"
11005,22,"AW00011005","NULL","Julio","NULL","Ruiz",0,1976-08-01 00:00:00.000,"S","NULL","M","julio1@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7305 Humphrey Drive","NULL","1 (11) 500 555-0151",2010-12-30 00:00:00.000,"5-10 Miles"
11103,3,"AW00011103","NULL","Cassie","NULL","Chande",0,1981-04-12 00:00:00.000,"S","NULL","F","cassie13@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9448 San Marino Ct.","NULL","1 (11) 500 555-0166",2011-04-15 00:00:00.000,"5-10 Miles"
11105,8,"AW00011105","NULL","Candace","NULL","Fernandez",0,1970-06-27 00:00:00.000,"S","NULL","F","candace15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5029 Blue Ridge","NULL","1 (11) 500 555-0162",2011-05-14 00:00:00.000,"5-10 Miles"
11106,40,"AW00011106","NULL","Jessie","NULL","Liu",0,1970-03-11 00:00:00.000,"S","NULL","M","jessie9@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3063 Blue Jay Drive","NULL","1 (11) 500 555-0163",2011-05-18 00:00:00.000,"5-10 Miles"
12000,21,"AW00012000","NULL","Ashley","NULL","Russell",0,1970-09-09 00:00:00.000,"S","NULL","F","ashley47@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9088 Ironwood Way","NULL","1 (11) 500 555-0158",2011-11-16 00:00:00.000,"0-1 Miles"
13011,34,"AW00013011","NULL","Anne","NULL","Ortega",0,1970-11-01 00:00:00.000,"S","NULL","F","anne22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9327 Greenbrook Dr.","NULL","1 (11) 500 555-0122",2012-04-19 00:00:00.000,"0-1 Miles"
13103,34,"AW00013103","NULL","Brendan","NULL","Raji",0,1969-01-29 00:00:00.000,"S","NULL","M","brendan19@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4355 Via Vista","NULL","1 (11) 500 555-0147",2012-06-26 00:00:00.000,"0-1 Miles"
13119,21,"AW00013119","NULL","Jaclyn","NULL","Guo",0,1971-05-10 00:00:00.000,"S","NULL","F","jaclyn19@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4511 Gatter Court","NULL","1 (11) 500 555-0115",2012-06-11 00:00:00.000,"0-1 Miles"
13124,24,"AW00013124","NULL","Marco","NULL","Vance",0,1969-08-29 00:00:00.000,"S","NULL","M","marco4@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5565 Logan Court","NULL","1 (11) 500 555-0163",2013-10-30 00:00:00.000,"5-10 Miles"
13125,35,"AW00013125","NULL","Alejandro","NULL","Hu",0,1975-07-05 00:00:00.000,"S","NULL","M","alejandro23@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5747 Shirley Drive","NULL","1 (11) 500 555-0196",2013-05-19 00:00:00.000,"5-10 Miles"
13126,36,"AW00013126","NULL","Lydia","NULL","Suri",0,1969-08-03 00:00:00.000,"S","NULL","F","lydia0@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1874 Valley Blvd.","NULL","1 (11) 500 555-0114",2012-06-07 00:00:00.000,"0-1 Miles"
13129,39,"AW00013129","NULL","Joy","NULL","Ramos",0,1969-11-29 00:00:00.000,"S","NULL","F","joy16@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9564 Wiget Lane","NULL","1 (11) 500 555-0176",2012-06-18 00:00:00.000,"5-10 Miles"
13972,30,"AW00013972","NULL","Eugene","NULL","Liang",0,1970-09-30 00:00:00.000,"S","NULL","M","eugene21@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2067 Black Point Pl","NULL","1 (11) 500 555-0194",2013-10-11 00:00:00.000,"5-10 Miles"
14058,20,"AW00014058","NULL","Johnny","NULL","Anand",0,1976-06-10 00:00:00.000,"S","NULL","M","johnny23@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9318 Hawkridge Terrace","NULL","1 (11) 500 555-0132",2012-08-06 00:00:00.000,"5-10 Miles"
14064,27,"AW00014064","NULL","Stacey","NULL","Li",0,1969-12-07 00:00:00.000,"S","NULL","F","stacey3@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"666 Lafayette Street","NULL","1 (11) 500 555-0124",2012-08-27 00:00:00.000,"0-1 Miles"
14065,23,"AW00014065","NULL","Samuel","NULL","Diaz",0,1969-01-23 00:00:00.000,"S","NULL","M","samuel21@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"442 West Cliff Place","NULL","1 (11) 500 555-0127",2012-08-06 00:00:00.000,"5-10 Miles"
14315,27,"AW00014315","NULL","Carl","NULL","Chander",0,1970-01-01 00:00:00.000,"S","NULL","M","carl15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4264 C Street","NULL","1 (11) 500 555-0131",2013-04-22 00:00:00.000,"5-10 Miles"
14681,24,"AW00014681","NULL","Veronica","NULL","Chandra",0,1979-09-30 00:00:00.000,"S","NULL","F","veronica2@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4736 S. Royal Links Circle","NULL","1 (11) 500 555-0193",2012-08-29 00:00:00.000,"0-1 Miles"
15218,29,"AW00015218","NULL","Willie","NULL","Johnsen",0,1971-03-06 00:00:00.000,"S","NULL","M","willie30@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1278 Holly Oak Drive","NULL","1 (11) 500 555-0148",2012-11-26 00:00:00.000,"5-10 Miles"
15793,2,"AW00015793","NULL","Renee","NULL","Navarro",0,1976-04-08 00:00:00.000,"S","NULL","F","renee9@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6512 Buena Vista Ave.","NULL","1 (11) 500 555-0159",2012-12-17 00:00:00.000,"0-1 Miles"
15798,33,"AW00015798","NULL","Anne","NULL","Munoz",0,1970-03-19 00:00:00.000,"S","NULL","F","anne8@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7927 Saclan Terr.","NULL","1 (11) 500 555-0177",2013-04-12 00:00:00.000,"5-10 Miles"
15801,22,"AW00015801","NULL","Katrina","NULL","Shen",0,1969-05-12 00:00:00.000,"S","NULL","F","katrina1@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"398 Pecan Pl","NULL","1 (11) 500 555-0113",2012-12-26 00:00:00.000,"5-10 Miles"
16177,31,"AW00016177","NULL","Bethany","NULL","Nath",0,1979-09-07 00:00:00.000,"S","NULL","F","bethany22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5377 Pine Creek Way","NULL","1 (11) 500 555-0173",2013-06-03 00:00:00.000,"5-10 Miles"
17007,314,"AW00017007","NULL","Samuel","NULL","Hayes",0,1973-12-19 00:00:00.000,"S","NULL","M","samuel22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2446 Farm Bureau Rd","NULL","673-555-0152",2013-11-11 00:00:00.000,"2-5 Miles"
17008,343,"AW00017008","NULL","Connor","NULL","Turner",0,1973-10-26 00:00:00.000,"S","NULL","M","connor34@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"401 Jomar","NULL","691-555-0182",2013-11-15 00:00:00.000,"2-5 Miles"
17009,343,"AW00017009","NULL","Wyatt","NULL","Butler",0,1974-04-25 00:00:00.000,"S","NULL","M","wyatt64@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2066 Napa Court","NULL","361-555-0116",2013-11-08 00:00:00.000,"2-5 Miles"
17010,361,"AW00017010","NULL","Brianna","NULL","James",0,1973-10-25 00:00:00.000,"S","NULL","F","brianna43@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1880 Birchwood","NULL","564-555-0115",2013-11-15 00:00:00.000,"2-5 Miles"
17068,25,"AW00017068","NULL","Thomas","NULL","Smith",0,1974-03-02 00:00:00.000,"S","NULL","M","thomas60@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1830 Granada Drive","NULL","1 (11) 500 555-0114",2013-06-29 00:00:00.000,"5-10 Miles"
17069,13,"AW00017069","NULL","Christy","NULL","Zheng",0,1979-12-12 00:00:00.000,"S","NULL","F","christy17@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7254 Buchanan Road","NULL","1 (11) 500 555-0176",2011-03-12 00:00:00.000,"0-1 Miles"
17297,8,"AW00017297","NULL","Tommy","NULL","Kumar",0,1973-10-25 00:00:00.000,"S","NULL","M","tommy4@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1880 Birchwood","NULL","1 (11) 500 555-0145",2013-03-07 00:00:00.000,"5-10 Miles"
17298,36,"AW00017298","NULL","Lucas","NULL","Peterson",0,1973-11-13 00:00:00.000,"S","NULL","M","lucas77@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7224 Grant St.","NULL","1 (11) 500 555-0119",2013-06-29 00:00:00.000,"5-10 Miles"
17320,3,"AW00017320","NULL","Alan","NULL","Zhu",0,1975-09-21 00:00:00.000,"S","NULL","M","alan17@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8995 Stanford St.","NULL","1 (11) 500 555-0115",2011-03-02 00:00:00.000,"0-1 Miles"
17322,16,"AW00017322","NULL","Derek","NULL","Beck",0,1975-05-17 00:00:00.000,"S","NULL","M","derek18@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9476 Hill Top Rd.","NULL","1 (11) 500 555-0123",2013-05-11 00:00:00.000,"5-10 Miles"
17327,28,"AW00017327","NULL","Jamie","NULL","Zhou",0,1968-12-24 00:00:00.000,"S","NULL","F","jamie11@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2192 Pacifica Ave","NULL","1 (11) 500 555-0169",2013-07-13 00:00:00.000,"5-10 Miles"
18259,35,"AW00018259","NULL","Bailey","NULL","Torres",0,1982-01-12 00:00:00.000,"S","NULL","F","bailey10@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9237 Cordova Way","NULL","1 (11) 500 555-0168",2013-02-20 00:00:00.000,"5-10 Miles"
18290,3,"AW00018290","NULL","Audrey","NULL","Hernandez",0,1975-10-18 00:00:00.000,"S","NULL","F","audrey5@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6837 Rosemarie Place","NULL","1 (11) 500 555-0186",2013-02-08 00:00:00.000,"5-10 Miles"
18291,36,"AW00018291","NULL","Jennifer","NULL","Hill",0,1969-08-10 00:00:00.000,"S","NULL","F","jennifer25@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5669 Iris Ct.","NULL","1 (11) 500 555-0164",2013-06-20 00:00:00.000,"5-10 Miles"
18612,315,"AW00018612","NULL","Alyssa","NULL","Flores",0,1979-11-16 00:00:00.000,"S","NULL","F","alyssa58@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4440 Algiers Drive","NULL","903-555-0145",2013-08-20 00:00:00.000,"0-1 Miles"
18613,315,"AW00018613","NULL","Cody","NULL","Murphy",0,1974-05-14 00:00:00.000,"S","NULL","M","cody15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8292 Ferndale Lane","NULL","124-555-0161",2013-12-16 00:00:00.000,"2-5 Miles"
18718,24,"AW00018718","NULL","Susan","NULL","Liu",0,1970-12-08 00:00:00.000,"S","NULL","F","susan13@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7848 Silver Cypress Ct.","NULL","1 (11) 500 555-0164",2011-07-30 00:00:00.000,"0-1 Miles"
18734,20,"AW00018734","NULL","Barbara","NULL","Ashe",0,1980-11-07 00:00:00.000,"S","NULL","F","barbara50@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4202 Northridge Dr.","NULL","1 (11) 500 555-0121",2013-05-04 00:00:00.000,"5-10 Miles"
19164,329,"AW00019164","NULL","Danielle","NULL","Morgan",0,1973-12-22 00:00:00.000,"S","NULL","F","danielle25@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9116 Sugar Valley Blv.","NULL","274-555-0177",2013-05-17 00:00:00.000,"2-5 Miles"
19165,361,"AW00019165","NULL","Miranda","NULL","Russell",0,1974-03-02 00:00:00.000,"S","NULL","F","miranda20@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4981 Katherine Drive","NULL","751-555-0126",2013-05-29 00:00:00.000,"2-5 Miles"
19166,361,"AW00019166","NULL","Olivia","NULL","Jenkins",0,1979-12-12 00:00:00.000,"S","NULL","F","olivia52@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7254 Buchanan Road","NULL","157-555-0150",2013-09-13 00:00:00.000,"0-1 Miles"
19168,536,"AW00019168","NULL","Nathan","NULL","Kumar",0,1969-04-17 00:00:00.000,"S","NULL","M","nathan25@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"143 Louisiana Dr","NULL","601-555-0110",2013-02-03 00:00:00.000,"2-5 Miles"
19584,23,"AW00019584","NULL","Terrance","NULL","Sanchez",0,1979-05-05 00:00:00.000,"S","NULL","M","terrance18@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4050 Canyon Road","NULL","1 (11) 500 555-0192",2013-02-05 00:00:00.000,"5-10 Miles"
19585,31,"AW00019585","NULL","Kristi","NULL","Fernandez",0,1974-05-14 00:00:00.000,"S","NULL","F","kristi33@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8292 Ferndale Lane","NULL","1 (11) 500 555-0145",2013-08-12 00:00:00.000,"5-10 Miles"
