customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Custom
965,"Meggie","Whitchurch","Female",86,1997-06-18 00:00:00.000,"24.6208499","Structural Engineer","Retail","High Net Worth","N","Yes",5,"25 below"
966,"Krystyna","Linning","Female",70,1978-11-05 00:00:00.000,"43.25098689","Speech Pathologist","Retail","High Net Worth","N","Yes",5,"36 to 45"
969,"Jo","Mallinar","Female",20,1978-09-19 00:00:00.000,"43.37975401","Health Coach IV","Health","High Net Worth","N","Yes",18,"36 to 45"
970,"Kellyann","Hawton","Female",2,1980-06-26 00:00:00.000,"41.609891","VP Accounting","Financial Services","High Net Worth","N","Yes",14,"36 to 45"
977,"Olga","Dyke","Female",65,1959-11-30 00:00:00.000,"62.19619237","Staff Accountant III","n/a","High Net Worth","N","Yes",13,"55 above"
1005,"Kalila","Birtwistle","Female",94,1967-09-15 00:00:00.000,"54.3989321","Design Engineer","IT","High Net Worth","N","Yes",8,"46 to 55"
1009,"Nolie","Orring","Female",16,1957-05-09 00:00:00.000,"64.75783621","Research Associate","Manufacturing","High Net Worth","N","Yes",13,"55 above"
1011,"Cymbre","Janos","Female",42,1985-07-19 00:00:00.000,"36.54413758","Occupational Therapist","Health","High Net Worth","N","Yes",10,"36 to 45"
1012,"Anna-diane","Preddle","Female",20,1955-05-20 00:00:00.000,"66.73043895","Software Test Engineer III","n/a","High Net Worth","N","Yes",11,"55 above"
1024,"Rhodia","D'Onise","Female",17,1992-06-05 00:00:00.000,"29.65920607","Social Worker","Health","High Net Worth","N","Yes",2,"26 to 35"
1051,"Xylia","Lange","Female",34,1977-09-29 00:00:00.000,"44.35235675","Help Desk Technician","Property","High Net Worth","N","Yes",14,"36 to 45"
1059,"Chantal","Plante","Female",68,1968-02-16 00:00:00.000,"53.97701429","Account Representative III","Entertainment","High Net Worth","N","Yes",6,"46 to 55"
1088,"Andy","Polgreen","Female",19,1989-07-21 00:00:00.000,"32.5359184","Design Engineer","n/a","High Net Worth","N","Yes",3,"26 to 35"
1103,"Glynnis","Sailor","Female",76,1978-01-30 00:00:00.000,"44.01537045","Financial Advisor","Financial Services","High Net Worth","N","Yes",20,"36 to 45"
1115,"Merola","Stutard","Female",33,1970-01-18 00:00:00.000,"52.05372662","Account Coordinator","n/a","High Net Worth","N","Yes",17,"46 to 55"
1151,"Brena","Amburgy","Female",27,1965-04-06 00:00:00.000,"56.84276771","VP Product Management","Argiculture","High Net Worth","N","Yes",19,"55 above"
1197,"Isobel","Lampett","Female",44,1997-10-16 00:00:00.000,"24.29208278","Professor","Financial Services","High Net Worth","N","Yes",5,"25 below"
1262,"Aindrea","MacConchie","Female",90,1967-12-07 00:00:00.000,"54.17153484","Technical Writer","n/a","High Net Worth","N","Yes",19,"46 to 55"
1286,"Mina","Clawley","Female",83,1975-06-28 00:00:00.000,"46.609891","Senior Quality Engineer","Manufacturing","High Net Worth","N","Yes",16,"46 to 55"
1307,"Emlyn","Musgrave","Female",73,1970-09-06 00:00:00.000,"51.4208499","Dental Hygienist","Health","High Net Worth","N","Yes",10,"46 to 55"
1390,"Christyna","Feldberg","Female",74,2000-01-25 00:00:00.000,"22.01537045","Accounting Assistant I","Retail","High Net Worth","N","Yes",1,"25 below"
1395,"Jandy","Pennazzi","Female",83,1957-12-23 00:00:00.000,"64.13317867","VP Product Management","n/a","High Net Worth","N","Yes",16,"55 above"
1405,"Kylie","Spriggin","Female",52,1958-04-05 00:00:00.000,"63.85098689","VP Product Management","Manufacturing","High Net Worth","N","Yes",11,"55 above"
1410,"Althea","Macvey","Female",10,1997-01-22 00:00:00.000,"25.02358963","Marketing Manager","Retail","High Net Worth","N","Yes",6,"26 to 35"
1415,"Merilyn","Dikle","Female",68,1998-12-14 00:00:00.000,"23.13043895","Executive Secretary","Property","High Net Worth","N","Yes",3,"25 below"
1440,"Consuela","O'Logan","Female",19,1965-11-22 00:00:00.000,"56.21263073","Human Resources Manager","Financial Services","High Net Worth","N","Yes",12,"55 above"
1466,"Cyndia","Gull","Female",62,1998-01-05 00:00:00.000,"24.07016497","Cost Accountant","Financial Services","High Net Worth","N","Yes",2,"25 below"
1480,"Bird","Diess","Female",83,1995-05-21 00:00:00.000,"26.70030196","Legal Assistant","n/a","High Net Worth","N","Yes",5,"26 to 35"
1495,"Charmion","Dobsons","Female",4,1989-08-14 00:00:00.000,"32.47016497","Physical Therapy Assistant","Health","High Net Worth","N","Yes",8,"26 to 35"
1529,"Tansy","Beltzner","Female",0,1986-10-21 00:00:00.000,"35.28660333","Media Manager III","Financial Services","High Net Worth","N","Yes",5,"36 to 45"
1595,"Kora","Paoli","Female",15,1976-02-21 00:00:00.000,"45.95783621","Senior Financial Analyst","Financial Services","High Net Worth","N","Yes",11,"46 to 55"
1610,"Valaree","Chisolm","Female",75,1955-02-10 00:00:00.000,"67.00167182","Structural Engineer","n/a","High Net Worth","N","Yes",9,"55 above"
1623,"Katy","Taffee","Female",29,1997-12-24 00:00:00.000,"24.10304169","Software Test Engineer III","Entertainment","High Net Worth","N","Yes",2,"25 below"
1633,"Ashia","Muzzi","Female",16,1964-07-08 00:00:00.000,"57.58797319","Mechanical Systems Engineer","Property","High Net Worth","N","Yes",14,"55 above"
1636,"Karly","Ackenhead","Female",65,1980-05-12 00:00:00.000,"41.73317867","Chemical Engineer","Manufacturing","High Net Worth","N","Yes",5,"36 to 45"
1652,"Ulrikaumeko","Heffernon","Female",53,1981-09-24 00:00:00.000,"40.36331566","Operator","Manufacturing","High Net Worth","N","Yes",7,"36 to 45"
1654,"Melli","Sperwell","Female",67,1989-03-05 00:00:00.000,"32.91400059","Professor","IT","High Net Worth","N","Yes",9,"26 to 35"
1659,"Olva","Sheehy","Female",75,1989-11-14 00:00:00.000,"32.21811018","Software Consultant","Property","High Net Worth","N","Yes",13,"26 to 35"
1663,"Analiese","Grimsditch","Female",68,1978-01-30 00:00:00.000,"44.01537045","VP Quality Control","Property","High Net Worth","N","Yes",9,"36 to 45"
1695,"Blanch","Leyshon","Female",11,1991-05-18 00:00:00.000,"30.71126086","Environmental Specialist","n/a","High Net Worth","N","Yes",4,"26 to 35"
1700,"Rana","Streets","Female",28,1969-09-18 00:00:00.000,"52.38797319","Electrical Engineer","Manufacturing","High Net Worth","N","Yes",14,"46 to 55"
1712,"Chad","","Female",63,1976-10-12 00:00:00.000,"45.31674032","Dental Hygienist","Health","High Net Worth","N","Yes",7,"46 to 55"
1713,"Jennica","Jeeks","Female",89,1988-11-08 00:00:00.000,"33.23454853","Teacher","Retail","High Net Worth","N","Yes",21,"26 to 35"
1714,"Esma","Rycroft","Female",80,1998-06-26 00:00:00.000,"23.5989321","Senior Sales Associate","Property","High Net Worth","N","Yes",4,"25 below"
1718,"Eada","Coaster","Female",13,1994-04-19 00:00:00.000,"27.78797319","Professor","Financial Services","High Net Worth","N","Yes",4,"26 to 35"
1724,"Davita","Pristnor","Female",28,1999-01-24 00:00:00.000,"23.01811018","Assistant Media Planner","Entertainment","High Net Worth","N","Yes",4,"25 below"
1725,"Corena","Postlewhite","Female",80,1979-07-19 00:00:00.000,"42.54961703","Junior Executive","Manufacturing","High Net Worth","N","Yes",16,"36 to 45"
1731,"Aigneis","MacKall","Female",26,1959-03-11 00:00:00.000,"62.91948004","Health Coach III","Health","High Net Worth","N","Yes",19,"55 above"
1753,"Kerry","Ford","Female",6,1997-10-12 00:00:00.000,"24.30304169","VP Product Management","Health","High Net Worth","N","Yes",1,"25 below"
1786,"Lonee","Gorce","Female",70,1962-03-20 00:00:00.000,"59.89208278","Administrative Assistant III","Argiculture","High Net Worth","N","Yes",11,"55 above"
1788,"Anna-diana","Kurten","Female",79,1964-08-10 00:00:00.000,"57.49756223","Account Representative IV","Financial Services","High Net Worth","N","Yes",10,"55 above"
1796,"Cayla","Marcus","Female",79,1969-11-28 00:00:00.000,"52.19345264","Desktop Support Technician","Manufacturing","High Net Worth","N","Yes",8,"46 to 55"
1798,"Eunice","Risom","Female",46,2000-10-11 00:00:00.000,"21.30304169","Electrical Engineer","Manufacturing","High Net Worth","N","Yes",1,"25 below"
1807,"Pollyanna","Serjeantson","Female",45,1955-03-15 00:00:00.000,"66.91126086","Help Desk Operator","n/a","High Net Worth","N","Yes",16,"55 above"
1839,"Faythe","Rance","Female",60,1987-05-08 00:00:00.000,"34.74139785","Internal Auditor","Entertainment","High Net Worth","N","Yes",5,"26 to 35"
1854,"Mandie","Jeger","Female",11,1978-09-12 00:00:00.000,"43.3989321","Community Outreach Specialist","n/a","High Net Worth","N","Yes",17,"36 to 45"
1858,"Gabriella","","Female",30,1957-04-26 00:00:00.000,"64.79345264","Senior Sales Associate","Manufacturing","High Net Worth","N","Yes",11,"55 above"
1859,"Melamie","Hardman","Female",81,1990-04-08 00:00:00.000,"31.8208499","Accountant IV","IT","High Net Worth","N","Yes",12,"26 to 35"
1869,"Neda","Longfellow","Female",73,1977-10-19 00:00:00.000,"44.29756223","Geologist IV","Financial Services","High Net Worth","N","Yes",9,"36 to 45"
1871,"Shayna","McQuin","Female",52,1994-01-23 00:00:00.000,"28.02358963","Senior Cost Accountant","Financial Services","High Net Worth","N","Yes",8,"26 to 35"
1904,"Nert","Muglestone","Female",60,1978-01-25 00:00:00.000,"44.02906908","Technical Writer","IT","High Net Worth","N","Yes",14,"36 to 45"
1908,"Jaquelyn","Workman","Female",2,1963-12-10 00:00:00.000,"58.16605538","Help Desk Technician","Financial Services","High Net Worth","N","Yes",6,"55 above"
1910,"Yovonnda","Warrior","Female",20,1959-07-13 00:00:00.000,"62.57975401","Systems Administrator I","Property","High Net Worth","N","Yes",14,"55 above"
1922,"Ailene","Tomkies","Female",7,1969-11-11 00:00:00.000,"52.24002799","Speech Pathologist","n/a","High Net Worth","N","Yes",5,"46 to 55"
1940,"Gabriellia","Coulter","Female",52,1977-03-02 00:00:00.000,"44.93043895","Teacher","Manufacturing","High Net Worth","N","Yes",8,"36 to 45"
1982,"Julee","Hallewell","Female",80,1968-03-30 00:00:00.000,"53.85920607","Senior Cost Accountant","Financial Services","High Net Worth","N","Yes",16,"46 to 55"
1989,"Emalee","Guitel","Female",46,1973-07-21 00:00:00.000,"48.5468773","Graphic Designer","Property","High Net Worth","N","Yes",17,"46 to 55"
2003,"Lilli","Hargey","Female",80,1962-06-21 00:00:00.000,"59.63728826","Statistician III","Manufacturing","High Net Worth","N","Yes",8,"55 above"
2006,"Hyacinthia","Tuley","Female",33,1999-10-04 00:00:00.000,"22.32495949","Senior Developer","Property","High Net Worth","N","Yes",2,"25 below"
2039,"Laureen","Blower","Female",38,1978-03-26 00:00:00.000,"43.86468552","Senior Developer","IT","High Net Worth","N","Yes",7,"36 to 45"
2096,"Torrie","Smartman","Female",74,1969-05-21 00:00:00.000,"52.71674032","Programmer III","Telecommunications","High Net Worth","N","Yes",12,"46 to 55"
2109,"Grazia","Vinson","Female",14,1965-04-13 00:00:00.000,"56.82358963","Account Representative II","Health","High Net Worth","N","Yes",18,"55 above"
2130,"Evangelina","Coxhell","Female",95,1990-01-01 00:00:00.000,"32.08660333","Structural Engineer","Property","High Net Worth","N","Yes",16,"26 to 35"
2132,"Davina","Dougary","Female",16,1985-02-02 00:00:00.000,"37.00167182","Human Resources Manager","Financial Services","High Net Worth","N","Yes",22,"36 to 45"
2136,"Heather","Golsworthy","Female",21,1965-07-12 00:00:00.000,"56.57701429","Office Assistant I","Health","High Net Worth","N","Yes",5,"55 above"
2141,"Georgie","Bruggen","Female",50,1964-08-21 00:00:00.000,"57.46742525","Programmer I","Financial Services","High Net Worth","N","Yes",4,"55 above"
2176,"Josie","Gallemore","Female",79,1962-11-09 00:00:00.000,"59.25098689","Accountant II","Property","High Net Worth","N","Yes",12,"55 above"
2199,"Leigha","Ranger","Female",89,1983-02-09 00:00:00.000,"38.98523347","Account Coordinator","Property","High Net Worth","N","Yes",13,"36 to 45"
2216,"Clarinda","Woffinden","Female",29,1962-01-02 00:00:00.000,"60.10304169","Systems Administrator II","Property","High Net Worth","N","Yes",10,"55 above"
2224,"Sydel","Seccombe","Female",3,1998-08-18 00:00:00.000,"23.45372662","Budget/Accounting Analyst III","Retail","High Net Worth","N","Yes",4,"25 below"
2239,"Jocelyne","Pasquale","Female",0,1960-01-11 00:00:00.000,"62.08112388","Associate Professor","Property","High Net Worth","N","Yes",8,"55 above"
2247,"Gweneth","Wilkins","Female",17,1995-01-20 00:00:00.000,"27.03180881","Teacher","Retail","High Net Worth","N","Yes",1,"26 to 35"
2275,"Ursulina","Carter","Female",77,1992-07-19 00:00:00.000,"29.53865812","Human Resources Assistant II","Financial Services","High Net Worth","N","Yes",8,"26 to 35"
2277,"Gillie","Ruben","Female",44,1963-08-22 00:00:00.000,"58.46742525","Cost Accountant","Financial Services","High Net Worth","N","Yes",7,"55 above"
2306,"Hilary","Tregunna","Female",98,1960-04-19 00:00:00.000,"61.809891","Paralegal","Financial Services","High Net Worth","N","Yes",9,"55 above"
2307,"Corina","Shadwick","Female",57,1978-06-28 00:00:00.000,"43.60715127","Desktop Support Technician","Retail","High Net Worth","N","Yes",13,"36 to 45"
2359,"Merlina","Bream","Female",80,1986-03-25 00:00:00.000,"35.86194579","Mechanical Systems Engineer","Property","High Net Worth","N","Yes",7,"36 to 45"
2360,"Karleen","McGenn","Female",0,1974-11-03 00:00:00.000,"47.25920607","VP Accounting","Financial Services","High Net Worth","N","Yes",5,"46 to 55"
2361,"Jeannette","Cerman","Female",55,1954-11-28 00:00:00.000,"67.20441155","Help Desk Operator","n/a","High Net Worth","N","Yes",20,"55 above"
2371,"Rory","Lokier","Female",22,1966-11-18 00:00:00.000,"55.22358963","Staff Scientist","Manufacturing","High Net Worth","N","Yes",8,"55 above"
2373,"Cordy","Readshall","Female",51,1982-05-22 00:00:00.000,"39.70578141","Structural Engineer","Manufacturing","High Net Worth","N","Yes",16,"36 to 45"
2376,"Eada","Narbett","Female",84,1958-10-23 00:00:00.000,"63.30030196","Community Outreach Specialist","n/a","High Net Worth","N","Yes",12,"55 above"
2393,"Dorian","Colledge","Female",68,1981-06-21 00:00:00.000,"40.62358963","Registered Nurse","Health","High Net Worth","N","Yes",11,"36 to 45"
2398,"Mirelle","","Female",6,2000-10-11 00:00:00.000,"21.30304169","Administrative Assistant IV","Financial Services","High Net Worth","N","Yes",1,"25 below"
2399,"Devonne","McPolin","Female",20,1980-06-11 00:00:00.000,"41.65098689","Software Consultant","Manufacturing","High Net Worth","N","Yes",14,"36 to 45"
2427,"Myrta","Whibley","Female",20,1998-10-15 00:00:00.000,"23.29482251","Senior Developer","n/a","High Net Worth","N","Yes",2,"25 below"
2458,"Leilah","Liddel","Female",73,1964-04-20 00:00:00.000,"57.80441155","Media Manager II","Manufacturing","High Net Worth","N","Yes",5,"55 above"
2474,"Chrysa","Burrett","Female",59,1980-06-08 00:00:00.000,"41.65920607","Executive Secretary","Argiculture","High Net Worth","N","Yes",6,"36 to 45"
2480,"Adey","Shevlin","Female",3,1971-12-26 00:00:00.000,"50.11674032","Nuclear Power Engineer","Manufacturing","High Net Worth","N","Yes",16,"46 to 55"
2500,"Micky","Livings","Female",35,1957-12-18 00:00:00.000,"64.1468773","Senior Developer","Property","High Net Worth","N","Yes",17,"55 above"
2521,"Kellia","Martugin","Female",35,1999-08-29 00:00:00.000,"22.42358963","Chemical Engineer","Manufacturing","High Net Worth","N","Yes",3,"25 below"
2597,"Carita","Kemwall","Female",58,1980-10-25 00:00:00.000,"41.27838415","Civil Engineer","Manufacturing","High Net Worth","N","Yes",11,"36 to 45"
2616,"Andee","Ormrod","Female",28,1970-06-11 00:00:00.000,"51.65920607","Nurse","n/a","High Net Worth","N","Yes",13,"46 to 55"
2619,"Lavinia","Niess","Female",62,1978-07-05 00:00:00.000,"43.58797319","Web Designer I","Financial Services","High Net Worth","N","Yes",14,"36 to 45"
2636,"Carly","Struys","Female",35,1974-01-05 00:00:00.000,"48.08660333","Nuclear Power Engineer","Manufacturing","High Net Worth","N","Yes",14,"46 to 55"
2659,"Konstance","Elgey","Female",81,1974-06-14 00:00:00.000,"47.64824716","Professor","Argiculture","High Net Worth","N","Yes",11,"46 to 55"
2661,"Dorrie","Meaden","Female",59,1976-12-26 00:00:00.000,"45.11126086","VP Marketing","Financial Services","High Net Worth","N","Yes",12,"46 to 55"
2682,"Annamarie","Bouzan","Female",54,1987-11-01 00:00:00.000,"34.25646634","Accountant III","Manufacturing","High Net Worth","N","Yes",20,"26 to 35"
2692,"Jacklyn","Bromehed","Female",57,1988-12-19 00:00:00.000,"33.12221977","Research Associate","Health","High Net Worth","N","Yes",22,"26 to 35"
2712,"Carissa","Hassent","Female",0,1987-06-26 00:00:00.000,"34.60715127","Tax Accountant","Manufacturing","High Net Worth","N","Yes",11,"26 to 35"
2714,"Emmy","Jenton","Female",50,1998-03-17 00:00:00.000,"23.87564442","Occupational Therapist","Health","High Net Worth","N","Yes",1,"25 below"
2727,"Kim","Gabbitis","Female",88,1988-07-22 00:00:00.000,"33.53317867","Administrative Officer","Financial Services","High Net Worth","N","Yes",2,"26 to 35"
2746,"Carmelia","Egle of Germany","Female",97,1953-10-25 00:00:00.000,"68.29756223","Actuary","Financial Services","High Net Worth","N","Yes",7,"55 above"
2766,"Rozanna","Chartman","Female",93,1989-03-19 00:00:00.000,"32.87564442","Financial Advisor","Financial Services","High Net Worth","N","Yes",8,"26 to 35"
2790,"Shirleen","Shelsher","Female",16,1977-12-01 00:00:00.000,"44.17975401","Account Representative IV","Retail","High Net Worth","N","Yes",20,"36 to 45"
2812,"Molli","Hagergham","Female",16,2001-04-01 00:00:00.000,"20.83180881","Budget/Accounting Analyst IV","n/a","High Net Worth","N","Yes",1,"25 below"
2852,"Clarinda","Noen","Female",20,1971-07-22 00:00:00.000,"50.5468773","Biostatistician I","Property","High Net Worth","N","Yes",14,"46 to 55"
2891,"Renae","Ughetti","Female",5,1987-02-22 00:00:00.000,"34.9468773","Nuclear Power Engineer","Manufacturing","High Net Worth","N","Yes",12,"26 to 35"
2904,"Freddi","Arrington","Female",26,1977-06-30 00:00:00.000,"44.60167182","Software Test Engineer III","Manufacturing","High Net Worth","N","Yes",11,"36 to 45"
2952,"Cristy","McQuirter","Female",28,1975-04-25 00:00:00.000,"46.78523347","Senior Developer","Manufacturing","High Net Worth","N","Yes",16,"46 to 55"
2971,"Esther","Caught","Female",5,1968-01-16 00:00:00.000,"54.06194579","Marketing Assistant","Manufacturing","High Net Worth","N","Yes",8,"46 to 55"
2987,"Riane","Schultes","Female",51,1984-11-21 00:00:00.000,"37.20167182","Media Manager II","n/a","High Net Worth","N","Yes",4,"36 to 45"
2998,"Quintana","Housley","Female",34,2000-12-19 00:00:00.000,"21.11400059","Nurse Practicioner","Manufacturing","High Net Worth","N","Yes",2,"25 below"
3018,"Ainsley","Nissle","Female",16,1971-08-24 00:00:00.000,"50.45646634","Recruiter","n/a","High Net Worth","N","Yes",15,"46 to 55"
3023,"Rikki","Bernet","Female",37,1994-12-09 00:00:00.000,"27.1468773","Accountant I","IT","High Net Worth","N","Yes",7,"26 to 35"
3037,"Leanora","Isles","Female",30,1971-10-27 00:00:00.000,"50.28112388","Legal Assistant","Financial Services","High Net Worth","N","Yes",18,"46 to 55"
3065,"Winna","Brusle","Female",88,1978-01-05 00:00:00.000,"44.0838636","Recruiter","Financial Services","High Net Worth","N","Yes",13,"36 to 45"
3081,"Dodi","Volker","Female",61,1971-07-25 00:00:00.000,"50.53865812","Mechanical Systems Engineer","n/a","High Net Worth","N","Yes",9,"46 to 55"
3124,"Anastasie","Le Grand","Female",73,1981-02-03 00:00:00.000,"41.00167182","Account Executive","Retail","High Net Worth","N","Yes",9,"36 to 45"
3125,"Krystyna","Scarasbrick","Female",2,1978-08-21 00:00:00.000,"43.45920607","Social Worker","Health","High Net Worth","N","Yes",5,"36 to 45"
3128,"Betteanne","Alldread","Female",96,1965-06-26 00:00:00.000,"56.6208499","Geological Engineer","Manufacturing","High Net Worth","N","Yes",16,"55 above"
3129,"Leola","Mandrier","Female",44,1955-09-25 00:00:00.000,"66.37975401","Analog Circuit Design manager","Property","High Net Worth","N","Yes",11,"55 above"
3152,"Lettie","McGenis","Female",6,1999-06-07 00:00:00.000,"22.65098689","Teacher","Financial Services","High Net Worth","N","Yes",3,"25 below"
3192,"Illa","Klemenz","Female",37,1968-09-18 00:00:00.000,"53.38797319","Payment Adjustment Coordinator","Financial Services","High Net Worth","N","Yes",16,"46 to 55"
3211,"Betsy","Cosh","Female",52,1993-06-12 00:00:00.000,"28.64002799","Automation Specialist II","Health","High Net Worth","N","Yes",7,"26 to 35"
3221,"Brigid","Quigley","Female",59,1959-09-25 00:00:00.000,"62.37701429","Internal Auditor","Property","High Net Worth","N","Yes",11,"55 above"
3251,"Cammie","Edridge","Female",95,1976-08-27 00:00:00.000,"45.44276771","Safety Technician II","Financial Services","High Net Worth","N","Yes",8,"46 to 55"
3252,"Alexia","McTerrelly","Female",59,1987-06-15 00:00:00.000,"34.63728826","GIS Technical Architect","n/a","High Net Worth","N","Yes",14,"26 to 35"
3253,"Bernadine","Shakeshaft","Female",42,1990-02-10 00:00:00.000,"31.97701429","Cost Accountant","Financial Services","High Net Worth","N","Yes",7,"26 to 35"
3271,"Daisi","Philip","Female",21,1986-04-18 00:00:00.000,"35.79619237","Chief Design Engineer","Property","High Net Worth","N","Yes",16,"36 to 45"
3348,"Amanda","Hazeltine","Female",93,1956-11-08 00:00:00.000,"65.25646634","Pharmacist","Health","High Net Worth","N","Yes",6,"55 above"
3441,"Janelle","Ebbage","Female",44,1988-10-16 00:00:00.000,"33.29756223","Legal Assistant","Manufacturing","High Net Worth","N","Yes",20,"26 to 35"
3449,"Ilyssa","Hannabuss","Female",52,1974-09-26 00:00:00.000,"47.36331566","VP Quality Control","Argiculture","High Net Worth","N","Yes",3,"46 to 55"
3465,"Hadria","Pizer","Female",71,1978-02-01 00:00:00.000,"44.009891","Chemical Engineer","Manufacturing","High Net Worth","N","Yes",7,"36 to 45"
3471,"Brita","Afonso","Female",95,1953-09-05 00:00:00.000,"68.43454853","Quality Engineer","IT","High Net Worth","N","Yes",8,"55 above"
3484,"Hedi","Mowday","Female",10,1976-10-24 00:00:00.000,"45.2838636","Information Systems Manager","Financial Services","High Net Worth","N","Yes",20,"46 to 55"
3485,"Berthe","Ludwell","Female",11,1981-05-21 00:00:00.000,"40.70852114","Account Representative II","Financial Services","High Net Worth","N","Yes",9,"36 to 45"
3515,"Leelah","Pynner","Female",11,1975-01-14 00:00:00.000,"47.06194579","Staff Scientist","Telecommunications","High Net Worth","N","Yes",18,"46 to 55"
3521,"Oneida","Olivia","Female",27,1980-03-10 00:00:00.000,"41.90578141","Research Associate","n/a","High Net Worth","N","Yes",16,"36 to 45"
3522,"Lorri","Byrth","Female",73,1989-08-21 00:00:00.000,"32.45098689","Cost Accountant","Financial Services","High Net Worth","N","Yes",11,"26 to 35"
3529,"Austine","Kinny","Female",37,1960-11-23 00:00:00.000,"61.21263073","Structural Analysis Engineer","IT","High Net Worth","N","Yes",16,"55 above"
3532,"May","Birch","Female",27,1990-07-24 00:00:00.000,"31.52769922","Media Manager I","Health","High Net Worth","N","Yes",7,"26 to 35"
3543,"Shanie","Zahor","Female",15,1986-12-25 00:00:00.000,"35.10852114","Food Chemist","Health","High Net Worth","N","Yes",21,"36 to 45"
3559,"Farra","Bails","Female",80,1985-02-19 00:00:00.000,"36.95509648","Assistant Media Planner","Entertainment","High Net Worth","N","Yes",17,"36 to 45"
3625,"Cammie","Rubinfeld","Female",24,1953-11-30 00:00:00.000,"68.1989321","VP Marketing","Manufacturing","High Net Worth","N","Yes",18,"55 above"
3631,"Mignonne","Barwood","Female",76,1962-07-01 00:00:00.000,"59.609891","Project Manager","IT","High Net Worth","N","Yes",16,"55 above"
3634,"Clemence","Kornas","Female",35,1963-06-01 00:00:00.000,"58.69208278","Speech Pathologist","n/a","High Net Worth","N","Yes",15,"55 above"
3692,"Linea","Kubica","Female",47,1961-11-05 00:00:00.000,"60.26194579","Business Systems Development Analyst","n/a","High Net Worth","N","Yes",6,"55 above"
3715,"Willow","Rusbridge","Female",19,1974-11-08 00:00:00.000,"47.24550744","Computer Systems Analyst I","Argiculture","High Net Worth","N","Yes",10,"46 to 55"
3738,"Lucila","Smalls","Female",19,1959-12-19 00:00:00.000,"62.14413758","Professor","Financial Services","High Net Worth","N","Yes",19,"55 above"
3742,"Veda","Faill","Female",79,1961-11-09 00:00:00.000,"60.25098689","Editor","Property","High Net Worth","N","Yes",16,"55 above"
3777,"Letty","Giacobelli","Female",13,1969-06-12 00:00:00.000,"52.65646634","Cost Accountant","Financial Services","High Net Worth","N","Yes",6,"46 to 55"
3802,"Leila","Elcombe","Female",9,1970-10-27 00:00:00.000,"51.28112388","Chief Design Engineer","Telecommunications","High Net Worth","N","Yes",5,"46 to 55"
3839,"Wallie","Christauffour","Female",78,1992-04-25 00:00:00.000,"29.77153484","Account Executive","Manufacturing","High Net Worth","N","Yes",2,"26 to 35"
3854,"Melody","Ivanilov","Female",47,1996-01-16 00:00:00.000,"26.04276771","VP Quality Control","Property","High Net Worth","N","Yes",2,"26 to 35"
3872,"Wilma","Budcock","Female",14,1957-05-15 00:00:00.000,"64.74139785","Sales Representative","Retail","High Net Worth","N","Yes",12,"55 above"
3884,"Sibley","Thirlwall","Female",69,1986-02-06 00:00:00.000,"35.99071292","Web Designer II","Manufacturing","High Net Worth","N","Yes",18,"36 to 45"
3888,"Lusa","Vigers","Female",4,1987-09-13 00:00:00.000,"34.39071292","Programmer Analyst I","IT","High Net Worth","N","Yes",11,"26 to 35"
3891,"Amalea","Elcy","Female",61,1977-08-01 00:00:00.000,"44.51400059","Staff Accountant II","Retail","High Net Worth","N","Yes",7,"36 to 45"
3897,"Vanni","McAloren","Female",36,1967-06-24 00:00:00.000,"54.62632936","Junior Executive","Manufacturing","High Net Worth","N","Yes",5,"46 to 55"
3907,"Adriana","Heam","Female",8,1996-01-11 00:00:00.000,"26.05646634","Technical Writer","n/a","High Net Worth","N","Yes",5,"26 to 35"
3938,"Dulcy","Wormleighton","Female",25,1973-08-06 00:00:00.000,"48.50304169","Account Executive","Financial Services","High Net Worth","N","Yes",9,"46 to 55"
3957,"Bernice","Scotchforth","Female",4,1978-07-20 00:00:00.000,"43.5468773","Business Systems Development Analyst","n/a","High Net Worth","N","Yes",14,"36 to 45"
3961,"Gertie","Caser","Female",11,1992-07-05 00:00:00.000,"29.57701429","Recruiter","Health","High Net Worth","N","Yes",5,"26 to 35"
3970,"Modesty","Storks","Female",73,1969-11-27 00:00:00.000,"52.19619237","Sales Representative","Retail","High Net Worth","N","Yes",12,"46 to 55"
3997,"Blanch","Nisuis","Female",87,2001-07-13 00:00:00.000,"20.54961703","Statistician II","Manufacturing","High Net Worth","N","Yes",1,"25 below"
24,"Kim","Skpsey","Female",55,1977-12-03 00:00:00.000,"44.17427456","Research Assistant I","Argiculture","Mass Customer","N","Yes",15,"36 to 45"
54,"Loralyn","Wonfor","Female",2,1966-07-24 00:00:00.000,"55.54413758","Sales Associate","Property","Mass Customer","N","Yes",18,"55 above"
63,"Ebony","Zini","Female",58,1965-07-03 00:00:00.000,"56.60167182","Senior Quality Engineer","Retail","Mass Customer","N","Yes",16,"55 above"
153,"Lorilyn","Walshe","Female",73,1977-07-28 00:00:00.000,"44.52495949","Assistant Media Planner","Entertainment","Mass Customer","N","Yes",12,"36 to 45"
252,"Anthea","Ruskin","Female",39,1983-01-24 00:00:00.000,"39.02906908","Account Coordinator","Property","Mass Customer","N","Yes",13,"36 to 45"
